Time(ms),Raw_ADC,ENV_Value,RMS,MDF,MW_Amp,MW_Area,MW_Latency,MW_Valid,Marker
0,1859.5,32.1,0.0,0.0,0.0,0.0,0.0,0,
100,1860.0,133.6,0.0,0.0,0.0,0.0,0.0,0,
200,1850.2,220.8,0.0,0.0,0.0,0.0,0.0,0,
300,1873.8,227.1,0.0,0.0,0.0,0.0,0.0,0,
400,1852.4,252.6,0.0,0.0,0.0,0.0,0.0,0,
500,1879.7,282.4,0.0,67.3,0.0,0.0,0.0,0,
600,1830.3,247.6,0.0,67.1,0.0,0.0,0.0,0,
700,1867.9,193.5,0.0,70.1,0.0,0.0,0.0,0,
800,1862.0,41.4,0.0,94.5,0.0,0.0,0.0,0,
900,1862.0,33.7,0.0,92.6,0.0,0.0,0.0,0,
1000,1859.2,30.5,0.0,86.4,0.0,0.0,0.0,0,
1100,1860.6,32.4,0.0,84.2,0.0,0.0,0.0,0,
1200,1859.8,33.7,0.0,83.6,0.0,0.0,0.0,0,
1300,1861.9,31.9,0.0,240.1,0.0,0.0,0.0,0,
1400,1861.2,34.2,0.0,240.0,0.0,0.0,0.0,0,
1500,1859.7,35.4,0.0,240.1,0.0,0.0,0.0,0,
1600,1858.6,33.9,188.4,240.1,0.0,0.0,0.0,0,
1700,1848.3,60.6,188.5,240.2,0.0,0.0,0.0,0,
1800,1871.2,245.1,188.4,239.9,0.0,0.0,0.0,0,
1900,1885.8,285.8,191.3,79.7,0.0,0.0,0.0,0,
2000,1818.8,269.0,192.6,69.1,0.0,0.0,0.0,0,
2100,1871.2,224.6,193.2,67.4,0.0,0.0,0.0,0,
2200,1861.5,233.7,192.6,67.0,0.0,0.0,0.0,0,
2300,1874.0,257.1,190.8,67.2,0.0,0.0,0.0,0,
2400,1854.3,49.1,194.7,100.3,0.0,0.0,0.0,0,
2600,1859.2,34.9,193.8,91.5,0.0,0.0,0.0,0,
2700,1858.6,33.3,193.9,89.2,0.0,0.0,0.0,0,
2800,1858.5,31.0,193.9,83.4,0.0,0.0,0.0,0,
2900,1857.7,30.0,193.9,215.3,0.0,0.0,0.0,0,
3000,1859.9,30.4,193.9,240.1,0.0,0.0,0.0,0,
3100,1860.3,33.3,193.9,240.3,0.0,0.0,0.0,0,
3200,1859.3,30.6,193.9,240.2,0.0,0.0,0.0,0,
3300,1859.3,31.8,193.8,240.1,0.0,0.0,0.0,0,
3400,1861.3,256.7,193.8,240.3,0.0,0.0,0.0,0,
3600,1864.5,221.4,198.7,70.0,0.0,0.0,0.0,0,
3700,1867.5,243.9,198.3,67.1,0.0,0.0,0.0,0,
3800,1870.3,253.8,199.1,66.7,0.0,0.0,0.0,0,
3900,1844.5,241.6,196.5,66.9,0.0,0.0,0.0,0,
4000,1855.2,59.7,193.6,93.8,0.0,0.0,0.0,0,
4100,1868.0,35.5,193.1,89.1,0.0,0.0,0.0,0,
4200,1861.2,33.2,193.2,73.0,0.0,0.0,0.0,0,
4300,1859.1,33.5,193.2,70.4,0.0,0.0,0.0,0,
4400,1859.5,33.3,193.2,70.7,0.0,0.0,0.0,0,
4600,1858.0,33.2,193.2,240.5,0.0,0.0,0.0,0,
4700,1858.2,31.2,193.2,240.4,0.0,0.0,0.0,0,
4800,1861.0,33.2,193.2,240.1,0.0,0.0,0.0,0,
4900,1860.2,34.0,193.3,240.0,0.0,0.0,0.0,0,
5000,1858.6,181.0,193.3,240.3,0.0,0.0,0.0,0,
5100,1849.2,284.9,193.2,100.3,0.0,0.0,0.0,0,
5200,1893.0,265.6,194.3,68.0,0.0,0.0,0.0,0,
5300,1826.5,252.8,192.0,66.7,0.0,0.0,0.0,0,
5400,1855.1,215.1,190.7,66.5,0.0,0.0,0.0,0,
5600,1851.1,79.5,189.7,67.1,0.0,0.0,0.0,0,
5700,1862.9,41.6,190.0,67.3,0.0,0.0,0.0,0,
5800,1859.5,36.9,190.0,75.2,0.0,0.0,0.0,0,
5900,1861.6,35.7,190.1,71.9,0.0,0.0,0.0,0,
6000,1862.4,34.4,190.1,72.8,0.0,0.0,0.0,0,
6100,1860.3,35.2,190.1,99.8,0.0,0.0,0.0,0,
6200,1858.7,33.8,190.1,240.0,0.0,0.0,0.0,0,
6300,1860.4,32.5,190.1,240.1,0.0,0.0,0.0,0,
6400,1859.7,31.4,190.1,240.2,0.0,0.0,0.0,0,
6600,1861.4,196.5,190.1,240.3,0.0,0.0,0.0,0,
6700,1861.9,295.8,191.7,171.4,0.0,0.0,0.0,0,
6800,1842.9,264.7,189.3,69.2,0.0,0.0,0.0,0,
6900,1863.4,215.4,189.9,67.0,0.0,0.0,0.0,0,
7000,1862.0,252.8,189.2,66.6,0.0,0.0,0.0,0,
7100,1874.4,244.1,189.2,66.6,0.0,0.0,0.0,0,
7200,1832.9,108.2,190.1,66.9,0.0,0.0,0.0,0,
7300,1869.5,36.0,188.4,67.1,0.0,0.0,0.0,0,
7400,1860.4,34.0,188.4,67.3,0.0,0.0,0.0,0,
7600,1864.6,33.7,188.3,70.0,0.0,0.0,0.0,0,
7700,1861.3,34.6,188.3,88.2,0.0,0.0,0.0,0,
7800,1861.0,32.1,188.3,239.7,0.0,0.0,0.0,0,
7900,1861.0,30.7,188.3,240.0,0.0,0.0,0.0,0,
8000,1859.5,34.0,188.3,240.2,0.0,0.0,0.0,0,
8100,1859.9,33.3,188.3,240.2,0.0,0.0,0.0,0,
8200,1860.0,155.9,188.3,240.2,0.0,0.0,0.0,0,
8300,1850.8,234.8,187.4,239.0,0.0,0.0,0.0,0,
8400,1876.8,254.9,187.3,70.9,0.0,0.0,0.0,0,
8600,1840.2,262.9,187.4,67.1,0.0,0.0,0.0,0,
8700,1855.0,242.5,187.0,66.9,0.0,0.0,0.0,0,
8800,1873.2,178.1,190.1,66.9,0.0,0.0,0.0,0,
8900,1852.8,41.5,191.1,67.1,0.0,0.0,0.0,0,
9000,1860.7,32.4,191.2,67.1,0.0,0.0,0.0,0,
9100,1858.4,32.4,191.1,68.1,0.0,0.0,0.0,0,
9200,1862.4,33.3,191.1,70.2,0.0,0.0,0.0,0,
9300,1860.6,32.9,191.1,75.2,0.0,0.0,0.0,0,
9400,1857.8,31.7,191.1,239.8,0.0,0.0,0.0,0,
9600,1860.7,34.9,191.1,240.1,0.0,0.0,0.0,0,
9700,1861.7,32.8,191.1,240.2,0.0,0.0,0.0,0,
9800,1859.6,59.1,191.1,240.1,0.0,0.0,0.0,0,
9900,1871.3,248.7,191.0,240.0,0.0,0.0,0.0,0,
10000,1862.7,293.9,192.9,70.7,0.0,0.0,0.0,0,
10100,1835.8,279.4,194.2,67.1,0.0,0.0,0.0,0,
10200,1868.9,219.8,199.7,66.6,0.0,0.0,0.0,0,
10300,1861.1,262.2,201.2,66.5,0.0,0.0,0.0,0,
10400,1888.8,271.3,203.0,66.8,0.0,0.0,0.0,0,
10600,1869.0,31.3,204.7,90.9,0.0,0.0,0.0,0,
10700,1858.7,34.1,204.7,73.0,0.0,0.0,0.0,0,
10800,1859.6,31.5,204.7,69.6,0.0,0.0,0.0,0,
10900,1861.0,33.2,204.7,70.0,0.0,0.0,0.0,0,
11000,1860.9,33.4,204.7,214.8,0.0,0.0,0.0,0,
11100,1859.8,32.1,204.7,240.1,0.0,0.0,0.0,0,
11200,1860.9,34.5,204.6,240.1,0.0,0.0,0.0,0,
11300,1859.7,34.4,204.6,240.2,0.0,0.0,0.0,0,
11400,1859.9,34.1,204.6,240.2,0.0,0.0,0.0,0,
11600,1838.9,261.1,206.9,72.6,0.0,0.0,0.0,0,
11700,1878.2,231.9,205.3,66.6,0.0,0.0,0.0,0,
11800,1876.4,275.9,201.9,66.4,0.0,0.0,0.0,0,
11900,1840.0,252.5,201.6,66.5,0.0,0.0,0.0,0,
12000,1853.1,253.4,197.1,66.9,0.0,0.0,0.0,0,
12100,1872.0,60.4,197.9,67.1,0.0,0.0,0.0,0,
12200,1858.9,31.1,197.8,67.4,0.0,0.0,0.0,0,
12300,1859.3,32.8,197.8,69.0,0.0,0.0,0.0,0,
12400,1861.5,34.2,197.8,69.0,0.0,0.0,0.0,0,
12600,1859.9,34.0,197.8,147.4,0.0,0.0,0.0,0,
12700,1859.3,32.8,197.8,240.2,0.0,0.0,0.0,0,
12800,1858.9,33.6,197.8,240.2,0.0,0.0,0.0,0,
12900,1861.0,34.8,197.8,240.0,0.0,0.0,0.0,0,
13000,1859.5,32.8,197.8,240.1,0.0,0.0,0.0,0,
13100,1861.4,190.5,197.8,240.1,0.0,0.0,0.0,0,
13200,1863.4,276.8,196.7,93.0,0.0,0.0,0.0,0,
13300,1868.8,274.8,194.2,69.0,0.0,0.0,0.0,0,
13400,1836.0,266.5,192.8,67.3,0.0,0.0,0.0,0,
13600,1861.0,246.2,196.6,66.9,0.0,0.0,0.0,0,
13700,1881.5,86.0,196.6,66.8,0.0,0.0,0.0,0,
13800,1839.3,37.8,196.7,67.0,0.0,0.0,0.0,0,
