Time(ms),Raw_ADC,ENV_Value,RMS,MDF,MW_Amp,MW_Area,MW_Latency,Marker
0,1860.8,285.4,0.0,64.5,1209.0,4822.0,9.0,
100,1813.2,154.7,0.0,64.5,1201.0,5142.0,9.0,
200,1889.0,30.8,0.0,64.5,1201.0,5142.0,9.0,
300,1860.7,28.4,0.0,64.5,1201.0,5142.0,9.0,
400,1859.7,26.7,0.0,64.5,1201.0,5142.0,9.0,
500,1858.1,25.0,0.0,62.5,1201.0,5142.0,9.0,
600,1860.5,16.2,0.0,54.7,1201.0,5142.0,9.0,
700,1857.0,16.1,0.0,52.7,1201.0,5142.0,9.0,
800,1859.0,17.6,0.0,60.5,1201.0,5142.0,9.0,
900,1856.6,17.1,218.8,70.3,1201.0,5142.0,9.0,
1000,1858.4,29.8,170.1,89.8,1201.0,5142.0,9.0,
1100,1856.3,240.7,58.0,109.4,1201.0,5142.0,9.0,
1200,1864.4,288.5,162.0,60.5,2799.0,7321.0,30.0,
1300,1843.0,286.2,223.6,62.5,1568.0,5955.0,10.0,
1400,1849.1,327.5,267.1,62.5,1533.0,6632.0,9.0,
1500,1858.3,453.9,319.0,64.5,2031.0,7579.0,9.0,
1600,1909.0,408.2,378.8,64.5,2402.0,8193.0,9.0,
1800,1848.5,55.0,442.9,64.5,309.0,1495.0,5.0,
1900,1860.0,25.5,443.0,64.5,309.0,1495.0,5.0,
2000,1861.1,27.0,443.0,64.5,309.0,1495.0,5.0,
2100,1859.9,23.6,443.0,64.5,309.0,1495.0,5.0,
2200,1859.8,22.1,413.2,66.4,309.0,1495.0,5.0,
2300,1856.5,21.0,383.4,80.1,309.0,1495.0,5.0,
2400,1862.9,23.0,354.4,66.4,309.0,1495.0,5.0,
2500,1857.9,17.5,308.5,68.4,309.0,1495.0,5.0,
2600,1860.7,17.8,231.1,74.2,309.0,1495.0,5.0,
2800,1821.6,358.3,150.5,64.5,2558.0,6686.0,30.0,
2900,1868.0,395.0,226.7,62.5,2464.0,7485.0,30.0,
3000,1893.1,379.7,287.8,62.5,2640.0,8119.0,30.0,
3100,1883.5,342.5,347.6,64.5,3343.0,10574.0,30.0,
3200,1846.6,431.7,407.8,64.5,2379.0,8108.0,9.0,
3300,1822.5,510.8,461.1,64.5,3690.0,10889.0,30.0,
3400,1909.4,44.9,482.9,64.5,2576.0,8323.0,9.0,
3500,1860.0,20.4,482.9,64.5,2576.0,8323.0,9.0,
3600,1857.9,21.5,482.9,64.5,2576.0,8323.0,9.0,
3800,1857.7,17.9,459.7,62.5,2576.0,8323.0,9.0,
3900,1854.6,19.8,427.2,84.0,2576.0,8323.0,9.0,
4000,1860.5,19.7,388.6,91.8,2576.0,8323.0,9.0,
4100,1859.1,15.6,336.2,68.4,2576.0,8323.0,9.0,
4200,1860.3,20.1,259.8,64.5,2576.0,8323.0,9.0,
4300,1855.5,19.9,145.5,93.8,2576.0,8323.0,9.0,
4400,1868.3,301.3,138.0,60.5,2656.0,7379.0,30.0,
4500,1842.9,366.2,219.5,60.5,3061.0,8785.0,30.0,
4600,1827.9,454.1,294.7,62.5,2864.0,8888.0,30.0,
4800,1896.6,420.5,423.9,64.5,3617.0,10881.0,30.0,
4900,1856.5,358.9,473.0,64.5,3792.0,10926.0,30.0,
5000,1850.7,59.6,503.3,64.5,2804.0,8935.0,9.0,
5100,1860.8,25.8,503.4,64.5,2804.0,8935.0,9.0,
5200,1861.8,23.7,503.5,64.5,2804.0,8935.0,9.0,
5300,1857.8,21.7,503.5,64.5,2804.0,8935.0,9.0,
5400,1861.8,17.7,484.8,64.5,2804.0,8935.0,9.0,
5500,1858.3,17.1,453.7,72.3,2804.0,8935.0,9.0,
5600,1860.4,13.9,408.9,72.3,2804.0,8935.0,9.0,
5800,1859.5,18.4,272.6,82.0,2804.0,8935.0,9.0,
5900,1857.6,16.7,174.1,82.0,2804.0,8935.0,9.0,
6000,1816.5,421.2,123.3,62.5,2665.0,8147.0,30.0,
6100,1893.4,439.6,231.2,62.5,3286.0,9095.0,30.0,
6200,1871.2,387.0,302.2,62.5,2970.0,9508.0,30.0,
6300,1881.6,378.9,357.8,64.5,2607.0,8535.0,8.0,
6400,1847.7,427.1,419.5,64.5,2513.0,8842.0,9.0,
6500,1847.3,524.1,473.9,64.5,3728.0,11125.0,30.0,
6600,1898.5,84.0,510.9,64.5,311.0,1517.0,5.0,
6800,1860.6,29.0,510.9,64.5,311.0,1517.0,5.0,
6900,1857.6,22.0,511.0,64.5,311.0,1517.0,5.0,
7000,1858.0,24.0,496.5,62.5,311.0,1517.0,5.0,
7100,1858.9,26.5,456.4,60.5,311.0,1517.0,5.0,
7200,1859.2,21.5,412.8,60.5,311.0,1517.0,5.0,
7300,1857.2,17.7,365.6,60.5,311.0,1517.0,5.0,
7400,1862.7,16.7,292.7,60.5,311.0,1517.0,5.0,
7500,1857.7,19.4,192.8,76.2,311.0,1517.0,5.0,
7600,1867.6,293.3,101.0,72.3,1658.0,7700.0,11.0,
7800,1813.7,505.1,296.0,62.5,2780.0,9333.0,30.0,
7900,1929.9,514.2,370.9,62.5,3361.0,11573.0,30.0,
8000,1902.0,440.7,429.4,64.5,3955.0,11549.0,30.0,
8100,1857.3,362.9,482.4,64.5,4095.0,11354.0,30.0,
8200,1857.8,130.6,530.7,64.5,343.0,1802.0,5.0,
8300,1854.5,33.3,530.8,64.5,343.0,1802.0,5.0,
8400,1860.5,23.7,530.8,64.5,343.0,1802.0,5.0,
8500,1862.3,18.7,530.8,64.5,343.0,1802.0,5.0,
8600,1862.0,19.9,521.9,64.5,343.0,1802.0,5.0,
8800,1862.2,20.8,441.5,68.4,343.0,1802.0,5.0,
8900,1856.5,17.0,380.7,62.5,343.0,1802.0,5.0,
9000,1859.2,22.3,313.1,60.5,343.0,1802.0,5.0,
9100,1858.1,20.5,223.0,72.3,343.0,1802.0,5.0,
9200,1811.5,371.8,75.5,74.2,1803.0,7869.0,11.0,
9300,1910.0,441.4,210.1,60.5,2228.0,8397.0,10.0,
9400,1866.3,416.8,294.0,62.5,2779.0,9985.0,10.0,
9500,1871.1,414.9,360.9,62.5,2692.0,9473.0,30.0,
9600,1865.1,483.4,425.1,64.5,2826.0,9688.0,9.0,
9800,1897.3,197.9,540.1,64.5,344.0,1872.0,5.0,
9900,1846.4,37.0,540.2,64.5,344.0,1872.0,5.0,
10000,1857.8,21.1,540.3,64.5,344.0,1872.0,5.0,
10100,1862.5,21.9,540.3,64.5,344.0,1872.0,5.0,
10200,1855.9,28.8,535.7,64.5,344.0,1872.0,5.0,
10300,1857.8,18.2,498.5,76.2,344.0,1872.0,5.0,
10400,1861.1,18.5,454.0,78.1,344.0,1872.0,5.0,
10500,1857.2,15.9,402.9,70.3,344.0,1872.0,5.0,
10600,1859.3,19.1,334.4,78.1,344.0,1872.0,5.0,
10800,1858.3,193.6,27.6,60.5,344.0,1872.0,5.0,
10900,1859.8,376.9,174.6,58.6,1889.0,7571.0,10.0,
