Time(ms),Raw_ADC,ENV_Value,RMS,MDF,MW_Amp,MW_Area,MW_Latency,MW_Valid,Marker
0,1860.8,11.1,0.0,0.0,0.0,0.0,0.0,0,
100,1860.2,15.1,0.0,0.0,0.0,0.0,0.0,0,
200,1861.5,15.9,0.0,0.0,0.0,0.0,0.0,0,
300,1860.9,13.6,0.0,0.0,0.0,0.0,0.0,0,
400,1860.9,14.7,0.0,0.0,0.0,0.0,0.0,0,
500,1860.8,20.4,0.0,107.3,0.0,0.0,0.0,0,
600,1854.3,102.3,0.0,76.9,0.0,0.0,0.0,0,
700,1866.7,133.8,0.0,67.0,0.0,0.0,0.0,0,
800,1864.2,127.1,0.0,66.8,0.0,0.0,0.0,0,
900,1855.7,121.0,0.0,66.8,0.0,0.0,0.0,0,
1000,1854.4,134.9,0.0,66.9,0.0,0.0,0.0,0,
1100,1870.3,100.3,0.0,67.2,0.0,0.0,0.0,0,
1200,1852.7,38.6,0.0,131.4,0.0,0.0,0.0,0,
1300,1861.2,16.8,0.0,99.9,0.0,0.0,0.0,0,
1400,1861.4,14.0,0.0,68.6,0.0,0.0,0.0,0,
1500,1860.0,14.4,0.0,70.7,0.0,0.0,0.0,0,
1600,1860.3,13.5,97.2,75.3,0.0,0.0,0.0,0,
1700,1860.4,14.3,97.2,104.8,0.0,0.0,0.0,0,
1800,1860.6,12.8,97.1,107.2,0.0,0.0,0.0,0,
1900,1860.7,14.8,97.1,108.1,0.0,0.0,0.0,0,
2000,1860.4,14.8,97.1,118.1,0.0,0.0,0.0,0,
2100,1860.8,13.4,97.1,146.8,0.0,0.0,0.0,0,
2200,1863.3,112.6,97.1,132.4,0.0,0.0,0.0,0,
2300,1859.5,133.2,98.1,66.7,0.0,0.0,0.0,0,
2400,1849.4,137.6,97.3,66.3,0.0,0.0,0.0,0,
2600,1853.9,128.7,96.7,66.7,0.0,0.0,0.0,0,
2700,1877.1,117.4,96.7,67.0,0.0,0.0,0.0,0,
2800,1840.5,59.7,97.0,101.4,0.0,0.0,0.0,0,
2900,1863.1,19.2,96.6,101.7,0.0,0.0,0.0,0,
3000,1861.0,14.8,96.6,71.4,0.0,0.0,0.0,0,
