wall_time,timestamp_ms,emg_raw,emg_env,rms,mdf,rms_slope,mdf_slope,fatigue_detected,consecutive,is_running,is_stimulating,history_count,baseline_rms,rms_ratio,muscle_state,marker
2026-06-14T22:37:19.635233,411417,1859.8,26.29166,0,0,,,false,,true,true,,,,,
2026-06-14T22:37:20.235291,412017,1862.9,31.51867,0,121.0938,,,false,,true,true,,,,,
2026-06-14T22:37:21.226153,413017,1858.2,32.65513,366.5107,64.45313,,,false,,true,true,,,,,
2026-06-14T22:37:22.214917,414017,1841.42,390.897,210.9638,62.5,,,false,,true,true,,,,,
2026-06-14T22:37:23.235533,415017,1861.84,28.87994,297.0944,121.0938,,,false,,true,true,,,,,
2026-06-14T22:37:24.232794,416017,1890.75,302.5247,341.1082,64.45313,,,false,,true,true,,,,,
2026-06-14T22:37:25.215373,417017,1863.77,28.25924,113.5107,121.0938,,,false,,true,true,,,,,
2026-06-14T22:37:26.235449,418017,1860.72,25.98147,356.0199,64.45313,,,false,,true,true,,,,,
2026-06-14T22:37:27.225060,419017,1860.96,328.8639,277.4751,64.45313,,,false,,true,true,,,,,
2026-06-14T22:37:28.215455,420017,1864.35,30.47123,223.1795,121.0938,,,false,,true,true,,,,,
2026-06-14T22:37:29.234900,421017,1858.97,26.42181,347.4393,64.45313,,,false,,true,true,,,,,
2026-06-14T22:37:30.225494,422017,1843.5,364.9593,179.4261,62.5,,,false,,true,true,,,,,
2026-06-14T22:37:31.215190,423017,1860.87,29.53164,284.7627,121.0938,,,false,,true,true,,,,,
2026-06-14T22:37:32.236338,424017,1889.44,272.0891,319.0302,64.45313,,,false,,true,true,,,,,
2026-06-14T22:37:33.225149,425017,1860.05,27.71716,121.6912,121.0938,,,false,,true,true,,,,,
2026-06-14T22:37:34.214712,426017,1862.13,26.56259,375.608,64.45313,,,false,,true,true,,,,,
2026-06-14T22:37:35.236407,427017,1841.76,365.583,276.4041,64.45313,,,false,,true,true,,,,,
2026-06-14T22:37:36.227336,428017,1858.71,27.17548,244.7066,121.0938,,,false,,true,true,,,,,
2026-06-14T22:37:37.215581,429017,1891.75,33.50811,363.5378,64.45313,,,false,,true,true,,,,,
2026-06-14T22:37:38.236122,430017,1863.99,371.7094,170.4945,64.45313,,,false,,true,true,,,,,
2026-06-14T22:37:39.224628,431017,1860.29,28.21165,323.1835,119.1406,,,false,,true,true,,,,,
2026-06-14T22:37:40.214906,432017,1869.66,325.6295,340.5311,64.45313,,,false,,true,true,,,,,
2026-06-14T22:37:41.265465,433017,1860.8,30.45657,154.4432,121.0938,,,false,,true,true,,,,,
2026-06-14T22:37:42.225801,434017,1865.23,26.82691,358.8066,64.45313,,,false,,true,true,,,,,
2026-06-14T22:37:43.215832,435017,1842.17,376.0107,262.9366,64.45313,,,false,,true,true,,,,,
2026-06-14T22:37:44.236122,436017,1865.28,30.60952,255.2628,121.0938,,,false,,true,true,,,,,
