Time(ms),Raw_ADC,ENV_Value,RMS,MDF,MW_Amp,MW_Area,MW_Latency,MW_Valid,Marker
0,1863.0,7.6,0.0,0.0,0.0,0.0,0.0,0,
100,1874.2,176.3,0.0,0.0,0.0,0.0,0.0,0,
200,1850.1,121.9,0.0,0.0,885.0,4139.0,4.0,1,
300,1886.6,50.4,0.0,0.0,714.0,3376.0,5.0,1,
400,1845.5,32.4,0.0,0.0,590.0,3395.0,4.0,1,
512,1871.4,80.7,0.0,156.7,620.0,3183.0,7.0,1,
612,1846.3,119.9,0.0,105.5,922.0,3521.0,7.0,1,
712,1868.5,20.2,0.0,36.3,837.0,3267.0,6.0,1,
812,1843.8,13.3,0.0,37.4,837.0,3267.0,6.0,1,
912,1860.9,7.6,0.0,35.8,837.0,3267.0,6.0,1,
1012,1863.5,7.3,0.0,38.0,837.0,3267.0,6.0,1,
1112,1861.4,6.2,0.0,80.7,837.0,3267.0,6.0,1,
1212,1862.3,4.5,0.0,81.5,837.0,3267.0,6.0,1,
1312,1860.2,4.8,0.0,73.2,837.0,3267.0,6.0,1,
1412,1860.6,6.2,0.0,85.4,837.0,3267.0,6.0,1,
1512,1859.5,5.0,0.0,99.5,837.0,3267.0,6.0,1,
1612,1860.9,4.6,122.7,67.5,837.0,3267.0,6.0,1,
1712,1893.8,139.3,92.9,29.5,1646.0,6701.0,4.0,1,
1812,1851.0,55.2,91.1,27.9,788.0,4008.0,4.0,1,
1913,1877.3,40.2,79.4,29.0,628.0,3449.0,8.0,1,
2014,1847.1,191.1,79.4,35.1,537.0,3150.0,7.0,1,
2114,1863.6,43.1,75.9,37.4,622.0,3073.0,7.0,1,
2214,1859.1,28.4,73.3,29.9,837.0,3202.0,6.0,1,
2314,1865.7,10.3,67.7,29.4,685.0,3173.0,6.0,1,
2414,1843.2,14.5,67.6,29.9,685.0,3173.0,6.0,1,
2614,1861.4,7.6,67.7,72.6,685.0,3173.0,6.0,1,
2714,1860.6,7.5,67.7,76.8,685.0,3173.0,6.0,1,
2814,1859.8,7.0,67.7,85.2,685.0,3173.0,6.0,1,
2914,1860.8,7.0,67.7,102.7,685.0,3173.0,6.0,1,
3014,1861.6,7.9,67.7,72.1,685.0,3173.0,6.0,1,
3114,1861.2,5.7,67.7,70.7,685.0,3173.0,6.0,1,
3214,1859.0,6.4,67.7,134.5,685.0,3173.0,6.0,1,
3314,1873.3,94.2,66.9,40.4,1478.0,6241.0,5.0,1,
3414,1875.3,72.7,65.4,37.1,724.0,3972.0,4.0,1,
3614,1855.6,29.3,65.1,49.5,792.0,3289.0,6.0,1,
3714,1881.3,128.1,66.7,65.8,901.0,3766.0,5.0,1,
3814,1841.2,33.2,67.8,28.0,832.0,3463.0,6.0,1,
3914,1876.7,11.8,67.5,27.6,1019.0,3401.0,6.0,1,
4014,1851.5,25.7,67.5,28.5,1019.0,3401.0,6.0,1,
4114,1838.3,19.1,67.6,36.9,1019.0,3401.0,6.0,1,
4214,1850.7,24.0,67.7,68.2,1019.0,3401.0,6.0,1,
4314,1853.7,7.9,67.8,100.1,1019.0,3401.0,6.0,1,
4414,1863.3,6.2,67.8,103.9,1019.0,3401.0,6.0,1,
4614,1860.8,4.9,67.8,90.9,1019.0,3401.0,6.0,1,
4714,1860.1,6.5,67.8,86.9,1019.0,3401.0,6.0,1,
4814,1861.7,6.3,67.8,122.5,1019.0,3401.0,6.0,1,
4914,1863.6,32.7,65.5,69.3,1357.0,5751.0,5.0,1,
5014,1868.5,67.5,61.6,43.4,636.0,3442.0,4.0,1,
5114,1903.3,38.9,61.1,48.3,857.0,3510.0,7.0,1,
