Time(ms),Raw_ADC,ENV_Value,RMS,MDF,MW_Amp,MW_Area,MW_Latency,MW_Valid,Marker
0,1862.6,34.5,0.0,164.1,0.0,0.0,0.0,0,
100,1856.9,36.3,0.0,164.1,0.0,0.0,0.0,0,
200,1860.0,37.1,0.0,164.1,0.0,0.0,0.0,0,
300,1860.8,37.9,0.0,164.1,0.0,0.0,0.0,0,
400,1859.5,34.9,0.0,164.1,0.0,0.0,0.0,0,
506,1864.7,36.0,0.0,239.6,0.0,0.0,0.0,0,
606,1863.4,34.3,0.0,240.0,0.0,0.0,0.0,0,
706,1858.7,65.8,0.0,240.4,0.0,0.0,0.0,0,
806,1868.8,96.6,0.0,260.9,702.0,3105.0,6.0,1,
906,1862.6,182.3,0.0,237.0,702.0,3105.0,6.0,1,
1006,1868.8,50.6,0.0,164.7,1141.0,3294.0,5.0,1,
1106,1870.3,263.9,0.0,132.4,898.0,2517.0,25.0,0,
1206,1847.6,256.4,0.0,110.5,1098.0,2717.0,24.0,1,
1306,1871.4,72.0,0.0,83.9,388.0,1320.0,9.0,1,
1406,1862.5,41.7,0.0,66.3,388.0,1320.0,9.0,1,
1506,1862.0,32.6,0.0,65.9,388.0,1320.0,9.0,1,
1606,1859.3,36.3,143.3,94.3,388.0,1320.0,9.0,1,
1706,1860.1,32.9,143.3,163.1,388.0,1320.0,9.0,1,
1806,1865.4,33.7,143.3,237.4,388.0,1320.0,9.0,1,
1906,1862.5,35.1,143.3,239.4,388.0,1320.0,9.0,1,
2006,1862.6,40.3,143.3,240.2,388.0,1320.0,9.0,1,
2107,1863.5,39.5,143.4,240.3,388.0,1320.0,9.0,1,
2207,1859.4,33.9,143.3,239.7,388.0,1320.0,9.0,1,
2307,1860.0,39.7,143.4,239.7,388.0,1320.0,9.0,1,
2507,1889.4,84.5,128.8,152.7,988.0,3652.0,6.0,1,
2607,1830.0,68.4,124.8,39.3,1422.0,4398.0,5.0,1,
2707,1877.4,52.5,123.5,30.1,1412.0,3933.0,5.0,1,
2807,1850.4,107.3,87.5,35.3,1481.0,4852.0,6.0,1,
2907,1881.3,60.0,68.6,39.5,1853.0,4460.0,5.0,1,
3007,1856.5,37.2,65.2,74.7,1638.0,4462.0,5.0,1,
3107,1862.3,36.4,65.2,73.7,1638.0,4462.0,5.0,1,
3207,1867.4,40.0,65.4,123.2,1638.0,4462.0,5.0,1,
3307,1861.7,36.6,65.5,229.9,1638.0,4462.0,5.0,1,
3507,1861.1,38.7,65.6,239.8,1638.0,4462.0,5.0,1,
3607,1864.8,35.4,65.6,240.4,1638.0,4462.0,5.0,1,
3707,1858.6,33.6,65.3,239.9,1638.0,4462.0,5.0,1,
3807,1858.2,37.5,65.3,239.9,1638.0,4462.0,5.0,1,
3907,1860.9,38.8,65.3,240.3,1638.0,4462.0,5.0,1,
4007,1845.6,99.0,69.4,239.8,800.0,3024.0,6.0,1,
4107,1872.5,81.7,70.5,123.2,1179.0,3981.0,6.0,1,
4207,1848.5,59.6,64.6,43.3,1711.0,4808.0,6.0,1,
