Time(ms),Raw_ADC,ENV_Value,RMS,MDF,MW_Amp,MW_Area,MW_Latency,Marker
0,1858.2,36.6,0.0,0.0,0.0,0.0,0.0,
100,1858.1,66.4,0.0,0.0,0.0,0.0,0.0,
200,1848.8,84.0,0.0,0.0,0.0,0.0,0.0,
300,1846.1,68.3,0.0,0.0,0.0,0.0,0.0,
400,1834.9,91.9,0.0,0.0,0.0,0.0,0.0,
500,1845.3,93.1,0.0,162.1,0.0,0.0,0.0,
600,1856.4,103.2,0.0,160.2,0.0,0.0,0.0,
700,1856.0,37.9,0.0,128.9,0.0,0.0,0.0,
800,1859.5,38.7,0.0,97.7,0.0,0.0,0.0,
900,1858.1,22.9,131.7,78.1,0.0,0.0,0.0,
1000,1859.5,30.1,131.3,76.2,0.0,0.0,0.0,
1100,1862.0,30.7,128.4,89.8,0.0,0.0,0.0,
1200,1860.2,23.5,120.4,107.4,0.0,0.0,0.0,
1300,1860.4,23.7,107.1,105.5,0.0,0.0,0.0,
1400,1856.4,36.3,88.5,105.5,0.0,0.0,0.0,
1500,1860.5,48.6,71.2,113.3,0.0,0.0,0.0,
1600,1859.3,41.4,55.1,87.9,0.0,0.0,0.0,
1700,1856.8,81.4,41.7,82.0,119.0,777.0,9.0,
1900,1847.8,62.7,87.9,160.2,119.0,777.0,9.0,
2000,1856.7,91.7,93.3,162.1,119.0,777.0,9.0,
2100,1868.0,102.2,102.9,156.3,119.0,777.0,9.0,
2200,1886.3,127.1,123.2,128.9,119.0,777.0,9.0,
2300,1876.8,49.2,136.8,193.4,119.0,777.0,9.0,
2400,1861.5,21.3,137.9,228.5,119.0,777.0,9.0,
2500,1858.5,27.5,137.5,226.6,119.0,777.0,9.0,
2600,1856.7,22.2,136.9,164.1,119.0,777.0,9.0,
2700,1859.3,21.5,136.4,99.6,119.0,777.0,9.0,
2900,1858.5,23.8,111.2,99.6,119.0,777.0,9.0,
3000,1860.3,25.6,106.5,95.7,119.0,777.0,9.0,
3100,1861.7,27.2,97.1,97.7,119.0,777.0,9.0,
3200,1858.0,22.1,69.0,101.6,119.0,777.0,9.0,
3300,1860.6,61.0,35.8,91.8,119.0,777.0,9.0,
3400,1873.0,71.1,51.3,103.5,119.0,777.0,9.0,
3500,1880.0,87.9,73.7,228.5,119.0,777.0,9.0,
3600,1867.5,94.9,94.1,289.1,119.0,777.0,9.0,
3700,1859.8,82.0,107.2,291.0,119.0,777.0,9.0,
3900,1845.9,46.9,134.5,193.4,294.0,1448.0,6.0,
4000,1852.3,26.7,139.6,185.5,294.0,1448.0,6.0,
4100,1862.6,31.0,139.7,162.1,294.0,1448.0,6.0,
4200,1859.5,28.9,140.2,136.7,294.0,1448.0,6.0,
4300,1859.6,26.3,140.3,115.2,294.0,1448.0,6.0,
4400,1859.3,21.5,134.3,82.0,294.0,1448.0,6.0,
4500,1858.5,22.1,123.6,68.4,294.0,1448.0,6.0,
4600,1859.1,23.2,108.6,68.4,294.0,1448.0,6.0,
4700,1856.7,25.9,95.7,82.0,294.0,1448.0,6.0,
4900,1857.4,66.2,50.8,103.5,294.0,1448.0,6.0,
5000,1855.2,71.1,54.9,101.6,294.0,1448.0,6.0,
5100,1849.6,62.2,71.0,185.5,294.0,1448.0,6.0,
5200,1845.0,67.1,85.6,193.4,294.0,1448.0,6.0,
5300,1847.6,126.5,98.4,164.1,294.0,1448.0,6.0,
5400,1836.6,103.9,115.0,162.1,294.0,1448.0,6.0,
5500,1857.0,46.9,122.7,160.2,294.0,1448.0,6.0,
5600,1851.4,36.4,124.1,130.9,294.0,1448.0,6.0,
5700,1862.4,39.7,124.5,128.9,294.0,1448.0,6.0,
5900,1857.9,29.8,125.3,119.1,294.0,1448.0,6.0,
6000,1854.9,27.4,118.2,115.2,294.0,1448.0,6.0,
6100,1855.9,28.1,109.5,115.2,294.0,1448.0,6.0,
6200,1866.3,55.6,98.6,113.3,294.0,1448.0,6.0,
6300,1854.8,52.2,88.1,91.8,294.0,1448.0,6.0,
6400,1854.6,39.7,67.6,56.6,294.0,1448.0,6.0,
6500,1856.3,80.0,55.0,52.7,294.0,1448.0,6.0,
6600,1853.6,65.7,66.6,62.5,294.0,1448.0,6.0,
6700,1845.5,95.9,82.1,91.8,294.0,1448.0,6.0,
6900,1854.4,61.7,91.6,97.7,294.0,1448.0,6.0,
7000,1868.0,75.6,96.5,97.7,294.0,1448.0,6.0,
7100,1880.8,69.0,105.4,97.7,294.0,1448.0,6.0,
7200,1869.2,55.4,113.0,224.6,294.0,1448.0,6.0,
7300,1858.1,72.6,112.1,257.8,294.0,1448.0,6.0,
7400,1856.6,48.5,113.1,253.9,294.0,1448.0,6.0,
7500,1858.1,47.9,113.1,101.6,294.0,1448.0,6.0,
7600,1862.8,68.8,106.9,68.4,294.0,1448.0,6.0,
7700,1851.3,33.6,98.1,72.3,294.0,1448.0,6.0,
7900,1854.5,34.4,90.1,64.5,294.0,1448.0,6.0,
8000,1863.3,52.3,85.0,64.5,294.0,1448.0,6.0,
8100,1861.4,84.0,76.0,74.2,294.0,1448.0,6.0,
8200,1850.8,78.3,73.3,74.2,294.0,1448.0,6.0,
8300,1854.7,64.3,78.4,80.1,294.0,1448.0,6.0,
8400,1868.3,73.3,81.6,97.7,294.0,1448.0,6.0,
8500,1879.9,134.9,98.1,121.1,294.0,1448.0,6.0,
8600,1888.1,133.8,114.9,191.4,294.0,1448.0,6.0,
8700,1864.2,126.6,127.6,226.6,294.0,1448.0,6.0,
8900,1854.7,25.2,137.8,193.4,294.0,1448.0,6.0,
9000,1861.6,39.5,137.5,117.2,294.0,1448.0,6.0,
9100,1856.3,24.1,136.4,93.8,294.0,1448.0,6.0,
9200,1860.0,34.6,131.2,66.4,294.0,1448.0,6.0,
9300,1861.4,33.5,127.3,60.5,294.0,1448.0,6.0,
9400,1857.6,26.8,123.2,76.2,294.0,1448.0,6.0,
9500,1859.0,25.1,109.3,87.9,294.0,1448.0,6.0,
9600,1859.8,51.8,89.8,87.9,294.0,1448.0,6.0,
9700,1859.6,35.6,68.5,91.8,294.0,1448.0,6.0,
9900,1878.8,110.5,76.2,93.8,294.0,1448.0,6.0,
10000,1870.8,69.5,92.6,257.8,294.0,1448.0,6.0,
10100,1851.7,66.4,102.6,289.1,294.0,1448.0,6.0,
10200,1848.3,64.3,117.0,257.8,285.0,1736.0,6.0,
10300,1837.5,98.4,133.0,195.3,250.0,1065.0,5.0,
10400,1848.9,44.6,142.7,193.4,250.0,1065.0,5.0,
10500,1858.8,102.6,144.7,191.4,250.0,1065.0,5.0,
10600,1864.6,41.8,147.2,164.1,250.0,1065.0,5.0,
10700,1856.0,28.5,146.7,103.5,250.0,1065.0,5.0,
10900,1855.8,25.2,132.0,76.2,250.0,1065.0,5.0,
11000,1857.1,28.2,121.4,74.2,250.0,1065.0,5.0,
11100,1858.9,24.1,112.7,78.1,250.0,1065.0,5.0,
11200,1857.1,39.8,97.7,87.9,250.0,1065.0,5.0,
11300,1863.7,46.1,75.1,82.0,250.0,1065.0,5.0,
11400,1858.1,68.8,61.6,66.4,250.0,1065.0,5.0,
11500,1855.0,75.2,73.3,93.8,250.0,1065.0,5.0,
11600,1848.6,107.9,88.3,175.8,250.0,1065.0,5.0,
11700,1846.5,99.4,105.1,191.4,342.0,1562.0,7.0,
11900,1842.7,78.2,130.1,160.2,342.0,1562.0,7.0,
12000,1850.0,58.6,140.4,128.9,342.0,1562.0,7.0,
12100,1858.0,36.9,141.0,107.4,342.0,1562.0,7.0,
