Time(ms),Raw_ADC,ENV_Value,RMS,MDF,MW_Amp,MW_Area,MW_Latency,Marker
0,1859.7,22.7,0.0,0.0,0.0,0.0,0.0,
100,1866.2,17.9,0.0,0.0,0.0,0.0,0.0,
200,1864.6,19.4,0.0,0.0,0.0,0.0,0.0,
300,1864.3,16.1,0.0,0.0,0.0,0.0,0.0,
400,1861.4,18.3,0.0,0.0,0.0,0.0,0.0,
500,1863.0,17.4,0.0,210.9,0.0,0.0,0.0,
600,1859.9,16.0,0.0,193.4,0.0,0.0,0.0,
700,1860.2,15.8,0.0,168.0,0.0,0.0,0.0,
800,1861.5,16.2,0.0,154.3,0.0,0.0,0.0,
900,1859.5,99.5,30.9,187.5,0.0,0.0,0.0,
1000,1856.2,86.7,46.8,162.1,0.0,0.0,0.0,
1100,1854.7,75.1,65.3,125.0,0.0,0.0,0.0,
1200,1873.0,113.9,82.7,99.6,0.0,0.0,0.0,
1300,1867.5,113.1,95.6,99.6,0.0,0.0,0.0,
1400,1848.7,88.9,108.1,128.9,0.0,0.0,0.0,
1500,1848.1,38.3,118.4,128.9,0.0,0.0,0.0,
1600,1867.6,23.2,121.4,128.9,0.0,0.0,0.0,
1700,1861.3,17.6,121.6,128.9,0.0,0.0,0.0,
1900,1863.9,17.8,121.7,121.1,0.0,0.0,0.0,
2000,1863.5,17.0,114.5,119.1,0.0,0.0,0.0,
2100,1862.5,17.7,105.0,138.7,0.0,0.0,0.0,
2200,1861.5,16.5,91.9,195.3,0.0,0.0,0.0,
2300,1864.0,17.3,78.3,201.2,0.0,0.0,0.0,
2400,1860.1,12.1,60.0,201.2,0.0,0.0,0.0,
2500,1861.9,88.2,35.1,201.2,0.0,0.0,0.0,
2600,1861.0,122.3,41.3,160.2,0.0,0.0,0.0,
2700,1874.8,99.1,73.7,111.3,0.0,0.0,0.0,
2900,1857.7,117.5,112.6,128.9,0.0,0.0,0.0,
3000,1850.3,122.4,123.3,128.9,0.0,0.0,0.0,
3100,1866.0,50.5,134.1,130.9,0.0,0.0,0.0,
3200,1865.5,23.7,141.5,130.9,0.0,0.0,0.0,
3300,1863.0,16.9,141.6,128.9,0.0,0.0,0.0,
3400,1865.4,16.1,141.6,128.9,0.0,0.0,0.0,
3500,1860.9,17.1,141.7,128.9,0.0,0.0,0.0,
3600,1866.4,16.6,137.4,142.6,0.0,0.0,0.0,
3700,1864.8,16.2,122.9,214.8,0.0,0.0,0.0,
3900,1862.5,19.9,88.4,228.5,0.0,0.0,0.0,
4000,1859.2,14.1,72.7,197.3,0.0,0.0,0.0,
4100,1863.7,71.3,50.0,171.9,0.0,0.0,0.0,
4200,1865.1,130.7,45.6,148.4,0.0,0.0,0.0,
4300,1876.7,118.4,75.2,99.6,0.0,0.0,0.0,
4400,1870.0,99.1,97.6,105.5,0.0,0.0,0.0,
4500,1845.1,74.5,117.4,128.9,0.0,0.0,0.0,
4600,1855.4,120.5,127.0,130.9,0.0,0.0,0.0,
4700,1871.3,58.4,138.1,160.2,0.0,0.0,0.0,
4900,1863.6,16.8,146.8,128.9,0.0,0.0,0.0,
5000,1861.3,17.0,146.8,128.9,0.0,0.0,0.0,
5100,1863.0,16.1,146.8,130.9,0.0,0.0,0.0,
5200,1863.6,16.4,141.2,152.3,0.0,0.0,0.0,
5300,1864.4,16.5,127.8,232.4,0.0,0.0,0.0,
5400,1859.0,18.5,111.6,240.2,0.0,0.0,0.0,
5500,1859.9,13.2,90.6,228.5,0.0,0.0,0.0,
5600,1860.7,17.1,76.5,224.6,0.0,0.0,0.0,
5700,1862.8,61.7,54.0,228.5,0.0,0.0,0.0,
5900,1876.6,122.8,79.6,127.0,0.0,0.0,0.0,
6000,1871.6,125.6,98.5,128.9,0.0,0.0,0.0,
6100,1839.8,85.5,115.0,128.9,0.0,0.0,0.0,
6200,1850.2,81.3,126.0,130.9,0.0,0.0,0.0,
6300,1877.9,65.5,140.4,160.2,0.0,0.0,0.0,
6400,1865.0,19.7,148.4,130.9,0.0,0.0,0.0,
6500,1859.0,15.9,148.4,128.9,0.0,0.0,0.0,
