Time(ms),Raw_ADC,ENV_Value,RMS,MDF,MW_Amp,MW_Area,MW_Latency,Marker
0,1852.5,30.9,0.0,0.0,0.0,0.0,0.0,
100,1859.7,20.8,0.0,0.0,0.0,0.0,0.0,
200,1860.7,18.6,0.0,0.0,0.0,0.0,0.0,
300,1861.9,22.0,0.0,0.0,0.0,0.0,0.0,
400,1862.1,20.7,0.0,0.0,0.0,0.0,0.0,
500,1861.1,19.6,0.0,121.1,0.0,0.0,0.0,
600,1858.9,26.4,0.0,121.1,0.0,0.0,0.0,
700,1863.0,30.8,0.0,121.1,0.0,0.0,0.0,
800,1856.1,40.9,0.0,119.1,0.0,0.0,0.0,
900,1862.9,46.4,103.6,91.8,0.0,0.0,0.0,
1000,1863.5,99.6,35.2,76.2,0.0,0.0,0.0,
1100,1859.3,99.9,61.3,70.3,0.0,0.0,0.0,
1200,1856.9,125.2,75.4,76.2,0.0,0.0,0.0,
1300,1864.7,96.1,87.7,78.1,0.0,0.0,0.0,
1400,1860.8,90.6,97.5,66.4,0.0,0.0,0.0,
1500,1867.2,70.3,105.9,64.5,0.0,0.0,0.0,
1600,1852.8,25.1,111.2,64.5,0.0,0.0,0.0,
1700,1860.0,21.8,110.9,64.5,0.0,0.0,0.0,
1900,1863.1,18.2,109.8,66.4,0.0,0.0,0.0,
2000,1861.9,19.3,108.3,119.1,0.0,0.0,0.0,
2100,1865.3,22.4,95.9,121.1,0.0,0.0,0.0,
2200,1862.8,20.0,85.3,119.1,0.0,0.0,0.0,
2300,1858.8,25.5,72.7,119.1,0.0,0.0,0.0,
2400,1861.0,23.5,59.4,119.1,0.0,0.0,0.0,
2500,1862.5,21.7,42.6,119.1,0.0,0.0,0.0,
2600,1860.9,111.9,26.4,119.1,0.0,0.0,0.0,
2700,1857.4,129.4,44.1,103.5,0.0,0.0,0.0,
2900,1863.2,78.3,78.3,64.5,0.0,0.0,0.0,
3000,1853.5,61.7,85.1,64.5,0.0,0.0,0.0,
3100,1865.0,57.7,89.6,64.5,0.0,0.0,0.0,
3200,1871.3,34.9,95.2,76.2,0.0,0.0,0.0,
3300,1859.4,20.9,95.7,119.1,0.0,0.0,0.0,
3400,1861.6,20.1,95.5,158.2,0.0,0.0,0.0,
3500,1868.5,20.4,95.4,136.7,0.0,0.0,0.0,
3600,1871.7,18.9,95.3,121.1,0.0,0.0,0.0,
3700,1873.0,19.8,88.4,121.1,0.0,0.0,0.0,
3900,1865.2,16.0,60.1,121.1,0.0,0.0,0.0,
4000,1863.4,21.5,49.7,121.1,0.0,0.0,0.0,
4100,1866.7,29.7,41.2,121.1,0.0,0.0,0.0,
4200,1863.0,94.2,26.6,119.1,0.0,0.0,0.0,
4300,1863.3,110.2,46.5,107.4,0.0,0.0,0.0,
4400,1866.5,107.3,63.2,66.4,0.0,0.0,0.0,
4500,1857.3,113.8,75.7,64.5,0.0,0.0,0.0,
4600,1865.8,106.8,85.8,64.5,0.0,0.0,0.0,
4700,1858.3,122.2,94.9,66.4,0.0,0.0,0.0,
4900,1863.7,16.7,106.6,95.7,0.0,0.0,0.0,
5000,1862.3,17.5,106.6,97.7,0.0,0.0,0.0,
5100,1862.7,19.1,106.5,99.6,0.0,0.0,0.0,
5200,1861.3,17.3,106.2,119.1,0.0,0.0,0.0,
5300,1857.9,14.1,98.5,121.1,0.0,0.0,0.0,
5400,1857.3,20.1,88.5,121.1,0.0,0.0,0.0,
5500,1856.6,23.7,78.1,121.1,0.0,0.0,0.0,
5600,1855.3,34.8,67.4,121.1,0.0,0.0,0.0,
5700,1855.6,44.0,55.4,119.1,0.0,0.0,0.0,
5900,1866.3,83.2,44.0,70.3,0.0,0.0,0.0,
6000,1856.4,95.2,56.1,72.3,0.0,0.0,0.0,
6100,1859.1,104.1,65.9,72.3,0.0,0.0,0.0,
6200,1861.0,80.5,77.4,95.7,0.0,0.0,0.0,
6300,1870.8,66.7,85.1,113.3,0.0,0.0,0.0,
6400,1864.7,29.7,90.6,103.5,0.0,0.0,0.0,
6500,1852.2,19.8,92.5,113.3,0.0,0.0,0.0,
6600,1863.4,16.3,92.0,128.9,0.0,0.0,0.0,
6700,1862.0,23.1,91.1,127.0,0.0,0.0,0.0,
6900,1863.0,21.9,84.4,121.1,0.0,0.0,0.0,
7000,1860.0,20.2,77.1,119.1,0.0,0.0,0.0,
7100,1858.4,17.1,69.2,119.1,0.0,0.0,0.0,
7200,1857.6,27.9,56.1,119.1,0.0,0.0,0.0,
7300,1860.6,19.6,44.5,119.1,0.0,0.0,0.0,
7400,1859.5,61.3,32.5,119.1,0.0,0.0,0.0,
7500,1859.9,87.9,33.4,101.6,0.0,0.0,0.0,
7600,1857.5,85.2,45.1,87.9,0.0,0.0,0.0,
7700,1866.5,64.8,57.5,74.2,0.0,0.0,0.0,
7900,1859.5,73.8,71.4,91.8,0.0,0.0,0.0,
8000,1859.8,46.1,75.6,93.8,0.0,0.0,0.0,
8100,1861.0,26.4,78.0,95.7,0.0,0.0,0.0,
8200,1860.8,15.9,79.1,95.7,0.0,0.0,0.0,
8300,1860.6,17.0,78.6,95.7,0.0,0.0,0.0,
8400,1861.7,17.6,78.4,95.7,0.0,0.0,0.0,
8500,1858.1,17.5,75.6,119.1,0.0,0.0,0.0,
8600,1857.2,18.3,69.3,121.1,0.0,0.0,0.0,
8700,1858.7,18.0,59.4,121.1,0.0,0.0,0.0,
8900,1859.3,19.3,41.5,121.1,0.0,0.0,0.0,
9000,1858.0,89.9,32.7,121.1,0.0,0.0,0.0,
9100,1862.9,101.8,47.3,119.1,0.0,0.0,0.0,
9200,1858.8,107.1,59.7,62.5,0.0,0.0,0.0,
9300,1865.8,97.4,72.7,62.5,0.0,0.0,0.0,
9400,1865.7,103.9,83.1,64.5,0.0,0.0,0.0,
9500,1864.3,130.0,94.5,64.5,0.0,0.0,0.0,
9600,1854.0,76.9,108.2,66.4,0.0,0.0,0.0,
9700,1864.8,39.4,119.0,89.8,0.0,0.0,0.0,
9900,1859.6,18.4,119.9,95.7,0.0,0.0,0.0,
10000,1860.5,18.2,119.9,95.7,0.0,0.0,0.0,
10100,1860.8,16.0,113.1,107.4,0.0,0.0,0.0,
10200,1861.4,18.2,106.3,121.1,0.0,0.0,0.0,
10300,1860.8,17.9,97.9,121.1,0.0,0.0,0.0,
10400,1860.5,20.2,89.3,121.1,0.0,0.0,0.0,
10500,1861.8,18.4,77.2,121.1,0.0,0.0,0.0,
10600,1860.2,65.3,56.5,121.1,0.0,0.0,0.0,
10700,1864.7,74.5,34.7,121.1,0.0,0.0,0.0,
10900,1856.0,108.7,55.3,64.5,0.0,0.0,0.0,
11000,1868.0,99.9,69.9,64.5,0.0,0.0,0.0,
11100,1866.1,96.6,81.4,64.5,0.0,0.0,0.0,
11200,1876.8,79.5,90.9,68.4,0.0,0.0,0.0,
11300,1861.4,38.5,98.6,93.8,0.0,0.0,0.0,
11400,1858.3,22.2,99.2,95.7,0.0,0.0,0.0,
11500,1861.3,22.9,99.2,95.7,0.0,0.0,0.0,
11600,1859.0,20.5,99.3,95.7,0.0,0.0,0.0,
11700,1862.5,18.9,96.9,119.1,0.0,0.0,0.0,
11900,1858.3,18.6,85.5,121.1,0.0,0.0,0.0,
12000,1858.8,19.4,74.0,121.1,0.0,0.0,0.0,
12100,1861.1,25.1,61.3,121.1,0.0,0.0,0.0,
12200,1862.1,50.9,46.7,119.1,0.0,0.0,0.0,
12300,1859.7,84.1,33.1,119.1,0.0,0.0,0.0,
12400,1861.0,73.6,44.8,95.7,0.0,0.0,0.0,
12500,1866.5,90.1,56.1,66.4,0.0,0.0,0.0,
12600,1860.0,81.9,68.0,64.5,0.0,0.0,0.0,
12700,1851.3,114.8,76.3,64.5,0.0,0.0,0.0,
12900,1860.2,60.5,96.1,66.4,0.0,0.0,0.0,
13000,1862.3,25.4,98.1,89.8,0.0,0.0,0.0,
13100,1856.5,21.7,98.6,95.7,0.0,0.0,0.0,
13200,1860.2,22.0,98.4,93.8,0.0,0.0,0.0,
13300,1862.0,19.7,96.5,80.1,0.0,0.0,0.0,
13400,1861.1,18.4,91.1,119.1,0.0,0.0,0.0,
13500,1860.4,19.8,84.4,121.1,0.0,0.0,0.0,
13600,1859.8,20.7,75.2,121.1,0.0,0.0,0.0,
13700,1860.4,20.7,66.7,119.1,0.0,0.0,0.0,
13900,1864.9,84.9,36.8,121.1,0.0,0.0,0.0,
14000,1845.2,79.1,49.1,119.1,0.0,0.0,0.0,
14100,1856.0,113.2,57.8,64.5,0.0,0.0,0.0,
14200,1854.6,80.4,71.6,64.5,0.0,0.0,0.0,
14300,1865.7,83.3,79.4,64.5,0.0,0.0,0.0,
14400,1849.4,93.2,85.8,64.5,0.0,0.0,0.0,
14500,1858.0,30.6,91.9,66.4,0.0,0.0,0.0,
14600,1862.3,20.4,92.1,95.7,0.0,0.0,0.0,
14700,1861.2,20.5,92.1,103.5,0.0,0.0,0.0,
14900,1861.8,20.6,90.3,119.1,0.0,0.0,0.0,
15000,1862.5,20.4,82.1,121.1,0.0,0.0,0.0,
15100,1859.0,19.3,75.5,121.1,0.0,0.0,0.0,
15200,1857.4,24.7,62.6,121.1,0.0,0.0,0.0,
15300,1859.4,54.5,52.6,121.1,0.0,0.0,0.0,
15400,1862.9,36.0,45.4,119.1,0.0,0.0,0.0,
15500,1855.1,93.1,36.2,105.5,0.0,0.0,0.0,
15600,1860.3,82.0,55.3,87.9,0.0,0.0,0.0,
15700,1849.0,116.3,66.6,66.4,0.0,0.0,0.0,
15900,1855.5,69.7,88.9,64.5,0.0,0.0,0.0,
