Time(ms),ENV_Value,RMS,MDF,MW_Amp,MW_Area,MW_Latency,Marker
0,3.5,0.0,0.0,0.0,0.0,0.0,
100,138.3,0.0,0.0,0.0,0.0,0.0,
200,143.1,0.0,35.2,0.0,0.0,0.0,
300,166.3,0.0,35.2,0.0,0.0,0.0,
400,171.5,0.0,35.2,513.0,2933.0,13.0,
500,166.2,0.0,35.2,513.0,2933.0,13.0,
600,133.3,0.0,35.2,496.0,2778.0,12.0,
700,28.5,0.0,35.2,505.0,2825.0,13.0,
800,8.9,0.0,39.1,505.0,2825.0,13.0,
900,5.4,177.4,50.8,505.0,2825.0,13.0,
1000,6.2,177.4,66.4,505.0,2825.0,13.0,
1100,63.6,173.5,62.5,505.0,2825.0,13.0,
1200,6.6,163.8,58.6,505.0,2825.0,13.0,
1300,3.8,150.0,46.9,505.0,2825.0,13.0,
1400,6.0,132.0,70.3,505.0,2825.0,13.0,
1500,5.3,110.0,78.1,505.0,2825.0,13.0,
1600,8.5,71.3,70.3,505.0,2825.0,13.0,
1700,148.9,53.4,128.9,486.0,3358.0,15.0,
1900,152.2,129.1,35.2,538.0,2818.0,14.0,
2000,175.9,153.0,35.2,581.0,3270.0,13.0,
2100,173.7,172.4,35.2,445.0,3038.0,15.0,
2200,172.9,187.2,35.2,482.0,3144.0,14.0,
2300,32.2,200.1,35.2,463.0,2963.0,14.0,
2400,7.2,200.1,35.2,463.0,2963.0,14.0,
2500,4.4,200.0,35.2,463.0,2963.0,14.0,
2600,3.4,200.0,78.1,463.0,2963.0,14.0,
2700,4.1,194.9,70.3,463.0,2963.0,14.0,
2900,41.7,155.6,89.8,463.0,2963.0,14.0,
3000,16.3,134.6,62.5,463.0,2963.0,14.0,
3100,5.1,107.0,58.6,463.0,2963.0,14.0,
3200,6.8,75.2,46.9,463.0,2963.0,14.0,
3300,146.3,45.2,140.6,522.0,3599.0,15.0,
3400,167.1,91.6,43.0,532.0,3428.0,14.0,
3500,176.5,118.1,35.2,532.0,3428.0,14.0,
3600,160.2,142.0,35.2,532.0,3428.0,14.0,
3700,146.4,159.5,35.2,532.0,3428.0,14.0,
3900,42.7,187.3,35.2,532.0,3428.0,14.0,
4000,7.5,185.6,54.7,532.0,3428.0,14.0,
4100,4.7,185.6,43.0,532.0,3428.0,14.0,
4200,3.8,185.6,70.3,532.0,3428.0,14.0,
4300,7.2,181.9,62.5,532.0,3428.0,14.0,
4400,3.2,163.5,66.4,532.0,3428.0,14.0,
4500,4.3,145.5,66.4,532.0,3428.0,14.0,
4600,4.5,122.2,66.4,532.0,3428.0,14.0,
