Time(ms),ENV_Value,RMS,MDF,MW_Amp,MW_Area,MW_Latency,Marker
0,0.4,129.4,187.5,0.0,0.0,0.0,
100,68.4,129.4,187.5,86.0,619.0,29.0,
200,71.3,55.3,187.5,90.0,614.0,29.0,
300,57.4,55.3,187.5,90.0,614.0,29.0,
400,47.1,55.3,187.5,90.0,614.0,29.0,
500,85.7,55.3,187.5,89.0,659.0,30.0,
600,84.1,55.3,187.5,87.0,610.0,30.0,
700,29.0,55.3,187.5,83.0,591.0,29.0,
800,2.9,55.3,187.5,83.0,591.0,29.0,
900,2.0,55.3,187.5,83.0,591.0,29.0,
1000,2.4,55.3,187.5,83.0,591.0,29.0,
1100,1.4,55.3,187.5,83.0,591.0,29.0,
1200,2.1,133.0,250.0,83.0,591.0,29.0,
1300,1.7,133.0,250.0,83.0,591.0,29.0,
1400,1.4,133.0,250.0,83.0,591.0,29.0,
1500,1.9,133.0,250.0,83.0,591.0,29.0,
1600,1.9,133.0,250.0,83.0,591.0,29.0,
1700,24.0,133.0,250.0,83.0,591.0,29.0,
1800,72.2,133.0,250.0,83.0,591.0,29.0,
1900,89.3,133.0,250.0,88.0,635.0,24.0,
2000,76.4,133.0,250.0,88.0,654.0,29.0,
2100,54.6,133.0,250.0,85.0,637.0,30.0,
2200,40.0,120.4,218.8,85.0,637.0,30.0,
2300,30.1,120.4,218.8,85.0,637.0,30.0,
2400,3.2,120.4,218.8,85.0,637.0,30.0,
2500,2.3,120.4,218.8,85.0,637.0,30.0,
2600,1.9,120.4,218.8,85.0,637.0,30.0,
2700,1.9,120.4,218.8,85.0,637.0,30.0,
2800,2.0,120.4,218.8,85.0,637.0,30.0,
2900,1.7,120.4,218.8,85.0,637.0,30.0,
3000,1.8,120.4,218.8,85.0,637.0,30.0,
3100,1.9,120.4,218.8,85.0,637.0,30.0,
3200,1.7,49.8,214.8,85.0,637.0,30.0,
3300,43.2,49.8,214.8,85.0,637.0,30.0,
3400,53.1,49.8,214.8,85.0,593.0,30.0,
3500,41.2,49.8,214.8,85.0,593.0,30.0,
3600,58.8,49.8,214.8,85.0,593.0,30.0,
3700,68.5,49.8,214.8,85.0,593.0,30.0,
3800,62.6,49.8,214.8,83.0,594.0,27.0,
3900,47.4,49.8,214.8,80.0,566.0,26.0,
4000,3.7,49.8,214.8,80.0,566.0,26.0,
4100,2.1,49.8,214.8,80.0,566.0,26.0,
4200,2.0,138.2,234.4,80.0,566.0,26.0,
4300,2.2,138.2,234.4,80.0,566.0,26.0,
4400,2.0,138.2,234.4,80.0,566.0,26.0,
4500,2.2,138.2,234.4,80.0,566.0,26.0,
4600,2.0,138.2,234.4,80.0,566.0,26.0,
4700,1.7,138.2,234.4,80.0,566.0,26.0,
4800,2.0,138.2,234.4,80.0,566.0,26.0,
4900,28.0,138.2,234.4,80.0,566.0,26.0,
5000,53.9,138.2,234.4,80.0,566.0,26.0,
5100,57.6,138.2,234.4,84.0,596.0,29.0,
5300,72.4,138.2,234.4,83.0,581.0,29.0,
5400,56.7,138.2,234.4,83.0,581.0,29.0,
5500,46.5,138.2,234.4,83.0,581.0,29.0,
5600,3.9,138.2,234.4,83.0,581.0,29.0,
5700,2.1,138.2,234.4,83.0,581.0,29.0,
5800,2.1,138.2,234.4,83.0,581.0,29.0,
5900,1.8,138.2,234.4,83.0,581.0,29.0,
6000,1.9,138.2,234.4,83.0,581.0,29.0,
6100,1.8,138.2,234.4,83.0,581.0,29.0,
6200,1.7,104.3,253.9,83.0,581.0,29.0,
6300,2.0,104.3,253.9,83.0,581.0,29.0,
6400,1.5,104.3,253.9,83.0,581.0,29.0,
6500,1.6,104.3,253.9,83.0,581.0,29.0,
6600,69.1,104.3,253.9,79.0,537.0,30.0,
6700,55.7,104.3,253.9,79.0,537.0,30.0,
6800,42.2,104.3,253.9,79.0,537.0,30.0,
6900,42.8,104.3,253.9,79.0,537.0,30.0,
7000,78.8,104.3,253.9,80.0,543.0,28.0,
7100,65.1,104.3,253.9,69.0,516.0,29.0,
7200,5.1,127.8,195.3,69.0,516.0,29.0,
7300,1.7,127.8,195.3,69.0,516.0,29.0,
7400,1.3,127.8,195.3,69.0,516.0,29.0,
7500,1.7,127.8,195.3,69.0,516.0,29.0,
7600,1.8,127.8,195.3,69.0,516.0,29.0,
7700,1.3,127.8,195.3,69.0,516.0,29.0,
7800,2.0,127.8,195.3,69.0,516.0,29.0,
7900,2.1,127.8,195.3,69.0,516.0,29.0,
8000,1.7,127.8,195.3,69.0,516.0,29.0,
8100,1.9,127.8,195.3,69.0,516.0,29.0,
8200,30.8,2.3,191.4,69.0,516.0,29.0,
8300,80.6,2.3,191.4,69.0,516.0,29.0,
8400,73.3,2.3,191.4,84.0,572.0,30.0,
8500,58.5,2.3,191.4,74.0,567.0,27.0,
8600,40.9,2.3,191.4,74.0,567.0,27.0,
8700,52.4,2.3,191.4,74.0,567.0,27.0,
8800,5.2,2.3,191.4,74.0,567.0,27.0,
8900,2.2,2.3,191.4,74.0,567.0,27.0,
9000,1.9,2.3,191.4,74.0,567.0,27.0,
9100,1.7,2.3,191.4,74.0,567.0,27.0,
9200,2.0,121.1,226.6,74.0,567.0,27.0,
9300,1.9,121.1,226.6,74.0,567.0,27.0,
9400,1.7,121.1,226.6,74.0,567.0,27.0,
9500,1.7,121.1,226.6,74.0,567.0,27.0,
9600,1.8,121.1,226.6,74.0,567.0,27.0,
9700,1.9,121.1,226.6,74.0,567.0,27.0,
9800,54.6,121.1,226.6,76.0,511.0,23.0,
9900,44.5,121.1,226.6,71.0,533.0,25.0,
10000,54.9,121.1,226.6,71.0,533.0,25.0,
10100,50.5,121.1,226.6,71.0,533.0,25.0,
10200,56.7,101.0,168.0,71.0,533.0,25.0,
10300,47.4,101.0,168.0,72.0,513.0,29.0,
10400,6.9,101.0,168.0,72.0,513.0,29.0,
10500,2.1,101.0,168.0,72.0,513.0,29.0,
10600,1.8,101.0,168.0,72.0,513.0,29.0,
10700,1.3,101.0,168.0,72.0,513.0,29.0,
10800,1.7,101.0,168.0,72.0,513.0,29.0,
10900,1.6,101.0,168.0,72.0,513.0,29.0,
11000,1.3,101.0,168.0,72.0,513.0,29.0,
11100,2.3,101.0,168.0,72.0,513.0,29.0,
11200,1.9,83.4,246.1,72.0,513.0,29.0,
11300,1.8,83.4,246.1,72.0,513.0,29.0,
11400,47.4,83.4,246.1,72.0,513.0,29.0,
11500,50.9,83.4,246.1,72.0,513.0,29.0,
11600,49.7,83.4,246.1,86.0,537.0,27.0,
11700,73.2,83.4,246.1,76.0,500.0,26.0,
11800,64.1,83.4,246.1,76.0,500.0,26.0,
11900,45.3,83.4,246.1,76.0,500.0,26.0,
12000,7.1,83.4,246.1,76.0,500.0,26.0,
12100,2.4,83.4,246.1,76.0,500.0,26.0,
12200,1.8,119.3,253.9,76.0,500.0,26.0,
12300,2.0,119.3,253.9,76.0,500.0,26.0,
12400,1.9,119.3,253.9,76.0,500.0,26.0,
12500,1.7,119.3,253.9,76.0,500.0,26.0,
12600,1.8,119.3,253.9,76.0,500.0,26.0,
12700,1.9,119.3,253.9,76.0,500.0,26.0,
12800,1.9,119.3,253.9,76.0,500.0,26.0,
12900,1.9,119.3,253.9,76.0,500.0,26.0,
13000,70.1,119.3,253.9,74.0,520.0,27.0,
13100,69.8,119.3,253.9,71.0,521.0,29.0,
13200,54.2,85.1,207.0,71.0,521.0,29.0,
13300,39.2,85.1,207.0,71.0,521.0,29.0,
13400,60.6,85.1,207.0,71.0,521.0,29.0,
13500,79.1,85.1,207.0,82.0,561.0,30.0,
13600,12.2,85.1,207.0,77.0,537.0,24.0,
13700,2.4,85.1,207.0,77.0,537.0,24.0,
13800,2.1,85.1,207.0,77.0,537.0,24.0,
13900,1.9,85.1,207.0,77.0,537.0,24.0,
14000,1.7,85.1,207.0,77.0,537.0,24.0,
14100,1.8,85.1,207.0,77.0,537.0,24.0,
14200,2.1,100.2,253.9,77.0,537.0,24.0,
14300,2.0,100.2,253.9,77.0,537.0,24.0,
14400,1.9,100.2,253.9,77.0,537.0,24.0,
14500,2.1,100.2,253.9,77.0,537.0,24.0,
14600,36.0,100.2,253.9,77.0,537.0,24.0,
14700,63.4,100.2,253.9,77.0,537.0,24.0,
14800,82.4,100.2,253.9,77.0,537.0,24.0,
14900,72.8,100.2,253.9,85.0,619.0,28.0,
15000,54.7,100.2,253.9,85.0,583.0,28.0,
15100,38.8,100.2,253.9,83.0,593.0,30.0,
15300,2.1,100.2,253.9,83.0,593.0,30.0,
15400,1.7,100.2,253.9,83.0,593.0,30.0,
15500,1.8,100.2,253.9,83.0,593.0,30.0,
15600,2.0,100.2,253.9,83.0,593.0,30.0,
15700,2.3,100.2,253.9,83.0,593.0,30.0,
15800,1.7,100.2,253.9,83.0,593.0,30.0,
15900,2.0,100.2,253.9,83.0,593.0,30.0,
16000,1.9,100.2,253.9,83.0,593.0,30.0,
16100,1.8,100.2,253.9,83.0,593.0,30.0,
16200,65.7,19.7,230.5,83.0,593.0,30.0,
16300,72.8,19.7,230.5,175.0,927.0,17.0,
16400,89.8,19.7,230.5,196.0,1153.0,17.0,
16500,89.5,19.7,230.5,196.0,1153.0,17.0,
16600,65.4,19.7,230.5,196.0,1153.0,17.0,
16700,63.8,19.7,230.5,196.0,1153.0,17.0,
16800,25.7,19.7,230.5,135.0,752.0,17.0,
16900,3.4,19.7,230.5,135.0,752.0,17.0,
17000,1.8,19.7,230.5,135.0,752.0,17.0,
17100,1.8,19.7,230.5,135.0,752.0,17.0,
17200,1.7,138.9,222.7,135.0,752.0,17.0,
17300,1.7,138.9,222.7,135.0,752.0,17.0,
17400,1.8,138.9,222.7,135.0,752.0,17.0,
17500,1.5,138.9,222.7,135.0,752.0,17.0,
17600,2.2,138.9,222.7,135.0,752.0,17.0,
17700,4.1,138.9,222.7,135.0,752.0,17.0,
17800,79.2,138.9,222.7,135.0,752.0,17.0,
17900,81.4,138.9,222.7,192.0,1084.0,16.0,
18000,64.4,138.9,222.7,192.0,1084.0,16.0,
18100,58.9,138.9,222.7,192.0,1084.0,16.0,
18300,90.2,138.9,222.7,179.0,1042.0,17.0,
18400,35.9,138.9,222.7,179.0,1042.0,17.0,
18500,9.7,138.9,222.7,179.0,1042.0,17.0,
18600,4.8,138.9,222.7,179.0,1042.0,17.0,
18700,4.6,138.9,222.7,179.0,1042.0,17.0,
18800,5.5,138.9,222.7,179.0,1042.0,17.0,
18900,3.8,138.9,222.7,179.0,1042.0,17.0,
19000,6.8,138.9,222.7,179.0,1042.0,17.0,
19100,4.5,138.9,222.7,179.0,1042.0,17.0,
19200,5.6,102.4,226.6,179.0,1042.0,17.0,
19300,4.1,102.4,226.6,179.0,1042.0,17.0,
19400,69.8,102.4,226.6,179.0,1042.0,17.0,
19500,108.8,102.4,226.6,179.0,1042.0,17.0,
19600,100.1,102.4,226.6,226.0,1234.0,11.0,
19700,84.3,102.4,226.6,227.0,1209.0,12.0,
19800,65.3,102.4,226.6,227.0,1209.0,12.0,
19900,88.9,102.4,226.6,227.0,1209.0,12.0,
20000,46.2,102.4,226.6,227.0,1209.0,12.0,
20100,8.1,102.4,226.6,227.0,1209.0,12.0,
20200,4.9,139.6,93.8,227.0,1209.0,12.0,
20300,5.4,139.6,93.8,227.0,1209.0,12.0,
20400,4.5,139.6,93.8,227.0,1209.0,12.0,
20500,5.1,139.6,93.8,227.0,1209.0,12.0,
20600,4.4,139.6,93.8,227.0,1209.0,12.0,
20700,3.7,139.6,93.8,227.0,1209.0,12.0,
20800,4.8,139.6,93.8,227.0,1209.0,12.0,
20900,7.2,139.6,93.8,227.0,1209.0,12.0,
21000,53.9,139.6,93.8,227.0,1209.0,12.0,
21100,63.2,139.6,93.8,227.0,1209.0,12.0,
21200,91.9,61.5,109.4,227.0,1209.0,12.0,
21300,109.5,61.5,109.4,227.0,1209.0,12.0,
21400,104.7,61.5,109.4,378.0,1426.0,10.0,
21500,77.4,61.5,109.4,324.0,1467.0,10.0,
21600,63.4,61.5,109.4,324.0,1467.0,10.0,
21700,11.1,61.5,109.4,324.0,1467.0,10.0,
21800,3.6,61.5,109.4,324.0,1467.0,10.0,
21900,6.3,61.5,109.4,324.0,1467.0,10.0,
22000,4.2,61.5,109.4,324.0,1467.0,10.0,
22100,6.8,61.5,109.4,324.0,1467.0,10.0,
22200,3.7,128.0,191.4,324.0,1467.0,10.0,
22300,5.2,128.0,191.4,324.0,1467.0,10.0,
22400,4.1,128.0,191.4,324.0,1467.0,10.0,
22500,5.9,128.0,191.4,324.0,1467.0,10.0,
22600,52.4,128.0,191.4,324.0,1467.0,10.0,
22700,80.9,128.0,191.4,324.0,1467.0,10.0,
22800,85.2,128.0,191.4,307.0,1254.0,9.0,
22900,104.1,128.0,191.4,307.0,1254.0,9.0,
23000,96.2,128.0,191.4,307.0,1254.0,9.0,
23100,78.8,128.0,191.4,307.0,1254.0,9.0,
23200,79.8,126.2,97.7,307.0,1254.0,9.0,
23300,8.9,126.2,97.7,307.0,1254.0,9.0,
23400,8.0,126.2,97.7,307.0,1254.0,9.0,
23500,4.3,126.2,97.7,307.0,1254.0,9.0,
23600,7.9,126.2,97.7,307.0,1254.0,9.0,
23700,4.0,126.2,97.7,307.0,1254.0,9.0,
23800,4.8,126.2,97.7,307.0,1254.0,9.0,
23900,8.3,126.2,97.7,307.0,1254.0,9.0,
24000,5.5,126.2,97.7,307.0,1254.0,9.0,
24100,6.8,126.2,97.7,307.0,1254.0,9.0,
24200,56.2,56.7,191.4,307.0,1254.0,9.0,
24300,87.3,56.7,191.4,307.0,1254.0,9.0,
24400,87.5,56.7,191.4,307.0,1254.0,9.0,
24500,77.3,56.7,191.4,307.0,1254.0,9.0,
24600,114.9,56.7,191.4,307.0,1254.0,9.0,
24700,125.1,56.7,191.4,312.0,1549.0,10.0,
24800,98.5,56.7,191.4,309.0,1029.0,10.0,
24900,13.4,56.7,191.4,309.0,1029.0,10.0,
25000,5.6,56.7,191.4,309.0,1029.0,10.0,
25100,8.4,56.7,191.4,309.0,1029.0,10.0,
25300,4.3,56.7,191.4,309.0,1029.0,10.0,
25400,5.9,56.7,191.4,309.0,1029.0,10.0,
25500,5.1,56.7,191.4,309.0,1029.0,10.0,
25600,4.4,56.7,191.4,309.0,1029.0,10.0,
25700,5.4,56.7,191.4,309.0,1029.0,10.0,
25800,8.2,56.7,191.4,309.0,1029.0,10.0,
25900,95.3,56.7,191.4,309.0,1029.0,10.0,
26000,109.7,56.7,191.4,267.0,1135.0,10.0,
