Time(ms),Raw_ADC,ENV_Value,RMS,MDF,MW_Amp,MW_Area,MW_Latency,Marker
0,1856.6,28.9,0.0,0.0,0.0,0.0,0.0,
100,1867.3,29.8,0.0,0.0,0.0,0.0,0.0,
200,1861.2,32.0,0.0,0.0,0.0,0.0,0.0,
300,1865.1,29.4,0.0,0.0,0.0,0.0,0.0,
400,1859.2,28.4,0.0,0.0,0.0,0.0,0.0,
500,1862.1,30.2,0.0,119.1,0.0,0.0,0.0,
600,1862.3,36.2,0.0,119.1,0.0,0.0,0.0,
700,1868.3,50.0,0.0,119.1,0.0,0.0,0.0,
800,1866.4,91.2,0.0,119.1,271.0,1383.0,14.0,
900,1843.5,71.0,79.1,142.6,271.0,1383.0,14.0,
1000,1869.8,85.0,83.0,224.6,271.0,1383.0,14.0,
1100,1861.4,83.7,94.5,226.6,284.0,1577.0,12.0,
1200,1852.0,67.5,107.7,189.5,284.0,1577.0,12.0,
1300,1863.7,56.5,110.1,193.4,284.0,1577.0,12.0,
1400,1855.6,33.7,110.9,193.4,284.0,1577.0,12.0,
1500,1859.1,36.6,111.1,97.7,284.0,1577.0,12.0,
1600,1860.9,39.9,111.6,66.4,284.0,1577.0,12.0,
1700,1867.5,41.9,111.3,68.4,284.0,1577.0,12.0,
1900,1859.9,47.8,89.4,66.4,284.0,1577.0,12.0,
2000,1861.7,43.8,86.7,60.5,284.0,1577.0,12.0,
2100,1864.9,34.6,75.0,60.5,284.0,1577.0,12.0,
2200,1860.0,44.6,54.9,60.5,284.0,1577.0,12.0,
2300,1862.9,72.4,52.3,66.4,284.0,1577.0,12.0,
2400,1878.2,113.1,58.4,82.0,284.0,1577.0,12.0,
2500,1848.5,78.6,81.9,97.7,304.0,2127.0,15.0,
2600,1859.9,80.3,88.9,158.2,304.0,2127.0,15.0,
2700,1869.8,102.6,92.6,222.7,304.0,2127.0,15.0,
2900,1854.1,41.3,114.1,127.0,304.0,2127.0,15.0,
3000,1859.4,43.2,114.8,195.3,304.0,2127.0,15.0,
3100,1864.9,42.5,115.1,193.4,304.0,2127.0,15.0,
3200,1858.8,50.3,115.6,97.7,304.0,2127.0,15.0,
3300,1859.0,43.2,115.4,74.2,304.0,2127.0,15.0,
3400,1862.1,39.8,113.0,68.4,304.0,2127.0,15.0,
3500,1864.3,43.5,97.7,66.4,304.0,2127.0,15.0,
3600,1858.7,39.8,91.3,62.5,304.0,2127.0,15.0,
3700,1860.0,46.9,87.6,68.4,304.0,2127.0,15.0,
3900,1854.2,64.8,70.9,76.2,181.0,1020.0,18.0,
4000,1865.0,50.6,72.1,125.0,181.0,1020.0,18.0,
4100,1872.8,103.5,76.1,216.8,286.0,1629.0,13.0,
4200,1848.5,76.7,92.5,189.5,286.0,1629.0,13.0,
4300,1871.8,90.8,97.9,193.4,286.0,1629.0,13.0,
4400,1858.2,87.6,105.8,191.4,394.0,1946.0,13.0,
4500,1848.0,46.2,117.7,99.6,394.0,1946.0,13.0,
4600,1863.6,46.3,118.6,162.1,394.0,1946.0,13.0,
4700,1859.7,40.0,118.9,224.6,394.0,1946.0,13.0,
4900,1862.1,38.6,110.2,87.9,394.0,1946.0,13.0,
5000,1860.5,45.9,108.6,91.8,394.0,1946.0,13.0,
5100,1863.5,56.5,105.3,70.3,394.0,1946.0,13.0,
5200,1858.2,40.8,91.8,70.3,394.0,1946.0,13.0,
5300,1861.3,43.6,85.7,68.4,394.0,1946.0,13.0,
5400,1861.0,70.4,74.1,74.2,394.0,1946.0,13.0,
5500,1845.7,101.2,73.6,91.8,202.0,1167.0,23.0,
5600,1856.1,96.0,82.5,162.1,202.0,1167.0,23.0,
5700,1879.6,78.0,86.1,257.8,202.0,1167.0,23.0,
5900,1854.0,96.4,113.0,158.2,202.0,1167.0,23.0,
6000,1869.5,106.2,117.7,193.4,202.0,1167.0,23.0,
6100,1847.6,30.7,126.8,162.1,268.0,1552.0,13.0,
6200,1862.9,47.0,125.7,97.7,268.0,1552.0,13.0,
6300,1857.9,37.0,125.7,152.3,268.0,1552.0,13.0,
6400,1855.7,37.8,125.5,162.1,268.0,1552.0,13.0,
6500,1857.2,36.9,114.6,97.7,268.0,1552.0,13.0,
6600,1870.2,31.7,107.3,82.0,268.0,1552.0,13.0,
6700,1858.3,37.9,103.8,80.1,268.0,1552.0,13.0,
6900,1866.7,36.1,73.6,70.3,268.0,1552.0,13.0,
7000,1858.9,40.8,65.8,80.1,268.0,1552.0,13.0,
7100,1865.3,128.0,47.5,74.2,464.0,2905.0,15.0,
7200,1840.9,56.8,85.6,95.7,464.0,2905.0,15.0,
7300,1865.8,97.6,88.7,222.7,464.0,2905.0,15.0,
7400,1879.7,88.9,96.9,226.6,464.0,2905.0,15.0,
7500,1841.1,68.0,115.2,164.1,355.0,1691.0,14.0,
7600,1865.8,75.6,118.1,125.0,355.0,1691.0,14.0,
7700,1867.5,41.2,122.1,189.5,355.0,1691.0,14.0,
7900,1859.9,42.7,122.4,97.7,355.0,1691.0,14.0,
8000,1859.5,51.2,123.2,87.9,355.0,1691.0,14.0,
8100,1858.6,40.8,123.0,78.1,355.0,1691.0,14.0,
8200,1861.5,56.1,101.6,68.4,355.0,1691.0,14.0,
8300,1858.9,53.0,100.0,64.5,355.0,1691.0,14.0,
8400,1863.0,53.3,93.6,58.6,355.0,1691.0,14.0,
8500,1867.7,41.4,73.3,70.3,355.0,1691.0,14.0,
8600,1854.7,50.1,69.5,72.3,355.0,1691.0,14.0,
8700,1873.8,51.4,66.6,62.5,355.0,1691.0,14.0,
8900,1844.2,83.7,96.9,93.8,355.0,1691.0,14.0,
9000,1868.6,108.5,100.5,193.4,355.0,1691.0,14.0,
9100,1851.7,102.6,118.4,195.3,390.0,1861.0,13.0,
9200,1858.8,94.4,127.8,125.0,390.0,1861.0,13.0,
9300,1873.8,55.9,131.9,156.3,390.0,1861.0,13.0,
9400,1860.9,47.9,132.1,99.6,390.0,1861.0,13.0,
9500,1860.6,49.5,131.0,68.4,390.0,1861.0,13.0,
9600,1860.4,57.9,130.8,68.4,390.0,1861.0,13.0,
9700,1856.5,40.0,129.5,82.0,390.0,1861.0,13.0,
9900,1858.7,48.0,108.5,70.3,390.0,1861.0,13.0,
10000,1859.5,59.3,104.4,66.4,390.0,1861.0,13.0,
10100,1862.3,42.2,83.8,74.2,390.0,1861.0,13.0,
10200,1862.6,35.0,67.4,74.2,390.0,1861.0,13.0,
10300,1856.2,64.6,58.4,66.4,390.0,1861.0,13.0,
10400,1869.0,81.4,67.6,74.2,247.0,1365.0,16.0,
10500,1847.6,74.1,83.9,119.1,247.0,1365.0,16.0,
10600,1874.5,84.6,86.6,222.7,247.0,1365.0,16.0,
10700,1849.2,99.0,99.6,226.6,264.0,1620.0,14.0,
10900,1870.8,41.8,116.0,191.4,264.0,1620.0,14.0,
11000,1860.7,37.5,115.6,158.2,264.0,1620.0,14.0,
11100,1860.1,26.7,114.7,78.1,264.0,1620.0,14.0,
11200,1861.7,31.3,114.1,64.5,264.0,1620.0,14.0,
11300,1861.7,28.7,113.0,68.4,264.0,1620.0,14.0,
11400,1859.3,27.4,105.9,119.1,264.0,1620.0,14.0,
11500,1863.0,29.9,92.0,119.1,264.0,1620.0,14.0,
11600,1860.7,32.5,88.6,119.1,264.0,1620.0,14.0,
11700,1859.7,28.4,71.8,119.1,264.0,1620.0,14.0,
11900,1861.4,57.2,37.9,119.1,264.0,1620.0,14.0,
12000,1872.8,86.1,44.0,119.1,264.0,1620.0,14.0,
12100,1848.1,76.8,77.6,128.9,343.0,1702.0,13.0,
12200,1866.8,77.7,83.4,222.7,343.0,1702.0,13.0,
12300,1867.2,104.4,93.0,222.7,319.0,1841.0,15.0,
12400,1843.3,68.5,108.7,132.8,319.0,1841.0,15.0,
12500,1875.4,29.2,111.6,160.2,319.0,1841.0,15.0,
12600,1859.3,27.1,111.6,197.3,319.0,1841.0,15.0,
12700,1854.4,30.4,111.5,128.9,319.0,1841.0,15.0,
12900,1859.9,33.0,111.3,119.1,319.0,1841.0,15.0,
13000,1866.9,25.4,108.9,119.1,319.0,1841.0,15.0,
13100,1862.6,26.6,87.5,119.1,319.0,1841.0,15.0,
13200,1862.9,27.7,81.9,119.1,319.0,1841.0,15.0,
13300,1860.6,27.1,70.4,119.1,319.0,1841.0,15.0,
13400,1862.3,23.3,42.3,119.1,319.0,1841.0,15.0,
13500,1864.9,42.4,34.4,119.1,319.0,1841.0,15.0,
13600,1873.0,80.3,40.4,119.1,319.0,1841.0,15.0,
13700,1848.6,69.8,73.5,134.8,207.0,1155.0,15.0,
13900,1872.6,99.4,86.3,255.9,180.0,986.0,13.0,
14000,1839.3,81.8,108.0,195.3,180.0,986.0,13.0,
14100,1868.3,33.2,112.1,138.7,180.0,986.0,13.0,
14200,1867.7,27.8,112.6,195.3,180.0,986.0,13.0,
14300,1859.4,25.0,112.7,128.9,180.0,986.0,13.0,
14400,1860.0,26.8,112.6,89.8,180.0,986.0,13.0,
14500,1858.5,25.9,112.4,119.1,180.0,986.0,13.0,
14600,1858.3,22.7,110.5,119.1,180.0,986.0,13.0,
14700,1858.7,27.0,91.6,119.1,180.0,986.0,13.0,
14900,1863.8,24.0,79.7,121.1,180.0,986.0,13.0,
15000,1858.0,28.5,45.9,121.1,180.0,986.0,13.0,
15100,1860.5,47.9,34.8,119.1,180.0,986.0,13.0,
15200,1881.1,90.3,38.8,119.1,180.0,986.0,13.0,
15300,1844.4,82.0,69.9,119.1,245.0,1246.0,13.0,
15400,1862.9,70.8,79.2,189.5,245.0,1246.0,13.0,
15500,1878.5,111.9,84.9,226.6,245.0,1246.0,13.0,
15600,1838.5,61.5,106.5,193.4,363.0,1959.0,14.0,
15700,1869.7,38.0,109.9,121.1,363.0,1959.0,14.0,
15900,1861.3,24.9,110.3,187.5,363.0,1959.0,14.0,
16000,1860.8,24.5,110.3,99.6,363.0,1959.0,14.0,
16100,1862.1,25.8,110.4,119.1,363.0,1959.0,14.0,
16200,1860.2,26.0,108.7,119.1,363.0,1959.0,14.0,
16300,1859.8,29.6,91.6,119.1,363.0,1959.0,14.0,
16400,1862.1,34.9,84.0,119.1,363.0,1959.0,14.0,
16500,1863.4,36.2,79.2,119.1,363.0,1959.0,14.0,
16600,1860.8,40.3,46.6,113.3,363.0,1959.0,14.0,
16700,1858.3,40.8,39.1,89.8,363.0,1959.0,14.0,
16900,1851.8,100.2,70.7,119.1,419.0,1914.0,15.0,
17000,1854.3,72.7,80.0,189.5,419.0,1914.0,15.0,
17100,1880.3,78.6,85.0,224.6,419.0,1914.0,15.0,
17200,1845.5,72.9,103.3,164.1,343.0,1755.0,15.0,
17300,1861.4,39.6,110.0,128.9,343.0,1755.0,15.0,
17400,1857.9,31.4,110.9,193.4,343.0,1755.0,15.0,
17500,1860.4,30.1,110.4,162.1,343.0,1755.0,15.0,
17600,1860.9,30.6,110.3,97.7,343.0,1755.0,15.0,
17700,1864.9,25.8,110.0,97.7,343.0,1755.0,15.0,
17900,1862.4,28.3,92.4,119.1,343.0,1755.0,15.0,
18000,1860.8,30.4,84.8,119.1,343.0,1755.0,15.0,
18100,1865.5,25.4,80.0,119.1,343.0,1755.0,15.0,
18200,1860.0,30.8,54.1,119.1,343.0,1755.0,15.0,
18300,1864.1,45.0,39.1,119.1,343.0,1755.0,15.0,
18400,1879.7,96.0,40.8,119.1,343.0,1755.0,15.0,
18500,1860.3,91.7,58.1,121.1,390.0,2173.0,15.0,
18600,1848.0,101.5,82.2,160.2,390.0,2173.0,15.0,
18700,1870.1,93.1,89.8,224.6,390.0,2173.0,15.0,
18900,1859.0,35.4,114.7,99.6,390.0,2173.0,15.0,
19000,1863.8,27.4,115.2,168.0,390.0,2173.0,15.0,
19100,1858.9,23.9,114.9,189.5,390.0,2173.0,15.0,
19200,1862.3,27.1,115.1,119.1,390.0,2173.0,15.0,
19300,1860.8,26.9,115.0,119.1,390.0,2173.0,15.0,
19400,1862.9,26.2,113.4,119.1,390.0,2173.0,15.0,
19500,1860.7,22.7,105.4,119.1,390.0,2173.0,15.0,
19600,1857.6,24.7,87.7,119.1,390.0,2173.0,15.0,
19700,1858.0,28.0,79.6,121.1,390.0,2173.0,15.0,
19900,1859.2,45.1,35.0,87.9,390.0,2173.0,15.0,
20000,1870.5,54.4,37.0,85.9,390.0,2173.0,15.0,
20100,1873.3,100.5,47.8,119.1,340.0,2111.0,15.0,
20200,1843.2,56.4,76.1,132.8,340.0,2111.0,15.0,
20300,1873.9,90.3,80.4,195.3,340.0,2111.0,15.0,
20400,1855.1,82.7,93.1,195.3,215.0,1231.0,14.0,
20500,1853.3,39.3,106.9,132.8,215.0,1231.0,14.0,
20600,1863.3,24.4,107.9,193.4,215.0,1231.0,14.0,
20700,1862.2,23.6,107.9,220.7,215.0,1231.0,14.0,
20900,1865.2,24.6,107.8,103.5,215.0,1231.0,14.0,
21000,1861.6,26.8,106.4,119.1,215.0,1231.0,14.0,
21100,1865.3,22.0,102.0,119.1,215.0,1231.0,14.0,
21200,1862.6,25.1,82.7,119.1,215.0,1231.0,14.0,
21300,1859.9,31.7,78.4,119.1,215.0,1231.0,14.0,
21400,1857.9,30.4,62.8,121.1,215.0,1231.0,14.0,
21500,1865.3,51.9,34.5,119.1,215.0,1231.0,14.0,
21600,1865.4,79.7,39.4,119.1,215.0,1231.0,14.0,
21700,1875.6,84.8,49.5,121.1,215.0,1231.0,14.0,
21900,1860.7,69.9,86.4,136.7,215.0,1231.0,14.0,
22000,1878.4,102.2,92.3,218.8,412.0,1802.0,14.0,
22100,1841.0,45.0,111.9,191.4,412.0,1802.0,14.0,
22200,1864.5,28.9,113.5,185.5,412.0,1802.0,14.0,
22300,1861.4,28.1,113.6,224.6,412.0,1802.0,14.0,
22400,1862.3,24.8,113.6,226.6,412.0,1802.0,14.0,
22500,1861.1,23.9,113.6,127.0,412.0,1802.0,14.0,
22600,1861.8,25.7,111.0,119.1,412.0,1802.0,14.0,
22700,1859.8,29.2,106.9,119.1,412.0,1802.0,14.0,
22900,1861.7,23.9,80.0,119.1,412.0,1802.0,14.0,
23000,1861.4,24.9,73.0,119.1,412.0,1802.0,14.0,
23100,1862.1,60.2,36.8,121.1,171.0,871.0,19.0,
23200,1852.5,69.3,50.8,121.1,171.0,871.0,19.0,
23300,1871.1,88.1,56.1,242.2,171.0,871.0,19.0,
23400,1860.2,85.6,77.7,230.5,419.0,1992.0,15.0,
23500,1853.6,62.6,90.9,168.0,419.0,1992.0,15.0,
23600,1873.5,98.1,94.3,193.4,419.0,1992.0,15.0,
23700,1837.7,49.8,113.1,191.4,289.0,1791.0,13.0,
23900,1863.0,23.0,115.9,224.6,289.0,1791.0,13.0,
24000,1861.0,26.8,115.8,226.6,289.0,1791.0,13.0,
24100,1868.2,26.4,115.8,179.7,289.0,1791.0,13.0,
24200,1858.5,24.7,108.7,119.1,289.0,1791.0,13.0,
24300,1863.4,21.0,106.0,119.1,289.0,1791.0,13.0,
24400,1861.1,21.6,91.1,121.1,289.0,1791.0,13.0,
24500,1857.3,24.4,78.0,121.1,289.0,1791.0,13.0,
24600,1862.3,24.9,73.8,121.1,289.0,1791.0,13.0,
24700,1861.7,64.8,39.2,121.1,182.0,845.0,15.0,
24900,1872.0,89.0,59.8,242.2,182.0,845.0,15.0,
25000,1855.2,87.4,75.8,240.2,206.0,1275.0,14.0,
25100,1855.1,57.8,93.2,189.5,206.0,1275.0,14.0,
25200,1870.8,89.3,96.1,193.4,206.0,1275.0,14.0,
25300,1850.3,58.7,112.6,199.2,371.0,1693.0,14.0,
25400,1853.9,28.1,118.0,164.1,371.0,1693.0,14.0,
25500,1862.0,29.0,118.1,199.2,371.0,1693.0,14.0,
25600,1863.5,28.8,118.2,224.6,371.0,1693.0,14.0,
25700,1858.0,24.3,118.2,201.2,371.0,1693.0,14.0,
25900,1859.1,28.9,106.1,121.1,371.0,1693.0,14.0,
26000,1861.8,26.1,95.4,121.1,371.0,1693.0,14.0,
26100,1860.1,25.7,78.4,119.1,371.0,1693.0,14.0,
26200,1861.3,24.8,74.9,119.1,371.0,1693.0,14.0,
26300,1861.4,48.9,46.6,119.1,371.0,1693.0,14.0,
26400,1850.5,60.2,57.3,121.1,172.0,828.0,17.0,
26500,1867.5,64.9,62.0,257.8,172.0,828.0,17.0,
26600,1865.7,107.2,74.4,257.8,351.0,1763.0,14.0,
26700,1844.7,62.8,93.5,222.7,351.0,1763.0,14.0,
26900,1862.0,63.9,106.1,222.7,274.0,1521.0,16.0,
27000,1845.8,29.1,118.8,166.0,274.0,1521.0,16.0,
27100,1859.8,23.7,118.8,199.2,274.0,1521.0,16.0,
27200,1860.3,22.5,118.8,226.6,274.0,1521.0,16.0,
27300,1860.2,24.3,118.8,201.2,274.0,1521.0,16.0,
27400,1857.2,24.1,108.6,121.1,274.0,1521.0,16.0,
27500,1863.7,22.8,105.8,119.1,274.0,1521.0,16.0,
27600,1860.3,19.0,97.3,121.1,274.0,1521.0,16.0,
27700,1856.9,27.5,79.0,121.1,274.0,1521.0,16.0,
27900,1859.6,50.2,61.5,121.1,274.0,1521.0,16.0,
28000,1848.3,51.0,58.1,121.1,107.0,631.0,19.0,
28100,1866.6,61.1,63.3,252.0,107.0,631.0,19.0,
28200,1870.3,102.1,67.7,259.8,334.0,1679.0,14.0,
28300,1838.4,79.6,93.9,226.6,334.0,1679.0,14.0,
28400,1868.6,74.7,98.8,195.3,334.0,1679.0,14.0,
28500,1871.8,87.7,105.6,222.7,404.0,2321.0,14.0,
28600,1841.3,27.2,119.8,162.1,404.0,2321.0,14.0,
28700,1858.9,23.2,119.9,162.1,404.0,2321.0,14.0,
28900,1858.7,28.2,119.7,203.1,404.0,2321.0,14.0,
29000,1860.9,25.5,109.0,121.1,404.0,2321.0,14.0,
29100,1862.5,23.6,106.0,119.1,404.0,2321.0,14.0,
29200,1859.9,24.7,103.2,119.1,404.0,2321.0,14.0,
29300,1861.5,21.7,80.2,119.1,404.0,2321.0,14.0,
29400,1861.9,24.4,73.9,121.1,404.0,2321.0,14.0,
29500,1860.3,57.9,64.0,121.1,404.0,2321.0,14.0,
29600,1841.3,55.3,61.0,121.1,132.0,925.0,14.0,
29700,1864.3,57.6,66.2,253.9,132.0,925.0,14.0,
29900,1837.7,72.9,95.9,255.9,132.0,925.0,14.0,
30000,1870.4,82.0,100.0,193.4,132.0,925.0,14.0,
30100,1869.3,89.3,107.4,195.3,357.0,1652.0,14.0,
30200,1845.5,31.4,122.2,162.1,357.0,1652.0,14.0,
30300,1862.7,25.9,122.2,166.0,357.0,1652.0,14.0,
30400,1860.8,23.5,122.3,226.6,357.0,1652.0,14.0,
30500,1861.9,25.5,122.4,228.5,357.0,1652.0,14.0,
30600,1863.2,23.8,110.4,121.1,357.0,1652.0,14.0,
30700,1859.3,24.0,107.3,119.1,357.0,1652.0,14.0,
30900,1864.2,26.5,81.8,121.1,357.0,1652.0,14.0,
31000,1863.2,26.1,76.6,121.1,357.0,1652.0,14.0,
31100,1860.3,61.8,66.2,121.1,357.0,1652.0,14.0,
31200,1850.5,51.3,57.3,121.1,113.0,671.0,22.0,
31300,1863.5,37.7,63.6,255.9,113.0,671.0,22.0,
31400,1878.2,62.8,65.7,273.4,113.0,671.0,22.0,
31500,1849.4,52.9,86.5,259.8,242.0,1298.0,15.0,
31600,1866.0,72.9,91.0,253.9,242.0,1298.0,15.0,
31700,1864.0,98.7,97.4,255.9,332.0,1852.0,15.0,
31900,1862.2,19.5,112.9,191.4,332.0,1852.0,15.0,
32000,1861.5,26.6,112.9,222.7,332.0,1852.0,15.0,
32100,1855.2,23.9,112.8,222.7,332.0,1852.0,15.0,
32200,1862.2,24.1,102.2,121.1,332.0,1852.0,15.0,
32300,1861.1,21.5,98.2,119.1,332.0,1852.0,15.0,
32400,1858.8,26.4,96.7,119.1,332.0,1852.0,15.0,
32500,1860.3,25.4,78.6,121.1,332.0,1852.0,15.0,
32600,1859.2,23.4,73.3,121.1,332.0,1852.0,15.0,
32700,1861.6,63.3,64.7,119.1,332.0,1852.0,15.0,
32900,1858.9,76.2,63.6,255.9,332.0,1852.0,15.0,
33000,1869.1,90.5,69.8,261.7,332.0,1852.0,15.0,
33100,1854.5,67.4,90.5,238.3,302.0,1652.0,15.0,
33200,1866.7,65.5,96.7,185.5,302.0,1652.0,15.0,
33300,1869.7,106.6,102.6,195.3,413.0,1893.0,14.0,
33400,1844.4,30.2,117.9,164.1,413.0,1893.0,14.0,
33500,1860.8,22.4,117.8,166.0,413.0,1893.0,14.0,
33600,1857.3,22.3,117.7,224.6,413.0,1893.0,14.0,
33700,1864.3,23.7,117.7,226.6,413.0,1893.0,14.0,
33900,1863.0,22.9,103.5,121.1,413.0,1893.0,14.0,
34000,1860.0,20.2,99.4,121.1,413.0,1893.0,14.0,
34100,1860.7,24.2,80.8,119.1,413.0,1893.0,14.0,
34200,1859.7,24.2,73.2,119.1,413.0,1893.0,14.0,
34300,1859.2,27.3,64.6,119.1,413.0,1893.0,14.0,
34400,1852.7,58.2,49.1,121.1,175.0,900.0,14.0,
34500,1853.4,76.5,66.4,253.9,175.0,900.0,14.0,
34600,1874.2,105.2,72.3,277.3,175.0,900.0,14.0,
34700,1839.6,71.4,94.5,257.8,307.0,1716.0,14.0,
34900,1871.5,103.9,104.3,193.4,248.0,1445.0,14.0,
35000,1841.8,31.5,121.1,189.5,248.0,1445.0,14.0,
35100,1860.6,25.7,121.2,162.1,248.0,1445.0,14.0,
35200,1861.4,24.4,121.3,222.7,248.0,1445.0,14.0,
35300,1859.9,29.0,121.4,226.6,248.0,1445.0,14.0,
35400,1861.3,27.1,114.8,121.1,248.0,1445.0,14.0,
35500,1860.4,27.0,105.8,119.1,248.0,1445.0,14.0,
35600,1860.2,28.4,102.0,119.1,248.0,1445.0,14.0,
