Time(ms),ENV_Value,RMS,MDF,MW_Amp,MW_Area,MW_Latency,Marker
0,129.1,0.0,80.1,0.0,0.0,0.0,
100,103.2,0.0,80.1,0.0,0.0,0.0,
200,128.3,0.0,80.1,0.0,0.0,0.0,
300,138.4,0.0,80.1,0.0,0.0,0.0,
400,14.3,0.0,80.1,0.0,0.0,0.0,
505,15.1,0.0,97.7,0.0,0.0,0.0,
605,11.1,0.0,97.7,0.0,0.0,0.0,
705,3.7,0.0,97.7,0.0,0.0,0.0,
805,10.2,0.0,87.9,0.0,0.0,0.0,
905,6.3,127.4,82.0,0.0,0.0,0.0,
1005,14.7,105.6,74.2,0.0,0.0,0.0,
1105,7.4,87.8,76.2,0.0,0.0,0.0,
1205,6.6,66.6,78.1,0.0,0.0,0.0,
1305,4.9,35.5,78.1,0.0,0.0,0.0,
1406,151.1,85.5,82.0,0.0,0.0,0.0,
1506,168.0,110.5,89.8,0.0,0.0,0.0,
1606,149.2,128.5,95.7,0.0,0.0,0.0,
1806,102.5,163.0,97.7,0.0,0.0,0.0,
1906,146.6,175.9,128.9,0.0,0.0,0.0,
2006,16.1,180.1,128.9,0.0,0.0,0.0,
2106,24.1,180.4,128.9,0.0,0.0,0.0,
2206,7.5,180.5,127.0,0.0,0.0,0.0,
2306,8.4,180.5,105.5,0.0,0.0,0.0,
2406,4.1,159.7,70.3,0.0,0.0,0.0,
2506,6.0,143.3,62.5,0.0,0.0,0.0,
2606,3.9,127.4,60.5,0.0,0.0,0.0,
2806,6.5,78.4,68.4,0.0,0.0,0.0,
2906,4.9,41.9,64.5,0.0,0.0,0.0,
3006,190.4,96.9,87.9,0.0,0.0,0.0,
3106,131.4,130.3,91.8,0.0,0.0,0.0,
3206,168.8,149.7,95.7,0.0,0.0,0.0,
3306,159.3,165.7,97.7,0.0,0.0,0.0,
3407,124.6,180.0,127.0,0.0,0.0,0.0,
3507,102.4,193.3,128.9,0.0,0.0,0.0,
3607,18.0,197.2,128.9,0.0,0.0,0.0,
3807,8.9,197.2,127.0,0.0,0.0,0.0,
3907,4.6,197.3,125.0,0.0,0.0,0.0,
4007,4.3,172.6,99.6,0.0,0.0,0.0,
4107,4.6,148.5,66.4,0.0,0.0,0.0,
4207,6.5,128.9,58.6,0.0,0.0,0.0,
4307,4.0,107.4,70.3,0.0,0.0,0.0,
4407,11.9,81.2,64.5,0.0,0.0,0.0,
4507,3.8,40.1,60.5,0.0,0.0,0.0,
4607,225.7,82.1,82.0,0.0,0.0,0.0,
4807,133.6,142.1,95.7,0.0,0.0,0.0,
4907,134.2,157.3,97.7,0.0,0.0,0.0,
5007,163.7,169.8,97.7,0.0,0.0,0.0,
5107,139.1,181.1,97.7,0.0,0.0,0.0,
5207,23.5,187.9,97.7,0.0,0.0,0.0,
5307,19.2,188.0,97.7,0.0,0.0,0.0,
5407,4.4,188.0,97.7,0.0,0.0,0.0,
5507,13.4,188.0,97.7,0.0,0.0,0.0,
5607,3.4,169.5,66.4,0.0,0.0,0.0,
5807,4.9,123.5,62.5,0.0,0.0,0.0,
5907,2.9,103.4,66.4,0.0,0.0,0.0,
6007,4.8,81.2,68.4,0.0,0.0,0.0,
6107,4.6,51.5,70.3,0.0,0.0,0.0,
6207,157.5,80.0,70.3,0.0,0.0,0.0,
6307,188.7,112.9,66.4,0.0,0.0,0.0,
6407,155.0,131.5,66.4,0.0,0.0,0.0,
6507,125.2,149.0,68.4,0.0,0.0,0.0,
6607,103.8,163.0,95.7,0.0,0.0,0.0,
6807,31.6,182.3,97.7,0.0,0.0,0.0,
6907,12.3,182.3,97.7,0.0,0.0,0.0,
7007,5.8,182.3,99.6,0.0,0.0,0.0,
7107,9.0,182.3,101.6,0.0,0.0,0.0,
7207,3.5,164.2,93.8,0.0,0.0,0.0,
7307,7.5,143.6,66.4,0.0,0.0,0.0,
7407,5.0,126.7,66.4,0.0,0.0,0.0,
7507,4.1,105.4,64.5,0.0,0.0,0.0,
7607,3.9,82.2,70.3,0.0,0.0,0.0,
7807,177.9,69.5,89.8,0.0,0.0,0.0,
7907,131.6,115.4,91.8,0.0,0.0,0.0,
8007,162.9,136.1,93.8,0.0,0.0,0.0,
8107,171.6,153.9,95.7,0.0,0.0,0.0,
8207,134.8,168.9,97.7,0.0,0.0,0.0,
8307,112.4,183.0,97.7,0.0,0.0,0.0,
8407,43.0,190.7,97.7,0.0,0.0,0.0,
8507,10.6,190.7,97.7,0.0,0.0,0.0,
8607,4.3,190.8,99.6,0.0,0.0,0.0,
8807,3.6,177.9,95.7,0.0,0.0,0.0,
8907,3.8,152.2,76.2,0.0,0.0,0.0,
9007,5.0,134.0,78.1,0.0,0.0,0.0,
9107,4.4,113.1,76.2,0.0,0.0,0.0,
9207,15.1,89.0,72.3,0.0,0.0,0.0,
9307,4.1,54.7,68.4,0.0,0.0,0.0,
9407,228.0,61.9,68.4,0.0,0.0,0.0,
9507,175.1,111.1,70.3,0.0,0.0,0.0,
9607,139.9,135.8,70.3,0.0,0.0,0.0,
9807,163.2,167.8,95.7,0.0,0.0,0.0,
9907,142.2,179.0,97.7,0.0,0.0,0.0,
10007,54.1,188.6,97.7,0.0,0.0,0.0,
10107,15.8,188.6,95.7,0.0,0.0,0.0,
10207,5.9,188.7,95.7,0.0,0.0,0.0,
10307,10.3,188.6,95.7,0.0,0.0,0.0,
10407,17.4,178.4,84.0,0.0,0.0,0.0,
10507,5.1,152.8,60.5,0.0,0.0,0.0,
10607,3.7,131.3,58.6,0.0,0.0,0.0,
10807,10.6,86.7,62.5,0.0,0.0,0.0,
10907,12.8,60.5,66.4,0.0,0.0,0.0,
11007,117.3,59.5,70.3,0.0,0.0,0.0,
11107,189.9,107.2,68.4,0.0,0.0,0.0,
11207,177.7,128.7,66.4,0.0,0.0,0.0,
11307,150.4,148.8,66.4,0.0,0.0,0.0,
11407,117.7,166.2,95.7,0.0,0.0,0.0,
11507,159.1,180.1,97.7,0.0,0.0,0.0,
11607,78.8,192.0,97.7,0.0,0.0,0.0,
11807,9.3,192.1,97.7,0.0,0.0,0.0,
11907,2.9,192.0,97.7,0.0,0.0,0.0,
12007,4.1,182.9,97.7,0.0,0.0,0.0,
12107,2.7,159.7,85.9,0.0,0.0,0.0,
12207,2.0,142.9,84.0,0.0,0.0,0.0,
12307,4.9,121.9,84.0,0.0,0.0,0.0,
12407,13.8,96.7,80.1,0.0,0.0,0.0,
12507,5.5,67.2,60.5,0.0,0.0,0.0,
12607,149.5,25.5,62.5,0.0,0.0,0.0,
12807,170.4,136.5,76.2,0.0,0.0,0.0,
12907,181.2,154.0,95.7,0.0,0.0,0.0,
13007,148.1,169.3,97.7,0.0,0.0,0.0,
13107,121.8,185.0,97.7,0.0,0.0,0.0,
13207,99.2,196.7,97.7,0.0,0.0,0.0,
13307,9.5,196.8,97.7,0.0,0.0,0.0,
13407,13.8,196.8,97.7,0.0,0.0,0.0,
13507,3.6,196.8,97.7,0.0,0.0,0.0,
13607,2.6,195.4,97.7,0.0,0.0,0.0,
13807,2.8,141.9,76.2,0.0,0.0,0.0,
13907,2.3,122.7,80.1,0.0,0.0,0.0,
14007,3.6,100.6,66.4,0.0,0.0,0.0,
14107,6.2,67.6,66.4,0.0,0.0,0.0,
14207,132.1,10.3,58.6,0.0,0.0,0.0,
14307,194.9,95.5,70.3,0.0,0.0,0.0,
14407,158.0,127.1,70.3,0.0,0.0,0.0,
14507,143.3,148.4,72.3,0.0,0.0,0.0,
14607,168.0,163.2,95.7,0.0,0.0,0.0,
14807,132.8,188.2,95.7,0.0,0.0,0.0,
