Time(ms),ENV_Value,Marker
182100,7.8,
182200,6.6,
182400,6.0,
182500,5.5,
182600,5.0,
182700,5.8,
182800,5.3,
182900,4.6,
183000,157.7,
183100,145.9,
183200,99.9,
183300,78.1,
183400,84.3,
183500,86.3,
183600,35.3,
183700,7.2,
183800,6.1,
183900,7.2,
184000,5.9,
184100,3.9,
184200,4.7,
184400,5.0,
184500,6.9,
184600,73.2,
184700,117.2,
184800,105.2,
184900,82.3,
185000,61.1,
185100,78.6,
185200,66.9,
185300,10.2,
185400,7.3,
185500,7.2,
185600,6.9,
185700,6.2,
185800,5.6,
185900,4.7,
186000,4.7,
186100,10.7,
186200,88.8,
186400,113.4,
186500,108.2,
186600,86.1,
186700,62.2,
186800,54.8,
186900,7.6,
187000,7.8,
187100,6.6,
187200,6.5,
187400,5.2,
187500,4.8,
187600,4.9,
187700,4.5,
187800,92.1,
187900,130.4,
188000,90.8,
188100,78.7,
188200,90.9,
188400,69.3,
188500,8.2,
188600,8.3,
188700,6.0,
188800,6.2,
188900,5.2,
189000,4.6,
189100,5.6,
189200,5.9,
189400,27.5,
189500,166.3,
189600,118.8,
189700,92.5,
189800,67.8,
189900,91.3,
190000,89.7,
190100,16.5,
190200,6.6,
190400,9.8,
190500,6.8,
190600,7.4,
190700,6.8,
190800,7.5,
190900,23.4,
191000,6.6,
191100,92.4,
191200,112.0,
191400,85.6,
191500,65.7,
191600,76.9,
191700,10.9,
191800,5.5,
191900,7.0,
192000,4.5,
192100,4.5,
192200,4.6,
192400,26.3,
192500,13.4,
192600,4.8,
192700,114.0,
192800,84.7,
192900,86.8,
193000,101.4,
193100,93.3,
193200,72.7,
193400,4.5,
193500,5.7,
193600,5.4,
193700,4.2,
193800,3.8,
193900,5.1,
194000,6.3,
194100,4.0,
194200,3.9,
194300,173.6,
194400,119.5,
194500,88.6,
194600,68.5,
194700,89.6,
194800,92.3,
194900,21.0,
195000,6.5,
195100,20.5,
195200,6.0,
195400,27.2,
195500,8.0,
195600,8.8,
195700,10.6,
195800,6.4,
195900,89.5,
196000,106.1,
196100,113.4,
196200,86.3,
196400,74.1,
196500,20.7,
196600,6.8,
196700,5.9,
196800,5.7,
196900,5.3,
197000,6.9,
197100,4.0,
197200,4.2,
197300,4.0,
197400,28.6,
197500,127.5,
197600,143.5,
197700,138.3,
197800,115.3,
197900,89.6,
198000,68.4,
198100,26.8,
198200,6.0,hard
198400,11.4,
198500,7.5,
198600,11.7,
198700,5.1,
198800,5.2,
198900,5.4,
199000,6.0,
199100,126.6,
199200,116.9,
199400,76.3,
199500,88.0,
199600,89.6,
199700,39.2,
199800,6.3,
199900,9.9,
200000,8.3,
200100,11.9,
200200,7.8,
200400,18.8,
200500,11.1,
200600,9.6,
200700,75.4,
200800,106.3,
200900,113.6,
201000,89.7,
201100,64.0,
201200,80.2,
201400,6.7,
201500,10.8,
201600,9.9,
201700,6.7,
201800,5.9,
201900,6.7,
202000,32.7,
202100,20.6,
202200,12.0,
202400,89.3,
202500,103.5,
202600,109.0,
202700,94.1,
202800,74.0,
202900,62.4,
203000,9.9,
203100,13.5,
203200,9.6,
203400,10.9,
203500,41.7,
203600,40.1,
203700,41.0,
203800,44.7,
203900,99.7,
204000,109.6,
204100,105.4,
204200,81.9,
204400,114.2,
204500,97.9,
204600,32.1,
204700,73.0,
204800,52.2,
204900,43.2,
205000,16.1,
205100,14.5,
205200,20.5,
205300,17.1,
205400,11.9,
205500,38.0,
205600,112.1,
205700,110.6,
205800,100.4,
205900,71.7,
206000,86.4,
206100,93.8,
206200,34.0,
206400,28.1,
206500,30.7,
206600,27.9,
206700,18.5,
206800,17.7,
206900,21.4,
207000,24.0,
207100,38.2,
207200,110.2,
207400,101.0,
207500,102.5,
207600,69.2,
207700,82.7,
207800,12.1,
207900,6.5,
208000,10.1,
208100,21.8,
208200,7.5,
208400,9.7,
208500,8.7,
208600,5.8,
208700,5.9,
208800,112.9,
208900,92.3,
209000,80.5,
209100,92.5,
209200,94.7,
209400,14.2,
209500,6.9,
209600,9.5,
209700,5.9,
209800,5.6,
209900,7.5,
210000,5.8,
210100,7.7,
210200,10.0,
210400,125.3,
210500,118.8,
210600,93.5,
210700,63.8,
210800,98.7,
210900,89.4,
211000,17.0,
211100,7.1,
211200,24.6,
211400,7.0,
211500,5.9,
211600,5.8,
211700,6.4,
211800,7.8,
211900,10.7,
212000,93.2,
212100,112.0,
212200,106.7,
212400,70.3,
212500,76.9,
212600,20.2,
212700,7.6,
212800,34.3,
212900,29.9,
213000,41.1,
213100,44.5,
213200,38.6,
213400,42.9,
213500,27.5,
213600,107.2,
213700,96.1,
213800,107.0,
213900,108.2,
214000,99.1,
214100,85.6,
214200,38.3,
214400,17.1,
214500,55.6,
214600,37.2,
214700,51.5,
214800,23.8,
214900,34.7,
215000,22.5,
215100,16.6,
215200,142.4,
215400,102.2,
215500,95.2,
215600,93.9,
215700,87.9,
215800,54.8,
215900,26.3,
216000,23.7,
216100,28.0,
216200,14.5,
216300,23.4,
216400,25.1,
216500,9.7,
216600,12.1,
216700,15.1,
216800,74.7,
216900,125.5,hard
217000,130.2,
217100,89.8,
217200,67.6,
217400,40.8,
217500,8.1,
217600,9.1,
217700,8.5,
217800,7.1,
217900,5.1,
218000,5.4,
218100,6.1,
218200,5.8,
218300,5.9,
218400,82.2,
218500,93.1,
218600,108.2,
218700,100.6,
218800,90.7,
218900,70.9,
219000,55.6,
219100,9.1,
219200,8.4,
219300,15.4,
219400,7.8,
219500,5.9,
219600,7.3,
219700,7.6,
219800,5.7,
219900,9.3,
220000,72.5,
220100,105.8,
220200,94.8,
220400,93.1,
220500,90.0,
220600,72.3,
220700,8.9,
220800,8.0,
220900,8.2,
221000,6.5,
221100,6.8,
221200,5.2,
221400,5.4,
221500,6.5,
221600,9.1,
221700,104.7,
221800,111.9,
221900,80.0,
222000,60.7,
222100,90.8,
222200,78.9,
222400,7.2,
222500,7.9,
222600,7.1,
222700,8.8,
222800,6.0,
222900,6.6,
223000,6.4,
223100,5.5,
223200,5.2,
223400,103.8,
223500,100.8,
223600,89.2,
223700,66.9,
223800,69.3,
223900,12.4,
224000,6.9,
224100,6.9,
224200,6.9,
224400,7.1,
224500,6.0,
224600,5.5,
224700,5.1,
224800,6.3,
224900,112.2,
225000,85.1,
225100,76.9,
225200,102.0,
225400,76.8,
225500,14.0,
225600,6.1,
225700,8.2,
225800,6.4,
225900,6.5,
226000,6.1,
226100,5.9,
226200,6.5,
226300,16.2,
226400,33.2,
226500,122.4,
226600,111.3,
226700,97.9,
226800,80.7,
226900,104.6,
227000,106.1,
227100,40.2,
227200,23.0,
227300,38.3,
227400,37.5,
227500,22.5,
227600,64.4,
227700,74.3,
227800,74.9,
227900,35.0,
228000,42.0,
228100,104.4,
228200,113.0,
228400,91.4,
228500,91.5,
228600,85.2,
228700,80.2,
228800,47.5,
228900,62.8,
229000,36.0,
229100,75.2,
229200,77.6,
229300,44.5,
229400,27.9,
229500,72.7,
229600,65.4,
229700,106.4,
229800,85.8,
229900,84.3,
230000,91.5,
230100,83.0,
230200,65.4,
230400,6.7,
230500,6.3,
230600,5.4,
230700,4.4,
230800,5.6,
230900,5.6,
231000,5.4,
231100,8.0,
231200,6.5,
231300,99.9,hard
231400,97.5,
231500,86.2,
231600,74.7,
231700,100.2,
231800,92.0,
231900,36.9,
232000,7.6,
232100,5.6,
232200,8.4,
232400,11.4,
232500,6.6,
232600,5.7,
232700,6.4,
232800,5.5,
232900,65.7,
233000,111.7,
233100,102.8,
233200,86.3,
233400,73.7,
233500,45.1,
233600,7.5,
233700,7.3,
233800,7.0,
233900,5.8,
234000,5.5,
234100,6.3,
234200,6.9,
234400,6.1,
234500,75.3,
234600,88.1,
234700,91.8,
234800,94.6,
234900,86.2,
235000,71.0,
235100,57.2,
235200,9.4,
235400,6.9,
235500,9.6,
235600,4.0,
235700,5.5,
235800,6.9,
235900,5.5,
236000,4.7,
236100,75.1,
236200,112.5,
236400,85.4,
236500,97.7,
236600,93.7,
236700,71.5,
236800,8.6,
236900,6.3,
237000,13.3,
237100,10.6,
237200,6.3,
237400,10.3,
237500,12.1,
237600,6.2,
237700,35.0,
237800,110.4,
237900,103.3,
238000,81.2,
238100,62.8,
238200,84.5,
238400,9.7,
238500,21.9,
238600,9.0,
238700,6.6,
238800,11.8,
238900,13.4,
239000,10.5,
239100,6.6,
239200,30.8,
239400,94.4,
239500,108.4,
239600,99.0,
239700,82.7,
239800,70.6,
239900,61.5,
240000,12.1,
240100,7.1,
240200,7.5,
240400,5.4,
240500,5.6,
240600,6.6,
240700,6.2,
240800,6.3,
240900,6.4,
241000,110.0,
241100,99.4,
241200,75.2,
241400,95.9,
241500,73.4,
241600,29.3,
241700,8.7,
241800,16.0,
241900,27.3,
242000,8.6,
242100,35.2,
242200,8.0,
242400,32.9,
242500,7.3,
242600,104.8,
242700,103.7,
242800,86.7,
242900,71.5,
243000,98.5,
243100,97.8,
243200,18.0,
243400,8.2,
243500,13.0,
243600,7.4,
243700,13.5,
243800,8.2,
243900,7.4,
244000,4.9,
244100,7.1,
244200,81.1,
244400,120.4,
244500,91.8,
244600,77.8,
244700,82.6,
244800,25.7,
244900,8.8,
245000,7.7,
245100,14.3,
245200,17.8,
245300,15.5,
245400,19.1,
245500,20.3,
245600,54.7,
245700,36.6,
245800,114.9,
245900,115.1,
246000,102.6,
246100,115.6,
246200,109.4,
246400,44.2,
246500,29.7,
246600,32.1,
246700,45.5,
246800,21.5,
246900,14.8,
247000,24.4,
247100,21.5,
247200,38.6,
247300,15.3,
247400,112.1,
247500,102.8,
247600,92.1,
247700,71.5,
247800,84.3,
247900,95.3,
248000,49.6,
248100,29.1,
248200,20.4,
248400,26.1,
248500,20.4,
248600,37.4,
248700,37.3,
248800,21.8,
248900,14.1,
249000,71.4,
249100,111.2,
249200,115.6,
249400,63.9,
249500,77.7,
249600,47.0,
249700,7.4,
249800,6.0,
249900,6.3,
250000,6.6,
250100,6.4,
250200,6.7,
250400,5.5,
250500,5.0,
250600,90.4,
250700,90.4,
250800,98.9,
250900,111.6,
251000,104.9,
251100,81.4,
251200,61.5,
251400,7.8,
251500,6.4,
251600,6.0,
251700,6.8,
251800,8.7,
251900,7.0,
252000,5.5,
252100,7.7,
252200,62.3,
252400,97.6,
252500,82.7,
252600,98.0,
252700,101.7,
252800,82.7,
252900,10.5,
253000,7.5,
253100,5.6,
253200,7.3,
253400,6.4,
253500,6.5,
253600,6.7,
253700,5.4,
253800,9.2,
253900,112.3,
254000,112.6,
254100,107.1,
254200,97.3,
254400,94.2,
254500,23.0,
254600,21.3,
254700,19.3,
254800,18.0,
254900,25.8,
255000,38.8,
255100,49.6,
255200,28.2,
255400,40.1,
255500,87.5,
255600,106.8,
255700,117.5,
255800,108.1,
255900,91.2,
256000,77.2,
256100,36.7,
256200,40.8,
256300,55.8,
256400,51.6,
256500,35.6,
256600,27.1,
256700,29.8,
256800,19.9,
256900,35.0,
257000,50.8,
257100,105.4,
257200,99.5,
257400,112.9,
257500,125.0,
257600,106.7,
257700,50.3,
257800,12.7,
257900,7.7,
258000,6.7,
258100,5.1,
258200,6.0,
258300,6.9,
258400,5.5,
258500,6.0,
258600,8.5,
258700,116.0,
258800,103.7,
258900,86.3,
259000,68.1,
259100,96.8,
259200,87.6,
259400,10.9,
259500,6.9,
259600,5.3,
259700,5.6,
259800,5.3,
259900,5.4,
260000,5.8,
260100,6.2,
260200,5.2,
260400,110.9,
260500,98.6,
260600,82.6,
260700,66.9,
260800,71.2,
260900,22.9,
261000,6.7,
261100,5.7,
261200,6.7,
261300,5.2,
261400,5.0,
261500,7.1,
261600,5.3,
261700,3.8,
261800,5.3,
261900,113.4,
262000,96.8,
262100,77.3,
262200,90.8,
262400,67.7,hard
262500,26.2,
262600,4.8,
262700,7.6,
262800,11.1,
262900,4.7,
263000,8.0,
263100,7.1,
263200,6.0,
263400,5.5,
263500,110.8,
263600,117.0,
263700,91.1,
263800,69.6,
263900,89.8,
264000,94.0,
264100,37.6,
264200,7.3,
264400,40.1,
264500,9.1,
264600,6.8,
264700,5.1,
264800,5.3,
264900,5.3,
265000,4.9,
265100,60.4,
265200,117.9,
265400,99.9,
265500,79.6,
265600,86.5,
265700,51.3,
265800,8.5,
265900,5.6,
266000,5.5,
266100,6.9,
266200,6.2,
266400,6.8,
266500,4.7,
266600,6.2,
266700,81.4,
266800,94.6,
266900,94.8,
267000,105.4,
267100,99.7,
267200,80.7,
267400,9.8,
267500,6.8,
267600,10.1,
267700,5.7,
267800,8.4,
267900,7.3,
268000,8.7,
268100,9.5,
268200,6.6,
268300,71.5,
268400,120.8,
268500,96.3,
268600,76.3,
268700,91.3,
268800,95.3,
268900,81.2,
269000,13.8,
269100,8.4,
269200,7.6,
269400,6.6,
269500,5.0,
269600,5.8,
269700,5.8,
269800,15.9,
269900,6.5,
270000,109.5,
270100,118.5,
270200,95.6,
270400,85.8,
270500,97.7,
270600,11.3,
270700,8.7,
270800,6.6,
270900,6.0,
271000,8.1,
271100,6.6,
271200,7.9,
271400,16.7,
271500,26.4,
271600,98.1,
271700,94.2,
271800,115.6,
271900,95.5,
272000,73.9,
272100,81.4,
272200,30.9,
272400,64.7,
272500,42.2,
272600,32.1,
272700,29.7,
272800,15.3,
272900,14.5,
273000,12.8,
273100,23.4,
273200,119.0,
273400,67.0,
273500,105.1,
273600,110.3,
273700,87.2,
273800,34.6,
273900,23.5,
274000,18.6,
274100,14.9,
274200,27.3,
274400,21.6,
274500,16.4,
274600,7.2,
274700,6.3,
274800,110.4,
274900,113.4,
275000,89.9,
275100,69.2,
275200,86.0,
275400,17.3,
275500,7.1,
275600,8.9,
275700,5.8,
275800,5.4,
275900,7.3,
276000,4.8,
276100,6.6,
276200,6.3,
276300,6.0,
276400,86.4,
276500,100.0,
276600,110.3,
276700,88.4,
276800,69.6,
276900,70.1,
277000,24.3,
277100,7.9,
277200,7.3,
277400,7.2,
277500,5.3,
277600,6.1,
277700,6.0,
277800,6.6,
277900,6.7,
278000,105.3,
278100,84.5,
278200,71.7,
278400,90.3,
278500,67.1,
278600,27.0,
278700,9.5,
278800,22.2,
278900,8.8,
279000,6.1,
279100,7.0,
279200,5.9,
279400,6.5,
279500,5.4,
279600,113.6,
279700,114.7,
279800,91.0,
279900,64.3,
280000,84.6,
280100,92.3,
280200,35.9,
280300,9.3,
280400,7.1,
280500,7.9,
280600,5.7,
280700,6.7,
280800,5.6,
280900,6.0,
281000,5.2,
281100,5.2,
281200,65.2,
281300,113.7,
281400,113.9,
281500,94.7,
281600,70.2,
281700,65.0,
281800,44.8,
281900,7.3,
282000,7.2,
282100,8.7,
282200,6.2,
282400,16.5,
282500,19.2,
282600,19.6,
282700,23.5,
282800,101.2,
282900,99.9,
283000,85.5,
283100,104.2,
283200,95.9,
283400,86.0,
283500,36.8,
283600,39.6,
283700,62.4,
283800,35.1,
283900,39.7,
284000,24.9,
284100,26.5,
284200,28.3,
284400,91.3,
284500,127.9,
284600,100.8,
284700,75.6,
284800,83.0,
284900,81.4,
285000,79.5,
285100,28.7,
285200,33.6,
285400,31.5,
285500,15.5,
285600,33.4,
285700,44.7,
285800,18.0,
285900,8.4,
286000,7.8,
286100,129.2,
286200,117.5,
286300,94.3,
286400,72.1,
286500,78.1,
286600,85.3,
286700,10.7,
286800,5.9,
286900,4.4,
287000,4.9,
287100,6.3,
287200,11.8,
287400,7.1,
287500,5.5,
287600,4.7,
287700,85.0,
287800,93.7,
287900,100.7,
288000,89.5,
288100,68.1,
288200,56.6,
288400,5.9,
288500,5.8,
288600,7.0,
288700,7.0,
288800,6.4,
288900,7.2,
289000,5.4,
289100,5.8,
289200,5.4,
289400,92.0,
289500,76.4,
289600,84.4,
289700,76.3,
289800,61.0,
289900,13.2,
290000,6.1,
290100,7.0,
290200,7.1,
290300,8.1,
290400,7.8,
290500,5.6,
290600,6.6,
290700,5.3,
290800,7.3,
290900,119.5,
291000,111.6,
291100,92.8,
291200,65.6,
291400,76.8,
291500,17.5,
291600,7.8,
291700,7.2,
291800,8.1,
291900,6.2,
292000,6.1,
292100,5.7,
292200,5.7,
292400,5.0,
292500,86.9,
292600,98.9,
292700,104.0,
292800,81.7,
292900,64.5,
293000,55.2,
293100,20.7,
293200,6.3,
293400,6.6,
293500,6.1,
293600,6.2,
293700,6.3,
293800,5.3,
293900,6.4,
294000,6.4,
294100,107.7,
294200,92.8,
294400,83.8,
294500,71.7,
294600,59.2,
294700,23.8,
294800,7.2,
294900,10.7,
295000,17.0,
295100,6.3,
295200,6.5,
295300,5.0,
295400,5.3,
295500,5.1,
295600,4.2,
295700,111.7,
295800,104.4,
295900,87.1,
296000,67.4,
296100,81.6,
296200,80.2,
296400,13.0,
296500,10.0,
296600,6.7,
296700,6.3,
296800,6.1,
296900,5.9,
297000,4.6,
297100,5.1,
297200,16.7,
297300,68.4,
297400,101.4,
297500,107.4,
297600,80.8,
297700,66.2,
297800,61.8,
297900,41.4,
298000,10.1,
298100,5.9,
298200,8.0,
298400,6.3,hard
298500,7.8,
298600,7.1,
298700,9.8,
298800,8.7,
298900,78.1,
299000,82.8,
299100,80.4,
299200,82.9,
299400,64.2,
299500,52.3,
299600,9.1,
299700,7.4,
299800,9.8,
299900,10.6,
300000,7.6,
300100,5.4,
300200,5.2,
300400,4.1,
300500,46.3,
300600,79.3,
300700,73.3,
300800,64.6,
300900,92.4,
301000,92.3,
301100,77.8,
301200,9.4,
301400,17.7,
301500,9.4,
301600,6.3,
301700,9.5,
301800,5.5,
301900,6.0,
302000,5.4,
302100,7.0,
302200,92.5,
302400,84.2,
302500,63.7,
302600,72.6,
302700,93.7,
302800,10.9,
302900,9.3,
303000,8.2,
303100,10.7,
303200,5.6,
303400,5.0,
303500,4.7,
303600,5.9,
303700,7.7,
303800,91.6,
303900,81.8,
304000,103.9,
304100,96.4,
304200,70.7,
304400,12.8,
304500,8.0,
304600,7.9,
304700,6.3,
304800,7.2,
304900,4.8,
305000,5.0,
305100,5.0,
305200,5.6,
305300,5.2,
305400,120.6,
305500,85.3,
305600,81.7,
305700,91.6,
305800,101.0,
305900,82.2,
306000,33.9,
306100,53.7,
306200,35.0,
306300,32.9,
306400,28.6,
306500,50.9,
306600,47.3,
306700,31.1,
306800,13.1,
306900,16.5,
307000,120.5,
307100,112.9,
307200,96.9,
307400,69.1,
307500,83.7,
307600,35.9,
307700,25.8,
307800,18.1,
307900,37.8,
308000,25.6,
308100,28.8,
308200,15.9,
308400,9.7,
308500,14.1,
308600,107.7,
308700,114.0,
308800,124.7,
308900,96.2,
309000,84.9,
309100,85.3,
309200,51.5,
309400,9.8,
309500,6.7,
309600,5.0,
309700,5.3,
309800,5.0,
309900,5.3,
310000,5.2,
310100,4.7,
310200,128.7,
310400,96.6,
310500,112.0,
310600,104.3,
310700,80.4,
310800,31.6,
310900,6.6,
311000,5.5,
311100,6.5,
311200,5.7,
311300,7.4,
311400,7.2,
311500,8.3,
311600,5.7,
311700,4.7,
311800,121.6,
311900,129.3,
312000,105.5,
312100,79.8,
312200,94.1,
312400,37.7,
312500,5.8,
312600,6.7,
312700,6.5,
312800,8.6,
312900,10.1,
313000,4.8,
313100,4.4,
313200,5.3,
313400,69.9,
313500,108.3,
313600,116.7,
313700,89.9,
313800,70.8,
313900,66.4,
314000,46.3,
314100,6.3,
314200,6.5,
314400,8.9,
314500,5.3,
314600,4.9,
314700,5.0,
314800,4.5,
314900,5.3,
315000,83.4,
315100,103.4,
315200,83.0,
315300,86.7,
315400,90.5,
315500,79.1,
315600,63.3,
315700,8.3,
315800,6.3,
315900,7.6,
316000,7.0,
316100,5.9,
316200,4.8,
316400,17.9,
316500,5.8,
316600,56.5,
316700,123.4,
316800,98.8,
316900,78.7,
317000,86.1,
317100,92.0,
317200,82.2,
317300,9.1,
317400,16.1,
317500,8.1,
317600,12.6,
317700,5.8,
317800,5.1,
317900,8.9,
318000,4.9,
318100,18.5,
318200,8.8,
318300,120.7,
318400,114.5,
318500,92.1,
318600,68.0,
318700,70.8,
318800,85.3,
318900,10.1,
319000,11.9,
319100,6.4,
319200,5.2,
319300,5.0,
319400,4.2,
319500,7.0,
319600,5.5,
319700,4.7,
319800,5.6,
319900,103.5,
320000,80.4,
320100,100.5,
320200,89.2,
320400,62.6,
320500,14.0,
320600,5.2,
320700,13.1,
320800,20.4,
320900,13.8,
321000,21.8,
321100,24.5,
321200,24.7,
321400,11.3,
321500,126.6,hard
321600,91.2,
321700,75.5,
321800,92.9,
321900,93.4,
322000,75.5,
322100,14.7,
322200,5.8,
322400,5.1,
322500,4.9,
322600,5.4,
322700,3.7,
322800,5.1,
322900,5.7,
323000,3.9,
323100,134.9,
323200,123.6,
323400,73.0,
323500,69.4,
323600,78.0,
323700,19.1,
323800,8.0,
323900,9.7,
324000,9.2,
324100,5.9,
324200,5.8,
324300,8.9,
324400,9.5,
324500,6.7,
324600,7.0,
324700,93.7,
324800,90.0,
324900,107.3,
325000,86.2,
325100,64.8,
325200,59.6,
325300,21.2,
325400,6.2,
325500,7.3,
325600,10.3,
325700,5.9,
325800,6.7,
325900,7.7,
326000,5.3,
326100,6.3,
326200,7.4,
326300,131.0,
326400,100.4,
326500,74.4,
326600,93.6,
326700,93.1,
326800,74.9,
326900,27.7,
327000,6.6,
327100,6.4,
327200,9.0,
327300,8.6,
327400,5.2,
327500,6.3,
327600,5.0,
327700,5.3,
327800,4.5,
327900,125.8,
328000,123.4,
328100,95.0,
328200,67.0,
328400,67.0,
328500,31.3,
328600,7.3,
328700,10.7,
328800,4.6,
328900,5.6,
329000,3.8,
329100,4.7,
329200,4.2,
329400,3.9,
329500,66.7,
329600,96.8,
329700,105.1,
329800,91.9,
329900,70.5,
330000,54.1,
330100,40.5,
330200,5.8,
330300,5.9,
330400,5.4,
330500,4.9,
330600,5.7,
330700,5.1,
330800,5.3,
330900,4.3,
331000,3.8,
331100,93.3,
331200,111.5,
331400,96.8,
331500,85.7,
331600,69.2,
331700,58.3,
331800,6.8,
331900,5.7,
332000,6.6,
332100,4.1,
332200,4.7,
332400,7.3,
332500,3.5,
332600,4.0,
332700,57.7,
332800,118.2,
332900,107.2,
333000,83.5,
333100,87.8,
333200,88.0,
333400,6.8,
333500,4.2,
333600,5.1,
333700,5.6,
333800,2.9,
333900,3.2,
334000,3.6,
334100,2.8,
334200,7.1,
334300,4.0,
334400,100.2,
334500,100.9,
334600,96.6,
334700,76.7,
334800,65.9,
334900,77.7,
335000,8.9,
335100,5.3,
335200,6.5,
335300,4.5,
335400,6.5,
335500,5.6,
335600,4.1,
335700,5.3,
335800,4.1,
335900,3.5,
336000,109.3,
336100,84.4,
336200,110.4,
336400,71.3,
336500,55.5,
336600,10.6,
336700,4.8,
336800,4.9,
336900,5.1,
337000,4.1,
337100,3.7,
337200,4.0,
337400,2.7,
337500,3.4,
337600,184.2,
337700,149.3,
337800,87.5,
337900,83.7,
338000,84.8,
338100,70.9,
338200,12.3,
338400,6.4,
338500,3.8,
338600,5.2,
338700,6.5,
338800,4.0,
338900,5.4,
339000,5.6,
339100,7.3,
339200,113.6,
339400,79.4,
339500,51.3,
339600,53.2,
339700,65.2,
339800,14.9,
339900,3.6,
340000,4.7,
340100,4.5,
340200,6.4,
340400,3.4,
340500,4.9,
340600,3.0,
340700,3.2,
340800,108.5,
340900,88.5,
341000,100.5,
341100,78.0,
341200,61.7,
341400,19.8,
341500,4.4,
341600,4.6,
341700,3.9,
341800,4.5,
341900,2.4,
342000,3.7,
342100,3.1,
342200,3.2,
342400,129.0,
342500,105.1,
342600,76.9,
342700,85.2,
342800,72.5,
342900,59.5,
343000,23.5,
343100,4.9,
343200,4.9,
343400,4.2,
343500,4.2,
343600,3.9,
343700,3.4,
343800,3.9,
343900,3.1,
344000,118.7,
344100,117.9,
344200,93.8,
344400,59.3,
344500,70.6,
344600,32.7,
344700,5.3,
344800,3.8,
344900,4.9,
345000,8.1,
345100,3.8,
345200,4.1,
345400,3.3,
345500,2.6,
345600,80.2,
345700,117.2,
345800,115.5,
345900,79.7,
346000,62.2,
346100,47.0,
346200,41.3,
346400,3.8,
346500,4.6,
346600,5.0,
346700,4.7,
346800,3.1,
346900,3.9,
347000,4.7,
347100,3.4,
347200,87.8,
347400,79.3,
347500,87.5,
347600,76.6,
347700,67.7,
347800,55.1,
347900,6.1,
348000,7.3,
348100,8.4,
348200,14.9,
348400,9.5,
348500,15.2,
348600,8.5,
348700,9.7,
348800,58.3,
348900,187.0,
349000,123.3,
349100,80.1,
349200,70.5,
349400,72.0,
349500,9.5,
349600,4.8,
349700,10.0,
349800,7.5,
349900,5.1,
350000,4.7,
350100,3.7,
350200,2.9,
350300,4.3,
350400,4.6,
350500,154.8,
350600,154.0,
350700,99.9,
350800,74.1,
350900,58.5,
351000,71.0,
351100,9.8,
351200,7.1,
351400,6.4,
351500,6.6,
351600,5.7,
351700,4.9,
351800,5.0,
351900,5.9,
352000,8.9,
352100,145.2,
352200,92.6,
352400,84.2,
352500,69.5,
352600,57.2,
352700,12.5,
352800,5.0,
352900,6.3,
353000,4.9,
353100,5.5,
353200,4.7,
353400,5.2,
353500,4.9,
353600,4.9,
353700,165.8,
353800,111.6,
353900,79.6,
354000,75.5,
354100,67.0,
354200,59.4,
354400,6.0,
354500,5.1,
354600,5.8,
354700,6.4,
354800,5.0,
354900,5.6,
355000,5.3,
355100,9.4,
355200,9.4,
355300,139.2,
355400,138.2,
355500,93.1,
355600,61.4,
355700,57.0,
355800,73.3,
355900,16.4,
356000,6.2,
356100,11.9,
356200,5.7,
356300,6.1,
356400,7.2,
356500,7.3,
356600,6.2,
356700,6.9,
356800,7.0,
356900,128.4,
357000,101.7,
357100,101.0,
357200,89.7,
357300,67.2,
357400,52.4,
357500,19.4,
357600,5.9,
357700,7.2,
357800,4.0,
357900,5.2,
358000,6.3,
358100,6.3,
358200,5.9,
358400,9.3,
358500,164.7,
358600,143.6,
358700,92.2,
358800,92.7,
358900,87.3,
359000,77.1,
359100,28.9,
359200,8.4,
359300,7.5,
359400,6.5,
359500,8.6,
359600,4.9,
359700,5.1,
359800,7.0,
359900,5.3,
360000,5.1,
360100,101.0,
360200,131.4,
360300,100.4,
360400,77.6,
360500,56.3,
360600,70.2,
360700,36.6,
360800,5.9,
360900,6.6,
361000,12.2,
361100,9.6,
361200,5.8,
361300,4.6,
361400,4.4,
361500,5.4,
361600,4.6,
361700,92.3,
361800,106.8,
361900,110.9,
362000,94.9,
362100,73.6,
362200,57.3,
362400,7.2,
362500,7.0,
362600,5.3,
362700,5.1,
362800,4.0,
362900,4.8,
363000,4.5,
363100,5.2,
363200,4.9,
363300,94.4,
363400,158.7,
363500,104.4,
363600,101.0,
363700,82.3,
363800,65.8,
363900,53.9,
364000,6.1,
364100,4.2,
364200,8.1,
364300,4.0,
364400,3.3,
364500,3.7,
364600,2.9,
364700,2.6,
364800,3.3,
364900,52.7,
365000,180.5,
365100,115.3,
365200,80.2,
365400,77.8,
365500,73.7,
365600,6.9,
365700,5.7,
365800,7.9,
365900,3.8,
366000,4.6,
366100,4.3,
366200,4.0,
366400,3.7,
366500,4.3,
366600,119.1,
366700,162.1,
366800,114.7,
366900,84.4,
367000,61.6,
367100,77.8,
367200,9.7,
367400,5.7,
367500,4.4,
367600,7.4,
367700,3.9,
367800,5.3,
367900,3.4,
368000,3.9,
368100,3.4,
368200,147.7,
368400,102.1,
368500,91.5,
368600,77.6,
368700,60.6,
368800,10.0,
368900,5.3,
369000,5.7,
369100,7.5,
369200,4.2,
369300,4.0,
369400,6.1,
369500,3.6,
369600,3.9,
369700,3.1,
369800,160.6,
369900,106.0,
370000,74.8,
370100,65.6,
370200,75.2,
370400,12.5,
370500,4.3,
370600,3.8,
