Time(ms),ENV_Value,RMS,MDF,MW_Amp,MW_Area,MW_Latency,Marker
0,74.2,0.0,0.0,0.0,0.0,0.0,
100,111.6,0.0,0.0,0.0,0.0,0.0,
200,142.9,54.4,101.6,0.0,0.0,0.0,
300,192.4,54.4,101.6,0.0,0.0,0.0,
400,217.4,54.4,101.6,0.0,0.0,0.0,
500,176.6,54.4,101.6,0.0,0.0,0.0,
600,145.5,54.4,101.6,0.0,0.0,0.0,
700,22.5,54.4,101.6,0.0,0.0,0.0,
800,3.9,54.4,101.6,0.0,0.0,0.0,
900,2.8,54.4,101.6,0.0,0.0,0.0,
1000,2.7,54.4,101.6,0.0,0.0,0.0,
1100,2.2,54.4,101.6,0.0,0.0,0.0,
1200,2.9,192.7,101.6,0.0,0.0,0.0,
1300,2.7,192.7,101.6,0.0,0.0,0.0,
1400,4.3,192.7,101.6,0.0,0.0,0.0,
1500,2.9,192.7,101.6,0.0,0.0,0.0,
1600,44.1,192.7,101.6,0.0,0.0,0.0,
1700,102.9,192.7,101.6,0.0,0.0,0.0,
1800,89.5,192.7,101.6,0.0,0.0,0.0,
1900,70.7,192.7,101.6,0.0,0.0,0.0,
2000,73.8,192.7,101.6,0.0,0.0,0.0,
2100,92.4,192.7,101.6,0.0,0.0,0.0,
2200,82.6,94.8,132.8,0.0,0.0,0.0,
2300,7.7,94.8,132.8,0.0,0.0,0.0,
2400,13.3,94.8,132.8,0.0,0.0,0.0,
2500,2.8,94.8,132.8,0.0,0.0,0.0,
2600,3.7,94.8,132.8,0.0,0.0,0.0,
2700,3.7,94.8,132.8,0.0,0.0,0.0,
2800,2.3,94.8,132.8,0.0,0.0,0.0,
2900,4.3,94.8,132.8,0.0,0.0,0.0,
3000,2.5,94.8,132.8,0.0,0.0,0.0,
3100,5.9,94.8,132.8,0.0,0.0,0.0,
3200,4.3,37.5,101.6,0.0,0.0,0.0,
3300,86.1,37.5,101.6,0.0,0.0,0.0,
3400,92.3,37.5,101.6,0.0,0.0,0.0,
3500,89.7,37.5,101.6,0.0,0.0,0.0,
3600,75.0,37.5,101.6,0.0,0.0,0.0,
3700,67.2,37.5,101.6,0.0,0.0,0.0,
3800,86.6,37.5,101.6,0.0,0.0,0.0,
3900,9.7,37.5,101.6,0.0,0.0,0.0,
4000,12.0,37.5,101.6,0.0,0.0,0.0,
4100,2.7,37.5,101.6,0.0,0.0,0.0,
4200,7.1,99.5,101.6,0.0,0.0,0.0,
4300,4.9,99.5,101.6,0.0,0.0,0.0,
4400,2.8,99.5,101.6,0.0,0.0,0.0,
4500,4.8,99.5,101.6,0.0,0.0,0.0,
4600,4.0,99.5,101.6,0.0,0.0,0.0,
4700,3.3,99.5,101.6,0.0,0.0,0.0,
4800,3.5,99.5,101.6,0.0,0.0,0.0,
4900,94.0,99.5,101.6,0.0,0.0,0.0,
5000,77.1,99.5,101.6,0.0,0.0,0.0,
5100,91.4,99.5,101.6,0.0,0.0,0.0,
5200,90.8,77.7,101.6,0.0,0.0,0.0,
