Time(ms),Raw_ADC,ENV_Value,RMS,MDF,MW_Amp,MW_Area,MW_Latency,Marker
0,1859.8,26.3,0.0,0.0,0.0,0.0,0.0,
100,1864.5,27.3,0.0,0.0,0.0,0.0,0.0,
200,1857.3,28.4,0.0,0.0,0.0,0.0,0.0,
300,1858.4,24.4,0.0,0.0,0.0,0.0,0.0,
400,1859.0,28.7,0.0,0.0,0.0,0.0,0.0,
500,1866.5,27.3,0.0,121.1,0.0,0.0,0.0,
600,1862.9,31.5,0.0,121.1,0.0,0.0,0.0,
700,1859.8,28.5,0.0,121.1,0.0,0.0,0.0,
800,1859.4,162.1,0.0,121.1,0.0,0.0,0.0,
900,1874.4,433.1,144.3,93.8,1930.0,9929.0,14.0,
1000,1828.7,331.6,214.0,62.5,1753.0,7209.0,30.0,
1100,1843.9,308.6,256.8,64.5,1585.0,5988.0,30.0,
1200,1902.3,297.0,297.3,64.5,1782.0,8444.0,14.0,
1300,1847.3,350.3,326.4,64.5,1633.0,8006.0,14.0,
1400,1860.0,320.3,352.2,64.5,1633.0,8006.0,14.0,
1500,1867.6,43.4,366.5,64.5,1633.0,8006.0,14.0,
1600,1858.2,32.7,366.5,64.5,1633.0,8006.0,14.0,
1700,1863.1,29.4,366.5,64.5,1633.0,8006.0,14.0,
1900,1861.2,30.7,338.7,111.3,1633.0,8006.0,14.0,
2000,1859.4,29.2,299.6,121.1,1633.0,8006.0,14.0,
2100,1863.6,27.4,263.8,121.1,1633.0,8006.0,14.0,
2200,1861.3,27.1,217.2,121.1,1633.0,8006.0,14.0,
2300,1862.5,27.0,170.3,121.1,1633.0,8006.0,14.0,
2400,1859.6,64.1,107.5,121.1,1633.0,8006.0,14.0,
2500,1873.1,354.5,147.1,99.6,1962.0,9705.0,14.0,
2600,1841.4,390.9,211.0,62.5,2017.0,7419.0,30.0,
2700,1864.7,312.4,252.2,64.5,2017.0,7419.0,30.0,
2900,1904.3,286.3,323.4,64.5,2017.0,7419.0,30.0,
3000,1865.7,368.4,345.8,64.5,2017.0,7419.0,30.0,
3100,1849.1,43.5,362.7,64.5,1620.0,8162.0,14.0,
3200,1859.5,31.8,362.7,64.5,1620.0,8162.0,14.0,
3300,1859.8,26.0,362.7,64.5,1620.0,8162.0,14.0,
3400,1857.4,27.8,362.7,64.5,1620.0,8162.0,14.0,
3500,1857.8,25.9,333.4,99.6,1620.0,8162.0,14.0,
3600,1861.8,28.9,297.1,121.1,1620.0,8162.0,14.0,
3700,1861.1,29.2,262.9,121.1,1620.0,8162.0,14.0,
3900,1861.0,29.5,167.9,121.1,1620.0,8162.0,14.0,
4000,1862.8,27.3,114.8,121.1,1620.0,8162.0,14.0,
4100,1841.8,302.9,139.1,119.1,2129.0,7847.0,30.0,
4200,1890.9,301.3,207.1,62.5,1810.0,7555.0,30.0,
4300,1865.2,361.8,244.8,64.5,1656.0,8329.0,14.0,
4400,1835.9,291.5,282.8,64.5,1661.0,8170.0,14.0,
4500,1867.7,281.9,313.2,64.5,1683.0,8209.0,14.0,
4600,1890.8,302.5,341.1,64.5,1515.0,7538.0,14.0,
4700,1842.8,49.5,357.8,64.5,1647.0,7713.0,14.0,
4900,1865.8,25.7,357.8,64.5,1647.0,7713.0,14.0,
5000,1853.5,30.0,357.8,66.4,1647.0,7713.0,14.0,
5100,1864.9,25.7,331.4,97.7,1647.0,7713.0,14.0,
5200,1856.9,32.4,293.7,121.1,1647.0,7713.0,14.0,
5300,1864.3,27.2,263.2,121.1,1647.0,7713.0,14.0,
5400,1862.8,26.7,221.9,121.1,1647.0,7713.0,14.0,
5500,1864.6,33.3,176.3,121.1,1647.0,7713.0,14.0,
5600,1863.8,28.3,113.5,121.1,1647.0,7713.0,14.0,
5700,1829.4,299.5,126.7,119.1,2144.0,8314.0,30.0,
5900,1860.8,330.9,243.8,64.5,1650.0,8458.0,14.0,
6000,1845.8,333.7,278.3,64.5,1690.0,8699.0,13.0,
6100,1852.8,273.9,307.1,64.5,1690.0,8699.0,13.0,
6200,1859.4,266.8,337.8,64.5,1646.0,8051.0,14.0,
6300,1867.9,53.7,356.1,64.5,1646.0,8051.0,14.0,
6400,1863.1,30.5,356.1,64.5,1646.0,8051.0,14.0,
6500,1857.9,27.0,356.1,64.5,1646.0,8051.0,14.0,
6600,1860.7,26.0,356.0,64.5,1646.0,8051.0,14.0,
6700,1862.8,29.2,334.6,80.1,1646.0,8051.0,14.0,
6900,1864.0,25.4,261.9,128.9,1646.0,8051.0,14.0,
7000,1862.7,31.4,224.8,121.1,1646.0,8051.0,14.0,
7100,1862.3,27.4,183.6,121.1,1646.0,8051.0,14.0,
7200,1862.0,33.5,117.8,121.1,1646.0,8051.0,14.0,
7300,1859.7,352.5,119.0,119.1,1750.0,7556.0,30.0,
7400,1840.1,309.5,193.1,62.5,1750.0,7556.0,30.0,
7500,1894.8,285.0,244.8,64.5,1656.0,8154.0,14.0,
7600,1861.0,328.9,277.5,64.5,1656.0,8154.0,14.0,
7700,1856.2,319.9,306.1,64.5,1619.0,8042.0,15.0,
7900,1894.5,58.7,354.3,64.5,1561.0,7715.0,13.0,
8000,1863.8,32.3,354.4,64.5,1561.0,7715.0,13.0,
8100,1860.5,24.7,354.4,64.5,1561.0,7715.0,13.0,
8200,1861.3,31.3,354.4,64.5,1561.0,7715.0,13.0,
8300,1865.1,29.8,335.6,74.2,1561.0,7715.0,13.0,
8400,1863.6,28.7,299.2,121.1,1561.0,7715.0,13.0,
8500,1858.4,25.1,258.6,121.1,1561.0,7715.0,13.0,
8600,1864.3,30.5,223.2,121.1,1561.0,7715.0,13.0,
8700,1861.0,27.3,182.1,121.1,1561.0,7715.0,13.0,
8900,1884.1,398.4,110.1,119.1,2140.0,10012.0,6.0,
9000,1842.9,319.4,186.5,64.5,1691.0,8538.0,15.0,
9100,1831.2,284.0,235.3,64.5,1690.0,8557.0,14.0,
9200,1920.0,291.8,272.2,64.5,1690.0,8557.0,14.0,
9300,1851.2,348.6,299.1,64.5,1563.0,7543.0,14.0,
9400,1841.9,296.0,327.5,64.5,1579.0,8167.0,14.0,
9500,1886.8,61.7,347.5,64.5,1579.0,8167.0,14.0,
9600,1859.0,26.4,347.4,64.5,1579.0,8167.0,14.0,
9700,1861.9,32.0,347.4,64.5,1579.0,8167.0,14.0,
9900,1863.7,27.9,331.4,68.4,1579.0,8167.0,14.0,
10000,1860.5,27.9,295.2,121.1,1579.0,8167.0,14.0,
10100,1864.5,28.1,258.0,121.1,1579.0,8167.0,14.0,
10200,1862.0,29.5,218.8,121.1,1579.0,8167.0,14.0,
10300,1862.0,25.9,180.2,121.1,1579.0,8167.0,14.0,
10400,1860.7,25.1,121.2,121.1,1579.0,8167.0,14.0,
10500,1885.8,328.1,107.3,119.1,1598.0,7540.0,30.0,
10600,1843.5,365.0,179.4,62.5,1716.0,8416.0,14.0,
10700,1826.6,288.4,228.2,62.5,1461.0,8085.0,14.0,
10900,1883.6,279.3,291.6,64.5,1391.0,7311.0,14.0,
11000,1848.2,313.5,315.3,64.5,1410.0,7466.0,13.0,
