Time(ms),ENV_Value,RMS,MDF,MW_Amp,MW_Area,MW_Latency,Marker
0,22.7,258.8,222.7,0.0,0.0,0.0,
100,25.6,258.8,222.7,0.0,0.0,0.0,
200,27.9,258.8,222.7,0.0,0.0,0.0,
300,26.6,258.8,222.7,0.0,0.0,0.0,
400,31.3,258.8,222.7,0.0,0.0,0.0,
500,28.3,258.8,222.7,0.0,0.0,0.0,
600,27.4,258.8,222.7,0.0,0.0,0.0,
700,203.1,258.8,222.7,659.0,3537.0,10.0,
800,175.7,258.8,222.7,669.0,3087.0,9.0,
900,140.3,258.8,222.7,784.0,3889.0,9.0,
1100,204.5,258.8,222.7,750.0,3578.0,9.0,
1200,188.3,258.8,222.7,688.0,3561.0,9.0,
1300,48.8,258.8,222.7,691.0,3479.0,8.0,
1400,35.9,258.8,222.7,691.0,3479.0,8.0,
1500,31.6,258.8,222.7,691.0,3479.0,8.0,
1600,29.5,258.8,222.7,691.0,3479.0,8.0,
1700,26.0,258.8,222.7,691.0,3479.0,8.0,
1800,25.8,258.8,222.7,691.0,3479.0,8.0,
1900,26.4,258.8,222.7,691.0,3479.0,8.0,
2000,30.5,190.9,199.2,691.0,3479.0,8.0,
2100,23.5,190.9,199.2,691.0,3479.0,8.0,
2200,25.6,190.9,199.2,691.0,3479.0,8.0,
2300,160.8,190.9,199.2,938.0,4107.0,30.0,
2400,203.8,190.9,199.2,770.0,3578.0,8.0,
2500,186.9,190.9,199.2,789.0,3371.0,8.0,
2600,147.0,190.9,199.2,793.0,3403.0,8.0,
2700,170.7,190.9,199.2,642.0,3695.0,30.0,
2800,219.9,190.9,199.2,748.0,3358.0,8.0,
2900,56.4,190.9,199.2,802.0,3214.0,8.0,
3000,28.8,262.9,222.7,802.0,3214.0,8.0,
3100,24.6,262.9,222.7,802.0,3214.0,8.0,
3200,26.3,262.9,222.7,802.0,3214.0,8.0,
3300,28.9,262.9,222.7,802.0,3214.0,8.0,
3400,27.6,262.9,222.7,802.0,3214.0,8.0,
3500,25.4,262.9,222.7,802.0,3214.0,8.0,
3600,25.4,262.9,222.7,802.0,3214.0,8.0,
3700,27.4,262.9,222.7,802.0,3214.0,8.0,
3800,29.8,262.9,222.7,802.0,3214.0,8.0,
3900,121.3,262.9,222.7,496.0,2853.0,10.0,
4100,183.0,262.9,222.7,620.0,3368.0,9.0,
4200,181.2,262.9,222.7,600.0,3010.0,9.0,
4300,145.2,262.9,222.7,713.0,3225.0,9.0,
4400,189.6,262.9,222.7,844.0,3899.0,30.0,
4500,54.4,262.9,222.7,704.0,3485.0,8.0,
4600,28.2,262.9,222.7,704.0,3485.0,8.0,
4700,27.9,262.9,222.7,704.0,3485.0,8.0,
4800,24.8,262.9,222.7,704.0,3485.0,8.0,
4900,25.5,262.9,222.7,704.0,3485.0,8.0,
5000,29.5,231.3,230.5,704.0,3485.0,8.0,
5100,25.3,231.3,230.5,704.0,3485.0,8.0,
5200,24.3,231.3,230.5,704.0,3485.0,8.0,
5300,25.5,231.3,230.5,704.0,3485.0,8.0,
5400,27.3,231.3,230.5,704.0,3485.0,8.0,
5500,140.0,231.3,230.5,718.0,3396.0,9.0,
5600,141.7,231.3,230.5,746.0,3481.0,9.0,
5700,192.9,231.3,230.5,789.0,3690.0,9.0,
5800,205.6,231.3,230.5,605.0,3122.0,8.0,
5900,166.6,231.3,230.5,880.0,3509.0,8.0,
6100,64.0,231.3,230.5,704.0,3057.0,8.0,
6200,28.2,231.3,230.5,704.0,3057.0,8.0,
6300,25.6,231.3,230.5,704.0,3057.0,8.0,
6400,26.2,231.3,230.5,704.0,3057.0,8.0,
6500,23.0,231.3,230.5,704.0,3057.0,8.0,
6600,26.4,231.3,230.5,704.0,3057.0,8.0,
6700,27.0,231.3,230.5,704.0,3057.0,8.0,
6800,24.1,231.3,230.5,704.0,3057.0,8.0,
6900,23.2,231.3,230.5,704.0,3057.0,8.0,
7000,21.0,133.7,199.2,704.0,3057.0,8.0,
7100,180.6,133.7,199.2,614.0,3307.0,10.0,
7200,174.9,133.7,199.2,674.0,3253.0,9.0,
7300,135.8,133.7,199.2,811.0,3568.0,8.0,
7400,192.8,133.7,199.2,768.0,3529.0,9.0,
7500,210.5,133.7,199.2,888.0,3295.0,8.0,
7600,183.0,133.7,199.2,657.0,3038.0,8.0,
7700,74.9,133.7,199.2,576.0,2981.0,8.0,
7800,37.6,133.7,199.2,576.0,2981.0,8.0,
7900,27.6,133.7,199.2,576.0,2981.0,8.0,
8000,26.3,268.5,203.1,576.0,2981.0,8.0,
8100,26.6,268.5,203.1,576.0,2981.0,8.0,
8200,28.6,268.5,203.1,576.0,2981.0,8.0,
8300,23.3,268.5,203.1,576.0,2981.0,8.0,
8400,25.0,268.5,203.1,576.0,2981.0,8.0,
8500,25.0,268.5,203.1,576.0,2981.0,8.0,
8600,26.3,268.5,203.1,576.0,2981.0,8.0,
8700,127.6,268.5,203.1,581.0,3541.0,30.0,
8800,202.2,268.5,203.1,1464.0,4297.0,9.0,
8900,178.7,268.5,203.1,784.0,3397.0,9.0,
9100,173.7,268.5,203.1,637.0,3636.0,8.0,
9200,222.6,268.5,203.1,800.0,3299.0,9.0,
9300,93.3,268.5,203.1,661.0,3142.0,8.0,
9400,42.8,268.5,203.1,661.0,3142.0,8.0,
9500,23.9,268.5,203.1,661.0,3142.0,8.0,
