Time(ms),Raw_ADC,ENV_Value,RMS,MDF,MW_Amp,MW_Area,MW_Latency,Marker
0,1853.3,112.6,0.0,64.5,0.0,0.0,0.0,
100,1839.3,150.1,0.0,64.5,414.0,2135.0,9.0,
200,1843.7,55.9,0.0,64.5,567.0,2608.0,10.0,
300,1857.9,30.8,0.0,64.5,567.0,2608.0,10.0,
400,1861.1,26.6,0.0,64.5,567.0,2608.0,10.0,
500,1859.9,30.5,0.0,162.1,567.0,2608.0,10.0,
600,1860.3,26.2,0.0,64.5,567.0,2608.0,10.0,
700,1859.1,27.0,0.0,62.5,567.0,2608.0,10.0,
800,1860.6,24.0,0.0,62.5,567.0,2608.0,10.0,
900,1864.6,20.8,108.1,76.2,567.0,2608.0,10.0,
1000,1858.2,17.8,98.2,76.2,567.0,2608.0,10.0,
1100,1858.1,16.1,70.6,66.4,567.0,2608.0,10.0,
1200,1854.6,88.3,44.5,84.0,567.0,2608.0,10.0,
1300,1866.5,90.0,67.5,80.1,567.0,2608.0,10.0,
1400,1869.6,107.1,77.7,66.4,567.0,2608.0,10.0,
1500,1875.1,97.5,86.0,66.4,567.0,2608.0,10.0,
1600,1859.9,88.3,94.2,64.5,567.0,2608.0,10.0,
1801,1842.1,76.7,119.7,64.5,485.0,2055.0,10.0,
1901,1859.5,31.4,119.8,66.4,485.0,2055.0,10.0,
2001,1861.5,34.7,120.1,128.9,485.0,2055.0,10.0,
2101,1856.6,40.2,120.4,162.1,485.0,2055.0,10.0,
2201,1859.0,25.8,116.5,80.1,485.0,2055.0,10.0,
2301,1857.7,22.7,105.0,72.3,485.0,2055.0,10.0,
2401,1858.6,31.8,97.6,82.0,485.0,2055.0,10.0,
2501,1859.5,25.1,90.0,62.5,485.0,2055.0,10.0,
2601,1860.9,23.6,81.6,64.5,485.0,2055.0,10.0,
2801,1863.8,95.7,34.6,70.3,485.0,2055.0,10.0,
2901,1823.2,123.6,87.5,125.0,665.0,3243.0,11.0,
3001,1854.2,96.4,103.5,162.1,544.0,2513.0,9.0,
3101,1870.4,87.7,110.9,162.1,544.0,2513.0,9.0,
3201,1868.0,95.0,115.1,158.2,544.0,2513.0,9.0,
3301,1873.2,85.5,119.9,93.8,544.0,2513.0,9.0,
3401,1863.1,75.2,124.2,64.5,544.0,2513.0,9.0,
3501,1865.7,23.3,124.9,64.5,544.0,2513.0,9.0,
3601,1858.9,37.3,125.0,64.5,544.0,2513.0,9.0,
3801,1860.6,34.6,125.6,62.5,544.0,2513.0,9.0,
3901,1859.6,21.7,96.6,60.5,544.0,2513.0,9.0,
4001,1859.0,24.9,78.8,58.6,544.0,2513.0,9.0,
4101,1863.3,24.6,67.5,58.6,544.0,2513.0,9.0,
4201,1860.9,20.1,58.3,78.1,544.0,2513.0,9.0,
4301,1858.1,18.3,47.5,76.2,544.0,2513.0,9.0,
4401,1858.1,22.8,33.2,72.3,544.0,2513.0,9.0,
4501,1867.9,101.7,49.2,66.4,544.0,2513.0,9.0,
4601,1856.7,123.6,66.5,64.5,544.0,2513.0,9.0,
4801,1848.4,86.7,114.1,127.0,465.0,2112.0,9.0,
4901,1868.9,93.6,120.1,193.4,465.0,2112.0,9.0,
5001,1868.7,90.0,124.3,193.4,465.0,2112.0,9.0,
5101,1861.5,24.2,125.4,128.9,465.0,2112.0,9.0,
5201,1861.9,36.6,125.5,66.4,465.0,2112.0,9.0,
5301,1859.8,28.2,125.8,66.4,465.0,2112.0,9.0,
5401,1860.0,19.2,126.0,62.5,465.0,2112.0,9.0,
5501,1859.7,22.7,120.2,60.5,465.0,2112.0,9.0,
5601,1859.0,16.1,111.2,76.2,465.0,2112.0,9.0,
5801,1860.0,23.1,61.0,78.1,465.0,2112.0,9.0,
5901,1861.8,25.7,47.7,68.4,465.0,2112.0,9.0,
6001,1859.1,17.5,35.3,64.5,465.0,2112.0,9.0,
6101,1866.7,67.8,43.0,62.5,465.0,2112.0,9.0,
6201,1879.1,74.7,54.5,68.4,465.0,2112.0,9.0,
6301,1869.1,83.3,61.8,66.4,465.0,2112.0,9.0,
6401,1864.8,98.5,69.2,64.5,465.0,2112.0,9.0,
6501,1840.5,104.5,89.1,64.5,465.0,2112.0,9.0,
6601,1845.9,95.6,110.9,66.4,448.0,2231.0,10.0,
6801,1860.6,40.5,115.5,193.4,448.0,2231.0,10.0,
6901,1863.9,22.7,115.6,193.4,448.0,2231.0,10.0,
7001,1863.1,24.6,115.6,130.9,448.0,2231.0,10.0,
