Time(ms),ENV_Value,RMS,MDF,MW_Amp,MW_Area,MW_Latency,Marker
0,16.7,124.2,214.8,0.0,0.0,0.0,
100,66.9,31.9,171.9,0.0,0.0,0.0,
200,80.1,31.9,171.9,0.0,0.0,0.0,
300,82.6,31.9,171.9,0.0,0.0,0.0,
400,87.0,31.9,171.9,0.0,0.0,0.0,
500,95.4,31.9,171.9,0.0,0.0,0.0,
600,74.6,31.9,171.9,0.0,0.0,0.0,
700,40.4,31.9,171.9,0.0,0.0,0.0,
800,22.8,31.9,171.9,0.0,0.0,0.0,
900,20.8,31.9,171.9,0.0,0.0,0.0,
1000,20.6,31.9,171.9,0.0,0.0,0.0,
1100,22.4,129.1,253.9,0.0,0.0,0.0,
1200,22.8,129.1,253.9,0.0,0.0,0.0,
1300,22.1,129.1,253.9,0.0,0.0,0.0,
1400,22.4,129.1,253.9,0.0,0.0,0.0,
1500,22.4,129.1,253.9,0.0,0.0,0.0,
1600,25.4,129.1,253.9,0.0,0.0,0.0,
1700,71.4,129.1,253.9,0.0,0.0,0.0,
1800,97.6,129.1,253.9,0.0,0.0,0.0,
1900,82.7,129.1,253.9,0.0,0.0,0.0,
2000,84.5,129.1,253.9,0.0,0.0,0.0,
2100,79.8,107.5,203.1,0.0,0.0,0.0,
2200,93.1,107.5,203.1,0.0,0.0,0.0,
2300,48.5,107.5,203.1,0.0,0.0,0.0,
2400,23.1,107.5,203.1,0.0,0.0,0.0,
2500,22.9,107.5,203.1,0.0,0.0,0.0,
2600,21.1,107.5,203.1,0.0,0.0,0.0,
2700,23.1,107.5,203.1,0.0,0.0,0.0,
2800,21.6,107.5,203.1,0.0,0.0,0.0,
2900,21.2,107.5,203.1,0.0,0.0,0.0,
3000,22.6,107.5,203.1,0.0,0.0,0.0,
3100,24.3,75.2,191.4,0.0,0.0,0.0,
3200,21.1,75.2,191.4,0.0,0.0,0.0,
3300,44.5,75.2,191.4,0.0,0.0,0.0,
3400,87.1,75.2,191.4,0.0,0.0,0.0,
3500,94.3,75.2,191.4,0.0,0.0,0.0,
3600,83.4,75.2,191.4,0.0,0.0,0.0,
3700,75.2,75.2,191.4,0.0,0.0,0.0,
3800,75.8,75.2,191.4,0.0,0.0,0.0,
3900,49.9,75.2,191.4,0.0,0.0,0.0,
4000,23.1,75.2,191.4,0.0,0.0,0.0,
4100,21.9,122.4,203.1,0.0,0.0,0.0,
4200,22.7,122.4,203.1,0.0,0.0,0.0,
4300,22.4,122.4,203.1,0.0,0.0,0.0,
4400,20.3,122.4,203.1,0.0,0.0,0.0,
4500,23.9,122.4,203.1,0.0,0.0,0.0,
4600,22.9,122.4,203.1,0.0,0.0,0.0,
4700,23.1,122.4,203.1,0.0,0.0,0.0,
4800,22.2,122.4,203.1,0.0,0.0,0.0,
4900,52.8,122.4,203.1,0.0,0.0,0.0,
5000,73.1,122.4,203.1,0.0,0.0,0.0,
5100,97.3,72.8,175.8,0.0,0.0,0.0,
5200,95.4,72.8,175.8,0.0,0.0,0.0,
5300,90.0,72.8,175.8,0.0,0.0,0.0,
5400,83.0,72.8,175.8,0.0,0.0,0.0,
5500,64.7,72.8,175.8,0.0,0.0,0.0,
