Time(ms),Raw_ADC,ENV_Value,RMS,MDF,MW_Amp,MW_Area,MW_Latency,Marker
0,1859.5,13.9,0.0,64.5,0.0,0.0,0.0,
100,1860.8,12.7,0.0,64.5,0.0,0.0,0.0,
200,1862.0,11.3,0.0,64.5,0.0,0.0,0.0,
300,1863.4,14.9,0.0,64.5,0.0,0.0,0.0,
400,1859.8,13.2,0.0,64.5,0.0,0.0,0.0,
500,1856.8,13.4,0.0,121.1,0.0,0.0,0.0,
600,1861.8,12.0,0.0,119.1,0.0,0.0,0.0,
700,1840.3,159.4,0.0,128.9,0.0,0.0,0.0,
800,1887.2,310.3,0.0,64.5,1345.0,6141.0,10.0,
900,1879.9,335.5,219.0,64.5,1297.0,5701.0,10.0,
1000,1856.5,290.7,260.2,64.5,1203.0,5365.0,10.0,
1100,1821.9,235.5,301.7,64.5,1164.0,5123.0,10.0,
1200,1859.9,250.7,324.7,64.5,967.0,5166.0,9.0,
1300,1917.6,153.3,351.8,64.5,1077.0,5148.0,10.0,
1400,1860.2,18.1,351.9,64.5,1077.0,5148.0,10.0,
1500,1861.9,16.0,351.9,64.5,1077.0,5148.0,10.0,
1600,1863.9,18.8,351.9,64.5,1077.0,5148.0,10.0,
1800,1862.9,15.4,312.6,76.2,1077.0,5148.0,10.0,
1900,1859.0,14.4,276.2,76.2,1077.0,5148.0,10.0,
2000,1859.6,14.8,237.8,72.3,1077.0,5148.0,10.0,
2100,1860.9,12.1,182.3,72.3,1077.0,5148.0,10.0,
2200,1860.0,11.9,137.2,74.2,1077.0,5148.0,10.0,
2300,1862.0,220.9,21.2,85.9,1077.0,5148.0,10.0,
2400,1860.9,311.2,157.4,62.5,1424.0,6511.0,11.0,
2500,1828.7,229.3,219.7,62.5,1478.0,6266.0,10.0,
2600,1895.4,288.6,259.4,62.5,1197.0,5832.0,9.0,
2800,1863.9,296.5,327.3,64.5,1115.0,5207.0,10.0,
2900,1836.4,243.4,360.8,64.5,1164.0,5116.0,10.0,
3000,1874.2,24.8,365.2,64.5,1164.0,5116.0,10.0,
3100,1859.9,19.9,365.3,64.5,1164.0,5116.0,10.0,
3200,1859.6,19.7,365.4,62.5,1164.0,5116.0,10.0,
3300,1857.6,16.4,365.4,60.5,1164.0,5116.0,10.0,
3400,1858.5,18.0,330.4,68.4,1164.0,5116.0,10.0,
3500,1863.2,14.3,292.8,64.5,1164.0,5116.0,10.0,
3600,1858.8,17.6,258.2,56.6,1164.0,5116.0,10.0,
3800,1861.8,13.0,163.7,101.6,1164.0,5116.0,10.0,
3900,1859.3,80.3,60.9,93.8,1164.0,5116.0,10.0,
4000,1882.0,305.4,147.1,66.4,1379.0,6328.0,10.0,
4100,1876.5,345.5,209.5,64.5,1376.0,6071.0,10.0,
4200,1857.6,282.1,254.9,64.5,1295.0,5498.0,10.0,
4300,1821.9,236.6,299.8,64.5,1181.0,5271.0,10.0,
4400,1854.5,268.4,330.8,64.5,1220.0,5524.0,10.0,
4500,1912.7,302.3,353.8,64.5,1101.0,5438.0,9.0,
4600,1861.7,30.9,361.6,64.5,1101.0,5438.0,9.0,
4800,1859.3,18.1,361.6,64.5,1101.0,5438.0,9.0,
4900,1861.0,21.0,361.7,64.5,1101.0,5438.0,9.0,
5000,1861.6,11.6,331.2,66.4,1101.0,5438.0,9.0,
5100,1862.7,16.4,295.8,66.4,1101.0,5438.0,9.0,
5200,1859.6,15.1,257.6,74.2,1101.0,5438.0,9.0,
5300,1860.7,12.4,203.5,76.2,1101.0,5438.0,9.0,
5400,1863.0,17.7,147.7,82.0,1101.0,5438.0,9.0,
5500,1862.3,16.3,77.9,93.8,1101.0,5438.0,9.0,
5600,1863.5,279.8,127.8,58.6,1359.0,6663.0,11.0,
5800,1896.9,262.0,250.8,62.5,1170.0,5442.0,9.0,
5900,1901.9,312.7,280.5,62.5,1100.0,5423.0,10.0,
6000,1875.4,263.9,309.8,62.5,1013.0,5289.0,10.0,
6100,1834.0,220.4,342.3,64.5,993.0,4719.0,10.0,
6200,1880.2,41.4,354.7,64.5,986.0,5211.0,11.0,
6300,1863.4,16.9,354.7,64.5,986.0,5211.0,11.0,
6400,1858.5,13.3,354.7,64.5,986.0,5211.0,11.0,
6500,1860.3,13.8,354.7,62.5,986.0,5211.0,11.0,
6600,1860.1,18.0,331.6,66.4,986.0,5211.0,11.0,
6800,1860.0,15.1,251.7,78.1,986.0,5211.0,11.0,
6900,1860.1,20.4,218.1,82.0,986.0,5211.0,11.0,
7000,1862.6,15.0,174.0,91.8,986.0,5211.0,11.0,
7100,1859.2,14.8,95.2,78.1,986.0,5211.0,11.0,
7200,1870.8,307.5,112.3,58.6,1389.0,6837.0,11.0,
7300,1893.9,333.6,177.7,52.7,1303.0,6384.0,10.0,
7400,1872.0,265.3,226.2,60.5,1188.0,5696.0,10.0,
7500,1823.8,278.8,275.1,64.5,1190.0,5617.0,10.0,
7600,1876.8,287.5,310.9,64.5,1056.0,5239.0,10.0,
7800,1858.8,51.9,353.7,64.5,1016.0,5266.0,11.0,
7900,1860.2,15.1,353.7,62.5,1016.0,5266.0,11.0,
8000,1862.5,16.1,353.7,60.5,1016.0,5266.0,11.0,
8100,1858.2,17.7,353.7,52.7,1016.0,5266.0,11.0,
8200,1861.2,18.3,336.0,56.6,1016.0,5266.0,11.0,
8300,1860.4,14.5,306.5,80.1,1016.0,5266.0,11.0,
8400,1862.2,16.1,272.7,89.8,1016.0,5266.0,11.0,
8500,1859.5,17.5,223.2,101.6,1016.0,5266.0,11.0,
8600,1860.8,12.5,169.8,85.9,1016.0,5266.0,11.0,
8800,1844.3,231.8,105.5,107.4,1237.0,6179.0,11.0,
8900,1832.8,316.1,187.8,62.5,1338.0,6448.0,10.0,
9000,1889.5,305.5,243.3,62.5,1226.0,5804.0,10.0,
9100,1877.3,276.5,269.5,62.5,993.0,5190.0,9.0,
9200,1885.4,235.0,294.1,64.5,964.0,4908.0,10.0,
9300,1838.8,200.2,327.6,64.5,969.0,4907.0,10.0,
9400,1888.6,71.8,346.8,64.5,912.0,4787.0,10.0,
9500,1858.8,18.6,346.8,64.5,912.0,4787.0,10.0,
9600,1864.4,17.5,346.7,64.5,912.0,4787.0,10.0,
9800,1860.6,17.9,331.0,60.5,912.0,4787.0,10.0,
9900,1860.8,17.5,292.3,60.5,912.0,4787.0,10.0,
10000,1860.8,18.9,248.0,70.3,912.0,4787.0,10.0,
10100,1861.3,13.2,219.3,87.9,912.0,4787.0,10.0,
10200,1860.0,13.9,184.9,80.1,912.0,4787.0,10.0,
10300,1862.0,13.2,115.7,95.7,912.0,4787.0,10.0,
10400,1866.3,276.5,77.8,80.1,1354.0,6323.0,11.0,
10500,1891.1,310.9,150.6,56.6,1324.0,6354.0,10.0,
10600,1853.4,243.6,212.5,60.5,1108.0,5414.0,10.0,
10800,1887.3,267.2,290.3,64.5,977.0,4814.0,10.0,
10900,1855.1,285.8,320.7,64.5,895.0,4797.0,10.0,
11000,1867.1,99.1,339.5,64.5,841.0,4591.0,10.0,
11100,1859.2,17.9,339.5,64.5,841.0,4591.0,10.0,
11200,1861.3,15.2,339.5,62.5,841.0,4591.0,10.0,
11300,1861.2,21.9,339.6,58.6,841.0,4591.0,10.0,
11400,1862.0,28.1,331.2,52.7,841.0,4591.0,10.0,
11500,1860.6,19.2,305.1,64.5,841.0,4591.0,10.0,
11600,1860.5,15.8,265.8,58.6,841.0,4591.0,10.0,
11800,1859.0,14.3,177.6,76.2,841.0,4591.0,10.0,
11900,1857.5,16.3,113.9,84.0,841.0,4591.0,10.0,
12000,1834.0,157.7,64.7,85.9,841.0,4591.0,10.0,
12100,1860.0,314.7,167.6,64.5,1390.0,6321.0,11.0,
12200,1885.1,336.3,225.7,62.5,1189.0,5700.0,10.0,
12300,1855.3,279.8,261.5,62.5,1087.0,5538.0,10.0,
12400,1888.4,222.5,285.6,64.5,974.0,5117.0,10.0,
12500,1844.9,255.3,317.1,64.5,975.0,4938.0,10.0,
12600,1888.3,154.0,344.4,64.5,950.0,4755.0,10.0,
12800,1860.8,14.4,344.6,64.5,950.0,4755.0,10.0,
12900,1860.5,14.0,344.6,64.5,950.0,4755.0,10.0,
13000,1861.0,13.2,339.2,62.5,950.0,4755.0,10.0,
13100,1859.3,15.2,301.9,72.3,950.0,4755.0,10.0,
13200,1860.7,11.7,261.4,95.7,950.0,4755.0,10.0,
13300,1859.3,15.8,225.6,119.1,950.0,4755.0,10.0,
13400,1861.3,12.2,194.1,119.1,950.0,4755.0,10.0,
13500,1859.5,18.4,136.5,121.1,950.0,4755.0,10.0,
13600,1858.3,175.3,24.2,121.1,950.0,4755.0,10.0,
13800,1863.6,213.8,177.0,60.5,1004.0,5408.0,10.0,
13900,1851.6,246.6,220.0,62.5,991.0,4967.0,10.0,
14000,1888.8,262.5,256.5,64.5,890.0,4838.0,11.0,
14100,1853.2,257.9,287.0,64.5,868.0,4432.0,11.0,
14200,1848.0,208.8,312.2,64.5,862.0,4651.0,11.0,
14300,1856.3,24.2,317.7,64.5,862.0,4651.0,11.0,
14400,1860.7,15.9,317.7,64.5,862.0,4651.0,11.0,
14500,1862.7,13.8,317.7,62.5,862.0,4651.0,11.0,
14600,1858.2,21.0,317.7,48.8,862.0,4651.0,11.0,
14800,1861.2,19.7,264.6,85.9,862.0,4651.0,11.0,
14900,1860.1,12.2,230.1,76.2,862.0,4651.0,11.0,
15000,1858.3,16.7,188.5,109.4,862.0,4651.0,11.0,
15100,1859.8,13.0,137.8,121.1,862.0,4651.0,11.0,
15200,1862.2,71.8,62.2,119.1,862.0,4651.0,11.0,
15300,1845.5,295.8,143.7,66.4,1366.0,6353.0,11.0,
15400,1880.0,310.2,201.5,62.5,1168.0,5462.0,11.0,
15500,1847.8,277.1,243.3,62.5,1005.0,5177.0,11.0,
15600,1823.6,208.8,278.0,64.5,939.0,4662.0,11.0,
15800,1912.0,233.0,321.3,64.5,829.0,4129.0,11.0,
15900,1859.6,29.4,329.2,64.5,829.0,4129.0,11.0,
16000,1860.3,16.0,329.2,64.5,829.0,4129.0,11.0,
16100,1862.2,17.8,329.2,66.4,829.0,4129.0,11.0,
16200,1859.7,13.2,329.2,66.4,829.0,4129.0,11.0,
16300,1860.3,15.5,296.8,78.1,829.0,4129.0,11.0,
16400,1861.5,16.4,261.1,82.0,829.0,4129.0,11.0,
16500,1862.8,15.2,222.7,101.6,829.0,4129.0,11.0,
16600,1859.8,13.5,177.5,119.1,829.0,4129.0,11.0,
16800,1861.4,13.6,74.0,82.0,829.0,4129.0,11.0,
16900,1858.0,264.7,119.8,66.4,1230.0,6074.0,12.0,
17000,1822.0,229.8,183.0,62.5,1494.0,6388.0,11.0,
17100,1906.0,256.5,220.9,60.5,944.0,5154.0,10.0,
17200,1889.4,274.9,254.6,48.8,942.0,4903.0,10.0,
17300,1856.6,246.6,284.3,64.5,893.0,4783.0,11.0,
17400,1829.5,209.4,317.5,64.5,826.0,4372.0,11.0,
17500,1872.1,40.6,329.3,64.5,870.0,4621.0,11.0,
17600,1860.7,13.5,329.3,64.5,870.0,4621.0,11.0,
17800,1861.4,15.7,329.3,62.5,870.0,4621.0,11.0,
17900,1864.3,20.9,307.4,66.4,870.0,4621.0,11.0,
18000,1862.1,15.4,274.4,105.5,870.0,4621.0,11.0,
18100,1861.3,11.8,245.0,70.3,870.0,4621.0,11.0,
18200,1860.8,14.2,209.7,82.0,870.0,4621.0,11.0,
18300,1863.1,15.8,167.2,125.0,870.0,4621.0,11.0,
18400,1859.6,15.0,89.7,123.0,870.0,4621.0,11.0,
18500,1881.4,286.6,113.4,66.4,1403.0,7199.0,11.0,
18600,1895.0,336.5,179.9,62.5,1231.0,6194.0,11.0,
18800,1827.3,217.6,273.7,64.5,1041.0,5202.0,11.0,
18900,1854.0,278.0,307.9,64.5,971.0,4953.0,11.0,
19000,1880.7,269.6,331.2,64.5,963.0,4842.0,11.0,
19100,1870.1,53.2,343.0,64.5,874.0,4810.0,11.0,
19200,1860.5,16.6,343.1,62.5,874.0,4810.0,11.0,
19300,1864.1,14.1,343.1,62.5,874.0,4810.0,11.0,
19400,1859.3,16.2,343.0,60.5,874.0,4810.0,11.0,
19500,1858.6,14.6,324.4,62.5,874.0,4810.0,11.0,
19600,1861.6,14.7,292.8,82.0,874.0,4810.0,11.0,
19800,1861.4,13.0,207.7,68.4,874.0,4810.0,11.0,
19900,1864.0,14.2,152.4,78.1,874.0,4810.0,11.0,
20000,1859.8,13.2,91.4,91.8,874.0,4810.0,11.0,
20100,1847.6,204.7,98.1,123.0,955.0,5258.0,12.0,
20200,1837.9,280.0,172.1,66.4,1054.0,5565.0,10.0,
20300,1883.8,283.3,225.5,64.5,1033.0,5562.0,11.0,
20400,1862.3,297.6,263.1,64.5,1039.0,5425.0,11.0,
20500,1878.1,230.6,285.0,64.5,916.0,4999.0,10.0,
20600,1860.8,190.4,314.0,64.5,840.0,4450.0,11.0,
20800,1857.5,15.7,333.0,64.5,840.0,4450.0,11.0,
20900,1860.7,13.9,333.0,64.5,840.0,4450.0,11.0,
21000,1859.9,13.1,333.0,64.5,840.0,4450.0,11.0,
21100,1863.2,13.6,318.8,62.5,840.0,4450.0,11.0,
21200,1861.5,15.1,285.7,101.6,840.0,4450.0,11.0,
21300,1858.4,12.6,245.8,109.4,840.0,4450.0,11.0,
21400,1858.5,14.2,205.0,80.1,840.0,4450.0,11.0,
21500,1862.6,14.1,173.1,82.0,840.0,4450.0,11.0,
21600,1858.5,14.4,112.2,91.8,840.0,4450.0,11.0,
21800,1863.4,296.9,162.1,60.5,1191.0,6097.0,12.0,
21900,1887.9,238.7,200.3,56.6,1030.0,5727.0,11.0,
22000,1837.2,255.0,244.7,44.9,964.0,5094.0,11.0,
22100,1884.7,238.7,278.8,64.5,919.0,4837.0,11.0,
22200,1864.2,271.9,307.1,64.5,896.0,4395.0,11.0,
22300,1847.8,104.8,333.2,64.5,784.0,4376.0,11.0,
22400,1857.3,18.4,333.2,64.5,784.0,4376.0,11.0,
22500,1859.0,10.9,333.2,64.5,784.0,4376.0,11.0,
22600,1863.3,12.3,333.2,64.5,784.0,4376.0,11.0,
22800,1859.0,14.5,291.7,119.1,784.0,4376.0,11.0,
22900,1859.9,17.6,266.9,101.6,784.0,4376.0,11.0,
23000,1859.7,15.2,227.0,84.0,784.0,4376.0,11.0,
23100,1862.5,12.9,183.5,74.2,784.0,4376.0,11.0,
23200,1860.8,15.7,130.6,82.0,784.0,4376.0,11.0,
23300,1846.5,144.2,56.4,152.3,784.0,4376.0,11.0,
23400,1862.3,266.0,148.7,70.3,1114.0,5526.0,11.0,
23500,1894.2,274.9,202.8,64.5,961.0,4889.0,11.0,
23600,1856.3,270.0,241.3,64.5,959.0,4855.0,11.0,
23800,1830.9,212.8,300.5,64.5,796.0,4329.0,10.0,
23900,1908.8,139.6,319.5,64.5,801.0,4787.0,10.0,
24000,1866.8,17.6,320.1,64.5,801.0,4787.0,10.0,
24100,1862.5,11.3,320.1,64.5,801.0,4787.0,10.0,
24200,1862.3,13.6,320.1,64.5,801.0,4787.0,10.0,
24300,1858.8,14.6,315.6,66.4,801.0,4787.0,10.0,
24400,1863.9,17.5,284.0,119.1,801.0,4787.0,10.0,
24500,1859.7,13.6,248.4,127.0,801.0,4787.0,10.0,
24600,1863.2,14.1,211.1,74.2,801.0,4787.0,10.0,
