wall_time,timestamp_ms,emg_raw,emg_env,rms,mdf,rms_slope,mdf_slope,fatigue_detected,consecutive,is_running,is_stimulating,history_count,baseline_rms,rms_ratio,muscle_state,marker
2026-07-21T15:11:03.071668,7387716,1866.15,110.8731,0,154.2765,,,false,,true,true,,,,,
2026-07-21T15:11:03.395890,7388016,1845.27,50.47832,0,154.2765,,,false,,true,true,,,,,
2026-07-21T15:11:04.387690,7389027,1859.79,17.02315,0,235.2598,,,false,,true,true,,,,,
2026-07-21T15:11:05.379769,7390027,1862.21,16.27029,76.49638,89.9743,,,false,,true,true,,,,,
2026-07-21T15:11:06.432177,7391028,1888.43,165.27,90.61873,66.47157,,,false,,true,true,,,,,
2026-07-21T15:11:07.389268,7392028,1862.34,16.02056,91.60203,239.3224,,,false,,true,true,,,,,
2026-07-21T15:11:08.380085,7393028,1869.58,28.96393,72.56773,100.3417,,,false,,true,true,,,,,
2026-07-21T15:11:09.429859,7394028,1861.63,226.2768,87.81397,131.267,,,false,,true,true,,,,,
2026-07-21T15:11:10.389051,7395028,1860.87,19.11654,113.7169,150.7266,,,false,,true,true,,,,,
2026-07-21T15:11:11.411320,7396028,1831.81,71.93542,69.644,91.91985,,,false,,true,true,,,,,
2026-07-21T15:11:12.396150,7397028,1865.46,18.89455,66.49467,226.6758,,,false,,true,true,,,,,
2026-07-21T15:11:13.387978,7398028,1852.74,20.07736,82.37238,122.4968,,,false,,true,true,,,,,
2026-07-21T15:11:14.380757,7399028,1871.39,133.8824,110.8775,93.80062,,,false,,true,true,,,,,
2026-07-21T15:11:15.398822,7400028,1864.29,18.46331,113.3227,198.3621,,,false,,true,true,,,,,
2026-07-21T15:11:16.389049,7401028,1863.61,180.925,124.7943,102.1614,,,false,,true,true,,,,,
2026-07-21T15:11:17.386666,7402028,1862.43,19.27559,130.764,230.1588,,,false,,true,true,,,,,
2026-07-21T15:11:17.979247,7402629,1857.01,148.2257,89.8158,66.44505,,,false,,true,true,,,,,rest_end
2026-07-21T15:11:18.397056,7403029,1866.69,14.6754,75.10033,124.729,,,false,,true,true,,,,,
2026-07-21T15:11:19.389632,7404029,1845.38,152.5918,83.57615,42.98925,,,false,,true,true,,,,,
2026-07-21T15:11:20.378963,7405029,1863.87,7.399776,98.81181,164.4918,,,false,,true,true,,,,,
2026-07-21T15:11:21.396933,7406029,1860.91,14.61058,127.2014,130.4039,,,false,,true,true,,,,,
2026-07-21T15:11:22.390289,7407029,1866.32,139.4911,128.5088,34.18132,,,false,,true,true,,,,,
2026-07-21T15:11:23.379441,7408029,1865.95,7.077258,145.6685,163.6387,,,false,,true,true,,,,,
2026-07-21T15:11:24.396745,7409029,1845.25,156.0983,127.9954,35.89972,,,false,,true,true,,,,,
2026-07-21T15:11:25.415980,7410029,1863.38,12.3114,125.5713,106.8232,,,false,,true,true,,,,,
2026-07-21T15:11:26.385247,7411029,1857.83,12.99678,119.9335,81.80029,,,false,,true,true,,,,,
2026-07-21T15:11:27.396612,7412029,1862.11,196.2866,130.6371,37.04593,,,false,,true,true,,,,,
2026-07-21T15:11:28.388873,7413029,1862.48,16.17048,155.027,251.6416,,,false,,true,true,,,,,
2026-07-21T15:11:29.382337,7414029,1870.28,101.0857,126.8842,93.86705,,,false,,true,true,,,,,
2026-07-21T15:11:30.396361,7415029,1859.06,31.52735,128.2294,156.4736,,,false,,true,true,,,,,
2026-07-21T15:11:31.389244,7416029,1863.02,17.28701,117.5127,35.47771,,,false,,true,true,,,,,
2026-07-21T15:11:32.378450,7417029,1856.51,156.7395,143.317,66.72926,,,false,,true,true,,,,,
2026-07-21T15:11:33.398472,7418029,1866.31,17.66874,138.1742,261.7131,,,false,,true,true,,,,,
2026-07-21T15:11:34.388652,7419029,1862.61,22.04739,166.4692,153.5858,,,false,,true,true,,,,,
2026-07-21T15:11:35.378746,7420029,1863.8,86.97729,152.7518,35.13171,,,false,,true,true,,,,,
2026-07-21T15:11:36.395996,7421029,1863.89,15.59797,117.9398,211.0397,,,false,,true,true,,,,,
2026-07-21T15:11:37.388703,7422029,1873.26,172.9931,104.4019,37.60346,,,false,,true,true,,,,,
2026-07-21T15:11:38.378405,7423029,1860.37,19.19555,105.8817,270.9923,,,false,,true,true,,,,,
2026-07-21T15:11:39.426386,7424029,1860.87,16.94246,140.7622,35.19324,,,false,,true,true,,,,,
2026-07-21T15:11:40.388607,7425029,1861.23,223.6487,130.8429,66.69444,,,false,,true,true,,,,,
2026-07-21T15:11:41.386579,7426030,1861.2,16.94403,134.9796,185.4747,,,false,,true,true,,,,,
2026-07-21T15:11:42.395856,7427030,1853.23,26.96384,141.0301,137.4813,,,false,,true,true,,,,,
2026-07-21T15:11:43.393683,7428030,1868.31,123.0555,132.5342,177.1207,,,false,,true,true,,,,,
2026-07-21T15:11:44.378403,7429030,1859.35,16.18892,140.9408,133.3426,,,false,,true,true,,,,,
2026-07-21T15:11:45.395994,7430030,1855.77,206.9003,130.6906,68.64576,,,false,,true,true,,,,,
2026-07-21T15:11:46.391748,7431030,1858.55,14.39632,122.529,203.6994,,,false,,true,true,,,,,
2026-07-21T15:11:47.405702,7432030,1861.05,20.25463,157.7377,66.23631,,,false,,true,true,,,,,
2026-07-21T15:11:48.396191,7433030,1866.05,130.3264,147.5027,106.9366,,,false,,true,true,,,,,
2026-07-21T15:11:49.388790,7434030,1861.19,18.66673,95.40292,221.1181,,,false,,true,true,,,,,
2026-07-21T15:11:50.377996,7435030,1848.59,124.5334,99.0834,79.8213,,,false,,true,true,,,,,
2026-07-21T15:11:51.395813,7436030,1863.01,19.13476,96.61665,253.7484,,,false,,true,true,,,,,
2026-07-21T15:11:52.392145,7437030,1859.18,23.72355,101.7936,84.46897,,,false,,true,true,,,,,
2026-07-21T15:11:53.377828,7438030,1872.01,52.97211,87.79978,93.31071,,,false,,true,true,,,,,
2026-07-21T15:11:54.426436,7439030,1860.16,20.41836,87.77718,241.0242,,,false,,true,true,,,,,
2026-07-21T15:11:55.394854,7440030,1862.64,18.33805,92.31262,78.6524,,,false,,true,true,,,,,
2026-07-21T15:11:56.405388,7441030,1827.67,151.6518,85.2486,227.3533,,,false,,true,true,,,,,
2026-07-21T15:11:57.395400,7442030,1857.71,21.08927,118.9075,188.9189,,,false,,true,true,,,,,
2026-07-21T15:11:58.388975,7443030,1875.13,122.3353,125.8001,41.93525,,,false,,true,true,,,,,
2026-07-21T15:11:59.378107,7444030,1859.12,21.41497,120.9617,233.4911,,,false,,true,true,,,,,
2026-07-21T15:12:00.399373,7445030,1862.25,22.24811,93.85292,91.80956,,,false,,true,true,,,,,
2026-07-21T15:12:01.418746,7446030,1846.95,74.50391,72.10172,93.59086,,,false,,true,true,,,,,
2026-07-21T15:12:02.378028,7447030,1861.89,19.94626,69.75706,228.7404,,,false,,true,true,,,,,
2026-07-21T15:12:03.426531,7448030,1854.63,45.13639,90.63022,87.4353,,,false,,true,true,,,,,
2026-07-21T15:12:04.415744,7449030,1868.32,75.91582,89.14747,240.3003,,,false,,true,true,,,,,
2026-07-21T15:12:05.378482,7450030,1860.97,19.27916,89.17142,203.6684,,,false,,true,true,,,,,
2026-07-21T15:12:06.397999,7451030,1869.04,33.96778,73.02687,91.84771,,,false,,true,true,,,,,
2026-07-21T15:12:07.418085,7452030,1865.67,18.86334,58.92373,244.5861,,,false,,true,true,,,,,
2026-07-21T15:12:08.377602,7453030,1852.9,22.07828,63.56842,88.13145,,,false,,true,true,,,,,
2026-07-21T15:12:09.396157,7454030,1847.48,62.40927,68.87347,79.6263,,,false,,true,true,,,,,
2026-07-21T15:12:10.416417,7455030,1864.52,17.55034,64.37842,198.2777,,,false,,true,true,,,,,
2026-07-21T15:12:11.377757,7456030,1869.54,88.41051,70.47636,92.03107,,,false,,true,true,,,,,
2026-07-21T15:12:12.395207,7457030,1861.68,16.96531,72.07781,243.244,,,false,,true,true,,,,,
2026-07-21T15:12:13.418001,7458030,1864.52,17.90727,65.07562,103.0454,,,false,,true,true,,,,,
2026-07-21T15:12:14.381482,7459030,1858.79,48.89852,63.80623,100.9556,,,false,,true,true,,,,,
2026-07-21T15:12:15.398030,7460030,1865.77,16.58602,69.75433,233.8508,,,false,,true,true,,,,,
2026-07-21T15:12:16.415285,7461030,1852.54,25.6831,110.8908,72.06216,,,false,,true,true,,,,,
2026-07-21T15:12:17.377815,7462030,1873.84,99.54358,113.0605,184.1801,,,false,,true,true,,,,,
2026-07-21T15:12:18.398766,7463030,1862.39,18.70847,109.7781,155.981,,,false,,true,true,,,,,
2026-07-21T15:12:19.387373,7464030,1849.53,178.2509,114.3693,40.83728,,,false,,true,true,,,,,
2026-07-21T15:12:20.378578,7465030,1859.29,16.80446,117.2632,184.3163,,,false,,true,true,,,,,
2026-07-21T15:12:21.395753,7466030,1866.01,31.64199,62.21009,103.6687,,,false,,true,true,,,,,
2026-07-21T15:12:22.387370,7467030,1854.2,133.0323,62.05789,68.86988,,,false,,true,true,,,,,
2026-07-21T15:12:23.378183,7468030,1862.05,29.13108,72.49725,240.9314,,,false,,true,true,,,,,
2026-07-21T15:12:24.397629,7469030,1877.49,72.98338,86.5146,105.078,,,false,,true,true,,,,,
2026-07-21T15:12:25.387852,7470030,1859.01,32.42542,87.57163,240.5031,,,false,,true,true,,,,,
2026-07-21T15:12:26.378680,7471030,1858.01,27.63193,79.01443,131.1489,,,false,,true,true,,,,,
2026-07-21T15:12:27.397722,7472030,1860.46,90.09203,86.44901,67.22071,,,false,,true,true,,,,,
2026-07-21T15:12:28.388438,7473030,1861.65,27.52582,83.10187,239.708,,,false,,true,true,,,,,
2026-07-21T15:12:29.377894,7474030,1865.57,31.15599,102.2011,70.65435,,,false,,true,true,,,,,
2026-07-21T15:12:30.395027,7475030,1856.88,81.47742,102.3375,203.2694,,,false,,true,true,,,,,
2026-07-21T15:12:31.387174,7476030,1860.55,36.06445,91.90345,240.2534,,,false,,true,true,,,,,
2026-07-21T15:12:32.407751,7477030,1861.13,119.571,84.19016,66.31841,,,false,,true,true,,,,,
2026-07-21T15:12:33.397198,7478030,1864.16,28.37287,105.2761,242.6322,,,false,,true,true,,,,,
2026-07-21T15:12:34.417158,7479030,1858.68,25.11309,88.54904,67.21677,,,false,,true,true,,,,,
2026-07-21T15:12:35.377165,7480030,1859.48,172.1252,107.5782,69.10149,,,false,,true,true,,,,,
2026-07-21T15:12:36.428659,7481030,1861.19,10.19706,108.1277,238.2972,,,false,,true,true,,,,,
2026-07-21T15:12:37.418101,7482030,1866.26,44.65675,80.89278,102.3665,,,false,,true,true,,,,,
2026-07-21T15:12:38.464907,7483030,1866.66,109.6067,81.91065,206.5552,,,false,,true,true,,,,,
2026-07-21T15:12:39.397376,7484030,1858.21,10.10128,137.256,165.1873,,,false,,true,true,,,,,
2026-07-21T15:12:40.392874,7485030,1847.01,256.9506,153.1851,37.03359,,,false,,true,true,,,,,
2026-07-21T15:12:41.377569,7486030,1864.01,16.38335,159.6022,236.3966,,,false,,true,true,,,,,
2026-07-21T15:12:42.425387,7487030,1861.74,17.00924,141.9833,137.7771,,,false,,true,true,,,,,
2026-07-21T15:12:43.389334,7488030,1876.44,195.116,144.9171,66.60004,,,false,,true,true,,,,,
2026-07-21T15:12:44.378868,7489030,1865.32,16.67264,123.0302,234.6946,,,false,,true,true,,,,,
2026-07-21T15:12:45.394391,7490030,1850.08,137.2536,90.94549,35.31069,,,false,,true,true,,,,,
2026-07-21T15:12:46.416881,7491030,1860.58,21.10318,94.82504,237.0846,,,false,,true,true,,,,,
2026-07-21T15:12:47.379587,7492030,1869.61,168.5011,145.7218,163.3537,,,false,,true,true,,,,,
2026-07-21T15:12:48.402399,7493030,1864.2,269.097,223.953,87.08552,,,false,,true,true,,,,,
2026-07-21T15:12:49.387809,7494030,1871.16,168.3467,224.7607,240.4178,,,false,,true,true,,,,,
2026-07-21T15:12:50.376951,7495030,1861.78,189.5656,229.0776,38.06218,,,false,,true,true,,,,,
2026-07-21T15:12:51.425950,7496030,1886.58,153.0715,221.6434,141.2988,,,false,,true,true,,,,,
2026-07-21T15:12:52.387395,7497030,1867.1,165.063,213.3186,66.16724,,,false,,true,true,,,,,
2026-07-21T15:12:53.377102,7498030,1876.43,251.5614,207.3326,84.80588,,,false,,true,true,,,,,
2026-07-21T15:12:54.397663,7499030,1878.2,198.7619,225.5755,78.96693,,,false,,true,true,,,,,
2026-07-21T15:12:55.386904,7500030,1865.09,258.4498,240.6415,41.1914,,,false,,true,true,,,,,
2026-07-21T15:12:56.376723,7501030,1884.89,167.7014,251.752,37.78888,,,false,,true,true,,,,,
2026-07-21T15:12:57.396726,7502030,1852.67,228.0552,245.1713,89.40565,,,false,,true,true,,,,,
2026-07-21T15:12:58.387104,7503030,1863.04,301.4002,267.9415,104.1991,,,false,,true,true,,,,,
2026-07-21T15:12:59.437218,7504030,1866.6,234.6554,263.809,150.6032,,,false,,true,true,,,,,
2026-07-21T15:13:00.394449,7505030,1860.95,232.8126,291.6439,135.5499,,,false,,true,true,,,,,
2026-07-21T15:13:01.386994,7506030,1854.43,185.8264,260.7293,90.13074,,,false,,true,true,,,,,
2026-07-21T15:13:02.378504,7507030,1861.79,285.9938,259.5976,89.96872,,,false,,true,true,,,,,
2026-07-21T15:13:03.394561,7508030,1872.15,158.6336,252.7372,107.3773,,,false,,true,true,,,,,
2026-07-21T15:13:04.417858,7509030,1868.59,230.7501,250.0934,150.0848,,,false,,true,true,,,,,
2026-07-21T15:13:05.377665,7510030,1871.95,213.6715,264.388,91.19197,,,false,,true,true,,,,,
2026-07-21T15:13:06.394893,7511030,1854.41,248.4448,265.3933,108.3694,,,false,,true,true,,,,,
2026-07-21T15:13:07.475679,7512030,1858.73,198.3452,257.9388,147.9035,,,false,,true,true,,,,,
2026-07-21T15:13:08.376611,7513030,1874.05,167.387,259.8008,90.39146,,,false,,true,true,,,,,
2026-07-21T15:13:09.394164,7514030,1865.75,331.7123,272.1378,132.2576,,,false,,true,true,,,,,
2026-07-21T15:13:10.415228,7515030,1877.95,242.2153,282.074,140.3118,,,false,,true,true,,,,,
2026-07-21T15:13:11.375795,7516030,1856.27,179.3522,276.7901,147.9464,,,false,,true,true,,,,,
2026-07-21T15:13:12.395664,7517030,1861,33.57134,207.7086,211.3167,,,false,,true,true,,,,,
2026-07-21T15:13:13.414027,7518030,1864.59,19.00116,102.2783,99.52519,,,false,,true,true,,,,,
2026-07-21T15:13:14.376541,7519030,1851.71,200.2124,138.9406,70.65479,,,false,,true,true,,,,,
2026-07-21T15:13:15.393930,7520030,1860.85,18.13652,155.9384,227.439,,,false,,true,true,,,,,
2026-07-21T15:13:16.416167,7521030,1861.17,19.68409,129.4353,130.2423,,,false,,true,true,,,,,
2026-07-21T15:13:17.376563,7522030,1858.77,54.35346,131.1252,52.30847,,,false,,true,true,,,,,
2026-07-21T15:13:18.393809,7523030,1856.79,21.28629,85.88113,196.2892,,,false,,true,true,,,,,
2026-07-21T15:13:19.417445,7524030,1862.35,212.7652,154.8062,143.8383,,,false,,true,true,,,,,
2026-07-21T15:13:20.376623,7525030,1861.4,26.15078,161.561,248.4399,,,false,,true,true,,,,,
2026-07-21T15:13:21.397903,7526030,1862.14,28.48613,115.0882,66.71408,,,false,,true,true,,,,,
2026-07-21T15:13:22.386630,7527030,1879.15,160.8291,136.7616,37.46884,,,false,,true,true,,,,,
2026-07-21T15:13:23.377164,7528030,1861.45,146.2228,175.2823,209.4051,,,false,,true,true,,,,,
2026-07-21T15:13:24.393952,7529030,1875.96,153.3047,187.7895,138.4292,,,false,,true,true,,,,,
2026-07-21T15:13:25.414774,7530030,1855.9,151.6458,197.8179,150.1533,,,false,,true,true,,,,,
2026-07-21T15:13:26.407559,7531030,1862.62,188.8531,226.3872,85.09232,,,false,,true,true,,,,,
2026-07-21T15:13:27.396793,7532030,1867.7,204.8241,233.8909,93.69134,,,false,,true,true,,,,,
2026-07-21T15:13:28.389456,7533030,1863.38,174.7986,221.1947,41.70938,,,false,,true,true,,,,,
2026-07-21T15:13:29.376286,7534030,1876.41,181.055,215.4957,86.41345,,,false,,true,true,,,,,
2026-07-21T15:13:30.393869,7535030,1847.55,301.2885,230.5459,74.41579,,,false,,true,true,,,,,
2026-07-21T15:13:31.386133,7536030,1864.19,213.6639,244.1119,40.72222,,,false,,true,true,,,,,
2026-07-21T15:13:32.376188,7537030,1885.95,153.8066,231.2441,99.7516,,,false,,true,true,,,,,
2026-07-21T15:13:33.393814,7538030,1852.94,140.6942,232.6942,89.22717,,,false,,true,true,,,,,
2026-07-21T15:13:34.392156,7539030,1861.57,216.3318,220.9043,139.0213,,,false,,true,true,,,,,
2026-07-21T15:13:35.380805,7540030,1853.75,178.6025,223.7856,70.26879,,,false,,true,true,,,,,
2026-07-21T15:13:36.396178,7541030,1857.14,179.4195,239.5349,83.55712,,,false,,true,true,,,,,
2026-07-21T15:13:37.386204,7542030,1870.36,218.5089,230.8914,130.3206,,,false,,true,true,,,,,
2026-07-21T15:13:38.377874,7543030,1868.41,151.3524,235.3308,74.43115,,,false,,true,true,,,,,
2026-07-21T15:13:39.393847,7544030,1858.89,224.4498,249.1546,90.36282,,,false,,true,true,,,,,
2026-07-21T15:13:40.385915,7545030,1875.73,160.4515,236.6857,93.03711,,,false,,true,true,,,,,
2026-07-21T15:13:41.376575,7546030,1869.45,207.8576,242.4996,106.0375,,,false,,true,true,,,,,
2026-07-21T15:13:42.394760,7547030,1860.51,182.6043,251.4773,122.1161,,,false,,true,true,,,,,
2026-07-21T15:13:43.386780,7548030,1886.85,197.109,240.1989,88.32149,,,false,,true,true,,,,,
2026-07-21T15:13:44.376036,7549030,1864.59,186.0295,258.2822,85.91927,,,false,,true,true,,,,,
2026-07-21T15:13:45.396113,7550030,1854.41,201.2301,245.2237,80.90891,,,false,,true,true,,,,,
2026-07-21T15:13:46.385877,7551030,1857.05,253.1534,255.9749,38.20758,,,false,,true,true,,,,,
2026-07-21T15:13:47.377242,7552030,1867.67,152.1564,253.9118,83.4137,,,false,,true,true,,,,,
2026-07-21T15:13:48.396953,7553030,1882.04,244.1219,255.9452,88.94704,,,false,,true,true,,,,,
2026-07-21T15:13:49.387617,7554030,1869.17,224.7191,260.1918,111.1601,,,false,,true,true,,,,,
2026-07-21T15:13:50.407227,7555030,1871.11,246.3369,258.1342,42.17654,,,false,,true,true,,,,,
2026-07-21T15:13:51.393367,7556030,1848.83,183.737,243.5869,178.1658,,,false,,true,true,,,,,
2026-07-21T15:13:52.386208,7557030,1863.2,138.3552,229.2803,115.2611,,,false,,true,true,,,,,
2026-07-21T15:13:53.375608,7558030,1875.62,248.0868,216.1927,85.83704,,,false,,true,true,,,,,
2026-07-21T15:13:54.393461,7559030,1863.93,144.5571,205.4991,300.3607,,,false,,true,true,,,,,
2026-07-21T15:13:55.387594,7560030,1860.28,138.7875,208.941,178.5618,,,false,,true,true,,,,,
2026-07-21T15:13:56.376266,7561030,1855.67,177.7773,210.903,49.66767,,,false,,true,true,,,,,
2026-07-21T15:13:57.393263,7562030,1862.09,162.8193,211.6247,300.4639,,,false,,true,true,,,,,
2026-07-21T15:13:58.385936,7563030,1857.79,155.3589,211.4867,91.04862,,,false,,true,true,,,,,
2026-07-21T15:13:59.375558,7564030,1871.72,197.588,213.9314,300.1683,,,false,,true,true,,,,,
2026-07-21T15:14:00.399836,7565030,1866.04,155.5388,224.4456,300.0636,,,false,,true,true,,,,,
2026-07-21T15:14:01.385704,7566030,1867.21,128.9182,221.6002,100.7992,,,false,,true,true,,,,,
2026-07-21T15:14:02.375568,7567030,1864.04,190.3661,233.2398,299.96,,,false,,true,true,,,,,
2026-07-21T15:14:03.393922,7568030,1862.53,251.2102,242.2849,110.4388,,,false,,true,true,,,,,
2026-07-21T15:14:04.386007,7569030,1886.79,270.1963,257.9622,73.44006,,,false,,true,true,,,,,
2026-07-21T15:14:05.403844,7570030,1875.09,204.837,247.9706,99.797,,,false,,true,true,,,,,
2026-07-21T15:14:06.395627,7571030,1858.65,165.881,247.0353,73.84538,,,false,,true,true,,,,,
2026-07-21T15:14:07.385482,7572030,1866.6,213.7619,252.584,80.31908,,,false,,true,true,,,,,
2026-07-21T15:14:08.407254,7573030,1878.76,213.5144,258.4408,142.7069,,,false,,true,true,,,,,
2026-07-21T15:14:09.396540,7574030,1847.84,224.5331,259.9938,76.3389,,,false,,true,true,,,,,
2026-07-21T15:14:10.388063,7575030,1870.93,228.428,266.6275,94.09425,,,false,,true,true,,,,,
2026-07-21T15:14:11.378382,7576030,1873.03,162.4173,274.7393,67.10371,,,false,,true,true,,,,,
2026-07-21T15:14:12.428696,7577030,1880.54,175.7787,258.7647,90.37388,,,false,,true,true,,,,,
2026-07-21T15:14:13.390820,7578030,1870.6,213.7626,256.1336,82.20497,,,false,,true,true,,,,,
2026-07-21T15:14:14.381436,7579030,1867.16,166.0779,264.1481,78.90614,,,false,,true,true,,,,,
2026-07-21T15:14:15.432173,7580030,1868.93,157.7019,266.2469,89.3603,,,false,,true,true,,,,,
2026-07-21T15:14:16.392844,7581030,1881.43,166.4845,264.6985,149.8381,,,false,,true,true,,,,,
2026-07-21T15:14:17.383190,7582030,1859.45,265.162,265.3888,90.82331,,,false,,true,true,,,,,
2026-07-21T15:14:18.403008,7583030,1867.14,165.1914,267.7482,90.8045,,,false,,true,true,,,,,
2026-07-21T15:14:19.394244,7584030,1860.7,303.7189,267.1598,90.66087,,,false,,true,true,,,,,
2026-07-21T15:14:20.384799,7585030,1883.47,261.2246,262.9272,92.21259,,,false,,true,true,,,,,
2026-07-21T15:14:21.464356,7586030,1866.82,218.2144,262.272,87.03463,,,false,,true,true,,,,,
2026-07-21T15:14:22.395710,7587030,1862.94,215.8666,263.5721,39.77924,,,false,,true,true,,,,,
2026-07-21T15:14:23.385954,7588030,1862.46,198.6129,265.9588,93.24936,,,false,,true,true,,,,,
2026-07-21T15:14:24.404091,7589030,1861.12,194.0807,273.3979,89.68408,,,false,,true,true,,,,,
2026-07-21T15:14:25.400920,7590030,1860.33,239.5092,271.0297,90.10244,,,false,,true,true,,,,,
2026-07-21T15:14:26.389110,7591030,1866.08,241.0045,262.6204,91.50242,,,false,,true,true,,,,,
2026-07-21T15:14:27.435665,7592030,1858.12,185.3895,265.2777,147.8518,,,false,,true,true,,,,,
2026-07-21T15:14:28.455542,7593030,1870.39,183.401,269.2612,90.8082,,,false,,true,true,,,,,
2026-07-21T15:14:29.390120,7594030,1863.84,171.7095,266.9728,90.61461,,,false,,true,true,,,,,
2026-07-21T15:14:30.407555,7595030,1863.19,258.363,266.5056,90.28461,,,false,,true,true,,,,,
2026-07-21T15:14:31.398299,7596030,1866.99,186.0267,269.1405,99.06252,,,false,,true,true,,,,,
2026-07-21T15:14:32.388923,7597030,1879.26,210.6047,258.1463,98.76514,,,false,,true,true,,,,,
2026-07-21T15:14:33.408102,7598030,1861.79,232.7342,246.7893,90.27948,,,false,,true,true,,,,,
2026-07-21T15:14:34.399336,7599030,1870.65,180.2593,255.8595,88.94879,,,false,,true,true,,,,,
2026-07-21T15:14:35.417374,7600030,1874.16,205.0559,257.221,90.6944,,,false,,true,true,,,,,
2026-07-21T15:14:36.440145,7601030,1865.4,236.2791,248.9097,101.58,,,false,,true,true,,,,,
2026-07-21T15:14:37.399305,7602030,1865.27,201.7818,262.3797,135.0648,,,false,,true,true,,,,,
2026-07-21T15:14:38.392541,7603030,1875.9,227.6309,265.69,92.32475,,,false,,true,true,,,,,
2026-07-21T15:14:39.410737,7604030,1869.89,266.1421,261.3763,84.62894,,,false,,true,true,,,,,
2026-07-21T15:14:40.400123,7605030,1872.98,238.3719,268.8429,93.54404,,,false,,true,true,,,,,
2026-07-21T15:14:41.389770,7606030,1869.88,274.1217,265.6792,147.5957,,,false,,true,true,,,,,
2026-07-21T15:14:42.410971,7607030,1856.97,212.8962,273.6554,45.95913,,,false,,true,true,,,,,
2026-07-21T15:14:43.400651,7608030,1857.64,315.0299,279.464,92.77752,,,false,,true,true,,,,,
2026-07-21T15:14:44.390361,7609030,1864.23,186.4751,269.187,38.63846,,,false,,true,true,,,,,
2026-07-21T15:14:45.438791,7610030,1861.68,187.8779,262.9331,40.53595,,,false,,true,true,,,,,
2026-07-21T15:14:46.430357,7611030,1883.22,289.4466,259.2846,91.82843,,,false,,true,true,,,,,
2026-07-21T15:14:47.390591,7612030,1853.59,193.8501,275.5042,69.53896,,,false,,true,true,,,,,
2026-07-21T15:14:48.408705,7613030,1862.91,234.6807,261.3359,90.69221,,,false,,true,true,,,,,
2026-07-21T15:14:49.400662,7614030,1870.97,195.707,266.949,79.75682,,,false,,true,true,,,,,
2026-07-21T15:14:50.390496,7615030,1857.79,239.1741,286.9354,83.24077,,,false,,true,true,,,,,
