Time(ms),Raw_ADC
433,1856
434,1815
435,1819
436,1835
437,1876
438,1865
439,1853
440,1873
441,1921
442,1861
443,1858
444,1853
445,1936
446,1872
447,1838
448,1870
449,1841
450,1836
451,1816
452,1819
453,1823
454,1890
455,1856
456,1855
457,1919
458,1888
459,1856
460,1857
461,1910
462,1888
463,1857
464,1847
465,1855
466,1857
467,1825
468,1810
469,1835
470,1854
471,1872
472,1855
473,1843
474,1895
475,2774
476,1328
477,2128
478,2383
479,2421
480,2322
481,2235
482,2144
483,1898
484,1618
485,1387
486,1398
487,1653
488,1771
489,1818
490,1834
491,1851
492,1818
493,1805
494,1805
495,1866
496,1824
497,1789
498,1802
499,1806
500,1783
501,1766
502,1801
503,1819
504,1881
505,1856
506,2167
507,1018
508,2055
509,2363
510,2403
511,2384
512,2292
513,2071
514,1805
515,1606
516,1392
517,1456
518,1664
519,1776
520,1832
521,1845
522,1827
523,1867
524,1877
525,1837
526,1808
527,1794
528,1831
529,1875
530,1832
531,1840
532,1897
533,1869
534,1823
535,1830
536,1847
537,1897
538,609
539,1904
540,2338
541,2467
542,2403
543,2267
544,2093
545,1888
546,1584
547,1316
548,1466
549,1727
550,1776
551,1791
552,1798
553,1811
554,1859
555,1810
556,1809
557,1834
558,1843
559,1826
560,1840
561,1866
562,1908
563,1872
564,1847
565,1858
566,1883
567,1850
568,1840
569,579
570,1773
571,2356
572,2532
573,2526
574,2428
575,2227
576,1950
577,1603
578,1319
579,1447
580,1614
581,1619
582,1709
583,1781
584,1773
585,1777
586,1803
587,1863
588,1808
589,1827
590,1883
591,1904
592,1872
593,1872
594,1878
595,1945
596,1896
597,1870
598,1904
599,1898
600,1682
601,1501
602,2205
603,2448
604,2455
605,2342
606,2170
607,1941
608,1535
609,1291
610,1459
611,1701
612,1829
613,1827
614,1819
615,1861
616,1819
617,1756
618,1775
619,1804
620,1840
621,1844
622,1847
623,1910
624,1918
625,1874
626,1867
627,1849
628,1883
629,1910
630,1866
631,2794
632,1248
633,2110
634,2368
635,2405
636,2351
637,2267
638,1936
639,1467
640,1328
641,1558
642,1718
643,1797
644,1837
645,1842
646,1853
647,1802
648,1863
649,1836
650,1790
651,1783
652,1799
653,1862
654,1887
655,1865
656,1872
657,1897
658,1901
659,1879
660,1880
661,1920
662,2241
663,879
664,1952
665,2343
666,2410
667,2352
668,2202
669,1947
670,1458
671,1313
672,1503
673,1786
674,1843
675,1852
676,1840
677,1851
678,1856
679,1855
680,1797
681,1776
682,1847
683,1849
684,1823
685,1839
686,1886
687,1898
688,1887
689,1895
690,1921
691,1943
692,1894
693,1885
694,528
695,1939
696,2384
697,2496
698,2449
699,2341
700,2011
701,1427
702,1230
703,1525
704,1746
705,1797
706,1829
707,1895
708,1859
709,1813
710,1793
711,1818
712,1848
713,1820
714,1818
715,1840
716,1872
717,1840
718,1837
719,1854
720,1937
721,1886
722,1871
723,1904
724,1957
725,588
726,1806
727,2337
728,2531
729,2519
730,2326
731,2022
732,1446
733,1202
734,1452
735,1689
736,1755
737,1901
738,1830
739,1831
740,1885
741,1837
742,1790
743,1793
744,1812
745,1889
746,1872
747,1842
748,1856
749,1920
750,1856
751,1841
752,1837
753,1920
754,1906
755,1880
756,1616
757,1472
758,2286
759,2538
760,2553
761,2476
762,2161
763,1490
764,1130
765,1499
766,1712
767,1746
768,1779
769,1790
770,1854
771,1822
772,1792
773,1822
774,1854
775,1819
776,1830
777,1857
778,1916
779,1915
780,1865
781,1863
782,1931
783,1883
784,1847
785,1843
786,1856
787,3002
788,1217
789,2157
790,2523
791,2559
792,2437
793,2162
794,1570
795,1218
796,1472
797,1682
798,1773
799,1898
800,1810
801,1788
802,1763
803,1776
804,1817
805,1795
806,1833
807,1866
808,1872
809,1853
810,1878
811,1897
812,1936
813,1890
814,1850
815,1893
816,1906
817,1842
818,1965
819,795
820,2084
821,2480
822,2586
823,2533
824,2307
825,1647
826,1105
827,1439
828,1727
829,1827
830,1807
831,1808
832,1837
833,1808
834,1747
835,1750
836,1781
837,1850
838,1840
839,1849
840,1887
841,1907
842,1871
843,1872
844,1877
845,1957
846,1893
847,1858
848,1898
849,1872
850,525
851,1811
852,2335
853,2554
854,2503
855,2274
856,1766
857,1196
858,1390
859,1639
860,1760
861,1843
862,1879
863,1808
864,1795
865,1818
866,1792
867,1771
868,1777
869,1808
870,1854
871,1881
872,1875
873,1901
874,1981
875,1893
876,1879
877,1876
878,1958
879,1920
880,1872
881,741
882,1616
883,2302
884,2512
885,2499
886,2349
887,1870
888,1167
889,1313
890,1712
891,1811
892,1837
893,1840
894,1856
895,1898
896,1811
897,1776
898,1796
899,1821
900,1809
901,1815
902,1841
903,1854
904,1904
905,1882
906,1872
907,1963
908,1906
909,1876
910,1878
911,1915
912,1668
913,1390
914,2174
915,2464
916,2513
917,2327
918,1911
919,1200
920,1245
921,1624
922,1770
923,1851
924,1906
925,1845
926,1825
927,1807
928,1830
929,1840
930,1808
931,1862
932,1909
933,1872
934,1842
935,1850
936,1892
937,1947
938,1900
939,1892
940,1998
941,1933
942,1885
943,2733
944,1361
945,2278
946,2540
947,2559
948,2447
949,2105
950,1247
951,1179
952,1567
953,1738
954,1837
955,1808
956,1826
957,1892
958,1819
959,1794
960,1794
961,1865
962,1887
963,1841
964,1840
965,1875
966,1876
967,1845
968,1840
969,1858
970,1924
971,1888
972,1872
973,1903
974,2113
975,903
976,2082
977,2499
978,2637
979,2518
980,2151
981,1361
982,1188
983,1504
984,1680
985,1751
986,1815
987,1860
988,1808
989,1795
990,1874
991,1827
992,1802
993,1823
994,1843
995,1926
996,1873
997,1856
998,1883
999,1886
1000,1851
1001,1840
1002,1837
1003,1859
1004,1901
1005,1871
1006,542
1007,1937
1008,2455
1009,2595
1010,2514
1011,2286
1012,1613
1013,1134
1014,1461
1015,1747
1016,1808
1017,1786
1018,1788
1019,1783
1020,1840
1021,1793
1022,1787
1023,1799
1024,1876
1025,1843
1026,1847
1027,1857
1028,1899
1029,1904
1030,1865
1031,1884
1032,1904
1033,1872
1034,1845
1035,1846
1036,1855
1037,751
1038,1837
1039,2383
1040,2656
1041,2583
1042,2288
1043,1625
1044,1111
1045,1475
1046,1703
1047,1767
1048,1808
1049,1824
1050,1794
1051,1762
1052,1777
1053,1822
1054,1823
1055,1808
1056,1847
1057,1884
1058,1875
1059,1862
1060,1870
1061,1907
1062,1962
1063,1885
1064,1872
1065,1878
1066,1873
1067,1840
1068,1557
1069,1558
1070,2303
1071,2581
1072,2596
1073,2434
1074,1861
1075,1126
1076,1338
1077,1681
1078,1818
1079,1845
1080,1810
1081,1788
1082,1835
1083,1783
1084,1749
1085,1756
1086,1795
1087,1873
1088,1844
1089,1854
1090,1873
1091,1905
1092,1874
1093,1871
1094,1903
1095,1911
1096,1885
1097,1856
1098,1885
1099,1878
1100,1840
1101,1823
1102,1835
1103,1881
1104,1887
1105,1849
1106,1849
1107,1932
1108,1869
1109,1842
1110,1855
1111,1888
1112,1893
1113,1849
1114,1840
1115,1882
1116,1869
1117,1818
1118,1811
1119,1849
1120,1904
1121,1855
1122,1852
1123,1871
1124,1899
1125,1856
1126,1851
1127,1854
1128,1921
1129,1877
1130,1840
1131,1861
1132,1877
1133,1840
1134,1803
1135,1807
1136,1873
1137,1872
1138,1834
1139,1840
1140,1874
1141,1887
1142,1843
1143,1842
1144,1856
1145,1891
1146,1861
1147,1834
1148,1872
1149,1875
1150,1827
1151,1809
1152,1819
1153,1891
1154,1872
1155,1847
1156,1898
1157,1911
1158,1872
1159,1841
1160,1847
1161,1878
1162,1883
1163,1846
1164,1827
1165,1851
1166,1856
1167,1809
1168,1806
1169,1870
1170,1867
1171,1861
1172,1847
1173,1879
1174,1910
1175,1857
1176,1843
1177,1846
1178,1904
1179,1883
1180,1837
1181,1820
1182,1871
1183,1840
1184,1813
1185,1818
1186,1851
1187,1893
1188,1852
1189,1856
1190,1890
1191,1889
1192,1854
1193,1847
1194,1873
1195,1935
1196,1858
1197,1833
1198,1872
1199,1857
1200,1820
1201,1814
1202,1835
1203,1872
1204,1874
1205,1856
1206,1899
1207,1923
1208,1872
1209,1850
1210,1843
1211,1889
1212,1907
1213,1841
1214,1838
1215,1892
1216,1866
1217,1814
1218,1819
1219,1841
1220,1872
1221,1861
1222,1855
1223,1851
1224,1904
1225,1857
1226,1849
1227,1851
1228,1904
1229,1883
1230,1840
1231,1890
1232,1872
1233,1842
1234,1819
1235,1830
1236,1854
1237,1893
1238,1847
1239,1857
1240,1919
1241,1893
1242,1856
1243,1856
1244,1856
1245,1906
1246,1861
1247,1834
1248,1922
1249,1859
1250,1829
1251,1814
1252,1849
1253,1862
1254,1872
1255,1840
1256,1888
1257,1906
1258,1866
1259,1854
1260,1843
1261,1899
1262,1910
1263,1851
1264,1840
1265,1884
1266,1867
1267,1819
1268,1814
1269,1847
1270,1919
1271,1862
1272,1855
1273,1872
1274,1889
1275,1857
1276,1847
1277,1863
1278,1905
1279,1874
1280,1840
1281,1841
1282,1856
1283,1846
1284,1813
1285,1834
1286,1800
1287,1889
1288,1847
1289,1855
1290,1915
1291,1903
1292,1856
1293,1857
1294,1851
1295,1932
1296,1856
1297,1845
1298,1879
1299,1877
1300,1831
1301,1820
1302,1834
1303,1879
1304,1872
1305,1851
1306,1880
1307,1892
1308,1872
1309,1859
1310,1868
1311,1899
1312,1911
1313,1853
1314,1830
1315,1890
1316,1857
1317,1815
1318,1809
1319,1840
1320,1894
1321,1856
1322,1857
1323,1893
1324,1901
1325,1866
1326,1856
1327,1871
1328,1877
1329,1878
1330,1842
1331,1819
1332,1867
1333,1842
1334,1814
1335,1808
1336,1866
1337,1892
1338,1847
1339,1866
1340,1891
1341,1890
1342,1856
1343,1854
1344,1862
1345,1904
1346,1853
1347,1835
1348,1865
1349,1882
1350,1822
1351,1809
1352,1826
1353,1894
1354,1872
1355,1855
1356,1851
1357,1931
1358,1872
1359,1856
1360,1842
1361,1884
1362,1904
1363,1849
1364,1835
1365,1842
1366,1858
1367,1821
1368,1821
1369,1849
1370,1891
1371,1862
1372,1851
1373,1887
1374,1911
1375,1856
1376,1846
1377,1855
1378,1887
1379,1881
1380,1840
1381,1870
1382,1894
1383,1840
1384,1814
1385,1815
1386,1834
1387,1890
1388,1847
1389,1861
1390,1899
1391,1885
1392,1856
1393,1843
1394,1868
1395,1882
1396,1858
1397,1840
1398,1843
1399,1859
1400,1825
1401,1810
1402,1813
1403,1866
1404,1866
1405,1840
1406,1840
1407,1931
1408,1871
1409,1842
1410,1861
1411,1875
1412,1899
1413,1840
1414,1840
1415,1918
1416,1855
1417,1808
1418,1823
1419,1877
1420,1904
1421,1858
1422,1856
1423,1894
1424,1904
1425,1861
1426,1855
1427,1840
1428,1894
1429,1874
1430,1840
1431,1854
1432,1868
1433,1840
1434,1813
1435,1815
1436,1817
1437,1879
1438,1840
1439,1843
1440,1901
1441,1884
1442,1855
1443,1855
1444,1871
1445,1945
1446,1854
1447,1833
1448,1850
1449,1873
1450,1825
1451,1815
1452,1833
1453,1911
1454,1879
1455,1850
1456,1866
1457,1910
1458,1871
1459,1855
1460,1854
1461,1882
1462,1898
1463,1850
1464,1856
1465,1877
1466,1847
1467,1811
1468,1811
1469,1860
1470,1892
1471,1856
1472,1856
1473,1932
1474,1899
1475,1862
1476,1850
1477,1856
1478,1906
1479,1874
1480,1841
1481,1839
1482,1861
1483,1838
1484,1818
1485,1830
1486,1904
1487,1887
1488,1856
1489,1863
1490,1917
1491,1889
1492,1857
1493,1856
1494,1866
1495,1907
1496,1855
1497,1833
1498,1842
1499,1898
1500,1831
1501,1813
1502,1847
1503,1874
1504,1872
1505,1858
1506,1850
1507,1946
1508,1871
1509,1851
1510,1872
1511,1883
1512,1902
1513,1847
1514,1841
1515,1855
1516,1854
1517,1810
1518,1818
1519,1840
1520,1868
1521,1854
1522,1841
1523,1869
1524,1881
1525,1857
1526,1840
1527,1861
1528,1889
1529,1866
1530,1814
1531,1825
1532,1853
1533,1840
1534,1817
1535,1837
1536,1879
1537,1887
1538,1856
1539,1861
1540,1914
1541,1883
1542,1857
1543,1857
1544,1898
1545,1889
1546,1857
1547,1838
1548,1859
1549,1890
1550,1825
1551,1822
1552,1847
1553,1850
1554,1869
1555,1849
1556,1844
1557,1903
1558,1863
1559,1857
1560,1853
1561,1883
1562,1895
1563,1839
1564,1850
1565,1857
1566,1852
1567,1817
1568,1822
1569,1846
1570,1900
1571,1863
1572,1857
1573,1872
1574,1909
1575,1857
1576,1854
1577,1893
1578,1903
1579,1872
1580,1840
1581,1829
1582,1878
1583,1835
1584,1808
1585,1824
1586,1820
1587,1877
1588,1845
1589,1856
1590,1883
1591,1883
1592,1856
1593,1857
1594,1886
1595,1920
1596,1867
1597,1831
1598,1875
1599,1861
1600,1827
1601,1811
1602,1859
1603,1872
1604,1866
1605,1857
1606,1865
1607,1892
1608,1869
1609,1855
1610,1860
1611,1921
1612,1890
1613,1844
1614,1844
1615,1856
1616,1839
1617,1811
1618,1815
1619,1831
1620,1865
1621,1847
1622,1855
1623,1886
1624,1901
1625,1857
1626,1859
1627,1872
1628,1889
1629,1872
1630,1834
1631,1910
1632,1856
1633,1834
1634,1808
1635,1830
1636,1859
1637,1879
1638,1854
1639,1842
1640,1919
1641,1881
1642,1858
1643,1854
1644,1872
1645,1938
1646,1849
1647,1823
1648,1841
1649,1863
1650,1829
1651,1814
1652,1879
1653,1871
1654,1870
1655,1863
1656,1870
1657,1903
1658,1869
1659,1856
1660,1841
1661,1899
1662,1893
1663,1845
1664,1851
1665,1872
1666,1851
1667,1818
1668,1821
1669,1854
1670,1879
1671,1858
1672,1861
1673,1879
1674,1874
1675,1853
1676,1849
1677,1841
1678,1896
1679,1877
1680,1842
1681,1868
1682,1895
1683,1837
1684,1817
1685,1833
1686,1884
1687,1878
1688,1856
1689,1862
1690,1904
1691,1884
1692,1857
1693,1863
1694,1904
1695,1939
1696,1851
1697,1831
1698,1857
1699,1852
1700,1815
1701,1811
1702,1838
1703,1893
1704,1866
1705,1852
1706,1899
1707,1906
1708,1869
1709,1842
1710,1874
1711,1870
1712,1897
1713,1842
1714,1840
1715,1885
1716,1846
1717,1814
1718,1810
1719,1883
1720,1919
1721,1855
1722,1853
1723,1888
1724,1904
1725,1857
1726,1844
1727,1869
1728,1875
1729,1872
1730,1830
1731,1846
1732,1857
1733,1829
1734,1808
1735,1828
1736,1853
1737,1879
1738,1851
1739,1843
1740,1920
1741,1878
1742,1854
1743,1853
1744,1883
1745,1921
1746,1855
1747,1840
1748,1849
1749,1872
1750,1821
1751,1809
1752,1843
1753,1904
1754,1869
1755,1856
1756,1903
1757,1881
1758,1869
1759,1853
1760,1862
1761,1916
1762,1893
1763,1841
1764,1841
1765,1867
1766,1842
1767,1810
1768,1811
1769,1840
1770,1919
1771,1856
1772,1853
1773,1936
1774,1899
1775,1861
1776,1854
1777,1885
1778,1901
1779,1870
1780,1843
1781,1837
1782,1874
1783,1833
1784,1813
1785,1821
1786,1877
1787,1880
1788,1854
1789,1890
1790,1873
1791,1874
1792,1855
1793,1856
1794,1904
1795,1907
1796,1849
1797,1838
1798,1854
1799,1861
1800,1814
1801,1808
1802,1862
1803,1866
1804,1859
1805,1860
1806,1903
1807,1907
1808,1868
1809,1854
1810,1867
1811,1906
1812,1889
1813,1846
1814,1855
1815,1897
1816,1848
1817,1815
1818,1810
1819,1856
1820,1907
1821,1857
1822,1859
1823,1898
1824,1888
1825,1853
1826,1845
1827,1866
1828,1903
1829,1858
1830,1826
1831,1867
1832,1873
1833,1830
1834,1816
1835,1821
1836,1859
1837,1883
1838,1859
1839,1889
1840,1903
1841,1872
1842,1855
1843,1856
1844,1891
1845,1927
1846,1841
1847,1851
1848,1855
1849,1865
1850,1822
1851,1819
1852,1846
1853,1946
1854,1861
1855,1847
1856,1872
1857,1932
1858,1860
1859,1853
1860,1842
1861,1887
1862,1891
1863,1843
1864,1883
1865,1893
1866,1843
1867,1823
1868,1829
1869,1827
1870,1889
1871,1869
1872,1856
1873,1895
1874,1891
1875,1857
1876,1855
1877,1893
1878,1951
1879,1867
1880,1840
1881,1862
1882,1859
1883,1829
1884,1808
1885,1824
1886,1861
1887,1858
1888,1849
1889,1869
1890,1932
1891,1876
1892,1854
1893,1852
1894,1855
1895,1895
1896,1849
1897,1849
1898,1849
1899,1865
1900,1823
1901,1810
1902,1835
1903,1866
1904,1863
1905,1850
1906,1894
1907,1927
1908,1865
1909,1858
1910,1882
1911,1879
1912,1887
1913,1840
1914,1834
1915,1863
1916,1840
1917,1809
1918,1814
1919,1849
1920,1889
1921,1847
1922,1851
1923,1859
1924,1885
1925,1857
1926,1853
1927,1877
1928,1943
1929,1867
1930,1843
1931,1887
1932,1894
1933,1834
1934,1818
1935,1825
1936,1882
1937,1872
1938,1857
1939,1872
1940,1917
1941,1875
1942,1854
1943,1854
1944,1875
1945,1907
1946,1842
1947,1840
1948,1889
1949,1869
1950,1822
1951,1815
1952,1840
1953,1842
1954,1871
1955,1864
1956,1870
1957,1883
1958,1863
1959,1854
1960,1858
1961,1905
1962,1888
1963,1846
1964,1840
1965,1866
1966,1844
1967,1815
1968,1813
1969,1861
1970,1886
1971,1851
1972,1858
1973,1883
1974,1886
1975,1854
1976,1849
1977,1874
1978,1893
1979,1859
1980,1843
1981,1887
1982,1875
1983,1823
1984,1814
1985,1836
1986,1911
1987,1876
1988,1855
1989,1859
1990,1908
1991,1874
1992,1853
1993,1856
1994,1884
1995,1872
1996,1851
1997,1835
1998,1877
1999,1853
2000,1814
2001,1808
2002,1837
2003,1876
2004,1856
2005,1846
2006,1880
2007,1888
2008,1856
2009,1844
2010,1857
2011,1901
2012,1876
2013,1841
2014,1811
2015,1872
2016,1839
2017,1814
2018,1808
2019,1822
2020,1887
2021,1854
2022,1858
2023,1881
2024,1890
2025,1860
2026,1853
2027,1875
2028,1916
2029,1866
2030,1825
2031,1835
2032,1857
2033,1826
2034,1808
2035,1830
2036,1873
2037,1870
2038,1843
2039,1834
2040,1883
2041,1873
2042,1855
2043,1856
2044,1910
2045,1906
2046,1843
2047,1839
2048,1916
2049,1866
2050,1821
2051,1823
2052,1833
2053,1865
2054,1857
2055,1856
2056,1863
2057,1926
2058,1865
2059,1855
2060,1861
2061,1927
2062,1878
2063,1851
2064,1840
2065,1840
2066,1837
2067,1809
2068,1809
2069,1865
2070,1891
2071,1850
2072,1854
2073,1935
2074,1890
2075,1858
2076,1851
2077,1900
2078,1890
2079,1859
2080,1840
2081,1827
2082,1872
2083,1831
2084,1814
2085,1822
2086,1861
2087,1872
2088,1851
2089,1872
2090,1920
2091,1875
2092,1853
2093,1853
2094,1900
2095,1897
2096,1835
2097,2827
2098,1153
2099,1931
2100,2204
2101,2278
2102,2256
2103,2253
2104,2096
2105,1877
2106,1631
2107,1410
2108,1466
2109,1685
2110,1802
2111,1867
2112,1872
2113,1834
2114,1842
2115,1835
2116,1808
2117,1775
2118,1776
2119,1838
2120,1854
2121,1818
2122,1831
2123,1909
2124,1886
2125,1865
2126,1862
2127,1892
2128,2480
2129,862
2130,1826
2131,2194
2132,2338
2133,2258
2134,2161
2135,2015
2136,1787
2137,1522
2138,1374
2139,1584
2140,1827
2141,1866
2142,1861
2143,1872
2144,1936
2145,1911
2146,1853
2147,1833
2148,1901
2149,1851
2150,1811
2151,1821
2152,1866
2153,1923
2154,1878
2155,1886
2156,1933
2157,1933
2158,1891
2159,1890
2160,723
2161,2032
2162,2417
2163,2501
2164,2457
2165,2347
2166,2091
2167,1781
2168,1447
2169,1248
2170,1559
2171,1718
2172,1787
2173,1840
2174,1866
2175,1840
2176,1826
2177,1834
2178,1907
2179,1814
2180,1803
2181,1867
2182,1855
2183,1833
2184,1822
2185,1841
2186,1872
2187,1887
2188,1871
2189,1923
2190,1956
2191,656
2192,1808
2193,2341
2194,2547
2195,2519
2196,2367
2197,2162
2198,1951
2199,1488
2200,1223
2201,1456
2202,1633
2203,1715
2204,1753
2205,1806
2206,1843
2207,1891
2208,1809
2209,1798
2210,1850
2211,1894
2212,1855
2213,1838
2214,1859
2215,1904
2216,1864
2217,1840
2218,1859
2219,1877
2220,1901
2221,1878
2222,1110
2223,1647
2224,2263
2225,2433
2226,2433
2227,2346
2228,2195
2229,1802
2230,1397
2231,1460
2232,1618
2233,1744
2234,1792
2235,1825
2236,1856
2237,1856
2238,1819
2239,1826
2240,1867
2241,1823
2242,1814
2243,1837
2244,1853
2245,1904
2246,1847
2247,1854
2248,1873
2249,1879
2250,1840
2251,1840
2252,1853
2253,2875
2254,1254
2255,2122
2256,2430
2257,2488
2258,2375
2259,2192
2260,1871
2261,1393
2262,1357
2263,1589
2264,1813
2265,1834
2266,1824
2267,1808
2268,1808
2269,1845
2270,1831
2271,1787
2272,1793
2273,1854
2274,1859
2275,1840
2276,1847
2277,1872
2278,1922
2279,1875
2280,1867
2281,1861
2282,1924
2283,1851
2284,2114
2285,896
2286,2095
2287,2414
2288,2490
2289,2465
2290,2318
2291,1926
2292,1340
2293,1311
2294,1643
2295,1786
2296,1807
2297,1819
2298,1895
2299,1829
2300,1762
2301,1744
2302,1747
2303,1798
2304,1809
2305,1818
2306,1855
2307,1890
2308,1862
2309,1856
2310,1855
2311,1933
2312,1901
2313,1863
2314,1892
2315,1936
2316,655
2317,1926
2318,2365
2319,2512
2320,2506
2321,2331
2322,1929
2323,1361
2324,1295
2325,1535
2326,1717
2327,1808
2328,1858
2329,1833
2330,1804
2331,1831
2332,1810
2333,1760
2334,1753
2335,1773
2336,1903
2337,1863
2338,1865
2339,1872
2340,1954
2341,1891
2342,1875
2343,1865
2344,1923
2345,1924
2346,1872
2347,621
2348,1625
2349,2237
2350,2439
2351,2460
2352,2365
2353,2020
2354,1273
2355,1205
2356,1622
2357,1804
2358,1824
2359,1842
2360,1855
2361,1895
2362,1833
2363,1785
2364,1787
2365,1830
2366,1807
2367,1806
2368,1815
2369,1914
2370,1913
2371,1891
2372,1871
2373,1930
2374,1922
2375,1889
2376,1883
2377,1905
2378,1184
2379,1454
2380,2133
2381,2375
2382,2480
2383,2352
2384,1942
2385,1223
2386,1200
2387,1596
2388,1776
2389,1815
2390,1933
2391,1874
2392,1847
2393,1841
2394,1853
2395,1855
2396,1808
2397,1819
2398,1875
2399,1886
2400,1846
2401,1856
2402,1886
2403,1958
2404,1900
2405,1902
2406,1954
2407,1963
2408,1893
2409,2487
2410,1420
2411,2278
2412,2546
2413,2559
2414,2447
2415,2125
2416,1232
2417,1166
2418,1520
2419,1723
2420,1842
2421,1831
2422,1837
2423,1873
2424,1835
2425,1783
2426,1777
2427,1815
2428,1904
2429,1840
2430,1825
2431,1863
2432,1885
2433,1842
2434,1837
2435,1837
2436,1951
2437,1904
2438,1873
2439,1878
2440,2459
2441,1062
2442,2146
2443,2545
2444,2693
2445,2533
2446,2093
2447,1266
2448,1195
2449,1556
2450,1712
2451,1776
2452,1818
2453,1903
2454,1824
2455,1793
2456,1814
2457,1835
2458,1793
2459,1806
2460,1859
2461,1923
2462,1879
2463,1851
2464,1891
2465,1908
2466,1862
2467,1840
2468,1861
2469,1895
2470,1904
2471,1881
2472,623
2473,1976
2474,2496
2475,2619
2476,2557
2477,2258
2478,1520
2479,1153
2480,1499
2481,1783
2482,1825
2483,1786
2484,1792
2485,1797
2486,1831
2487,1796
2488,1782
2489,1833
2490,1837
2491,1840
2492,1841
2493,1870
2494,1894
2495,1902
2496,1847
2497,1856
