Time(ms),Raw_ADC,ENV_Value,RMS,MDF,MW_Amp,MW_Area,MW_Latency,MW_Valid,Marker
0,1864.4,20.4,0.0,0.0,0.0,0.0,0.0,0,
100,1862.5,20.0,0.0,0.0,0.0,0.0,0.0,0,
200,1862.7,22.0,0.0,0.0,0.0,0.0,0.0,0,
300,1865.0,119.0,0.0,0.0,0.0,0.0,0.0,0,
400,1871.6,43.2,0.0,0.0,1151.0,4224.0,3.0,1,
500,1848.0,117.3,0.0,196.9,1097.0,3906.0,3.0,1,
600,1883.0,224.4,0.0,122.8,1872.0,4428.0,28.0,0,
700,1854.8,317.5,0.0,103.6,1533.0,4017.0,2.0,0,
800,1841.9,204.0,0.0,86.2,1268.0,3400.0,2.0,0,
900,1873.9,124.6,0.0,132.0,1472.0,3539.0,2.0,0,
1000,1849.0,28.2,0.0,154.0,1470.0,3581.0,2.0,0,
1100,1859.0,23.6,0.0,134.3,1470.0,3581.0,2.0,0,
1200,1862.5,21.4,0.0,104.5,1470.0,3581.0,2.0,0,
1300,1860.2,22.5,0.0,92.1,1470.0,3581.0,2.0,0,
1400,1861.7,21.9,0.0,238.5,1470.0,3581.0,2.0,0,
1500,1859.3,21.7,0.0,240.2,1470.0,3581.0,2.0,0,
1600,1861.4,23.5,158.4,240.3,1470.0,3581.0,2.0,0,
1700,1862.0,22.0,158.4,240.3,1470.0,3581.0,2.0,0,
1800,1863.4,20.1,158.4,240.3,1470.0,3581.0,2.0,0,
1900,1861.2,23.7,158.4,240.3,1470.0,3581.0,2.0,0,
2000,1862.0,44.1,156.2,240.2,1253.0,4545.0,3.0,1,
2100,1876.7,102.6,148.2,240.1,1131.0,4105.0,4.0,1,
2200,1858.6,42.9,141.6,239.7,1255.0,4520.0,4.0,1,
2300,1836.8,25.7,135.0,85.0,1498.0,5087.0,4.0,1,
2400,1874.6,53.9,109.4,39.1,1459.0,4409.0,4.0,1,
2600,1848.8,37.5,62.3,54.9,1071.0,2690.0,2.0,0,
2700,1862.0,24.0,64.3,39.5,1071.0,2690.0,2.0,0,
2800,1860.0,22.8,64.4,43.9,1071.0,2690.0,2.0,0,
2900,1861.9,24.4,64.4,52.4,1071.0,2690.0,2.0,0,
3000,1864.8,23.9,64.4,110.2,1071.0,2690.0,2.0,0,
3100,1859.2,32.7,64.5,240.1,1071.0,2690.0,2.0,0,
3200,1861.8,26.5,64.9,240.2,1071.0,2690.0,2.0,0,
3300,1860.4,28.1,65.0,239.9,1071.0,2690.0,2.0,0,
3400,1862.9,28.1,65.1,239.7,1071.0,2690.0,2.0,0,
3600,1853.0,108.0,65.6,240.2,2183.0,7453.0,4.0,1,
3700,1846.5,98.5,76.3,240.0,1774.0,5890.0,3.0,1,
3800,1876.6,27.8,86.9,51.0,1514.0,4950.0,3.0,1,
3900,1858.5,35.8,83.0,36.6,1258.0,4159.0,4.0,1,
4000,1866.9,28.3,83.3,35.8,1505.0,4419.0,3.0,1,
4100,1855.5,22.4,83.1,36.8,1467.0,4453.0,3.0,1,
4200,1843.7,29.3,78.4,90.7,1480.0,4243.0,3.0,1,
4300,1860.1,32.3,67.7,206.8,1480.0,4243.0,3.0,1,
4400,1852.9,30.7,67.9,208.5,1480.0,4243.0,3.0,1,
4600,1870.1,28.6,68.3,240.1,1480.0,4243.0,3.0,1,
4700,1864.4,31.3,68.5,240.2,1480.0,4243.0,3.0,1,
4800,1861.8,30.1,68.4,240.3,1480.0,4243.0,3.0,1,
4900,1864.4,30.0,68.5,240.3,1480.0,4243.0,3.0,1,
5000,1864.3,28.9,68.6,240.4,1480.0,4243.0,3.0,1,
5100,1865.1,27.5,68.6,240.4,1480.0,4243.0,3.0,1,
5200,1863.7,172.6,68.5,240.3,1902.0,5195.0,28.0,0,
5300,1869.0,91.2,78.8,240.1,1599.0,4518.0,2.0,0,
