wall_time,timestamp_ms,emg_raw,rms,mdf,rms_slope,mdf_slope,fatigue_detected,is_running,is_stimulating
2026-05-07T17:58:56.888,1212623,883,736.1572,93.75,117.1851,66.18419,False,False,False
2026-05-07T17:58:57.883,1213623,1849,409.5849,62.5,142.651,97.98839,False,False,False
2026-05-07T17:58:58.897,1214623,1843,76.44514,7.8125,139.5208,89.63655,False,False,False
2026-05-07T17:58:59.896,1215623,1840,130.7485,7.8125,144.0897,77.94436,False,False,False
2026-05-07T17:59:00.909,1216623,1846,97.47677,7.8125,139.1473,66.26841,False,False,False
2026-05-07T17:59:01.887,1217623,1841,102.4869,3.90625,134.6589,65.01806,False,False,False
2026-05-07T17:59:02.887,1218623,1825,244.8875,234.375,141.0994,187.0286,False,False,False
2026-05-07T17:59:03.891,1219623,1839,93.15303,27.34375,134.1427,187.2276,False,False,False
2026-05-07T17:59:04.902,1220623,1823,386.2819,46.875,148.6767,194.5559,False,False,False
2026-05-07T17:59:05.883,1221623,590,602.7245,121.0938,181.3275,225.5141,False,False,False
2026-05-07T17:59:06.884,1222623,1755,719.6339,93.75,208.1113,239.35,False,False,False
2026-05-07T17:59:07.892,1223623,1846,551.743,148.4375,221.2385,261.0222,False,False,False
2026-05-07T17:59:08.888,1224623,1840,539.4756,35.15625,231.137,251.9279,False,False,False
2026-05-07T17:59:10.200,1225623,1936,384.8548,35.15625,232.9418,254.3525,False,False,False
2026-05-07T17:59:10.885,1226623,1819,352.2454,42.96875,232.4851,260.6891,False,False,False
2026-05-07T17:59:11.888,1227623,1829,418.8393,7.8125,233.3964,244.8274,False,False,False
2026-05-07T17:59:12.883,1228623,1822,248.5339,42.96875,228.2069,237.4618,False,False,False
2026-05-07T17:59:13.892,1229623,4095,680.6495,128.9063,241.4892,253.1621,False,False,False
2026-05-07T17:59:14.884,1230623,1679,901.6246,101.5625,255.4312,258.1996,False,False,False
2026-05-07T17:59:15.885,1231623,1835,376.8338,74.21875,251.0812,254.7199,False,False,False
2026-05-07T17:59:16.888,1232623,1841,83.28157,46.875,237.5404,245.6571,False,False,False
2026-05-07T17:59:17.885,1233623,1794,315.1504,23.4375,231.3574,241.0734,False,False,False
2026-05-07T17:59:18.888,1234623,1830,523.7562,23.4375,231.1994,236.4897,False,False,False
2026-05-07T17:59:19.887,1235623,1833,100.593,27.34375,218.062,223.7619,False,False,False
2026-05-07T17:59:20.943,1236623,1821,97.04402,46.875,205.4464,215.0184,False,False,False
2026-05-07T17:59:21.894,1237623,1975,258.527,19.53125,200.0495,200.7115,False,False,False
2026-05-07T17:59:22.888,1238623,1788,550.7354,50.78125,201.0176,194.543,False,False,False
2026-05-07T17:59:23.888,1239623,3466,316.3853,171.875,194.1105,212.7628,False,False,False
2026-05-07T17:59:24.930,1240623,1836,334.556,35.15625,187.6785,202.2317,False,False,False
2026-05-07T17:59:25.919,1241623,1826,393.2132,19.53125,182.983,196.1463,False,False,False
2026-05-07T17:59:26.889,1242623,1835,94.22227,27.34375,169.6201,187.1688,False,False,False
2026-05-07T17:59:27.888,1243623,1826,103.6927,31.25,156.306,174.6612,False,False,False
2026-05-07T17:59:28.924,1244623,1833,103.7547,50.78125,145.5858,165.9897,False,False,False
2026-05-07T17:59:30.155,1245623,1739,104.4384,23.4375,132.4625,157.3324,False,False,False
2026-05-07T17:59:30.889,1246623,1819,146.7407,3.90625,119.8335,144.7565,False,False,False
2026-05-07T17:59:31.997,1247623,1813,103.1759,27.34375,106.3696,133.0598,False,False,False
2026-05-07T17:59:32.920,1248623,1829,108.7689,46.875,93.32938,126.7134,False,False,False
2026-05-07T17:59:34.139,1249623,1734,243.6344,23.4375,85.05452,114.1555,False,False,False
2026-05-07T17:59:35.074,1250623,1823,237.9284,3.90625,76.82374,98.64812,False,False,False
2026-05-07T17:59:35.996,1251623,1590,622.6237,50.78125,81.71195,91.03876,False,False,False
2026-05-07T17:59:36.916,1252623,1789,536.2443,39.0625,85.18548,83.11156,False,False,False
2026-05-07T17:59:37.967,1253623,1931,165.5886,19.53125,75.85513,74.26814,False,False,False
2026-05-07T17:59:38.886,1254623,1803,164.1438,11.71875,66.06669,59.16505,False,False,False
2026-05-07T17:59:39.992,1255623,1854,109.164,19.53125,53.53719,44.80513,False,False,False
2026-05-07T17:59:40.915,1256623,1810,119.6597,27.34375,39.95739,33.39742,False,False,False
2026-05-07T17:59:42.149,1257623,1721,103.4021,19.53125,26.39467,20.1529,False,False,False
2026-05-07T17:59:42.912,1258623,1835,110.5924,31.25,20.73906,11.79191,False,False,False
2026-05-07T17:59:43.979,1259623,1771,105.6496,66.40625,22.85327,18.82971,False,False,False
2026-05-07T17:59:44.905,1260623,1817,181.2225,19.53125,14.23722,4.529241,False,False,False
