wall_time,timestamp_ms,emg_raw,rms,mdf,rms_slope,mdf_slope,fatigue_detected,is_running,is_stimulating,history_count,marker
2026-05-05T13:58:49.139,815678,1859,39.4457,11.71875,-2.992662,-34.39788,False,True,False,48,
2026-05-05T13:58:50.134,816678,1863,39.46613,11.71875,-3.142766,-41.14266,False,True,False,49,
2026-05-05T13:58:51.142,817678,1861,39.83162,7.8125,-3.171586,-49.10509,False,True,False,50,
2026-05-05T13:58:52.165,818678,1856,39.68462,23.4375,-3.2381,-50.28141,False,True,False,51,
2026-05-05T13:58:53.135,819678,1854,39.84947,3.90625,-3.250629,-59.25268,False,True,False,52,
2026-05-05T13:58:54.213,820678,1853,39.64708,7.8125,-3.31612,-66.22356,False,True,False,53,
2026-05-05T13:58:55.135,821678,1861,39.65033,7.8125,-3.373765,-72.85844,False,True,False,54,
2026-05-05T13:58:56.156,822678,1859,39.26136,7.8125,-3.529208,-79.17682,False,True,False,55,
2026-05-05T13:58:57.292,823678,1862,39.54872,7.8125,-3.596119,-85.19666,False,True,False,56,
2026-05-05T13:58:58.214,824678,1861,39.72686,7.8125,-3.610138,-90.93481,False,True,False,57,
2026-05-05T13:58:59.229,825678,1861,39.94503,7.8125,-3.565747,-96.4067,False,True,False,58,
2026-05-05T13:59:00.140,826678,1861,39.8786,3.90625,-3.538795,-103.2816,False,True,False,59,
2026-05-05T13:59:01.134,827678,1862,39.82217,3.90625,-3.525555,-109.8874,False,True,False,60,
2026-05-05T13:59:02.139,828678,1862,39.99491,23.4375,-3.426269,-118.5707,False,True,False,60,
2026-05-05T13:59:03.222,829678,1872,39.84237,7.8125,-3.402132,-127.2191,False,True,False,60,
2026-05-05T13:59:04.135,830678,1865,39.99313,62.5,-3.253336,-113.2483,False,True,False,60,
2026-05-05T13:59:05.170,831678,1861,40.40166,82.03125,-2.34271,-80.66753,False,True,False,60,
2026-05-05T13:59:06.189,832678,1862,40.06207,3.90625,-2.205545,-89.50965,False,True,False,60,
2026-05-05T13:59:07.216,833678,1861,40.1756,7.8125,-2.054751,-103.8931,False,True,False,60,
2026-05-05T13:59:08.134,834678,1862,40.20253,66.40625,-1.975202,-83.5105,False,True,False,60,
2026-05-05T13:59:09.157,835678,1854,39.97139,39.0625,-1.924832,-81.89489,False,True,False,60,
2026-05-05T13:59:10.134,836678,1863,40.1656,15.625,-1.818222,-92.12125,False,True,False,60,
2026-05-05T13:59:11.137,837678,1861,40.1642,31.25,-1.730927,-97.26298,False,True,False,60,
2026-05-05T13:59:12.231,838678,1854,39.51834,31.25,-1.640391,-102.534,False,True,False,60,
2026-05-05T13:59:13.135,839678,1859,39.83545,19.53125,-1.566843,-111.4438,False,True,False,60,
2026-05-05T13:59:14.191,840678,1865,39.49309,15.625,-1.431935,-123.0012,False,True,False,60,
2026-05-05T13:59:15.200,841678,1860,40.07016,89.84375,-1.292953,-106.6753,False,True,False,60,
2026-05-05T13:59:16.137,842678,1861,39.69441,54.6875,-1.263838,-105.2129,False,True,False,60,
2026-05-05T13:59:17.139,843678,1856,39.43991,19.53125,-1.182803,-103.667,False,True,False,60,
2026-05-05T13:59:18.134,844678,1863,41.58084,19.53125,-0.648231,-115.3104,False,True,True,60,session_start
2026-05-05T13:59:19.195,845678,1920,41.5718,11.71875,-0.28671,-129.8718,False,True,True,60,
2026-05-05T13:59:20.159,846678,1860,45.45111,89.84375,1.054234,-97.39976,False,True,True,60,
2026-05-05T13:59:21.136,847678,1855,43.16674,7.8125,1.755467,-97.90977,False,True,True,60,
2026-05-05T13:59:22.157,848678,1851,42.43706,70.3125,2.162226,-65.77199,False,True,True,60,
2026-05-05T13:59:23.134,849678,1857,42.26386,66.40625,2.634627,-57.70198,False,True,True,60,
2026-05-05T13:59:24.152,850678,1834,44.07183,58.59375,3.819157,-28.48893,False,True,True,60,
2026-05-05T13:59:25.245,851678,1866,47.7031,93.75,5.660279,14.9194,False,True,True,60,
2026-05-05T13:59:26.165,852678,1866,48.45435,101.5625,7.512693,58.20182,False,True,True,60,
2026-05-05T13:59:27.182,853678,1859,41.20335,54.6875,7.553138,83.89909,False,True,True,60,
2026-05-05T13:59:28.140,854678,1861,42.77134,101.5625,7.921593,125.9925,False,True,True,60,
2026-05-05T13:59:29.153,855678,1857,41.78448,70.3125,7.987066,158.499,False,True,True,60,
2026-05-05T13:59:30.154,856678,1862,51.38899,85.9375,10.29383,193.437,False,True,True,60,
2026-05-05T13:59:31.136,857678,1850,42.4244,19.53125,10.52521,207.2884,False,True,True,60,
2026-05-05T13:59:32.134,858678,1863,43.14937,82.03125,10.87254,210.2275,False,True,True,60,
2026-05-05T13:59:33.150,859678,1822,42.63798,74.21875,11.04437,214.043,False,True,True,60,
2026-05-05T13:59:34.134,860678,1793,42.73308,74.21875,11.21817,220.4019,False,True,True,60,
2026-05-05T13:59:35.134,861678,1863,45.96118,74.21875,12.1006,235.9269,False,True,True,60,
2026-05-05T13:59:36.135,862678,1866,43.23425,117.1875,12.28276,249.7657,False,True,True,60,
2026-05-05T13:59:37.145,863678,1872,56.49482,85.9375,15.81067,252.0553,False,True,True,60,
2026-05-05T13:59:38.136,864678,1869,44.64389,85.9375,16.28614,249.0054,False,True,True,60,
2026-05-05T13:59:39.143,865678,1859,44.94363,85.9375,16.89614,244.0165,False,True,True,60,
2026-05-05T13:59:40.144,866678,1855,42.07499,50.78125,16.76985,236.2169,False,True,True,60,
2026-05-05T13:59:41.136,867678,1871,43.99352,74.21875,16.99324,229.1501,False,True,True,60,
2026-05-05T13:59:42.135,868678,1826,45.79364,101.5625,17.56733,225.9562,False,True,True,60,
2026-05-05T13:59:43.134,869678,1861,41.70498,105.4688,17.16072,222.8028,False,True,True,60,
2026-05-05T13:59:44.183,870678,1862,43.65973,3.90625,17.11671,205.8339,False,True,True,60,
2026-05-05T13:59:45.136,871678,1865,43.10609,3.90625,16.86823,187.6389,False,True,True,60,
2026-05-05T13:59:46.134,872678,1855,51.26211,31.25,18.46055,175.0112,False,True,True,60,
2026-05-05T13:59:47.152,873678,1860,74.77687,82.03125,25.18454,170.5125,False,True,True,60,
2026-05-05T13:59:48.133,874678,1856,42.27879,66.40625,24.34588,166.6177,False,True,False,60,
2026-05-05T13:59:49.197,875678,1856,64.82326,74.21875,28.37196,161.5533,False,True,False,60,
2026-05-05T13:59:50.139,876678,1861,42.416,85.9375,27.30627,158.0439,False,True,False,60,
2026-05-05T13:59:51.141,877678,1867,42.0162,85.9375,26.22276,153.1948,False,True,False,60,
2026-05-05T13:59:52.134,878678,1861,68.24996,85.9375,30.74089,152.0137,False,True,False,60,
2026-05-05T13:59:53.200,879678,1871,41.36419,78.125,29.29815,144.5465,False,True,False,60,
2026-05-05T13:59:54.134,880678,1867,42.06485,78.125,27.94632,137.8848,False,True,False,60,
2026-05-05T13:59:55.138,881678,1859,45.14508,78.125,27.2388,131.0776,False,True,False,60,
2026-05-05T13:59:56.134,882678,1855,41.96645,78.125,25.71855,124.134,False,True,False,60,
2026-05-05T13:59:57.136,883678,1862,41.33524,74.21875,24.11469,116.5132,False,True,False,60,
2026-05-05T13:59:58.136,884678,1863,43.58275,74.21875,23.02521,108.8002,False,True,False,60,
2026-05-05T13:59:59.144,885678,1855,68.17283,66.40625,27.1975,99.90456,False,True,False,60,
2026-05-05T14:00:00.157,886678,1861,49.70098,74.21875,27.20166,91.29869,False,True,False,60,
2026-05-05T14:00:01.179,887678,1865,62.58799,70.3125,29.80534,82.09177,False,True,False,60,
2026-05-05T14:00:02.205,888678,1867,43.92217,7.8125,28.38937,67.59453,False,True,False,60,
2026-05-05T14:00:03.146,889678,1868,42.48391,78.125,26.61341,60.5051,False,True,False,60,
2026-05-05T14:00:04.138,890678,1863,41.6085,78.125,24.67411,63.12535,False,True,False,60,
2026-05-05T14:00:05.135,891678,1862,42.06977,74.21875,22.917,68.66315,False,True,False,60,
2026-05-05T14:00:06.202,892678,1829,43.28104,85.9375,21.32467,61.68552,False,True,False,60,
2026-05-05T14:00:07.134,893678,1833,43.35535,82.03125,19.75455,54.7103,False,True,False,60,
2026-05-05T14:00:08.139,894678,1858,41.9598,93.75,17.87693,59.21928,False,True,False,60,
2026-05-05T14:00:09.135,895678,1863,41.29133,7.8125,15.79513,46.94082,False,True,False,60,
2026-05-05T14:00:10.143,896678,1867,42.57974,54.6875,14.02255,37.44242,False,True,False,60,
2026-05-05T14:00:11.135,897678,1863,42.991,11.71875,12.32253,24.25775,False,True,False,60,
2026-05-05T14:00:12.251,898678,1854,43.16721,78.125,10.49543,20.8858,False,True,False,60,
2026-05-05T14:00:13.181,899678,1861,42.26516,66.40625,8.526536,13.7983,False,True,False,60,
2026-05-05T14:00:14.289,900678,1864,41.98481,70.3125,6.406216,6.610003,False,True,False,60,
2026-05-05T14:00:15.214,901678,1868,42.02462,66.40625,4.409785,10.12044,False,True,False,60,
2026-05-05T14:00:16.238,902678,1855,41.68395,74.21875,2.244639,9.436778,False,True,False,60,
2026-05-05T14:00:17.135,903678,1852,43.43019,101.5625,0.387363,7.229532,False,True,False,60,
2026-05-05T14:00:18.135,904678,1866,41.97537,39.0625,-1.332469,-4.19717,False,True,False,60,
2026-05-05T14:00:19.142,905678,1859,41.59006,35.15625,-3.139957,-17.30851,False,True,False,60,
2026-05-05T14:00:20.233,906678,1861,41.66389,7.8125,-4.074183,-23.38489,False,True,False,60,
2026-05-05T14:00:21.251,907678,1861,45.02947,42.96875,-4.757014,-35.63671,False,True,False,60,
2026-05-05T14:00:22.176,908678,1863,41.44383,3.90625,-6.392935,-45.30443,False,True,False,60,
2026-05-05T14:00:23.136,909678,1861,42.11942,82.03125,-7.913414,-42.99642,False,True,False,60,
2026-05-05T14:00:24.134,910678,1872,39.76382,62.5,-9.552423,-44.93987,False,True,False,60,
2026-05-05T14:00:25.143,911678,1861,39.73374,39.0625,-10.37395,-45.67512,False,True,False,60,
2026-05-05T14:00:26.134,912678,1862,40.02243,15.625,-10.91236,-48.85007,False,True,False,60,
2026-05-05T14:00:27.301,913678,1861,40.84583,3.90625,-12.80675,-60.48427,False,True,False,60,
2026-05-05T14:00:28.136,914678,1862,40.86817,7.8125,-14.35042,-64.74715,False,True,False,60,
2026-05-05T14:00:29.140,915678,1857,40.48943,7.8125,-16.18265,-73.30425,False,True,False,60,
2026-05-05T14:00:30.135,916678,1856,40.96786,62.5,-15.79688,-69.52892,False,True,False,60,
2026-05-05T14:00:31.135,917678,1855,41.42004,78.125,-17.20163,-72.5385,False,True,False,60,
2026-05-05T14:00:32.139,918678,1857,43.28503,89.84375,-18.02171,-64.71957,False,True,False,60,
2026-05-05T14:00:33.137,919678,1855,41.02328,50.78125,-19.46409,-64.96007,False,True,False,60,
2026-05-05T14:00:34.142,920678,1861,40.6899,15.625,-20.95101,-71.39027,False,True,False,60,
2026-05-05T14:00:35.140,921678,1863,40.3564,89.84375,-21.79679,-64.17564,False,True,False,60,
2026-05-05T14:00:36.135,922678,1854,41.58886,78.125,-22.91885,-52.64396,False,True,False,60,
2026-05-05T14:00:37.226,923678,1821,44.03582,78.125,-20.57014,-45.56341,False,True,False,60,
2026-05-05T14:00:38.146,924678,1861,41.0839,3.90625,-21.39742,-51.60551,False,True,False,60,
2026-05-05T14:00:39.135,925678,1859,40.55244,3.90625,-22.25623,-57.45942,False,True,False,60,
2026-05-05T14:00:40.136,926678,1860,40.77174,7.8125,-23.66507,-68.00283,False,True,False,60,
2026-05-05T14:00:41.142,927678,1863,41.52509,54.6875,-24.47122,-65.64038,False,True,False,60,
2026-05-05T14:00:42.143,928678,1862,43.14436,89.84375,-24.49172,-51.91037,False,True,False,60,
2026-05-05T14:00:43.154,929678,1856,41.52365,31.25,-25.76405,-48.47684,False,False,False,60,session_stop
2026-05-05T14:00:44.135,930678,1861,40.08709,15.625,-26.94034,-64.74117,False,False,False,60,
2026-05-05T14:00:45.222,931678,1861,39.88741,23.4375,-28.26014,-79.38974,False,False,False,60,
2026-05-05T14:00:46.144,932678,1861,39.97884,31.25,-27.74963,-88.15098,False,False,False,60,
2026-05-05T14:00:47.157,933678,1857,41.53663,11.71875,-21.53804,-93.04023,False,False,False,60,
2026-05-05T14:00:48.134,934678,1862,41.18455,19.53125,-22.39177,-98.52248,False,False,False,60,
2026-05-05T14:00:49.135,935678,1859,40.18838,11.71875,-18.36302,-104.3359,False,False,False,60,
2026-05-05T14:00:50.152,936678,1856,39.84632,15.625,-19.30888,-107.1943,False,False,False,60,
2026-05-05T14:00:51.135,937678,1862,40.07941,27.34375,-20.27283,-107.0104,False,False,False,60,
2026-05-05T14:00:52.135,938678,1862,39.79554,23.4375,-15.24681,-107.3421,False,False,False,60,
2026-05-05T14:00:53.137,939678,1866,39.7272,7.8125,-16.21635,-112.3794,False,False,False,60,
2026-05-05T14:00:54.224,940678,1866,38.82854,23.4375,-17.22542,-113.2777,False,False,False,60,
2026-05-05T14:00:55.137,941678,1860,37.69187,35.15625,-17.76676,-110.8688,False,False,False,60,
2026-05-05T14:00:56.135,942678,1861,40.68578,3.90625,-18.27601,-116.0867,False,False,False,60,
2026-05-05T14:00:57.135,943678,1862,40.59768,3.90625,-18.94359,-121.7569,False,False,False,60,
2026-05-05T14:00:58.135,944678,1860,40.44908,3.90625,-19.11875,-127.1911,False,False,False,60,
2026-05-05T14:00:59.137,945678,1862,40.05335,3.90625,-13.5778,-133.8511,False,False,False,60,
2026-05-05T14:01:00.135,946678,1861,39.77995,46.875,-12.20081,-126.2733,False,False,False,60,
2026-05-05T14:01:01.134,947678,1855,39.59514,50.78125,-7.659929,-117.9632,False,False,False,60,
2026-05-05T14:01:02.134,948678,1856,39.55649,85.9375,-7.439312,-111.9913,False,False,False,60,
2026-05-05T14:01:03.135,949678,1862,39.14946,19.53125,-7.632205,-111.3476,False,False,False,60,
2026-05-05T14:01:04.155,950678,1866,39.74352,23.4375,-7.868049,-109.0688,False,False,False,60,
2026-05-05T14:01:05.137,951678,1859,39.38982,85.9375,-8.062565,-89.25926,False,False,False,60,
2026-05-05T14:01:06.205,952678,1872,39.83162,58.59375,-7.832252,-74.56911,False,False,False,60,
2026-05-05T14:01:07.228,953678,1856,39.84937,15.625,-7.550552,-72.0764,False,False,False,60,
2026-05-05T14:01:08.174,954678,1853,39.71022,15.625,-7.615957,-66.07322,False,False,False,60,
2026-05-05T14:01:09.141,955678,1861,40.00122,74.21875,-7.756343,-62.91746,False,False,False,60,
2026-05-05T14:01:10.139,956678,1858,40.26136,7.8125,-7.50633,-68.08012,False,False,False,60,
2026-05-05T14:01:11.224,957678,1861,40.31234,85.9375,-7.123423,-60.92302,False,False,False,60,
2026-05-05T14:01:12.135,958678,1861,39.82695,3.90625,-6.792859,-61.78587,False,False,False,60,
2026-05-05T14:01:13.184,959678,1865,40.38083,109.375,-6.521462,-35.38548,False,False,False,60,
2026-05-05T14:01:14.135,960678,1861,40.1919,27.34375,-6.349886,-30.72284,False,False,False,60,
2026-05-05T14:01:15.135,961678,1861,41.07004,74.21875,-5.938896,-13.96996,False,False,False,60,
2026-05-05T14:01:16.138,962678,1863,40.43027,62.5,-5.760194,1.687011,False,False,False,60,
2026-05-05T14:01:17.172,963678,1858,41.23746,82.03125,-4.941062,30.07708,False,False,False,60,
2026-05-05T14:01:18.152,964678,1862,40.07542,105.4688,-4.747611,46.57389,False,False,False,60,
2026-05-05T14:01:19.216,965678,1863,39.74905,15.625,-4.713994,40.0111,False,False,False,60,
2026-05-05T14:01:20.245,966678,1856,40.07212,70.3125,-4.567515,38.89606,False,False,False,60,
2026-05-05T14:01:21.135,967678,1861,39.83144,11.71875,-3.62731,33.2318,False,False,False,60,
2026-05-05T14:01:22.141,968678,1859,39.7786,11.71875,-3.550774,17.12394,False,False,False,60,
2026-05-05T14:01:23.135,969678,1859,39.78412,7.8125,-3.289836,20.94599,False,False,False,60,
2026-05-05T14:01:24.139,970678,1855,39.64086,3.90625,-3.634284,19.12812,False,False,False,60,
2026-05-05T14:01:25.158,971678,1858,39.40977,15.625,-4.041953,14.1174,False,False,False,60,
2026-05-05T14:01:26.135,972678,1861,39.95023,11.71875,-4.242343,1.581275,False,False,False,60,
2026-05-05T14:01:27.136,973678,1865,39.55033,7.8125,-4.334324,-15.21697,False,False,False,60,
2026-05-05T14:01:28.137,974678,1862,41.03418,97.65625,-4.045904,-6.628757,False,False,False,60,
2026-05-05T14:01:29.138,975678,1871,41.24706,93.75,-3.801541,-0.410606,False,False,False,60,
2026-05-05T14:01:30.135,976678,1797,40.42467,113.2813,-3.64535,23.22186,False,False,False,60,
2026-05-05T14:01:31.158,977678,1849,41.34464,70.3125,-3.145681,40.04336,False,False,False,60,
2026-05-05T14:01:32.152,978678,1862,39.9228,93.75,-2.525628,65.41266,False,False,False,60,
2026-05-05T14:01:33.140,979678,1861,39.446,93.75,-2.562025,79.57904,False,False,False,60,
2026-05-05T14:01:34.135,980678,1875,44.12177,46.875,-1.524106,73.70795,False,False,False,60,
2026-05-05T14:01:35.135,981678,1831,43.67292,113.2813,-0.710602,101.4214,False,False,False,60,
2026-05-05T14:01:36.145,982678,1861,41.0216,113.2813,-0.261972,125.0577,False,False,False,60,
2026-05-05T14:01:37.158,983678,1856,39.68805,113.2813,0.483758,147.782,False,False,False,60,
2026-05-05T14:01:38.142,984678,1861,44.59282,46.875,1.715491,137.09,False,False,False,60,
2026-05-05T14:01:39.135,985678,1858,39.47875,19.53125,1.539971,121.6391,False,False,False,60,
2026-05-05T14:01:40.136,986678,1861,39.22233,3.90625,1.36603,104.4538,False,False,False,60,
2026-05-05T14:01:41.243,987678,1861,39.07558,3.90625,1.359827,99.83224,False,False,False,60,
2026-05-05T14:01:42.139,988678,1862,39.2909,3.90625,1.836301,105.3014,False,False,False,60,
2026-05-05T14:01:43.134,989678,1865,39.59513,3.90625,2.008962,94.83768,False,False,False,60,
2026-05-05T14:01:44.135,990678,1861,39.67187,3.90625,1.851765,79.97482,False,False,False,60,
2026-05-05T14:01:45.135,991678,1861,39.48858,3.90625,1.602697,67.21613,False,False,False,60,
2026-05-05T14:01:46.140,992678,1865,39.54423,3.90625,1.393541,56.55354,False,False,False,60,
2026-05-05T14:01:47.135,993678,1861,39.4469,3.90625,1.559624,40.5767,False,False,False,60,
2026-05-05T14:01:48.136,994678,1863,39.3101,11.71875,1.620394,28.45197,False,False,False,60,
2026-05-05T14:01:49.135,995678,1862,39.24608,7.8125,1.427764,13.34785,False,False,False,60,
2026-05-05T14:01:50.244,996678,1861,39.34664,3.90625,1.180552,-1.746034,False,False,False,60,
2026-05-05T14:01:51.139,997678,1861,40.53618,11.71875,1.287936,-11.97375,False,False,False,60,
2026-05-05T14:01:52.134,998678,1863,39.47436,7.8125,1.0595,-24.18854,False,False,False,60,
2026-05-05T14:01:53.139,999678,1862,39.78198,3.90625,0.891638,-41.26974,False,False,False,60,
2026-05-05T14:01:54.138,1000678,1856,39.60244,3.90625,0.45089,-54.68963,False,False,False,60,
2026-05-05T14:01:55.135,1001678,1860,39.57401,19.53125,-0.290664,-61.00854,False,False,False,60,
2026-05-05T14:01:56.135,1002678,1862,39.38604,3.90625,-0.335278,-78.99675,False,False,False,60,
2026-05-05T14:01:57.141,1003678,1863,39.44217,7.8125,-0.377596,-95.83201,False,False,False,60,
2026-05-05T14:01:58.135,1004678,1859,39.40245,7.8125,-0.457702,-112.6443,False,False,False,60,
2026-05-05T14:01:59.193,1005678,1861,39.07724,7.8125,-0.709635,-129.4339,False,False,False,60,
2026-05-05T14:02:00.135,1006678,1863,39.23899,7.8125,-0.983241,-137.5212,False,False,False,60,
2026-05-05T14:02:01.193,1007678,1861,39.36628,11.71875,-1.267676,-143.4655,False,False,False,60,
2026-05-05T14:02:02.135,1008678,1865,39.40042,7.8125,-1.55187,-143.158,False,False,False,60,
2026-05-05T14:02:03.148,1009678,1859,39.66526,3.90625,-1.8726,-157.7695,False,False,False,60,
2026-05-05T14:02:04.135,1010678,1870,40.11058,3.90625,-1.937362,-171.6506,False,False,False,60,
2026-05-05T14:02:05.193,1011678,1855,39.85025,93.75,-2.158758,-140.8921,False,False,False,60,
2026-05-05T14:02:06.134,1012678,1856,40.04472,3.90625,-2.224335,-146.9496,False,False,False,60,
2026-05-05T14:02:07.238,1013678,1862,39.11868,11.71875,-2.515582,-159.4099,False,False,False,60,
2026-05-05T14:02:08.136,1014678,1863,39.54993,19.53125,-2.729536,-169.0414,False,False,False,60,
2026-05-05T14:02:09.135,1015678,1863,38.93374,3.90625,-3.020717,-172.1287,False,False,False,60,
2026-05-05T14:02:10.138,1016678,1859,39.26125,3.90625,-3.156659,-189.0101,False,False,False,60,
2026-05-05T14:02:11.143,1017678,1856,39.8353,3.90625,-3.129538,-189.6503,False,False,False,60,
2026-05-05T14:02:12.135,1018678,1859,39.66279,3.90625,-3.263862,-207.2406,False,False,False,60,
2026-05-05T14:02:13.189,1019678,1861,39.92071,3.90625,-3.193138,-202.6946,False,False,False,60,
2026-05-05T14:02:14.136,1020678,1866,40.32582,3.90625,-3.065973,-215.1029,False,False,False,60,
2026-05-05T14:02:15.147,1021678,1858,40.10081,3.90625,-2.773568,-217.2801,False,False,False,60,
2026-05-05T14:02:16.141,1022678,1860,40.07278,3.90625,-2.641521,-221.5233,False,False,False,60,
2026-05-05T14:02:17.134,1023678,1861,39.77371,46.875,-2.375979,-199.5341,False,False,False,60,
2026-05-05T14:02:18.135,1024678,1866,39.6611,50.78125,-2.420437,-167.8898,False,False,False,60,
2026-05-05T14:02:19.216,1025678,1863,39.95073,46.875,-2.472658,-161.391,False,False,False,60,
2026-05-05T14:02:20.143,1026678,1862,39.97918,66.40625,-2.437606,-131.193,False,False,False,60,
2026-05-05T14:02:21.134,1027678,1861,39.91235,35.15625,-2.479312,-132.0795,False,False,False,60,
2026-05-05T14:02:22.138,1028678,1863,39.72723,39.0625,-2.580862,-131.5319,False,False,False,60,
2026-05-05T14:02:23.140,1029678,1865,39.75719,31.25,-2.673119,-135.752,False,False,False,60,
2026-05-05T14:02:24.135,1030678,1860,40.26425,15.625,-2.676061,-147.89,False,False,False,60,
2026-05-05T14:02:25.154,1031678,1859,40.13466,39.0625,-2.774641,-146.7902,False,False,False,60,
2026-05-05T14:02:26.134,1032678,1864,40.1264,27.34375,-2.744761,-151.9662,False,False,False,60,
2026-05-05T14:02:27.135,1033678,1866,39.83536,39.0625,-2.889422,-153.2953,False,False,False,60,
2026-05-05T14:02:28.134,1034678,1857,39.8294,7.8125,-2.66206,-144.4846,False,False,False,60,
2026-05-05T14:02:29.136,1035678,1863,39.90162,27.34375,-2.352618,-125.9868,False,False,False,60,
2026-05-05T14:02:30.135,1036678,1861,40.00209,19.53125,-2.215399,-102.1511,False,False,False,60,
2026-05-05T14:02:31.137,1037678,1859,40.13922,19.53125,-1.80735,-89.49576,False,False,False,60,
2026-05-05T14:02:32.134,1038678,1870,39.73068,23.4375,-1.850984,-64.46235,False,False,False,60,
2026-05-05T14:02:33.134,1039678,1863,39.64649,23.4375,-2.034989,-35.74092,False,False,False,60,
2026-05-05T14:02:34.139,1040678,1856,39.85208,27.34375,-0.980608,-22.58785,False,False,False,60,
2026-05-05T14:02:35.134,1041678,1863,39.36764,62.5,-0.121315,39.45544,False,False,False,60,
2026-05-05T14:02:36.136,1042678,1875,39.57447,35.15625,0.1493,96.40839,False,False,False,60,
2026-05-05T14:02:37.142,1043678,1868,39.92101,62.5,0.17651,173.0721,False,False,False,60,
2026-05-05T14:02:38.135,1044678,1853,40.53068,85.9375,1.610407,215.442,False,False,False,60,
2026-05-05T14:02:39.140,1045678,1856,40.07507,109.375,1.654146,241.9808,False,False,False,60,
2026-05-05T14:02:40.141,1046678,1854,39.81488,109.375,1.56251,253.7172,False,False,False,60,
2026-05-05T14:02:41.140,1047678,1856,39.95589,15.625,1.46333,240.1232,False,False,False,60,
2026-05-05T14:02:42.138,1048678,1859,39.64987,19.53125,1.336408,227.6051,False,False,False,60,
2026-05-05T14:02:43.135,1049678,1861,39.8569,11.71875,1.335677,213.0592,False,False,False,60,
2026-05-05T14:02:44.135,1050678,1854,39.66537,97.65625,1.305072,220.9989,False,False,False,60,
2026-05-05T14:02:45.144,1051678,1861,39.76944,58.59375,1.253388,217.6986,False,False,False,60,
2026-05-05T14:02:46.153,1052678,1859,39.84708,58.59375,1.232494,213.9429,False,False,False,60,
2026-05-05T14:02:47.135,1053678,1863,40.03671,23.4375,1.231338,201.5668,False,False,False,60,
2026-05-05T14:02:48.136,1054678,1861,39.92939,23.4375,1.163396,193.0536,False,False,False,60,
2026-05-05T14:02:49.135,1055678,1863,40.30199,7.8125,1.16604,178.7639,False,False,False,60,
2026-05-05T14:02:50.147,1056678,1863,39.47189,15.625,0.980572,164.6557,False,False,False,60,
2026-05-05T14:02:51.136,1057678,1863,39.78487,50.78125,1.176055,163.2555,False,False,False,60,
2026-05-05T14:02:52.135,1058678,1870,39.96686,7.8125,1.150789,148.7942,False,False,False,60,
2026-05-05T14:02:53.138,1059678,1877,40.29355,58.59375,1.280826,145.9242,False,False,False,60,
2026-05-05T14:02:54.138,1060678,1867,40.46735,140.625,1.403375,162.1197,False,False,False,60,
2026-05-05T14:02:55.165,1061678,1855,40.08776,101.5625,1.417774,172.7517,False,False,False,60,
2026-05-05T14:02:56.186,1062678,1855,40.20326,93.75,1.408111,174.1548,False,False,False,60,
2026-05-05T14:02:57.145,1063678,1860,39.98882,3.90625,1.353159,157.8915,False,False,False,60,
2026-05-05T14:02:58.135,1064678,1854,39.66108,78.125,1.202813,157.2997,False,False,False,60,
2026-05-05T14:02:59.134,1065678,1859,40.50025,7.8125,1.17402,141.7153,False,False,False,60,
2026-05-05T14:03:00.178,1066678,1857,39.81799,15.625,1.006453,127.8337,False,False,False,60,
2026-05-05T14:03:01.201,1067678,1861,39.73434,3.90625,0.846288,112.6833,False,False,False,60,
