Time(ms),ENV_Value,RMS,MDF,MW_Amp,MW_Area,MW_Latency,Marker
0,21.5,100.1,136.7,0.0,0.0,0.0,
100,12.2,100.1,136.7,0.0,0.0,0.0,
200,3.3,100.1,136.7,0.0,0.0,0.0,
300,4.0,100.1,136.7,0.0,0.0,0.0,
400,3.6,100.1,136.7,0.0,0.0,0.0,
500,4.2,100.1,136.7,0.0,0.0,0.0,
600,6.4,100.1,136.7,0.0,0.0,0.0,
700,4.8,100.1,136.7,0.0,0.0,0.0,
800,6.4,100.1,136.7,0.0,0.0,0.0,
900,12.0,36.2,281.3,0.0,0.0,0.0,
1000,9.0,36.2,281.3,0.0,0.0,0.0,
1100,27.0,36.2,281.3,0.0,0.0,0.0,
1200,35.7,36.2,281.3,0.0,0.0,0.0,
1300,42.2,36.2,281.3,0.0,0.0,0.0,
1400,49.2,36.2,281.3,76.0,550.0,9.0,
1500,68.5,36.2,281.3,79.0,492.0,8.0,
1600,37.7,36.2,281.3,79.0,492.0,8.0,
1700,14.9,36.2,281.3,79.0,492.0,8.0,
1800,6.5,36.2,281.3,79.0,492.0,8.0,
1900,6.0,109.8,156.3,79.0,492.0,8.0,
2000,9.2,109.8,156.3,79.0,492.0,8.0,
2100,4.6,109.8,156.3,79.0,492.0,8.0,
2200,3.1,109.8,156.3,79.0,492.0,8.0,
2300,9.1,109.8,156.3,79.0,492.0,8.0,
2400,9.8,109.8,156.3,79.0,492.0,8.0,
2500,120.2,109.8,156.3,464.0,3408.0,30.0,
2600,15.8,109.8,156.3,464.0,3408.0,30.0,
2700,21.6,109.8,156.3,464.0,3408.0,30.0,
2800,35.0,109.8,156.3,464.0,3408.0,30.0,
2900,65.1,121.7,144.5,464.0,3408.0,30.0,
3000,64.2,121.7,144.5,74.0,431.0,9.0,
3100,43.6,121.7,144.5,79.0,481.0,9.0,
3200,30.9,121.7,144.5,79.0,481.0,9.0,
3300,18.2,121.7,144.5,79.0,481.0,9.0,
3400,4.7,121.7,144.5,79.0,481.0,9.0,
3500,5.4,121.7,144.5,79.0,481.0,9.0,
3600,4.6,121.7,144.5,79.0,481.0,9.0,
3700,2.9,121.7,144.5,79.0,481.0,9.0,
3800,3.4,121.7,144.5,79.0,481.0,9.0,
3900,4.6,100.8,289.1,79.0,481.0,9.0,
4000,4.4,100.8,289.1,79.0,481.0,9.0,
4100,3.5,100.8,289.1,79.0,481.0,9.0,
4200,7.4,100.8,289.1,79.0,481.0,9.0,
4300,20.8,100.8,289.1,79.0,481.0,9.0,
4400,33.5,100.8,289.1,79.0,481.0,9.0,
4500,79.6,100.8,289.1,79.0,481.0,9.0,
4600,80.2,100.8,289.1,111.0,640.0,10.0,
4700,43.9,100.8,289.1,111.0,640.0,10.0,
4800,23.9,100.8,289.1,111.0,640.0,10.0,
4900,21.6,106.5,140.6,111.0,640.0,10.0,
5000,5.3,106.5,140.6,111.0,640.0,10.0,
5100,5.7,106.5,140.6,111.0,640.0,10.0,
5200,4.5,106.5,140.6,111.0,640.0,10.0,
5300,3.1,106.5,140.6,111.0,640.0,10.0,
5400,3.9,106.5,140.6,111.0,640.0,10.0,
5500,4.2,106.5,140.6,111.0,640.0,10.0,
5600,6.6,106.5,140.6,111.0,640.0,10.0,
5700,5.0,106.5,140.6,111.0,640.0,10.0,
5800,3.6,106.5,140.6,111.0,640.0,10.0,
5900,21.6,14.4,128.9,111.0,640.0,10.0,
6000,51.0,14.4,128.9,111.0,640.0,10.0,
6100,55.3,14.4,128.9,117.0,614.0,9.0,
6200,54.4,14.4,128.9,128.0,655.0,23.0,
6300,36.4,14.4,128.9,128.0,655.0,23.0,
6400,34.8,14.4,128.9,128.0,655.0,23.0,
6500,29.5,14.4,128.9,128.0,655.0,23.0,
6600,6.0,14.4,128.9,128.0,655.0,23.0,
6700,6.4,14.4,128.9,128.0,655.0,23.0,
6800,7.7,14.4,128.9,128.0,655.0,23.0,
6900,5.0,105.5,289.1,128.0,655.0,23.0,
7000,7.4,105.5,289.1,128.0,655.0,23.0,
7100,4.3,105.5,289.1,128.0,655.0,23.0,
7200,5.7,105.5,289.1,128.0,655.0,23.0,
7300,5.4,105.5,289.1,128.0,655.0,23.0,
7400,5.0,105.5,289.1,128.0,655.0,23.0,
7500,41.9,105.5,289.1,128.0,655.0,23.0,
7600,86.3,105.5,289.1,152.0,743.0,10.0,
7700,69.9,105.5,289.1,125.0,634.0,10.0,
7800,40.3,105.5,289.1,125.0,634.0,10.0,
7900,34.3,104.5,160.2,125.0,634.0,10.0,
8000,41.4,104.5,160.2,125.0,634.0,10.0,
8100,58.9,104.5,160.2,125.0,634.0,10.0,
8200,7.7,104.5,160.2,125.0,634.0,10.0,
8300,6.0,104.5,160.2,125.0,634.0,10.0,
8400,6.7,104.5,160.2,125.0,634.0,10.0,
8500,6.0,104.5,160.2,125.0,634.0,10.0,
8600,4.7,104.5,160.2,125.0,634.0,10.0,
8700,5.8,104.5,160.2,125.0,634.0,10.0,
8800,6.4,104.5,160.2,125.0,634.0,10.0,
8900,3.7,45.8,281.3,125.0,634.0,10.0,
9000,9.5,45.8,281.3,125.0,634.0,10.0,
9100,11.0,45.8,281.3,125.0,634.0,10.0,
9200,78.1,45.8,281.3,166.0,626.0,9.0,
9300,52.6,45.8,281.3,166.0,626.0,9.0,
9400,40.4,45.8,281.3,166.0,626.0,9.0,
9500,41.0,45.8,281.3,166.0,626.0,9.0,
9600,40.1,45.8,281.3,166.0,626.0,9.0,
9700,92.1,45.8,281.3,159.0,670.0,10.0,
9800,9.2,45.8,281.3,159.0,670.0,10.0,
9900,5.2,122.8,281.3,159.0,670.0,10.0,
10000,10.6,122.8,281.3,159.0,670.0,10.0,
10100,6.2,122.8,281.3,159.0,670.0,10.0,
10200,7.7,122.8,281.3,159.0,670.0,10.0,
10300,5.9,122.8,281.3,159.0,670.0,10.0,
10400,7.9,122.8,281.3,159.0,670.0,10.0,
10500,4.1,122.8,281.3,159.0,670.0,10.0,
10600,4.4,122.8,281.3,159.0,670.0,10.0,
10700,9.7,122.8,281.3,159.0,670.0,10.0,
10800,57.7,122.8,281.3,140.0,700.0,9.0,
10900,35.9,64.6,128.9,140.0,700.0,9.0,
11000,44.1,64.6,128.9,140.0,700.0,9.0,
11100,50.6,64.6,128.9,140.0,700.0,9.0,
11200,61.4,64.6,128.9,140.0,700.0,9.0,
11300,56.2,64.6,128.9,160.0,681.0,9.0,
11400,11.9,64.6,128.9,152.0,653.0,10.0,
11500,5.3,64.6,128.9,152.0,653.0,10.0,
11600,3.9,64.6,128.9,152.0,653.0,10.0,
11700,5.0,64.6,128.9,152.0,653.0,10.0,
11800,4.9,64.6,128.9,152.0,653.0,10.0,
11900,4.0,98.4,164.1,152.0,653.0,10.0,
12000,3.4,98.4,164.1,152.0,653.0,10.0,
12100,3.8,98.4,164.1,152.0,653.0,10.0,
12200,3.6,98.4,164.1,152.0,653.0,10.0,
12300,4.5,98.4,164.1,152.0,653.0,10.0,
12400,52.9,98.4,164.1,152.0,653.0,10.0,
12500,37.9,98.4,164.1,152.0,653.0,10.0,
12600,39.8,98.4,164.1,152.0,653.0,10.0,
12700,57.0,98.4,164.1,152.0,653.0,10.0,
12800,78.0,98.4,164.1,147.0,605.0,10.0,
13000,11.8,98.4,164.1,130.0,556.0,10.0,
13100,5.1,98.4,164.1,130.0,556.0,10.0,
13200,3.6,98.4,164.1,130.0,556.0,10.0,
13300,3.3,98.4,164.1,130.0,556.0,10.0,
13400,4.2,98.4,164.1,130.0,556.0,10.0,
13500,4.0,98.4,164.1,130.0,556.0,10.0,
13600,2.9,98.4,164.1,130.0,556.0,10.0,
13700,3.0,98.4,164.1,130.0,556.0,10.0,
13800,4.9,98.4,164.1,130.0,556.0,10.0,
13900,10.1,32.8,273.4,130.0,556.0,10.0,
14000,40.3,32.8,273.4,130.0,556.0,10.0,
14100,45.7,32.8,273.4,130.0,556.0,10.0,
14200,45.3,32.8,273.4,130.0,556.0,10.0,
14300,47.9,32.8,273.4,130.0,556.0,10.0,
14400,95.0,32.8,273.4,165.0,663.0,10.0,
14500,72.4,32.8,273.4,144.0,598.0,9.0,
14600,15.6,32.8,273.4,144.0,598.0,9.0,
14700,6.6,32.8,273.4,144.0,598.0,9.0,
14800,7.1,32.8,273.4,144.0,598.0,9.0,
15000,5.5,32.8,273.4,144.0,598.0,9.0,
15100,6.8,32.8,273.4,144.0,598.0,9.0,
15200,6.9,32.8,273.4,144.0,598.0,9.0,
15300,5.8,32.8,273.4,144.0,598.0,9.0,
15400,9.2,32.8,273.4,144.0,598.0,9.0,
15500,4.4,32.8,273.4,144.0,598.0,9.0,
15600,25.1,32.8,273.4,144.0,598.0,9.0,
15700,40.9,32.8,273.4,144.0,598.0,9.0,
15800,45.7,32.8,273.4,144.0,598.0,9.0,
15900,60.5,52.9,199.2,144.0,598.0,9.0,
16000,64.0,52.9,199.2,143.0,631.0,9.0,
16100,62.9,52.9,199.2,175.0,761.0,10.0,
16200,15.3,52.9,199.2,175.0,761.0,10.0,
16300,5.8,52.9,199.2,175.0,761.0,10.0,
16400,3.8,52.9,199.2,175.0,761.0,10.0,
16500,3.3,52.9,199.2,175.0,761.0,10.0,
16600,2.9,52.9,199.2,175.0,761.0,10.0,
16700,3.2,52.9,199.2,175.0,761.0,10.0,
16800,3.0,52.9,199.2,175.0,761.0,10.0,
16900,3.6,97.0,289.1,175.0,761.0,10.0,
17000,5.2,97.0,289.1,175.0,761.0,10.0,
17100,6.9,97.0,289.1,175.0,761.0,10.0,
17200,36.3,97.0,289.1,175.0,761.0,10.0,
17300,35.7,97.0,289.1,175.0,761.0,10.0,
17400,67.8,97.0,289.1,175.0,761.0,10.0,
17500,86.4,97.0,289.1,160.0,768.0,13.0,
17600,74.3,97.0,289.1,205.0,1041.0,10.0,
