Time(ms),ENV_Value,RMS,MDF,MW_Amp,MW_Area,MW_Latency,Marker
10500,14.6,16.6,250.0,0.0,0.0,0.0,
10600,13.8,18.3,257.8,0.0,0.0,0.0,
10700,8.8,18.8,265.6,0.0,0.0,0.0,
10800,8.7,18.8,238.3,0.0,0.0,0.0,
10900,9.0,18.6,246.1,0.0,0.0,0.0,
11000,11.2,18.5,265.6,0.0,0.0,0.0,
11100,9.2,18.7,230.5,0.0,0.0,0.0,
11200,7.6,18.4,238.3,0.0,0.0,0.0,
11300,8.9,16.7,257.8,0.0,0.0,0.0,
11400,9.5,15.8,261.7,0.0,0.0,0.0,
11500,11.0,15.5,246.1,0.0,0.0,0.0,
11600,9.2,13.7,242.2,0.0,0.0,0.0,
11700,10.4,12.8,218.8,0.0,0.0,0.0,
11800,12.0,13.6,261.7,0.0,0.0,0.0,
11900,11.3,14.1,273.4,0.0,0.0,0.0,
12000,13.8,14.3,234.4,0.0,0.0,0.0,
12100,11.7,16.2,234.4,0.0,0.0,0.0,
12200,10.8,16.6,265.6,0.0,0.0,0.0,
12300,15.7,16.8,277.3,0.0,0.0,0.0,
12400,11.0,18.1,253.9,0.0,0.0,0.0,
12500,10.3,18.3,246.1,0.0,0.0,0.0,
12600,10.7,18.2,246.1,0.0,0.0,0.0,
12700,11.7,18.4,261.7,0.0,0.0,0.0,
12800,9.9,17.9,253.9,0.0,0.0,0.0,
12900,8.6,17.8,261.7,0.0,0.0,0.0,
13000,6.7,17.4,277.3,0.0,0.0,0.0,
13100,7.7,15.4,257.8,0.0,0.0,0.0,
13200,9.6,15.1,277.3,0.0,0.0,0.0,
13300,8.1,15.1,253.9,0.0,0.0,0.0,
13400,9.7,13.3,242.2,0.0,0.0,0.0,
13500,16.0,13.8,238.3,0.0,0.0,0.0,
13600,12.1,15.3,265.6,0.0,0.0,0.0,
13700,10.1,15.4,261.7,0.0,0.0,0.0,
13800,13.8,15.5,234.4,0.0,0.0,0.0,
13900,11.4,16.9,242.2,0.0,0.0,0.0,
14000,9.0,17.4,238.3,0.0,0.0,0.0,
14100,10.1,17.4,242.2,0.0,0.0,0.0,
14200,10.6,17.3,246.1,0.0,0.0,0.0,
14300,8.4,17.3,242.2,0.0,0.0,0.0,
14400,9.0,17.5,238.3,0.0,0.0,0.0,
14500,9.9,16.9,242.2,0.0,0.0,0.0,
14600,8.0,15.9,261.7,0.0,0.0,0.0,
14700,8.5,15.4,257.8,0.0,0.0,0.0,
14800,10.2,15.2,253.9,0.0,0.0,0.0,
14900,10.5,13.6,269.5,0.0,0.0,0.0,
15000,13.3,13.7,246.1,0.0,0.0,0.0,
15100,12.3,15.8,246.1,0.0,0.0,0.0,
15200,14.1,16.2,238.3,0.0,0.0,0.0,
15300,12.3,17.1,234.4,0.0,0.0,0.0,
15400,11.6,17.7,257.8,0.0,0.0,0.0,
15500,9.9,18.0,261.7,0.0,0.0,0.0,
15600,10.6,17.9,273.4,0.0,0.0,0.0,
15700,9.5,18.1,250.0,0.0,0.0,0.0,
15800,8.3,17.9,269.5,0.0,0.0,0.0,
15900,9.3,17.7,222.7,0.0,0.0,0.0,
16000,8.7,17.3,253.9,0.0,0.0,0.0,
16100,9.6,15.5,269.5,0.0,0.0,0.0,
16200,8.5,15.1,261.7,0.0,0.0,0.0,
16300,8.7,14.1,246.1,0.0,0.0,0.0,
16400,9.0,13.2,238.3,0.0,0.0,0.0,
16500,9.7,12.8,261.7,0.0,0.0,0.0,
16600,10.7,12.6,238.3,0.0,0.0,0.0,
16700,10.8,12.7,257.8,0.0,0.0,0.0,
16800,12.7,14.5,250.0,0.0,0.0,0.0,
16900,10.0,15.1,253.9,0.0,0.0,0.0,
17000,10.7,15.4,253.9,0.0,0.0,0.0,
17100,11.4,16.2,253.9,0.0,0.0,0.0,
17200,7.5,16.6,246.1,0.0,0.0,0.0,
17300,9.0,16.5,226.6,0.0,0.0,0.0,
17400,10.4,16.6,246.1,0.0,0.0,0.0,
17500,8.4,16.6,226.6,0.0,0.0,0.0,
17600,8.9,16.4,257.8,0.0,0.0,0.0,
17700,9.8,16.0,226.6,0.0,0.0,0.0,
17800,9.7,14.7,218.8,0.0,0.0,0.0,
17900,11.4,14.0,218.8,0.0,0.0,0.0,
18000,9.3,13.9,234.4,0.0,0.0,0.0,
18100,10.5,13.0,265.6,0.0,0.0,0.0,
18200,16.2,13.5,246.1,0.0,0.0,0.0,
18300,12.4,15.8,253.9,0.0,0.0,0.0,
18400,9.6,16.2,230.5,0.0,0.0,0.0,
18500,12.3,17.0,257.8,0.0,0.0,0.0,
18600,11.8,19.0,257.8,0.0,0.0,0.0,
18700,8.7,19.2,257.8,0.0,0.0,0.0,
18800,10.2,19.2,261.7,0.0,0.0,0.0,
18900,10.0,19.2,234.4,0.0,0.0,0.0,
19000,8.9,19.1,234.4,0.0,0.0,0.0,
19100,8.1,19.1,257.8,0.0,0.0,0.0,
19200,9.3,18.3,257.8,0.0,0.0,0.0,
19300,11.1,16.5,246.1,0.0,0.0,0.0,
19400,9.4,16.2,253.9,0.0,0.0,0.0,
19500,7.1,15.3,261.7,0.0,0.0,0.0,
19600,10.2,12.8,265.6,0.0,0.0,0.0,
19700,8.8,12.6,218.8,0.0,0.0,0.0,
19800,9.0,12.6,250.0,0.0,0.0,0.0,
19900,13.7,12.4,199.2,0.0,0.0,0.0,
20000,13.2,14.4,250.0,0.0,0.0,0.0,
20100,10.8,14.7,250.0,0.0,0.0,0.0,
20200,10.6,14.8,250.0,0.0,0.0,0.0,
20300,10.6,16.0,234.4,0.0,0.0,0.0,
20400,8.6,15.9,242.2,0.0,0.0,0.0,
20500,9.6,16.1,230.5,0.0,0.0,0.0,
20600,8.6,16.3,218.8,0.0,0.0,0.0,
20700,10.0,16.4,238.3,0.0,0.0,0.0,
20800,10.1,16.3,246.1,0.0,0.0,0.0,
20900,11.1,16.7,218.8,0.0,0.0,0.0,
21000,8.7,15.3,234.4,0.0,0.0,0.0,
21100,9.3,15.0,234.4,0.0,0.0,0.0,
21200,8.7,15.0,238.3,0.0,0.0,0.0,
21300,10.1,13.7,234.4,0.0,0.0,0.0,
21400,15.4,14.8,265.6,0.0,0.0,0.0,
21500,12.6,16.1,250.0,0.0,0.0,0.0,
21600,10.5,16.1,257.8,0.0,0.0,0.0,
21700,14.5,16.5,242.2,0.0,0.0,0.0,
21800,11.7,17.7,265.6,0.0,0.0,0.0,
21900,11.9,17.9,253.9,0.0,0.0,0.0,
22000,12.6,18.5,257.8,0.0,0.0,0.0,
22100,9.9,18.7,273.4,0.0,0.0,0.0,
22200,10.6,18.8,230.5,0.0,0.0,0.0,
22300,9.9,18.7,257.8,0.0,0.0,0.0,
22400,11.2,17.9,250.0,0.0,0.0,0.0,
22500,9.7,16.8,257.8,0.0,0.0,0.0,
22600,9.5,16.8,246.1,0.0,0.0,0.0,
22700,11.1,16.2,230.5,0.0,0.0,0.0,
22800,11.0,15.0,230.5,0.0,0.0,0.0,
22900,12.0,14.8,242.2,0.0,0.0,0.0,
23000,12.0,14.0,273.4,0.0,0.0,0.0,
23100,11.5,14.0,253.9,0.0,0.0,0.0,
23200,15.0,16.0,253.9,0.0,0.0,0.0,
23300,10.9,16.7,246.1,0.0,0.0,0.0,
23400,12.0,16.7,226.6,0.0,0.0,0.0,
23500,14.8,18.8,253.9,0.0,0.0,0.0,
23600,11.7,19.3,253.9,0.0,0.0,0.0,
23700,8.9,19.5,257.8,0.0,0.0,0.0,
23800,10.0,19.3,238.3,0.0,0.0,0.0,
23900,9.9,19.2,265.6,0.0,0.0,0.0,
24000,11.3,19.0,210.9,0.0,0.0,0.0,
24100,10.6,19.0,218.8,0.0,0.0,0.0,
24200,10.6,17.4,269.5,0.0,0.0,0.0,
24300,9.2,17.0,242.2,0.0,0.0,0.0,
24400,11.8,16.9,238.3,0.0,0.0,0.0,
24500,9.7,14.7,250.0,0.0,0.0,0.0,
24600,16.1,14.1,242.2,0.0,0.0,0.0,
24700,14.8,16.1,246.1,0.0,0.0,0.0,
24800,13.2,16.9,230.5,0.0,0.0,0.0,
24900,16.5,16.9,257.8,0.0,0.0,0.0,
25000,11.0,18.6,261.7,0.0,0.0,0.0,
25100,10.9,18.5,222.7,0.0,0.0,0.0,
25200,9.0,18.7,238.3,0.0,0.0,0.0,
25300,10.3,18.5,234.4,0.0,0.0,0.0,
25400,9.6,18.6,261.7,0.0,0.0,0.0,
25500,11.5,18.5,246.1,0.0,0.0,0.0,
25600,10.8,18.4,234.4,0.0,0.0,0.0,
25700,10.6,16.8,238.3,0.0,0.0,0.0,
25800,8.8,16.0,222.7,0.0,0.0,0.0,
25900,9.4,15.8,242.2,0.0,0.0,0.0,
26000,10.4,13.9,273.4,0.0,0.0,0.0,
26100,10.6,13.9,242.2,0.0,0.0,0.0,
26200,9.0,13.6,246.1,0.0,0.0,0.0,
26300,11.0,13.7,234.4,0.0,0.0,0.0,
26400,13.3,13.9,234.4,0.0,0.0,0.0,
26500,12.8,16.3,226.6,0.0,0.0,0.0,
26600,12.4,16.8,234.4,0.0,0.0,0.0,
26700,13.3,16.8,234.4,0.0,0.0,0.0,
26800,10.8,18.0,250.0,0.0,0.0,0.0,
26900,8.1,18.4,234.4,0.0,0.0,0.0,
27000,9.2,18.2,226.6,0.0,0.0,0.0,
27100,10.4,18.2,289.1,0.0,0.0,0.0,
27200,12.8,18.3,304.7,0.0,0.0,0.0,
27300,7.6,18.2,242.2,0.0,0.0,0.0,
27400,7.6,17.9,250.0,0.0,0.0,0.0,
27500,9.9,15.7,253.9,0.0,0.0,0.0,
27600,8.9,15.2,257.8,0.0,0.0,0.0,
27700,8.9,14.9,234.4,0.0,0.0,0.0,
27800,10.3,13.4,246.1,0.0,0.0,0.0,
27900,13.1,13.3,257.8,0.0,0.0,0.0,
28000,9.6,14.9,238.3,0.0,0.0,0.0,
28100,9.7,14.7,250.0,0.0,0.0,0.0,
28200,11.2,14.5,238.3,0.0,0.0,0.0,
28300,11.5,15.5,246.1,0.0,0.0,0.0,
28400,9.9,15.6,234.4,0.0,0.0,0.0,
28500,8.9,15.6,250.0,0.0,0.0,0.0,
28600,9.0,15.5,246.1,0.0,0.0,0.0,
28700,7.8,15.5,253.9,0.0,0.0,0.0,
28800,10.3,15.6,230.5,0.0,0.0,0.0,
28900,9.5,15.2,250.0,0.0,0.0,0.0,
29000,10.4,13.9,230.5,0.0,0.0,0.0,
29100,9.9,14.1,253.9,0.0,0.0,0.0,
29200,10.4,14.0,257.8,0.0,0.0,0.0,
29300,9.3,12.9,234.4,0.0,0.0,0.0,
29400,10.4,12.7,210.9,0.0,0.0,0.0,
29500,10.4,14.0,257.8,0.0,0.0,0.0,
29600,11.9,14.0,250.0,0.0,0.0,0.0,
29700,14.4,14.7,242.2,0.0,0.0,0.0,
29800,10.5,16.2,250.0,0.0,0.0,0.0,
29900,9.4,16.2,269.5,0.0,0.0,0.0,
30000,11.4,16.7,261.7,0.0,0.0,0.0,
30100,9.3,17.2,230.5,0.0,0.0,0.0,
30200,10.6,17.3,230.5,0.0,0.0,0.0,
30300,7.9,17.3,210.9,0.0,0.0,0.0,
30400,11.8,17.2,234.4,0.0,0.0,0.0,
30500,7.5,16.4,253.9,0.0,0.0,0.0,
30600,9.9,16.3,253.9,0.0,0.0,0.0,
30700,11.1,15.9,246.1,0.0,0.0,0.0,
30800,9.7,14.4,234.4,0.0,0.0,0.0,
30900,8.7,14.2,246.1,0.0,0.0,0.0,
31000,10.5,13.7,250.0,0.0,0.0,0.0,
31100,12.7,12.8,242.2,0.0,0.0,0.0,
31200,16.5,15.1,230.5,0.0,0.0,0.0,
31300,11.8,15.8,257.8,0.0,0.0,0.0,
31400,13.0,16.0,269.5,0.0,0.0,0.0,
31500,12.2,17.6,261.7,0.0,0.0,0.0,
31600,9.2,17.9,257.8,0.0,0.0,0.0,
31700,9.4,18.0,257.8,0.0,0.0,0.0,
31800,9.3,17.9,250.0,0.0,0.0,0.0,
31900,8.7,17.9,238.3,0.0,0.0,0.0,
32000,8.5,17.9,246.1,0.0,0.0,0.0,
32100,9.0,17.9,261.7,0.0,0.0,0.0,
32200,9.8,16.0,257.8,0.0,0.0,0.0,
32300,10.2,15.3,222.7,0.0,0.0,0.0,
32400,9.8,15.1,257.8,0.0,0.0,0.0,
32500,9.9,12.8,250.0,0.0,0.0,0.0,
32600,13.0,12.7,250.0,0.0,0.0,0.0,
32700,10.4,13.3,257.8,0.0,0.0,0.0,
32800,9.2,13.4,238.3,0.0,0.0,0.0,
32900,16.0,14.0,238.3,0.0,0.0,0.0,
33000,10.5,15.1,250.0,0.0,0.0,0.0,
33100,11.8,15.2,250.0,0.0,0.0,0.0,
33200,11.8,16.0,250.0,0.0,0.0,0.0,
33300,8.9,16.8,253.9,0.0,0.0,0.0,
33400,8.2,16.6,257.8,0.0,0.0,0.0,
33500,9.2,16.6,273.4,0.0,0.0,0.0,
33600,8.5,16.3,265.6,0.0,0.0,0.0,
33700,10.8,15.8,238.3,0.0,0.0,0.0,
33800,11.1,15.8,242.2,0.0,0.0,0.0,
33900,10.0,15.5,250.0,0.0,0.0,0.0,
34000,9.9,14.4,253.9,0.0,0.0,0.0,
34100,10.1,14.3,242.2,0.0,0.0,0.0,
34200,10.7,13.4,250.0,0.0,0.0,0.0,
34300,16.9,12.6,250.0,0.0,0.0,0.0,
34400,12.3,14.6,253.9,0.0,0.0,0.0,
34500,11.0,15.2,238.3,0.0,0.0,0.0,
34600,15.5,15.5,246.1,0.0,0.0,0.0,
34700,13.0,17.3,242.2,0.0,0.0,0.0,
34800,11.0,17.6,222.7,0.0,0.0,0.0,
34900,8.5,17.4,261.7,0.0,0.0,0.0,
35000,9.2,17.4,242.2,0.0,0.0,0.0,
35100,9.6,17.4,238.3,0.0,0.0,0.0,
35200,9.0,17.3,238.3,0.0,0.0,0.0,
35300,10.3,17.5,238.3,0.0,0.0,0.0,
35400,11.0,16.0,238.3,0.0,0.0,0.0,
35500,8.6,15.6,218.8,0.0,0.0,0.0,
35600,9.0,15.4,222.7,0.0,0.0,0.0,
35700,9.9,13.3,269.5,0.0,0.0,0.0,
35800,9.2,12.8,281.3,0.0,0.0,0.0,
35900,12.2,13.0,265.6,0.0,0.0,0.0,
36000,12.9,13.5,269.5,0.0,0.0,0.0,
36100,14.8,14.2,261.7,0.0,0.0,0.0,
36200,12.7,16.7,257.8,0.0,0.0,0.0,
36300,10.6,16.9,257.8,0.0,0.0,0.0,
36400,14.0,17.3,242.2,0.0,0.0,0.0,
36500,12.1,18.4,253.9,0.0,0.0,0.0,
36600,10.9,18.6,269.5,0.0,0.0,0.0,
36700,10.7,18.7,269.5,0.0,0.0,0.0,
36800,9.9,18.9,261.7,0.0,0.0,0.0,
36900,10.9,18.8,238.3,0.0,0.0,0.0,
37000,11.0,18.6,269.5,0.0,0.0,0.0,
37100,10.8,18.3,230.5,0.0,0.0,0.0,
37200,11.0,16.4,242.2,0.0,0.0,0.0,
37300,11.4,16.1,242.2,0.0,0.0,0.0,
37400,12.8,15.8,238.3,0.0,0.0,0.0,
37500,12.4,14.9,234.4,0.0,0.0,0.0,
37600,11.5,16.4,257.8,0.0,0.0,0.0,
37700,13.1,16.5,253.9,0.0,0.0,0.0,
37800,12.5,16.8,261.7,0.0,0.0,0.0,
38000,11.4,18.2,261.7,0.0,0.0,0.0,
38100,10.6,18.1,261.7,0.0,0.0,0.0,
38200,9.4,17.8,253.9,0.0,0.0,0.0,
38300,9.7,17.6,269.5,0.0,0.0,0.0,
38400,10.7,17.4,265.6,0.0,0.0,0.0,
38500,11.6,17.2,257.8,0.0,0.0,0.0,
38600,11.7,16.0,265.6,0.0,0.0,0.0,
38700,10.7,15.8,242.2,0.0,0.0,0.0,
38800,12.0,15.5,222.7,0.0,0.0,0.0,
38900,12.1,14.2,214.8,0.0,0.0,0.0,
39000,13.6,14.7,234.4,0.0,0.0,0.0,
39100,10.9,15.0,250.0,0.0,0.0,0.0,
39200,9.6,15.1,257.8,0.0,0.0,0.0,
39300,16.5,16.6,253.9,0.0,0.0,0.0,
39400,9.7,18.0,238.3,0.0,0.0,0.0,
39500,11.7,17.8,253.9,0.0,0.0,0.0,
39600,14.5,18.7,265.6,0.0,0.0,0.0,
39700,13.5,19.3,261.7,0.0,0.0,0.0,
39800,10.1,19.3,261.7,0.0,0.0,0.0,
39900,12.1,19.1,257.8,0.0,0.0,0.0,
40000,8.5,18.7,214.8,0.0,0.0,0.0,
40100,9.9,18.3,230.5,0.0,0.0,0.0,
40200,9.4,18.2,238.3,0.0,0.0,0.0,
40300,9.0,16.8,261.7,0.0,0.0,0.0,
40400,10.3,15.5,250.0,0.0,0.0,0.0,
40500,8.6,15.6,246.1,0.0,0.0,0.0,
40600,10.1,14.3,234.4,0.0,0.0,0.0,
40700,15.3,13.3,253.9,0.0,0.0,0.0,
40800,13.6,15.8,253.9,0.0,0.0,0.0,
40900,12.3,16.3,257.8,0.0,0.0,0.0,
41000,16.1,16.6,238.3,0.0,0.0,0.0,
41100,13.8,17.9,230.5,0.0,0.0,0.0,
41200,12.5,18.5,261.7,0.0,0.0,0.0,
41300,9.5,18.8,250.0,0.0,0.0,0.0,
41400,10.5,18.5,242.2,0.0,0.0,0.0,
41500,9.6,18.4,234.4,0.0,0.0,0.0,
41600,9.2,18.5,246.1,0.0,0.0,0.0,
41700,10.2,18.5,273.4,0.0,0.0,0.0,
41800,8.8,16.0,234.4,0.0,0.0,0.0,
41900,10.7,15.5,230.5,0.0,0.0,0.0,
42000,9.9,15.1,257.8,0.0,0.0,0.0,
42100,12.4,13.6,253.9,0.0,0.0,0.0,
42200,11.5,13.0,230.5,0.0,0.0,0.0,
42300,10.8,12.9,230.5,0.0,0.0,0.0,
42400,11.7,13.2,265.6,0.0,0.0,0.0,
42500,10.5,15.1,261.7,0.0,0.0,0.0,
42600,13.3,15.4,238.3,0.0,0.0,0.0,
42700,13.3,15.7,234.4,0.0,0.0,0.0,
42800,13.7,16.7,234.4,0.0,0.0,0.0,
42900,11.6,17.9,250.0,0.0,0.0,0.0,
43000,9.7,18.0,261.7,0.0,0.0,0.0,
43100,10.1,18.0,218.8,0.0,0.0,0.0,
43200,8.4,18.1,214.8,0.0,0.0,0.0,
43300,10.6,17.9,230.5,0.0,0.0,0.0,
43400,10.5,17.9,257.8,0.0,0.0,0.0,
43500,10.5,16.4,285.2,0.0,0.0,0.0,
43600,9.7,16.1,273.4,0.0,0.0,0.0,
43700,10.4,15.7,230.5,0.0,0.0,0.0,
43800,11.1,14.7,242.2,0.0,0.0,0.0,
43900,17.2,13.9,242.2,0.0,0.0,0.0,
44000,13.6,15.6,238.3,0.0,0.0,0.0,
44100,11.2,16.0,253.9,0.0,0.0,0.0,
44200,13.9,16.4,230.5,0.0,0.0,0.0,
44300,10.3,18.0,226.6,0.0,0.0,0.0,
44400,10.2,17.9,242.2,0.0,0.0,0.0,
44500,8.8,18.0,253.9,0.0,0.0,0.0,
44600,10.0,17.8,242.2,0.0,0.0,0.0,
44700,9.5,17.9,199.2,0.0,0.0,0.0,
44800,9.1,17.8,253.9,0.0,0.0,0.0,
44900,11.7,17.5,289.1,0.0,0.0,0.0,
45000,10.2,15.9,250.0,0.0,0.0,0.0,
45100,13.5,15.9,261.7,0.0,0.0,0.0,
45200,11.0,15.9,253.9,0.0,0.0,0.0,
45300,8.7,14.4,246.1,0.0,0.0,0.0,
45400,8.5,14.3,253.9,0.0,0.0,0.0,
45500,10.6,14.1,261.7,0.0,0.0,0.0,
45600,12.8,14.2,250.0,0.0,0.0,0.0,
45700,13.0,15.3,242.2,0.0,0.0,0.0,
45800,10.9,16.1,257.8,0.0,0.0,0.0,
45900,11.8,16.0,253.9,0.0,0.0,0.0,
46000,15.0,17.8,253.9,0.0,0.0,0.0,
46100,12.7,18.5,242.2,0.0,0.0,0.0,
46200,10.1,18.0,246.1,0.0,0.0,0.0,
46300,8.9,18.0,230.5,0.0,0.0,0.0,
46400,9.3,17.9,253.9,0.0,0.0,0.0,
46500,9.3,18.0,261.7,0.0,0.0,0.0,
46600,10.5,18.1,257.8,0.0,0.0,0.0,
46700,11.1,17.2,261.7,0.0,0.0,0.0,
46800,12.0,16.6,261.7,0.0,0.0,0.0,
46900,10.7,16.8,234.4,0.0,0.0,0.0,
47000,9.3,14.7,253.9,0.0,0.0,0.0,
47100,14.2,14.7,261.7,0.0,0.0,0.0,
47200,12.3,15.6,250.0,0.0,0.0,0.0,
47300,11.8,15.6,250.0,0.0,0.0,0.0,
47400,15.4,16.3,234.4,0.0,0.0,0.0,
47500,12.9,18.5,246.1,0.0,0.0,0.0,
47600,12.2,18.7,257.8,0.0,0.0,0.0,
47700,11.1,19.3,230.5,0.0,0.0,0.0,
47800,10.4,19.4,230.5,0.0,0.0,0.0,
48000,9.1,19.4,234.4,0.0,0.0,0.0,
48100,9.5,18.6,222.7,0.0,0.0,0.0,
48200,9.0,17.8,238.3,0.0,0.0,0.0,
48300,11.6,17.7,238.3,0.0,0.0,0.0,
48400,9.8,17.3,265.6,0.0,0.0,0.0,
48500,8.0,15.0,269.5,0.0,0.0,0.0,
48600,9.9,14.8,253.9,0.0,0.0,0.0,
48700,9.9,14.0,242.2,0.0,0.0,0.0,
48800,12.9,13.9,250.0,0.0,0.0,0.0,
48900,13.7,16.4,257.8,0.0,0.0,0.0,
49000,10.5,16.8,261.7,0.0,0.0,0.0,
49100,14.7,17.0,242.2,0.0,0.0,0.0,
49200,10.5,19.1,242.2,0.0,0.0,0.0,
49300,10.6,19.5,257.8,0.0,0.0,0.0,
49400,10.8,19.4,257.8,0.0,0.0,0.0,
49500,8.3,19.3,269.5,0.0,0.0,0.0,
49600,13.5,19.3,230.5,0.0,0.0,0.0,
49700,9.3,19.6,277.3,0.0,0.0,0.0,
49800,13.0,19.6,246.1,0.0,0.0,0.0,
