wall_time,timestamp_ms,emg_raw,rms,mdf,rms_slope,mdf_slope,fatigue_detected,is_running,is_stimulating
2026-05-07T19:41:21.263,10633,1859,41.38409,15.625,0,0,False,False,False
2026-05-07T19:41:22.258,11633,1859,41.05769,11.71875,0,0,False,False,False
2026-05-07T19:41:23.260,12633,1863,42.5113,23.4375,0,0,False,False,False
2026-05-07T19:41:24.263,13633,1861,56.17659,50.78125,0,0,False,False,False
2026-05-07T19:41:25.259,14633,1862,56.16044,58.59375,0,0,False,False,False
2026-05-07T19:41:26.257,15633,1859,42.54985,70.3125,0,0,False,False,False
2026-05-07T19:41:27.260,16633,1855,43.75926,46.875,0,0,False,False,False
2026-05-07T19:41:28.259,17633,1863,57.22289,70.3125,0,0,False,False,False
2026-05-07T19:41:29.262,18633,1917,49.90532,42.96875,0,0,False,False,False
2026-05-07T19:41:30.270,19633,1853,44.45728,62.5,0,0,False,False,False
2026-05-07T19:41:31.257,20633,1860,52.72112,62.5,0,0,False,False,False
2026-05-07T19:41:32.293,21633,1855,43.2871,50.78125,0,0,False,False,False
2026-05-07T19:41:33.270,22633,1854,41.83527,7.8125,0,0,False,False,False
2026-05-07T19:41:34.266,23633,1851,41.464,66.40625,0,0,False,False,False
2026-05-07T19:41:35.257,24633,1858,43.32303,58.59375,0,0,False,False,False
2026-05-07T19:41:36.264,25633,1860,41.85016,70.3125,0,0,False,False,False
2026-05-07T19:41:37.266,26633,1859,43.30669,3.90625,0,0,False,False,False
2026-05-07T19:41:38.261,27633,1857,41.8958,3.90625,0,0,False,False,False
2026-05-07T19:41:39.294,28633,1855,42.48203,11.71875,0,0,False,False,False
2026-05-07T19:41:40.261,29633,1859,42.66002,3.90625,0,0,False,False,False
2026-05-07T19:41:41.261,30633,1858,41.82421,3.90625,0,0,False,False,False
2026-05-07T19:41:42.262,31633,1851,68.36424,11.71875,0,0,False,False,False
2026-05-07T19:41:43.257,32633,1855,55.59949,39.0625,16.35882,-69.94614,False,False,False
2026-05-07T19:41:44.257,33633,1839,43.01952,58.59375,14.32501,-55.6348,False,False,False
2026-05-07T19:41:45.261,34633,1868,55.64594,78.125,17.41688,-34.04874,False,False,False
2026-05-07T19:41:46.448,35633,1828,42.44664,89.84375,15.14116,-10.95931,False,False,False
2026-05-07T19:41:47.733,36633,1856,56.64121,78.125,18.26844,3.698919,False,False,False
2026-05-07T19:41:48.262,37633,1855,57.94059,54.6875,21.42482,7.538602,False,False,False
2026-05-07T19:41:49.260,38633,1855,60.57579,42.96875,25.0359,6.680011,False,False,False
2026-05-07T19:41:50.271,39633,1808,42.33749,15.625,22.28227,-3.948436,False,False,False
2026-05-07T19:41:51.265,40633,1858,59.52373,78.125,25.21557,8.395116,False,False,False
2026-05-07T19:41:52.324,41633,1857,54.06376,39.0625,26.12031,6.213748,False,False,False
2026-05-07T19:41:53.573,42633,1559,51.08578,74.21875,26.01242,15.59671,False,False,False
2026-05-07T19:41:54.263,43633,1862,57.74368,78.125,27.79732,24.95386,False,False,False
2026-05-07T19:41:55.392,44633,1858,69.29876,66.40625,32.55313,29.7668,False,False,False
2026-05-07T19:41:56.314,45633,1848,61.06916,46.875,34.55704,28.58038,False,False,False
2026-05-07T19:41:57.262,46633,1863,42.14812,54.6875,31.39971,29.60855,False,False,False
2026-05-07T19:41:58.260,47633,1860,58.42065,70.3125,32.64836,34.61972,False,False,False
2026-05-07T19:41:59.384,48633,1863,56.51652,42.96875,33.27117,32.104,False,False,False
2026-05-07T19:42:00.309,49633,1858,64.47041,54.6875,35.71972,32.71914,False,False,False
2026-05-07T19:42:01.257,50633,1865,41.23416,31.25,32.43494,27.45094,False,False,False
2026-05-07T19:42:02.459,51633,1857,59.26896,58.59375,33.57151,29.24192,False,False,False
2026-05-07T19:42:03.383,52633,1861,65.20878,31.25,35.91249,24.31125,False,False,False
2026-05-07T19:42:04.263,53633,1845,60.94843,23.4375,37.08031,17.80025,False,False,False
2026-05-07T19:42:05.531,54633,1856,43.05046,58.59375,34.27852,20.0597,False,False,False
2026-05-07T19:42:06.452,55633,1856,56.69949,74.21875,34.54851,25.67186,False,False,False
2026-05-07T19:42:07.261,56633,1867,65.57301,42.96875,36.59918,23.84219,False,False,False
2026-05-07T19:42:08.257,57633,1882,42.82941,23.4375,33.86474,17.78738,False,False,False
2026-05-07T19:42:09.259,58633,1861,59.01839,74.21875,34.5278,23.20311,False,False,False
2026-05-07T19:42:10.256,59633,1859,60.13861,7.8125,35.33382,13.97699,False,False,False
2026-05-07T19:42:11.368,60633,1817,55.31005,11.71875,35.13486,5.982867,False,False,False
2026-05-07T19:42:13.042,61633,1829,58.96487,70.3125,35.61158,11.07859,False,False,False
2026-05-07T19:42:13.255,62633,1862,69.71636,78.125,37.9939,17.35117,False,False,False
2026-05-07T19:42:14.447,63633,1863,63.34454,93.75,38.13382,21.69541,False,False,False
2026-05-07T19:42:15.363,64633,1872,42.43833,58.59375,34.64796,23.62936,False,False,False
2026-05-07T19:42:16.291,65633,1856,63.48401,78.125,34.76347,27.54448,False,False,False
2026-05-07T19:42:18.431,66633,1814,61.85442,7.8125,34.70892,26.95805,False,False,False
2026-05-07T19:42:18.431,67633,1874,53.97723,70.3125,33.08075,29.60063,False,False,False
2026-05-07T19:42:19.355,68633,1860,57.22434,78.125,31.98133,38.68644,False,False,False
2026-05-07T19:42:20.280,69633,1859,61.24538,82.03125,31.1453,44.77879,False,False,False
2026-05-07T19:42:21.511,70633,1872,66.20866,42.96875,31.31199,36.35931,False,False,False
2026-05-07T19:42:22.432,71633,1869,42.56768,66.40625,27.09599,31.46326,False,False,False
2026-05-07T19:42:23.348,72633,1850,78.66021,74.21875,29.5338,30.26382,False,False,False
2026-05-07T19:42:24.503,73633,1857,62.22058,58.59375,31.56756,31.61385,False,False,False
2026-05-07T19:42:25.260,74633,1856,72.95023,58.59375,35.39868,34.54464,False,False,False
2026-05-07T19:42:26.427,75633,1949,44.78222,35.15625,31.56346,35.70581,False,False,False
2026-05-07T19:42:27.340,76633,1863,68.70528,78.125,32.08024,39.93457,False,False,False
2026-05-07T19:42:28.265,77633,1859,68.48327,42.96875,35.04224,42.59871,False,False,False
2026-05-07T19:42:29.349,78633,1535,74.88608,42.96875,37.54952,39.58627,False,False,False
2026-05-07T19:42:30.271,79633,1876,42.44823,70.3125,33.38046,45.69947,False,False,False
2026-05-07T19:42:31.327,80633,1862,73.08516,78.125,35.99189,53.10544,False,False,False
2026-05-07T19:42:32.265,81633,1859,60.72416,50.78125,34.5693,53.02875,False,False,False
2026-05-07T19:42:33.501,82633,1826,44.94297,3.90625,30.14391,35.38067,False,False,False
2026-05-07T19:42:34.273,83633,1869,64.60699,85.9375,28.94028,44.95532,False,False,False
2026-05-07T19:42:35.365,84633,1861,69.24915,62.5,28.73741,48.51603,False,False,False
2026-05-07T19:42:36.513,85633,1821,86.4273,7.8125,30.9238,44.85704,False,False,False
2026-05-07T19:42:37.260,86633,1856,40.27325,66.40625,25.56748,37.85317,False,False,False
2026-05-07T19:42:38.264,87633,1868,66.42351,74.21875,24.27815,32.11809,False,False,False
2026-05-07T19:42:39.327,88633,1856,40.81982,62.5,18.76483,25.68479,False,False,False
2026-05-07T19:42:40.574,89633,1859,41.28788,42.96875,13.36624,14.17763,False,False,False
2026-05-07T19:42:41.491,90633,1859,43.48116,42.96875,8.191908,2.706354,False,False,False
2026-05-07T19:42:42.262,91633,1860,41.27544,78.125,7.386559,-1.028323,False,False,False
2026-05-07T19:42:43.259,92633,1866,42.9544,42.96875,4.707256,-6.314486,False,False,False
2026-05-07T19:42:44.256,93633,1863,64.40157,66.40625,3.512501,-3.924257,False,False,False
2026-05-07T19:42:45.265,94633,1863,65.87788,62.5,4.70624,1.275221,False,False,False
2026-05-07T19:42:46.387,95633,1850,66.24376,46.875,3.550295,6.044345,False,False,False
2026-05-07T19:42:47.259,96633,1863,40.35415,54.6875,0.382438,10.36086,False,False,False
2026-05-07T19:42:48.537,97633,1859,64.08681,54.6875,1.577957,10.40863,False,False,False
2026-05-07T19:42:49.463,98633,1852,64.736,54.6875,3.31016,8.242479,False,False,False
2026-05-07T19:42:50.270,99633,1862,63.11387,39.0625,1.519682,-1.830484,False,False,False
2026-05-07T19:42:51.270,100633,1923,41.10849,54.6875,-1.094226,2.3431,False,False,False
2026-05-07T19:42:52.257,101633,1855,67.48813,74.21875,-0.07669,2.894897,False,False,False
2026-05-07T19:42:53.262,102633,1861,41.51684,23.4375,-4.082535,0.705107,False,False,False
2026-05-07T19:42:54.324,103633,1851,41.17951,15.625,-6.952014,-1.937201,False,False,False
2026-05-07T19:42:55.287,104633,1860,42.07035,3.90625,-7.570092,-8.76021,False,False,False
2026-05-07T19:42:56.256,105633,1858,41.5113,3.90625,-9.591719,-19.19927,False,False,False
