wall_time,timestamp_ms,emg_raw,rms,mdf,rms_slope,mdf_slope,fatigue_detected,is_running,is_stimulating
2026-05-07T18:19:04.108,123668,0,1900,3.90625,0,0,False,False,False
2026-05-07T18:19:05.104,124668,0,1900,3.90625,0,0,False,False,False
2026-05-07T18:19:06.111,125668,0,1900,3.90625,0,0,False,False,False
2026-05-07T18:19:07.105,126668,0,1900,3.90625,0,0,False,False,False
2026-05-07T18:19:08.106,127668,0,1900,3.90625,0,0,False,False,False
2026-05-07T18:19:09.112,128668,0,1900,3.90625,0,0,False,False,False
2026-05-07T18:19:10.116,129668,0,1900,3.90625,0,0,False,False,False
2026-05-07T18:19:11.346,130668,0,1900,3.90625,0,0,False,False,False
2026-05-07T18:19:12.105,131668,0,1900,3.90625,0,0,False,False,False
2026-05-07T18:19:13.183,132668,0,1900,3.90625,0,0,False,False,False
2026-05-07T18:19:14.104,133668,0,1900,3.90625,0,0,False,False,False
2026-05-07T18:19:15.106,134668,0,1900,3.90625,0,0,False,False,False
2026-05-07T18:19:16.103,135668,0,1900,3.90625,0,0,False,False,False
2026-05-07T18:19:17.112,136668,0,1900,3.90625,0,0,False,False,False
2026-05-07T18:19:18.236,137668,0,1900,3.90625,0,0,False,False,False
2026-05-07T18:19:19.104,138668,0,1900,3.90625,0,0,False,False,False
2026-05-07T18:19:20.256,139668,0,1900,3.90625,0,0,False,False,False
2026-05-07T18:19:21.107,140668,0,1900,3.90625,0,0,False,False,False
2026-05-07T18:19:22.414,141668,0,1900,3.90625,0,0,False,False,False
2026-05-07T18:19:23.109,142668,0,1900,3.90625,0,0,False,False,False
2026-05-07T18:19:24.105,143668,0,1900,3.90625,0,0,False,False,False
2026-05-07T18:19:25.173,144668,0,1900,3.90625,0,0,False,False,False
2026-05-07T18:19:26.704,145668,0,1900,3.90625,0,0,False,False,False
2026-05-07T18:19:27.107,146668,0,1900,3.90625,0,0,False,False,False
