wall_time,timestamp_ms,emg_raw,rms,mdf,rms_slope,mdf_slope,fatigue_detected,is_running,is_stimulating
2026-05-07T18:37:07.054,477623,1863,41.33473,3.90625,1.334006,222.2382,False,False,False
2026-05-07T18:37:08.059,478623,1859,40.81838,3.90625,1.325418,205.763,False,False,False
2026-05-07T18:37:09.058,479623,1847,43.04226,3.90625,1.769263,189.2878,False,False,False
2026-05-07T18:37:10.069,480623,1869,41.83794,82.03125,1.972363,195.9989,False,False,False
2026-05-07T18:37:11.062,481623,1865,41.27452,46.875,2.010824,191.5087,False,False,False
2026-05-07T18:37:12.057,482623,1872,40.38919,66.40625,1.725255,191.9138,False,False,False
2026-05-07T18:37:13.054,483623,1840,45.15676,82.03125,3.090246,195.4106,False,False,False
2026-05-07T18:37:14.065,484623,1870,45.61633,82.03125,4.146906,197.6427,False,False,False
2026-05-07T18:37:15.061,485623,1861,42.55357,39.0625,4.416008,188.9057,False,False,False
2026-05-07T18:37:16.053,486623,1862,42.2332,46.875,4.632974,181.9521,False,False,False
2026-05-07T18:37:17.059,487623,1885,44.12966,97.65625,5.198476,186.315,False,False,False
2026-05-07T18:37:18.053,488623,1865,43.31291,93.75,5.661705,188.4734,False,False,False
2026-05-07T18:37:19.053,489623,1854,44.45465,27.34375,6.324519,175.9288,False,False,False
2026-05-07T18:37:20.058,490623,1869,41.61836,39.0625,6.487801,165.9596,False,False,False
2026-05-07T18:37:21.053,491623,1861,41.89779,27.34375,6.919242,153.4601,False,False,False
2026-05-07T18:37:22.053,492623,1861,44.07825,62.5,7.371816,148.6451,False,False,False
2026-05-07T18:37:23.060,493623,1863,43.55671,54.6875,7.706013,141.8994,False,False,False
2026-05-07T18:37:24.063,494623,1856,43.05884,46.875,7.747044,133.3584,False,False,False
2026-05-07T18:37:25.057,495623,1863,41.42654,27.34375,7.359881,120.6049,False,False,False
2026-05-07T18:37:26.059,496623,1861,40.86948,54.6875,6.979707,113.8012,False,False,False
2026-05-07T18:37:27.125,497623,1854,41.50093,11.71875,6.558899,97.60973,False,False,False
2026-05-07T18:37:28.053,498623,1856,42.31239,93.75,6.800006,99.32529,False,False,False
2026-05-07T18:37:29.056,499623,1854,42.30643,93.75,6.599916,100.1728,False,False,False
2026-05-07T18:37:30.058,500623,1863,42.80027,93.75,6.526885,100.2453,False,False,False
2026-05-07T18:37:31.119,501623,1863,43.40345,82.03125,6.653926,97.40659,False,False,False
2026-05-07T18:37:32.348,502623,1862,43.07104,42.96875,6.587139,86.78967,False,False,False
2026-05-07T18:37:33.090,503623,1862,42.06224,31.25,6.236325,73.92653,False,False,False
2026-05-07T18:37:34.205,504623,1862,42.95889,54.6875,6.145188,65.69548,False,False,False
2026-05-07T18:37:35.116,505623,1857,42.63399,58.59375,5.900031,58.15174,False,False,False
2026-05-07T18:37:36.346,506623,1882,41.055,62.5,5.561535,51.25906,False,False,False
2026-05-07T18:37:37.269,507623,1860,42.51214,89.84375,5.266885,49.36942,False,False,False
2026-05-07T18:37:38.213,508623,1858,40.2593,15.625,4.842276,33.21778,False,False,False
2026-05-07T18:37:39.108,509623,1861,41.21568,89.84375,5.37764,31.25541,False,False,False
2026-05-07T18:37:40.053,510623,1861,41.52697,62.5,6.641608,33.68337,False,False,False
2026-05-07T18:37:41.055,511623,1859,41.76379,50.78125,7.498397,32.20247,False,False,False
2026-05-07T18:37:42.065,512623,1860,41.89716,46.875,7.608341,31.61085,False,False,False
2026-05-07T18:37:43.055,513623,1873,42.27347,46.875,7.680622,34.37885,False,False,False
2026-05-07T18:37:44.057,514623,1864,41.92654,11.71875,8.140963,26.50735,False,False,False
2026-05-07T18:37:45.053,515623,1863,43.5851,58.59375,8.892163,28.51187,False,False,False
2026-05-07T18:37:46.057,516623,1865,40.09329,7.8125,8.518629,23.29526,False,False,False
2026-05-07T18:37:47.104,517623,1872,45.04191,101.5625,8.553703,38.07938,False,False,False
2026-05-07T18:37:48.056,518623,1872,42.84355,82.03125,7.688972,36.86665,False,False,False
2026-05-07T18:37:49.256,519623,1839,42.59968,66.40625,6.446314,38.2263,False,False,False
2026-05-07T18:37:50.168,520623,1862,43.21883,78.125,6.232465,42.33707,False,False,False
2026-05-07T18:37:51.095,521623,1859,42.08191,58.59375,6.202319,47.7173,False,False,False
2026-05-07T18:37:52.058,522623,1859,40.83359,50.78125,5.340485,54.39658,False,False,False
2026-05-07T18:37:53.057,523623,1854,42.5914,74.21875,5.05848,48.50214,False,False,False
2026-05-07T18:37:54.062,524623,1856,42.71605,70.3125,4.85023,55.7082,False,False,False
2026-05-07T18:37:55.071,525623,1856,41.72089,74.21875,4.365982,64.42596,False,False,False
2026-05-07T18:37:56.061,526623,1860,41.34707,15.625,3.550125,62.32501,False,False,False
2026-05-07T18:37:57.066,527623,1863,42.55232,11.71875,3.198244,58.94585,False,False,False
2026-05-07T18:37:58.053,528623,1864,41.84547,19.53125,1.934059,57.23075,False,False,False
2026-05-07T18:37:59.072,529623,1861,41.27847,50.78125,1.356115,52.6462,False,False,False
2026-05-07T18:38:00.310,530623,1852,43.82781,23.4375,1.075353,37.85364,False,False,False
2026-05-07T18:38:01.250,531623,1887,40.38926,70.3125,0.408596,31.82471,False,False,False
2026-05-07T18:38:02.055,532623,1858,41.38858,89.84375,-0.17944,29.93362,False,False,False
2026-05-07T18:38:03.056,533623,1860,44.37547,35.15625,-0.280802,17.13175,False,False,False
2026-05-07T18:38:04.280,534623,1856,41.24917,11.71875,-0.626957,16.24187,False,False,False
2026-05-07T18:38:05.109,535623,1862,41.83099,11.71875,-1.248348,0.012641,False,False,False
2026-05-07T18:38:06.143,536623,1862,41.59204,7.8125,-1.623084,-16.96561,False,False,False
2026-05-07T18:38:07.072,537623,1855,40.5589,3.90625,-2.269411,-35.45752,False,False,False
2026-05-07T18:38:08.057,538623,1863,43.4761,89.84375,-2.352545,-36.56229,False,False,False
2026-05-07T18:38:09.527,539623,1868,43.00788,54.6875,-2.03365,-44.96417,False,False,False
2026-05-07T18:38:10.135,540623,1861,40.92171,70.3125,-2.489193,-36.7981,False,False,False
2026-05-07T18:38:11.156,541623,1873,40.9147,7.8125,-3.074163,-47.06828,False,False,False
2026-05-07T18:38:12.290,542623,1862,41.69225,78.125,-3.68613,-39.71765,False,False,False
2026-05-07T18:38:13.209,543623,1850,43.08363,78.125,-2.844169,-29.66549,False,False,False
2026-05-07T18:38:14.068,544623,1863,40.13567,54.6875,-2.56317,-24.08076,False,False,False
