wall_time,timestamp_ms,emg_raw,rms,mdf,rms_slope,mdf_slope,fatigue_detected,is_running,is_stimulating
2026-05-07T18:30:40.057,90623,1861,45.31881,93.75,-162.5758,135.464,False,False,False
2026-05-07T18:30:41.068,91623,1860,40.78767,3.90625,-172.2816,117.3195,False,False,False
2026-05-07T18:30:42.144,92623,1861,40.97444,3.90625,-181.9344,99.17486,False,False,False
2026-05-07T18:30:43.163,93623,1861,41.49558,3.90625,-191.5086,81.03026,False,False,False
2026-05-07T18:30:44.079,94623,1863,41.31171,3.90625,-164.5358,67.0857,False,False,False
2026-05-07T18:30:45.058,95623,1859,41.2061,11.71875,-173.2678,50.63615,False,False,False
2026-05-07T18:30:46.057,96623,1863,43.84347,7.8125,-181.406,33.36331,False,False,False
2026-05-07T18:30:47.458,97623,1856,45.17166,89.84375,-189.5756,34.21374,False,False,False
2026-05-07T18:30:48.073,98623,1858,45.92457,54.6875,-197.5824,27.00307,False,False,False
2026-05-07T18:30:49.059,99623,1849,45.05018,70.3125,-205.7919,22.96614,False,False,False
2026-05-07T18:30:50.223,100623,1859,44.50646,74.21875,-199.5215,70.95908,False,False,False
2026-05-07T18:30:51.062,101623,1859,43.06558,93.75,-200.7727,90.35641,False,False,False
2026-05-07T18:30:52.071,102623,1863,43.47295,97.65625,-180.7175,90.22853,False,False,False
2026-05-07T18:30:53.308,103623,1803,43.67999,78.125,-167.4637,91.85152,False,False,False
2026-05-07T18:30:54.216,104623,1862,42.89674,78.125,-153.142,90.10873,False,False,False
2026-05-07T18:30:55.142,105623,1855,42.30319,54.6875,-143.0181,81.00879,False,False,False
2026-05-07T18:30:56.064,106623,1861,41.11991,62.5,-95.35786,73.2687,False,False,False
2026-05-07T18:30:57.067,107623,1861,41.13068,54.6875,-24.30443,64.05473,False,False,False
2026-05-07T18:30:58.056,108623,1862,41.09091,3.90625,2.043633,48.23858,False,False,False
2026-05-07T18:30:59.066,109623,1861,41.35785,3.90625,4.630576,31.5227,False,False,False
2026-05-07T18:31:00.056,110623,1859,41.59681,105.4688,3.37945,40.72652,False,False,False
2026-05-07T18:31:01.061,111623,1859,41.34435,89.84375,2.871272,40.54424,False,False,False
2026-05-07T18:31:02.059,112623,1862,41.17613,3.90625,2.417392,22.86531,False,False,False
2026-05-07T18:31:03.072,113623,1858,42.94916,97.65625,0.978782,31.21018,False,False,False
2026-05-07T18:31:04.060,114623,1857,41.42726,3.90625,0.552458,23.81553,False,False,False
2026-05-07T18:31:05.089,115623,1863,41.34385,3.90625,-0.700912,13.28112,False,False,False
2026-05-07T18:31:06.201,116623,1858,41.47232,3.90625,-1.957732,1.932638,False,False,False
2026-05-07T18:31:07.058,117623,1858,41.43356,3.90625,-3.416094,-5.453657,False,False,False
2026-05-07T18:31:08.055,118623,1856,41.86151,3.90625,-3.656634,-20.7277,False,False,False
2026-05-07T18:31:09.056,119623,1859,40.99805,3.90625,-3.660938,-39.12853,False,False,False
2026-05-07T18:31:10.192,120623,1859,41.21051,101.5625,-3.91546,-22.90703,False,False,False
2026-05-07T18:31:11.059,121623,1860,43.3341,3.90625,-3.956484,-41.32272,False,False,False
2026-05-07T18:31:12.362,122623,1859,41.08797,113.2813,-4.35442,-35.02894,False,False,False
2026-05-07T18:31:13.270,123623,1861,41.26639,3.90625,-4.998419,-52.06836,False,False,False
2026-05-07T18:31:14.067,124623,1858,41.2573,3.90625,-5.709714,-60.65737,False,False,False
2026-05-07T18:31:15.062,125623,1857,41.45717,3.90625,-6.349296,-70.63052,False,False,False
2026-05-07T18:31:16.072,126623,1859,42.21205,39.0625,-7.393037,-65.28842,False,False,False
2026-05-07T18:31:17.064,127623,1859,41.19648,35.15625,-8.106503,-75.75063,False,False,False
2026-05-07T18:31:18.472,128623,1857,42.51628,3.90625,-7.955356,-93.45757,False,False,False
2026-05-07T18:31:19.407,129623,1859,41.44256,54.6875,-8.356496,-84.59608,False,False,False
2026-05-07T18:31:20.059,130623,1861,41.08727,42.96875,-9.491607,-83.1105,False,False,False
2026-05-07T18:31:21.572,131623,1859,41.11998,3.90625,-10.01723,-92.99804,False,False,False
2026-05-07T18:31:22.174,132623,1860,41.94531,3.90625,-8.664736,-99.27367,False,False,False
2026-05-07T18:31:23.101,133623,1866,42.24911,82.03125,-7.608122,-83.42289,False,False,False
2026-05-07T18:31:24.325,134623,1887,45.96668,85.9375,-5.786298,-64.3117,False,False,False
2026-05-07T18:31:25.056,135623,1863,42.36161,62.5,-5.19064,-52.144,False,False,False
2026-05-07T18:31:26.059,136623,1867,44.04412,62.5,-4.264886,-36.25828,False,False,False
2026-05-07T18:31:27.090,137623,1841,43.21032,97.65625,-3.224457,-15.92603,False,False,False
2026-05-07T18:31:28.319,138623,1862,41.74692,66.40625,-2.788558,0.778484,False,False,False
2026-05-07T18:31:29.239,139623,1851,43.60958,109.375,-2.736348,20.85964,False,False,False
2026-05-07T18:31:30.163,140623,1859,43.19494,50.78125,-2.863625,12.62083,False,False,False
2026-05-07T18:31:31.081,141623,1865,42.75346,85.9375,-3.039149,13.3278,False,False,False
2026-05-07T18:31:32.310,142623,1856,43.21085,11.71875,-2.896838,1.699666,False,False,False
2026-05-07T18:31:33.540,143623,1869,43.93998,50.78125,-2.854494,-4.168985,False,False,False
2026-05-07T18:31:34.055,144623,1861,44.05251,62.5,-2.932855,-10.13757,False,False,False
2026-05-07T18:31:35.060,145623,1860,43.60302,105.4688,-2.349561,4.42354,False,False,False
2026-05-07T18:31:36.059,146623,1863,42.57358,66.40625,-2.232147,13.17278,False,False,False
2026-05-07T18:31:37.255,147623,1859,41.30229,35.15625,-1.781806,20.14148,False,False,False
2026-05-07T18:31:38.065,148623,1860,42.35778,3.90625,-0.972585,23.28357,False,False,False
2026-05-07T18:31:39.056,149623,1861,42.06197,11.71875,-0.015671,18.9609,False,False,False
2026-05-07T18:31:40.074,150623,1862,50.40377,19.53125,2.529955,24.80099,False,False,False
2026-05-07T18:31:41.062,151623,1865,40.1384,3.90625,1.575835,6.56063,False,False,False
2026-05-07T18:31:42.084,152623,1865,41.40132,58.59375,0.9629,0.461239,False,False,False
2026-05-07T18:31:43.374,153623,1861,42.73811,11.71875,0.780789,-16.06767,False,False,False
2026-05-07T18:31:44.065,154623,1859,42.44678,3.90625,0.478041,-34.3486,False,False,False
2026-05-07T18:31:45.055,155623,1857,42.42757,3.90625,0.13683,-51.02283,False,False,False
2026-05-07T18:31:46.055,156623,1856,41.16798,54.6875,0.125495,-56.38959,False,False,False
2026-05-07T18:31:47.090,157623,1860,41.342,54.6875,0.493706,-45.39281,False,False,False
2026-05-07T18:31:48.058,158623,1847,42.32505,3.90625,1.301971,-53.28966,False,False,False
2026-05-07T18:31:49.087,159623,1860,43.86394,78.125,2.285963,-39.86534,False,False,False
2026-05-07T18:31:50.064,160623,1858,41.49158,31.25,2.600774,-36.67687,False,False,False
2026-05-07T18:31:51.063,161623,1854,40.04117,39.0625,2.255785,-26.80021,False,False,False
2026-05-07T18:31:52.107,162623,1845,48.15858,23.4375,3.911563,-18.91491,False,False,False
2026-05-07T18:31:53.059,163623,1825,75.17518,207.0313,11.71489,27.40022,False,False,False
2026-05-07T18:31:54.055,164623,1861,38.30547,15.625,10.69457,29.67444,False,False,False
2026-05-07T18:31:55.057,165623,1857,41.87437,3.90625,10.37011,24.00047,False,False,False
2026-05-07T18:31:56.061,166623,1861,40.71147,3.90625,9.500057,20.49699,False,False,False
2026-05-07T18:31:57.079,167623,1860,41.93432,3.90625,8.91252,15.27931,False,False,False
2026-05-07T18:31:58.057,168623,1859,41.08944,3.90625,8.117988,-2.783927,False,False,False
2026-05-07T18:31:59.059,169623,1858,41.46962,3.90625,7.474164,-20.84723,False,False,False
2026-05-07T18:32:00.064,170623,1861,41.2407,3.90625,6.834624,-13.82142,False,False,False
2026-05-07T18:32:01.193,171623,1861,40.89452,3.90625,6.058332,-9.476298,False,False,False
2026-05-07T18:32:02.119,172623,1859,41.17367,7.8125,5.308815,-26.29452,False,False,False
2026-05-07T18:32:03.345,173623,1861,41.38977,3.90625,5.033421,-19.36555,False,False,False
2026-05-07T18:32:04.580,174623,1856,41.48801,3.90625,4.427556,-37.17669,False,False,False
2026-05-07T18:32:05.190,175623,1859,42.07385,3.90625,3.93504,-54.98783,False,False,False
2026-05-07T18:32:06.057,176623,1859,41.44221,15.625,3.323448,-69.18287,False,False,False
2026-05-07T18:32:07.063,177623,1854,41.61253,3.90625,2.74165,-87.00596,False,False,False
2026-05-07T18:32:08.873,178623,1857,41.23351,3.90625,2.173892,-104.8291,False,False,False
2026-05-07T18:32:09.061,179623,1845,43.72106,58.59375,1.975214,-104.9583,False,False,False
2026-05-07T18:32:10.716,180623,1858,42.91311,66.40625,1.621431,-80.32862,False,False,False
2026-05-07T18:32:11.335,181623,1858,45.84762,101.5625,2.431167,-68.50179,False,False,False
2026-05-07T18:32:12.247,182623,1862,45.27639,93.75,2.555233,-33.87026,False,False,False
2026-05-07T18:32:13.171,183623,1874,42.50988,62.5,2.058121,-35.4675,False,False,False
2026-05-07T18:32:14.091,184623,1856,43.78207,66.40625,1.840229,-36.44575,False,False,False
2026-05-07T18:32:15.322,185623,1857,44.24578,62.5,1.755845,-38.8997,False,False,False
2026-05-07T18:32:16.249,186623,1854,43.95503,62.5,1.762607,-33.54997,False,False,False
2026-05-07T18:32:17.164,187623,1861,43.32339,23.4375,1.372023,-39.33783,False,False,False
2026-05-07T18:32:18.057,188623,1860,42.09747,23.4375,0.998235,-52.27208,False,False,False
2026-05-07T18:32:19.621,189623,1856,41.66354,7.8125,0.275153,-57.92534,False,False,False
2026-05-07T18:32:20.239,190623,1882,43.05875,66.40625,-0.214923,-50.30289,False,False,False
2026-05-07T18:32:21.163,191623,1890,43.26529,54.6875,-0.664785,-54.92092,False,False,False
2026-05-07T18:32:22.058,192623,1874,44.72523,66.40625,-0.603663,-56.76423,False,False,False
2026-05-07T18:32:23.352,193623,1859,44.62082,74.21875,-0.516516,-40.04189,False,False,False
2026-05-07T18:32:24.060,194623,1851,42.73011,74.21875,-0.004409,-22.24731,False,False,False
