Time(ms),Raw_ADC
895,1612
896,1521
897,1413
898,1329
899,1936
900,2874
901,2821
902,2517
903,2267
904,2192
905,2191
906,2183
907,2162
908,2105
909,2006
910,1872
911,1703
912,1523
913,1408
914,1319
915,1279
916,1331
917,1433
918,1532
919,1631
920,1713
921,1777
922,1830
923,1315
924,2519
925,1853
926,1586
927,1509
928,1443
929,1371
930,2001
931,2915
932,2832
933,2515
934,2256
935,2142
936,2144
937,2160
938,2146
939,2113
940,2007
941,1891
942,1728
943,1581
944,1466
945,1361
946,1323
947,1325
948,1424
949,1518
950,1600
951,1677
952,1743
953,1786
954,1923
955,2606
956,1937
957,1600
958,1516
959,1456
960,1375
961,1927
962,2926
963,2906
964,2559
965,2279
966,2143
967,2119
968,2131
969,2128
970,2096
971,2019
972,1979
973,1896
974,1766
975,1648
976,1535
977,1184
978,1067
979,1309
980,1473
981,1581
982,1655
983,1703
984,1748
985,1793
986,2559
987,2010
988,1584
989,1487
990,1470
991,1363
992,1814
993,2821
994,2933
995,2624
996,2315
997,2161
998,2150
999,2151
1000,2128
1001,2096
1002,2019
1003,1917
1004,1778
1005,1646
1006,1503
1007,1399
1008,1353
1009,1357
1010,1424
1011,1523
1012,1612
1013,1668
1014,1711
1015,1761
1016,1787
1017,2453
1018,2069
1019,1584
1020,1414
1021,1383
1022,1298
1023,1754
1024,2886
1025,2961
1026,2635
1027,2359
1028,2209
1029,2169
1030,2181
1031,2171
1032,2122
1033,2058
1034,1936
1035,1791
1036,1629
1037,1498
1038,1408
1039,1363
1040,1339
1041,1400
1042,1489
1043,1584
1044,1690
1045,1741
1046,1785
1047,1797
1048,2112
1049,2170
1050,1589
1051,1406
1052,1398
1053,1298
1054,1659
1055,2757
1056,2973
1057,2663
1058,2361
1059,2191
1060,2179
1061,2209
1062,2214
1063,2167
1064,2099
1065,1983
1066,1830
1067,1663
1068,1516
1069,1392
1070,1312
1071,1307
1072,1361
1073,1437
1074,1564
1075,1650
1076,1722
1077,1782
1078,1843
1079,1328
1080,2363
1081,1695
1082,1446
1083,1378
1084,1303
1085,1505
1086,2541
1087,2924
1088,2673
1089,2367
1090,2203
1091,2179
1092,2202
1093,2211
1094,2222
1095,2151
1096,2028
1097,1891
1098,1757
1099,1585
1100,1423
1101,1335
1102,1302
1103,1327
1104,1409
1105,1503
1106,1618
1107,1691
1108,1760
1109,1810
1110,1862
1111,1889
1112,1904
1113,1902
1114,1904
1115,1899
1116,1892
1117,1890
1118,1891
1119,1901
1120,1898
1121,1919
1122,1920
1123,1936
1124,1947
1125,1943
1126,1931
1127,1925
1128,1922
1129,1891
1130,1870
1131,1856
1132,1840
1133,1835
1134,1827
1135,1836
1136,1846
1137,1859
1138,1867
1139,1895
1140,1887
1141,1904
1142,1897
1143,1891
1144,1909
1145,1904
1146,1872
1147,1859
1148,1850
1149,1827
1150,1821
1151,1825
1152,1840
1153,1847
1154,1866
1155,1871
1156,1882
1157,1885
1158,1894
1159,1895
1160,1895
1161,1903
1162,1872
1163,1847
1164,1847
1165,1821
1166,1822
1167,1817
1168,1838
1169,1841
1170,1843
1171,1858
1172,1884
1173,1879
1174,1882
1175,1887
1176,1887
1177,1902
1178,1903
1179,1874
1180,1861
1181,1847
1182,1837
1183,1815
1184,1821
1185,1818
1186,1840
1187,1854
1188,1882
1189,1891
1190,1906
1191,1918
1192,1902
1193,1883
1194,1873
1195,1845
1196,1836
1197,1841
1198,1821
1199,1837
1200,1841
1201,1825
1202,1840
1203,1840
1204,1838
1205,1841
1206,1868
1207,1873
1208,1890
1209,1889
1210,1883
1211,1901
1212,1893
1213,1861
1214,1857
1215,1840
1216,1828
1217,1824
1218,1818
1219,1837
1220,1846
1221,1867
1222,1872
1223,1888
1224,1897
1225,1872
1226,1869
1227,1874
1228,1872
1229,1876
1230,1871
1231,1851
1232,1841
1233,1823
1234,1827
1235,1830
1236,1847
1237,1847
1238,1861
1239,1866
1240,1888
1241,1883
1242,1885
1243,1886
1244,1903
1245,1884
1246,1874
1247,1843
1248,1841
1249,1821
1250,1819
1251,1825
1252,1830
1253,1840
1254,1861
1255,1858
1256,1868
1257,1879
1258,1882
1259,1881
1260,1883
1261,1888
1262,1882
1263,1856
1264,1854
1265,1844
1266,1838
1267,1827
1268,1839
1269,1841
1270,1849
1271,1851
1272,1857
1273,1863
1274,1897
1275,1882
1276,1878
1277,1886
1278,1893
1279,1866
1280,1857
1281,1840
1282,1827
1283,1823
1284,1815
1285,1815
1286,1838
1287,1846
1288,1865
1289,1868
1290,1880
1291,1878
1292,1879
1293,1886
1294,1898
1295,1885
1296,1866
1297,1854
1298,1845
1299,1830
1300,1815
1301,1821
1302,1826
1303,1840
1304,1863
1305,1859
1306,1873
1307,1872
1308,1884
1309,1881
1310,1884
1311,1891
1312,1877
1313,1856
1314,1835
1315,1822
1316,1816
1317,1812
1318,1817
1319,1835
1320,1843
1321,1856
1322,1863
1323,1872
1324,1871
1325,1878
1326,1879
1327,1881
1328,1893
1329,1862
1330,1860
1331,1842
1332,1830
1333,1823
1334,1818
1335,1824
1336,1838
1337,1840
1338,1861
1339,1863
1340,1872
1341,1881
1342,1883
1343,1871
1344,1890
1345,1890
1346,1863
1347,1843
1348,1840
1349,1823
1350,1819
1351,1819
1352,1838
1353,1835
1354,1841
1355,1857
1356,1862
1357,1872
1358,1883
1359,1875
1360,1882
1361,1894
1362,1869
1363,1862
1364,1837
1365,1824
1366,1826
1367,1823
1368,1822
1369,1834
1370,1836
1371,1853
1372,1859
1373,1853
1374,1865
1375,1872
1376,1872
1377,1876
1378,1887
1379,1865
1380,1846
1381,1839
1382,1837
1383,1819
1384,1821
1385,1825
1386,1835
1387,1833
1388,1857
1389,1871
1390,1873
1391,1882
1392,1879
1393,1881
1394,1894
1395,1893
1396,1856
1397,1839
1398,1830
1399,1834
1400,1822
1401,1819
1402,1829
1403,1823
1404,1843
1405,1851
1406,1859
1407,1873
1408,1876
1409,1874
1410,1885
1411,1892
1412,1879
1413,1857
1414,1836
1415,1840
1416,1821
1417,1818
1418,1819
1419,1827
1420,1851
1421,1852
1422,1867
1423,1863
1424,1872
1425,1879
1426,1881
1427,1887
1428,1888
1429,1867
1430,1847
1431,1840
1432,1834
1433,1808
1434,1811
1435,1814
1436,1827
1437,1837
1438,1843
1439,1863
1440,1869
1441,1878
1442,1876
1443,1882
1444,1893
1445,1894
1446,1862
1447,1858
1448,1840
1449,1815
1450,1818
1451,1821
1452,1829
1453,1839
1454,1858
1455,1847
1456,1867
1457,1872
1458,1878
1459,1875
1460,1875
1461,1895
1462,1887
1463,1856
1464,1840
1465,1822
1466,1814
1467,1811
1468,1824
1469,1828
1470,1843
1471,1851
1472,1860
1473,1872
1474,1877
1475,1884
1476,1879
1477,1891
1478,1899
1479,1870
1480,1864
1481,1847
1482,1847
1483,1828
1484,1822
1485,1823
1486,1835
1487,1838
1488,1861
1489,1873
1490,1881
1491,1895
1492,1882
1493,1875
1494,1889
1495,1902
1496,1870
1497,1853
1498,1840
1499,1833
1500,1810
1501,1799
1502,1807
1503,1823
1504,1841
1505,1859
1506,1874
1507,1882
1508,1867
1509,1872
1510,1872
1511,1892
1512,1882
1513,1871
1514,1842
1515,1839
1516,1826
1517,1821
1518,1819
1519,1828
1520,1834
1521,1853
1522,1855
1523,1868
1524,1872
1525,1872
1526,1877
1527,1882
1528,1891
1529,1873
1530,1861
1531,1842
1532,1838
1533,1826
1534,1823
1535,1835
1536,1840
1537,1840
1538,1856
1539,1872
1540,1881
1541,1879
1542,1887
1543,1885
1544,1898
1545,1898
1546,1870
1547,1854
1548,1842
1549,1827
1550,1830
1551,1824
1552,1831
1553,1840
1554,1847
1555,1857
1556,1872
1557,1863
1558,1887
1559,1886
1560,1889
1561,1897
1562,1895
1563,1870
1564,1845
1565,1838
1566,1829
1567,1829
1568,1818
1569,1836
1570,1851
1571,1858
1572,1863
1573,1875
1574,1881
1575,1878
1576,1889
1577,1895
1578,1895
1579,1873
1580,1852
1581,1842
1582,1818
1583,1819
1584,1815
1585,1825
1586,1836
1587,1840
1588,1847
1589,1862
1590,1872
1591,1878
1592,1888
1593,1885
1594,1887
1595,1899
1596,1871
1597,1857
1598,1840
1599,1834
1600,1827
1601,1825
1602,1834
1603,1844
1604,1856
1605,1855
1606,1874
1607,1872
1608,1890
1609,1883
1610,1888
1611,1899
1612,1885
1613,1869
1614,1845
1615,1833
1616,1817
1617,1820
1618,1826
1619,1840
1620,1851
1621,1857
1622,1866
1623,1872
1624,1887
1625,1883
1626,1887
1627,1898
1628,1903
1629,1876
1630,1859
1631,1841
1632,1844
1633,1825
1634,1824
1635,1823
1636,1840
1637,1845
1638,1858
1639,1871
1640,1878
1641,1887
1642,1887
1643,1879
1644,1897
1645,1886
1646,1863
1647,1853
1648,1839
1649,1840
1650,1830
1651,1826
1652,1834
1653,1834
1654,1858
1655,1862
1656,1869
1657,1886
1658,1883
1659,1886
1660,1886
1661,1898
1662,1887
1663,1867
1664,1846
1665,1843
1666,1826
1667,1820
1668,1822
1669,1841
1670,1839
1671,1858
1672,1856
1673,1862
1674,1876
1675,1873
1676,1883
1677,1894
1678,1900
1679,1867
1680,1872
1681,1854
1682,1837
1683,1825
1684,1826
1685,1825
1686,1840
1687,1849
1688,1862
1689,1866
1690,1882
1691,1884
1692,1888
1693,1887
1694,1900
1695,1899
1696,1870
1697,1865
1698,1847
1699,1823
1700,1825
1701,1826
1702,1835
1703,1834
1704,1841
1705,1857
1706,1857
1707,1872
1708,1882
1709,1887
1710,1883
1711,1895
1712,1882
1713,1859
1714,1853
1715,1843
1716,1837
1717,1829
1718,1820
1719,1835
1720,1847
1721,1861
1722,1861
1723,1870
1724,1885
1725,1889
1726,1884
1727,1889
1728,1895
1729,1872
1730,1872
1731,1845
1732,1839
1733,1820
1734,1819
1735,1818
1736,1837
1737,1851
1738,1846
1739,1869
1740,1877
1741,1882
1742,1887
1743,1887
1744,1892
1745,1903
1746,1879
1747,1855
1748,1838
1749,1834
1750,1821
1751,1824
1752,1824
1753,1842
1754,1859
1755,1870
1756,1872
1757,1877
1758,1884
1759,1882
1760,1890
1761,1899
1762,1881
1763,1869
1764,1850
1765,1835
1766,1822
1767,1816
1768,1830
1769,1840
1770,1840
1771,1855
1772,1868
1773,1872
1774,1876
1775,1886
1776,1884
1777,1889
1778,1903
1779,1879
1780,1863
1781,1855
1782,1837
1783,1821
1784,1821
1785,1821
1786,1840
1787,1853
1788,1851
1789,1872
1790,1869
1791,1887
1792,1886
1793,1875
1794,1893
1795,1890
1796,1859
1797,1858
1798,1850
1799,1831
1800,1827
1801,1830
1802,1825
1803,1840
1804,1847
1805,1867
1806,1867
1807,1872
1808,1886
1809,1886
1810,1882
1811,1899
1812,1889
1813,1863
1814,1858
1815,1845
1816,1827
1817,1819
1818,1819
1819,1831
1820,1840
1821,1855
1822,1854
1823,1865
1824,1859
1825,1876
1826,1878
1827,1887
1828,1886
1829,1872
1830,1861
1831,1850
1832,1827
1833,1822
1834,1827
1835,1823
1836,1840
1837,1850
1838,1865
1839,1859
1840,1875
1841,1878
1842,1884
1843,1887
1844,1898
1845,1893
1846,1869
1847,1854
1848,1840
1849,1836
1850,1822
1851,1825
1852,1833
1853,1836
1854,1845
1855,1859
1856,1867
1857,1882
1858,1887
1859,1886
1860,1886
1861,1899
1862,1885
1863,1863
1864,1856
1865,1840
1866,1823
1867,1827
1868,1822
1869,1836
1870,1850
1871,1851
1872,1862
1873,1872
1874,1886
1875,1894
1876,1886
1877,1893
1878,1901
1879,1889
1880,1859
1881,1854
1882,1840
1883,1819
1884,1821
1885,1815
1886,1836
1887,1831
1888,1856
1889,1870
1890,1873
1891,1882
1892,1885
1893,1885
1894,1906
1895,1902
1896,1875
1897,1863
1898,1854
1899,1839
1900,1826
1901,1823
1902,1830
1903,1840
1904,1861
1905,1872
1906,1872
1907,1873
1908,1884
1909,1885
1910,1891
1911,1903
1912,1885
1913,1872
1914,1852
1915,1847
1916,1822
1917,1819
1918,1828
1919,1838
1920,1847
1921,1862
1922,1867
1923,1873
1924,1883
1925,1883
1926,1882
1927,1895
1928,1891
1929,1886
1930,1866
1931,1861
1932,1840
1933,1830
1934,1823
1935,1824
1936,1839
1937,1840
1938,1871
1939,1876
1940,1882
1941,1879
1942,1887
1943,1881
1944,1897
1945,1893
1946,1861
1947,1854
1948,1840
1949,1823
1950,1827
1951,1825
1952,1833
1953,1843
1954,1854
1955,1862
1956,1866
1957,1874
1958,1887
1959,1893
1960,1886
1961,1905
1962,1893
1963,1877
1964,1861
1965,1853
1966,1835
1967,1829
1968,1825
1969,1840
1970,1839
1971,1853
1972,1859
1973,1865
1974,1883
1975,1873
1976,1879
1977,1885
1978,1901
1979,1879
1980,1859
1981,1855
1982,1845
1983,1823
1984,1826
1985,1823
1986,1835
1987,1854
1988,1869
1989,1874
1990,1879
1991,1885
1992,1887
1993,1888
1994,1904
1995,1891
1996,1872
1997,1866
1998,1849
1999,1842
2000,1827
2001,1825
2002,1824
2003,1840
2004,1840
2005,1863
2006,1866
2007,1875
2008,1890
2009,1886
2010,1895
2011,1905
2012,1904
2013,1871
2014,1857
2015,1840
2016,1820
2017,1821
2018,1814
2019,1849
2020,1854
2021,1863
2022,1856
2023,1857
2024,1863
2025,1877
2026,1879
2027,1892
2028,1894
2029,1877
2030,1872
2031,1851
2032,1840
2033,1824
2034,1817
2035,1825
2036,1840
2037,1839
2038,1860
2039,1881
2040,1877
2041,1892
2042,1885
2043,1885
2044,1895
2045,1891
2046,1875
2047,1869
2048,1855
2049,1826
2050,1824
2051,1826
2052,1830
2053,1840
2054,1856
2055,1856
2056,1865
2057,1872
2058,1882
2059,1894
2060,1883
2061,1901
2062,1895
2063,1861
2064,1840
2065,1836
2066,1821
2067,1822
2068,1826
2069,1826
2070,1840
2071,1861
2072,1869
2073,1872
2074,1891
2075,1886
2076,1887
2077,1887
2078,1902
2079,1883
2080,1870
2081,1855
2082,1847
2083,1831
2084,1823
2085,1827
2086,1839
2087,1847
2088,1854
2089,1870
2090,1877
2091,1885
2092,1881
2093,1877
2094,1897
2095,1893
2096,1879
2097,1858
2098,1851
2099,1825
2100,1822
2101,1823
2102,1835
2103,1840
2104,1858
2105,1872
2106,1881
2107,2650
2108,2067
2109,1945
2110,2054
2111,2121
2112,2150
2113,2133
2114,2112
2115,2112
2116,2110
2117,1919
2118,1680
2119,1663
2120,1799
2121,1886
2122,1931
2123,1911
2124,1873
2125,1823
2126,1742
2127,1658
2128,1591
2129,1520
2130,1463
2131,1472
2132,1487
2133,1535
2134,1594
2135,1661
2136,1729
2137,1795
2138,2522
2139,2121
2140,1930
2141,2076
2142,2144
2143,2195
2144,2223
2145,2224
2146,2219
2147,2177
2148,1965
2149,1698
2150,1612
2151,1734
2152,1890
2153,1966
2154,1988
2155,1968
2156,1909
2157,1801
2158,1678
2159,1535
2160,1449
2161,1438
2162,1469
2163,1514
2164,1583
2165,1657
2166,1719
2167,1776
2168,1815
2169,2215
2170,2240
2171,1907
2172,2043
2173,2176
2174,2270
2175,2302
2176,2288
2177,2269
2178,2234
2179,2063
2180,1824
2181,1680
2182,1694
2183,1827
2184,1904
2185,1929
2186,1905
2187,1831
2188,1727
2189,1600
2190,1472
2191,1395
2192,1394
2193,1451
2194,1535
2195,1635
2196,1717
2197,1775
2198,1809
2199,1831
2200,1529
2201,2355
2202,1872
2203,1994
2204,2142
2205,2224
2206,2246
2207,2211
2208,2170
2209,2155
2210,2148
2211,1982
2212,1741
2213,1805
2214,1936
2215,1977
2216,1966
2217,1906
2218,1821
2219,1697
2220,1535
2221,1428
2222,1370
2223,1387
2224,1447
2225,1530
2226,1629
2227,1733
2228,1813
2229,1854
2230,1875
2231,1135
2232,2512
2233,1877
2234,1907
2235,2031
2236,2116
2237,2122
2238,2068
2239,1942
2240,1918
2241,2229
2242,2156
2243,2042
2244,2112
2245,2145
2246,2093
2247,2037
2248,1944
2249,1815
2250,1671
2251,1488
2252,1359
2253,1305
2254,1313
2255,1387
2256,1488
2257,1615
2258,1726
2259,1798
2260,1855
2261,1914
2262,1360
2263,2624
2264,1927
2265,1892
2266,1999
2267,2071
2268,2069
2269,1946
2270,1705
2271,1806
2272,2339
2273,2251
2274,2213
2275,2211
2276,2188
2277,2138
2278,2087
2279,1984
2280,1842
2281,1680
2282,1495
2283,1360
2284,1294
2285,1287
2286,1360
2287,1445
2288,1583
2289,1680
2290,1766
2291,1826
2292,1871
2293,1971
2294,2739
2295,2004
2296,1829
2297,1892
2298,1920
2299,1911
2300,1714
2301,1425
2302,2013
2303,2608
2304,2471
2305,2319
2306,2254
2307,2226
2308,2173
2309,2118
2310,2016
2311,1909
2312,1744
2313,1530
2314,1392
2315,1298
2316,1264
2317,1333
2318,1424
2319,1535
2320,1648
2321,1743
2322,1808
2323,1863
2324,1907
2325,2663
2326,2099
2327,1775
2328,1792
2329,1807
2330,1738
2331,1535
2332,1477
2333,2427
2334,2749
2335,2506
2336,2306
2337,2207
2338,2197
2339,2151
2340,2107
2341,2027
2342,1917
2343,1759
2344,1601
2345,1466
2346,1360
2347,1330
2348,1364
2349,1442
2350,1530
2351,1625
2352,1712
2353,1767
2354,1828
2355,1872
2356,2403
2357,2176
2358,1733
2359,1638
2360,1642
2361,1583
2362,1418
2363,1627
2364,2800
2365,2882
2366,2541
2367,2320
2368,2228
2369,2192
2370,2146
2371,2110
2372,2038
2373,1936
2374,1793
2375,1614
2376,1459
2377,1376
2378,1364
2379,1377
2380,1439
2381,1509
2382,1602
2383,1675
2384,1734
2385,1783
2386,1839
2387,2125
2388,2234
2389,1710
2390,1590
2391,1599
2392,1499
2393,1407
2394,1947
2395,3007
2396,2917
2397,2535
2398,2286
2399,2192
2400,2154
2401,2122
2402,2106
2403,2036
2404,1927
2405,1792
2406,1612
2407,1445
2408,1343
2409,1296
2410,1332
2411,1433
2412,1562
2413,1644
2414,1703
2415,1751
2416,1775
2417,1819
2418,1292
2419,2379
2420,1729
2421,1535
2422,1497
2423,1444
2424,1392
2425,1968
2426,3022
2427,2884
2428,2527
2429,2324
2430,2212
2431,2192
2432,2179
2433,2142
2434,2068
2435,1946
2436,1797
2437,1622
2438,1457
2439,1329
2440,1285
2441,1311
2442,1387
2443,1499
2444,1616
2445,1718
2446,1771
2447,1798
2448,1824
2449,1056
2450,2439
2451,1762
2452,1511
2453,1433
2454,1377
2455,1370
2456,2090
2457,3008
2458,2852
2459,2479
2460,2295
2461,2243
2462,2243
2463,2208
2464,2165
2465,2096
2466,1983
2467,1823
2468,1631
2469,1456
2470,1344
2471,1290
2472,1306
2473,1370
2474,1491
2475,1605
2476,1697
2477,1774
2478,1841
2479,1865
2480,1802
2481,2599
2482,1872
2483,1535
2484,1456
2485,1375
2486,1309
2487,1955
2488,2943
2489,2831
2490,2448
2491,2255
2492,2185
2493,2191
2494,2215
