Time(ms),Raw_ADC,ENV_Value,RMS,MDF,MW_Amp,MW_Area,MW_Latency,MW_Valid,Marker
0,1859.6,203.4,0.0,103.3,0.0,0.0,0.0,0,
100,1859.0,16.6,0.0,103.3,0.0,0.0,0.0,0,
200,1858.3,3.9,0.0,103.3,0.0,0.0,0.0,0,
300,1858.5,4.3,0.0,103.3,0.0,0.0,0.0,0,
400,1859.4,4.1,0.0,103.3,0.0,0.0,0.0,0,
500,1858.9,2.8,0.0,80.7,0.0,0.0,0.0,0,
600,1859.6,3.7,0.0,89.9,0.0,0.0,0.0,0,
700,1860.0,2.7,0.0,99.6,0.0,0.0,0.0,0,
800,1859.1,3.3,0.0,83.2,0.0,0.0,0.0,0,
900,1859.5,4.6,0.0,78.7,0.0,0.0,0.0,0,
1000,1859.9,4.7,0.0,79.5,0.0,0.0,0.0,0,
1100,1866.8,146.1,0.0,67.5,0.0,0.0,0.0,0,
1200,1872.9,145.2,0.0,66.7,1055.0,4783.0,5.0,1,
1300,1835.0,174.5,0.0,66.7,1055.0,4783.0,5.0,1,
1400,1865.5,241.4,0.0,67.3,1055.0,4783.0,5.0,1,
1500,1861.1,210.3,0.0,94.2,1055.0,4783.0,5.0,1,
1600,1857.3,168.3,158.9,133.9,1284.0,5193.0,5.0,1,
1700,1861.7,49.8,169.1,105.9,596.0,3400.0,13.0,1,
1800,1858.2,7.3,169.1,67.1,596.0,3400.0,13.0,1,
1900,1858.1,5.9,169.1,44.3,596.0,3400.0,13.0,1,
2000,1859.4,4.3,169.1,37.1,596.0,3400.0,13.0,1,
2100,1858.6,3.9,169.1,35.4,596.0,3400.0,13.0,1,
2200,1859.2,3.6,169.1,77.9,596.0,3400.0,13.0,1,
2300,1858.8,4.0,169.1,98.9,596.0,3400.0,13.0,1,
2500,1859.0,6.0,169.1,74.6,596.0,3400.0,13.0,1,
2600,1859.5,5.3,169.1,85.8,596.0,3400.0,13.0,1,
2700,1883.3,117.5,168.8,66.0,596.0,3400.0,13.0,1,
2800,1842.5,155.9,168.1,66.0,988.0,4457.0,5.0,1,
2900,1862.3,342.7,180.6,66.0,1247.0,4632.0,27.0,0,
3000,1860.0,187.2,181.7,46.9,840.0,4359.0,28.0,0,
3100,1862.7,221.0,172.0,35.6,981.0,4147.0,27.0,0,
3200,1856.7,92.0,168.5,36.4,1029.0,4715.0,2.0,0,
3300,1857.3,56.2,156.5,184.5,832.0,3701.0,2.0,0,
3500,1857.5,5.4,156.5,100.9,832.0,3701.0,2.0,0,
3600,1859.1,5.9,156.5,37.2,832.0,3701.0,2.0,0,
3700,1858.5,6.3,156.5,37.3,832.0,3701.0,2.0,0,
3800,1859.1,8.4,156.6,93.5,832.0,3701.0,2.0,0,
3900,1858.6,6.2,156.6,73.6,832.0,3701.0,2.0,0,
4000,1858.9,5.8,156.6,73.6,832.0,3701.0,2.0,0,
4100,1859.5,10.6,156.7,78.5,832.0,3701.0,2.0,0,
4200,1858.6,6.7,156.7,84.2,832.0,3701.0,2.0,0,
4300,1863.2,73.0,156.3,71.9,764.0,4046.0,6.0,1,
4500,1864.2,105.6,141.9,35.9,1076.0,4722.0,2.0,0,
4600,1867.8,191.2,124.1,38.4,855.0,4455.0,27.0,0,
4700,1849.8,179.7,124.7,143.6,1148.0,4727.0,2.0,0,
4800,1850.5,220.2,128.2,199.2,1018.0,4436.0,27.0,0,
4900,1866.9,140.0,133.7,197.5,638.0,3593.0,13.0,1,
5000,1855.1,19.0,133.8,197.4,638.0,3593.0,13.0,1,
5100,1858.4,7.6,133.8,74.0,638.0,3593.0,13.0,1,
5200,1858.7,5.3,133.8,35.5,638.0,3593.0,13.0,1,
5300,1858.8,4.4,133.8,35.6,638.0,3593.0,13.0,1,
5500,1859.6,5.4,133.7,104.7,638.0,3593.0,13.0,1,
5600,1859.5,4.7,133.7,100.5,638.0,3593.0,13.0,1,
5700,1859.7,5.3,133.7,100.6,638.0,3593.0,13.0,1,
5800,1859.3,5.3,133.6,99.8,638.0,3593.0,13.0,1,
5900,1859.2,33.2,133.6,85.2,638.0,3593.0,13.0,1,
6000,1870.4,111.7,130.3,38.1,1198.0,4570.0,27.0,0,
6100,1876.3,127.5,131.9,41.0,675.0,3802.0,27.0,0,
6200,1841.8,81.4,129.3,67.5,1157.0,4909.0,2.0,0,
6300,1851.8,139.2,129.3,146.9,1086.0,4974.0,28.0,0,
6500,1853.2,169.6,116.5,168.8,731.0,4349.0,2.0,0,
6600,1863.5,18.5,114.1,168.2,1005.0,4320.0,2.0,0,
6700,1857.9,6.9,114.0,133.5,1005.0,4320.0,2.0,0,
6800,1858.4,5.8,114.0,55.7,1005.0,4320.0,2.0,0,
6900,1860.6,5.0,114.0,35.9,1005.0,4320.0,2.0,0,
7000,1860.5,4.3,113.9,72.3,1005.0,4320.0,2.0,0,
7100,1859.9,4.8,113.9,133.2,1005.0,4320.0,2.0,0,
7200,1859.3,5.0,113.9,114.1,1005.0,4320.0,2.0,0,
7300,1859.4,6.4,113.9,106.6,1005.0,4320.0,2.0,0,
7500,1859.4,5.5,113.9,116.0,1005.0,4320.0,2.0,0,
7600,1887.1,86.4,118.9,29.2,916.0,4845.0,6.0,1,
7700,1841.5,146.4,119.8,34.3,1095.0,4148.0,27.0,0,
7800,1855.3,126.5,118.6,36.5,1278.0,5168.0,2.0,0,
7900,1868.1,181.0,120.1,66.7,1445.0,4995.0,2.0,0,
8000,1858.7,250.2,123.4,168.6,981.0,4467.0,2.0,0,
8100,1881.2,176.3,134.3,204.0,1052.0,4204.0,27.0,0,
8200,1839.7,25.0,132.0,176.6,1073.0,4040.0,2.0,0,
8300,1859.1,6.6,131.9,87.5,1073.0,4040.0,2.0,0,
8500,1859.0,6.5,132.0,73.7,1073.0,4040.0,2.0,0,
8600,1858.3,5.4,132.0,70.8,1073.0,4040.0,2.0,0,
8700,1858.8,5.4,132.0,85.7,1073.0,4040.0,2.0,0,
8800,1859.4,6.4,132.0,98.6,1073.0,4040.0,2.0,0,
8900,1859.0,5.1,132.0,93.6,1073.0,4040.0,2.0,0,
9000,1859.7,5.7,132.0,85.6,1073.0,4040.0,2.0,0,
9100,1859.5,5.9,132.0,78.8,1073.0,4040.0,2.0,0,
9200,1870.5,62.6,126.9,41.6,670.0,3763.0,5.0,1,
9300,1849.2,207.5,130.1,35.7,1042.0,4270.0,27.0,0,
9500,1858.5,160.5,129.4,40.1,1054.0,5148.0,2.0,0,
9600,1881.6,147.5,124.8,131.7,1351.0,5101.0,2.0,0,
9700,1829.0,96.1,113.1,166.0,1320.0,5015.0,2.0,0,
9800,1866.8,52.4,117.3,137.0,942.0,4445.0,2.0,0,
9900,1861.1,22.9,117.6,155.0,942.0,4445.0,2.0,0,
10000,1856.4,11.2,117.8,67.2,942.0,4445.0,2.0,0,
10100,1857.8,6.7,117.8,41.2,942.0,4445.0,2.0,0,
10200,1859.0,5.1,117.8,124.4,942.0,4445.0,2.0,0,
10300,1859.2,5.2,117.8,150.0,942.0,4445.0,2.0,0,
10500,1859.1,5.4,117.8,112.7,942.0,4445.0,2.0,0,
10600,1859.9,5.7,117.8,105.0,942.0,4445.0,2.0,0,
10700,1859.3,5.1,117.8,99.7,942.0,4445.0,2.0,0,
10800,1862.4,54.8,117.5,81.2,791.0,4469.0,6.0,1,
10900,1863.0,186.3,109.6,40.9,1296.0,5934.0,2.0,0,
11000,1857.8,116.9,112.8,82.4,1226.0,5139.0,2.0,0,
11100,1880.3,183.8,118.6,112.4,1058.0,4588.0,27.0,0,
11200,1837.5,111.3,117.8,169.4,1259.0,5441.0,2.0,0,
11300,1864.0,173.7,119.0,185.0,1150.0,5032.0,2.0,0,
11500,1856.8,18.5,122.0,151.2,1150.0,5032.0,2.0,0,
11600,1859.5,8.0,121.8,72.0,1150.0,5032.0,2.0,0,
11700,1860.1,5.7,121.8,56.8,1150.0,5032.0,2.0,0,
11800,1859.5,6.9,121.8,100.9,1150.0,5032.0,2.0,0,
11900,1859.0,6.3,121.8,123.4,1150.0,5032.0,2.0,0,
12000,1859.7,5.3,121.8,122.7,1150.0,5032.0,2.0,0,
12100,1859.8,6.4,121.8,86.4,1150.0,5032.0,2.0,0,
12200,1859.6,5.7,121.8,76.6,1150.0,5032.0,2.0,0,
12300,1859.5,5.3,121.8,89.3,1150.0,5032.0,2.0,0,
12500,1864.6,80.7,121.3,76.3,1499.0,5877.0,2.0,0,
12600,1877.8,147.2,117.5,131.8,877.0,4699.0,2.0,0,
12700,1839.5,108.7,113.7,184.0,1300.0,5363.0,2.0,0,
12800,1862.1,190.6,116.3,198.8,1173.0,5336.0,2.0,0,
12900,1864.8,145.5,124.3,188.7,1388.0,5479.0,28.0,0,
13000,1863.8,136.9,115.7,103.7,1369.0,5001.0,2.0,0,
13100,1858.0,23.8,117.3,72.6,880.0,4628.0,2.0,0,
13200,1859.3,6.6,117.2,101.7,880.0,4628.0,2.0,0,
13300,1860.6,6.7,117.2,89.1,880.0,4628.0,2.0,0,
13500,1859.0,5.3,117.2,89.0,880.0,4628.0,2.0,0,
13600,1859.4,5.5,117.2,137.6,880.0,4628.0,2.0,0,
13700,1859.4,4.6,117.2,135.1,880.0,4628.0,2.0,0,
13800,1859.7,4.4,117.2,118.0,880.0,4628.0,2.0,0,
13900,1860.1,6.5,117.2,99.4,880.0,4628.0,2.0,0,
14000,1859.7,4.6,117.2,76.0,880.0,4628.0,2.0,0,
14100,1878.1,121.8,118.4,57.0,581.0,3713.0,5.0,1,
14200,1849.6,184.6,118.7,44.9,880.0,5037.0,2.0,0,
14300,1860.0,97.0,121.1,66.8,1326.0,5424.0,2.0,0,
14500,1871.6,194.7,118.9,123.6,769.0,4496.0,28.0,0,
14600,1852.0,107.1,120.0,134.9,1266.0,5167.0,2.0,0,
14700,1860.0,23.6,120.0,102.9,937.0,4443.0,2.0,0,
14800,1860.1,9.7,120.0,89.8,937.0,4443.0,2.0,0,
14900,1860.1,5.9,120.0,89.8,937.0,4443.0,2.0,0,rest_end
15000,1859.8,6.0,120.0,54.9,937.0,4443.0,2.0,0,
15100,1860.0,5.7,120.0,78.7,937.0,4443.0,2.0,0,
15200,1859.9,4.6,120.0,91.2,937.0,4443.0,2.0,0,
15300,1859.5,4.7,120.0,88.3,937.0,4443.0,2.0,0,
15500,1858.5,5.1,120.0,98.6,937.0,4443.0,2.0,0,
15600,1859.6,4.4,120.0,89.9,937.0,4443.0,2.0,0,
15700,1866.6,92.1,120.1,53.0,582.0,3583.0,5.0,1,
15800,1860.6,249.7,131.7,39.5,984.0,4672.0,27.0,0,
15900,1854.9,96.1,126.5,39.1,1148.0,5510.0,28.0,0,
16000,1882.7,164.8,126.0,39.9,797.0,5072.0,28.0,0,
16100,1843.5,164.6,123.4,88.7,1330.0,5258.0,2.0,0,
16200,1851.1,140.5,121.3,105.0,1275.0,5637.0,2.0,0,
16300,1866.4,47.2,123.3,103.1,968.0,4831.0,2.0,0,
16500,1859.6,4.5,123.4,89.0,968.0,4831.0,2.0,0,
16600,1860.2,5.1,123.3,48.2,968.0,4831.0,2.0,0,
16700,1858.9,5.3,123.3,48.9,968.0,4831.0,2.0,0,
16800,1860.3,5.2,123.3,87.1,968.0,4831.0,2.0,0,
16900,1859.4,5.3,123.4,99.4,968.0,4831.0,2.0,0,
17000,1859.5,4.9,123.4,109.2,968.0,4831.0,2.0,0,
17100,1859.5,4.9,123.4,101.9,968.0,4831.0,2.0,0,
17200,1860.0,5.7,123.3,82.5,968.0,4831.0,2.0,0,
17300,1867.5,93.2,125.5,39.4,674.0,3615.0,6.0,1,
17500,1890.2,153.3,120.7,36.9,1225.0,5650.0,28.0,0,
17600,1840.1,185.0,120.1,41.5,1362.0,5335.0,2.0,0,
17700,1855.4,139.1,121.4,87.1,1270.0,5489.0,2.0,0,
17800,1858.6,97.2,122.8,134.6,1171.0,5146.0,28.0,0,
17900,1863.4,93.6,124.9,104.6,826.0,4426.0,2.0,0,
18000,1861.0,13.8,124.9,106.2,826.0,4426.0,2.0,0,
18100,1860.6,7.0,124.9,65.6,826.0,4426.0,2.0,0,
18200,1859.9,5.2,124.9,34.3,826.0,4426.0,2.0,0,
18300,1858.6,6.2,124.9,34.5,826.0,4426.0,2.0,0,
18500,1859.0,5.6,124.9,89.9,826.0,4426.0,2.0,0,
18600,1860.1,4.5,124.9,90.4,826.0,4426.0,2.0,0,
18700,1860.4,5.8,124.9,99.2,826.0,4426.0,2.0,0,
18800,1860.2,4.8,124.9,99.8,826.0,4426.0,2.0,0,
18900,1866.3,26.3,124.4,107.3,826.0,4426.0,2.0,0,
19000,1876.9,108.3,118.9,51.9,625.0,3940.0,5.0,1,
19100,1848.4,167.0,117.5,66.3,1057.0,5553.0,2.0,0,
19200,1860.3,142.7,117.9,46.3,1258.0,5590.0,2.0,0,
19300,1856.5,104.8,115.6,36.5,1107.0,5250.0,28.0,0,
19500,1885.2,132.6,116.7,104.4,749.0,4516.0,28.0,0,
19600,1840.2,22.7,116.1,136.6,994.0,4468.0,2.0,0,
19700,1859.8,6.5,116.1,94.4,994.0,4468.0,2.0,0,
19800,1859.7,4.9,116.1,51.0,994.0,4468.0,2.0,0,
19900,1859.3,6.8,116.1,67.7,994.0,4468.0,2.0,0,
20000,1859.3,4.6,116.1,108.7,994.0,4468.0,2.0,0,
20100,1859.7,4.5,116.1,71.4,994.0,4468.0,2.0,0,
20200,1860.0,5.3,116.1,81.9,994.0,4468.0,2.0,0,
20300,1859.9,4.9,116.1,78.8,994.0,4468.0,2.0,0,
20500,1859.9,5.1,116.1,94.4,994.0,4468.0,2.0,0,
20600,1866.3,138.5,116.1,37.0,1351.0,4232.0,27.0,0,
20700,1861.4,192.8,121.1,37.2,615.0,4233.0,28.0,0,
20800,1853.4,92.3,120.7,39.8,1198.0,5684.0,2.0,0,
20900,1858.9,102.5,120.1,69.2,1219.0,5811.0,28.0,0,
21000,1879.3,138.8,120.2,165.4,735.0,4651.0,28.0,0,
21100,1840.3,158.7,115.5,104.4,756.0,4556.0,28.0,0,
21200,1869.0,26.4,116.1,103.9,938.0,4166.0,2.0,0,
21300,1859.2,5.1,115.9,144.9,938.0,4166.0,2.0,0,
21500,1860.6,4.3,115.9,45.2,938.0,4166.0,2.0,0,
21600,1859.8,4.3,115.9,53.1,938.0,4166.0,2.0,0,
21700,1860.3,5.2,115.9,124.3,938.0,4166.0,2.0,0,
21800,1859.7,4.6,115.9,107.9,938.0,4166.0,2.0,0,
21900,1859.8,4.3,115.9,100.5,938.0,4166.0,2.0,0,
22000,1859.8,5.3,115.9,99.1,938.0,4166.0,2.0,0,
22100,1859.3,4.6,115.9,99.2,938.0,4166.0,2.0,0,
22200,1869.1,122.0,114.3,70.0,771.0,4667.0,5.0,1,
22300,1859.8,218.7,116.5,66.6,1101.0,4897.0,27.0,0,
22500,1872.6,137.9,116.1,133.3,965.0,5219.0,28.0,0,
22600,1848.4,153.1,114.9,168.5,778.0,4952.0,28.0,0,
22700,1864.8,141.9,115.5,151.5,1273.0,5569.0,2.0,0,
22800,1858.8,35.0,113.9,103.4,1111.0,4586.0,2.0,0,
22900,1859.2,12.0,113.9,103.0,1111.0,4586.0,2.0,0,
23000,1859.7,5.4,114.0,103.3,1111.0,4586.0,2.0,0,
23100,1861.2,4.9,114.0,77.9,1111.0,4586.0,2.0,0,
23200,1860.8,5.1,113.9,51.0,1111.0,4586.0,2.0,0,
23300,1859.8,4.6,114.0,82.0,1111.0,4586.0,2.0,0,
23500,1860.4,4.8,114.0,106.0,1111.0,4586.0,2.0,0,
23600,1860.0,5.5,113.9,100.3,1111.0,4586.0,2.0,0,
23700,1860.9,4.8,113.9,99.8,1111.0,4586.0,2.0,0,
23800,1874.4,45.4,113.8,84.9,527.0,2953.0,6.0,1,
23900,1856.6,239.9,115.9,67.1,1131.0,5347.0,27.0,0,
24000,1862.3,109.5,115.1,66.3,1475.0,5332.0,2.0,0,
24100,1852.9,178.9,113.8,66.8,1404.0,6017.0,28.0,0,
24200,1862.2,155.5,115.4,136.6,1350.0,5179.0,2.0,0,
24300,1854.7,84.8,118.2,167.8,1243.0,5459.0,2.0,0,
