Time(ms),Raw_ADC
242,1859
243,1857
244,1857
245,1856
246,1858
247,1861
248,1859
249,1861
250,1861
251,1862
252,1862
253,1862
254,1863
255,1863
256,1863
257,1862
258,1858
259,1859
260,1859
261,1858
262,1858
263,1857
264,1855
265,1856
266,1856
267,1856
268,1857
269,1865
270,1861
271,1863
272,1863
273,1861
274,1861
275,1858
276,1861
277,1859
278,1857
279,1858
280,1857
281,1856
282,1860
283,1861
284,1859
285,1862
286,1862
287,1863
288,1861
289,1862
290,1861
291,1861
292,1861
293,1856
294,1852
295,1851
296,1855
297,1854
298,1855
299,1863
300,1859
301,1856
302,1861
303,1861
304,1865
305,1865
306,1861
307,1858
308,1856
309,1859
310,1860
311,1856
312,1859
313,1859
314,1859
315,1859
316,1860
317,1862
318,1866
319,1866
320,1866
321,1865
322,1863
323,1860
324,1855
325,1855
326,1855
327,1852
328,1855
329,1850
330,1853
331,1859
332,1854
333,1863
334,1863
335,1866
336,1868
337,1865
338,1863
339,1859
340,1859
341,1858
342,1858
343,1856
344,1856
345,1855
346,1858
347,1860
348,1860
349,1859
350,1861
351,1865
352,1862
353,1862
354,1857
355,1857
356,1856
357,1853
358,1854
359,1850
360,1857
361,1856
362,1858
363,1856
364,1856
365,1858
366,1861
367,1861
368,1863
369,1863
370,1861
371,1864
372,1862
373,1858
374,1861
375,1859
376,1857
377,1856
378,1855
379,1857
380,1857
381,1857
382,1860
383,1858
384,1855
385,1859
386,1856
387,1858
388,1857
389,1863
390,1863
391,1863
392,1859
393,1859
394,1858
395,1857
396,1861
397,1858
398,1861
399,1863
400,1858
401,1857
402,1861
403,1861
404,1863
405,1867
406,1864
407,1859
408,1856
409,1859
410,1859
411,1858
412,1859
413,1857
414,1856
415,1855
416,1855
417,1855
418,1857
419,1855
420,1857
421,1861
422,1863
423,1859
424,1861
425,1858
426,1857
427,1859
428,1856
429,1858
430,1856
431,1857
432,1853
433,1863
434,1861
435,1863
436,1863
437,1863
438,1866
439,1863
440,1862
441,1859
442,1858
443,1858
444,1852
445,1851
446,1852
447,1853
448,1855
449,1856
450,1861
451,1865
452,1863
453,1862
454,1865
455,1866
456,1861
457,1866
458,1861
459,1861
460,1858
461,1858
462,1857
463,1863
464,1859
465,1859
466,1859
467,1858
468,1862
469,1862
470,1862
471,1863
472,1865
473,1863
474,1856
475,1857
476,1855
477,1855
478,1854
479,1858
480,1861
481,1859
482,1863
483,1861
484,1862
485,1866
486,1862
487,1865
488,1859
489,1865
490,1863
491,1857
492,1858
493,1857
494,1857
495,1857
496,1857
497,1856
498,1859
499,1859
500,1861
501,1857
502,1857
503,1858
504,1859
505,1858
506,1856
507,1859
508,1856
509,1855
510,1854
511,1860
512,1858
513,1861
514,1856
515,1861
516,1861
517,1862
518,1862
519,1863
520,1863
521,1860
522,1859
523,1862
524,1860
525,1859
526,1857
527,1859
528,1856
529,1859
530,1858
531,1853
532,1856
533,1856
534,1855
535,1857
536,1861
537,1859
538,1859
539,1858
540,1862
541,1859
542,1859
543,1857
544,1856
545,1856
546,1858
547,1857
548,1858
549,1861
550,1861
551,1860
552,1861
553,1867
554,1863
555,1861
556,1862
557,1861
558,1861
559,1861
560,1858
561,1857
562,1856
563,1862
564,1855
565,1856
566,1857
567,1856
568,1858
569,1865
570,1867
571,1865
572,1863
573,1861
574,1862
575,1858
576,1856
577,1856
578,1856
579,1858
580,1858
581,1861
582,1862
583,1859
584,1859
585,1863
586,1865
587,1863
588,1863
589,1861
590,1861
591,1859
592,1863
593,1857
594,1854
595,1852
596,1854
597,1854
598,1856
599,1863
600,1862
601,1863
602,1862
603,1862
604,1865
605,1864
606,1860
607,1862
608,1859
609,1858
610,1858
611,1856
612,1856
613,1859
614,1858
615,1857
616,1859
617,1857
618,1859
619,1861
620,1862
621,1861
622,1861
623,1862
624,1854
625,1854
626,1854
627,1855
628,1852
629,1850
630,1851
631,1860
632,1854
633,1857
634,1860
635,1863
636,1863
637,1863
638,1863
639,1859
640,1859
641,1859
642,1860
643,1855
644,1857
645,1859
646,1861
647,1859
648,1861
649,1860
650,1861
651,1862
652,1863
653,1869
654,1857
655,1857
656,1857
657,1856
658,1854
659,1853
660,1856
661,1857
662,1856
663,1858
664,1861
665,1859
666,1862
667,1862
668,1862
669,1861
670,1866
671,1861
672,1863
673,1865
674,1862
675,1863
676,1858
677,1861
678,1858
679,1859
680,1859
681,1860
682,1862
683,1866
684,1856
685,1857
686,1856
687,1858
688,1858
689,1861
690,1861
691,1859
692,1857
693,1855
694,1855
695,1856
696,1857
697,1860
698,1860
699,1862
700,1859
701,1862
702,1866
703,1866
704,1862
705,1863
706,1858
707,1858
708,1860
709,1858
710,1857
711,1857
712,1857
713,1859
714,1856
715,1855
716,1853
717,1854
718,1856
719,1859
720,1859
721,1866
722,1865
723,1860
724,1859
725,1859
726,1858
727,1857
728,1856
729,1859
730,1855
731,1851
732,1859
733,1859
734,1862
735,1865
736,1866
737,1863
738,1861
739,1861
740,1860
741,1862
742,1862
743,1857
744,1854
745,1852
746,1856
747,1855
748,1855
749,1856
750,1858
751,1861
752,1863
753,1866
754,1863
755,1863
756,1861
757,1859
758,1858
759,1858
760,1856
761,1857
762,1856
763,1859
764,1860
765,1859
766,1859
767,1861
768,1861
769,1863
770,1863
771,1862
772,1860
773,1860
774,1858
775,1854
776,1851
777,1853
778,1853
779,1856
780,1857
781,1859
782,1859
783,1859
784,1860
785,1861
786,1867
787,1867
788,1863
789,1863
790,1861
791,1859
792,1861
793,1860
794,1859
795,1858
796,1858
797,1859
798,1859
799,1859
800,1859
801,1861
802,1862
803,1866
804,1861
805,1862
806,1856
807,1856
808,1855
809,1862
810,1859
811,1858
812,1855
813,1856
814,1855
815,1858
816,1863
817,1859
818,1861
819,1863
820,1866
821,1862
822,1863
823,1861
824,1858
825,1861
826,1858
827,1856
828,1858
829,1856
830,1857
831,1855
832,1855
833,1856
834,1856
835,1857
836,1860
837,1861
838,1861
839,1857
840,1856
841,1857
842,1859
843,1858
844,1857
845,1858
846,1859
847,1861
848,1860
849,1861
850,1859
851,1861
852,1863
853,1863
854,1866
855,1866
856,1859
857,1858
858,1859
859,1858
860,1859
861,1859
862,1856
863,1859
864,1856
865,1855
866,1857
867,1856
868,1856
869,1862
870,1866
871,1863
872,1867
873,1862
874,1860
875,1859
876,1859
877,1856
878,1856
879,1857
880,1857
881,1859
882,1861
883,1862
884,1862
885,1863
886,1862
887,1866
888,1865
889,1863
890,1861
891,1861
892,1862
893,1859
894,1853
895,1851
896,1857
897,1853
898,1856
899,1862
900,1863
901,1863
902,1863
903,1867
904,1865
905,1863
906,1863
907,1863
908,1859
909,1859
910,1859
911,1858
912,1855
913,1859
914,1857
915,1858
916,1855
917,1858
918,1865
919,1863
920,1863
921,1863
922,1866
923,1863
924,1856
925,1856
926,1853
927,1853
928,1851
929,1853
930,1854
931,1860
932,1856
933,1862
934,1861
935,1863
936,1864
937,1864
938,1865
939,1863
940,1861
941,1860
942,1861
943,1858
944,1858
945,1856
946,1858
947,1858
948,1859
949,1861
950,1862
951,1863
952,1866
953,1867
954,1858
955,1858
956,1856
957,1856
958,1856
959,1856
960,1860
961,1858
962,1857
963,1859
964,1858
965,1861
966,1862
967,1861
968,1863
969,1865
970,1865
971,1863
972,1863
973,1865
974,1865
975,1863
976,1862
977,1861
978,1860
979,1859
980,1859
981,1861
982,1859
983,1861
984,1855
985,1855
986,1858
987,1859
988,1858
989,1867
990,1861
991,1862
992,1859
993,1857
994,1858
995,1856
996,1858
997,1859
998,1858
999,1861
1000,1859
1001,1859
1002,1862
1003,1865
1004,1859
1005,1863
1006,1863
1007,1861
1008,1857
1009,1859
1010,1857
1011,1856
1012,1856
1013,1856
1014,1854
1015,1854
1016,1856
1017,1856
1018,1856
1019,1855
1020,1856
1021,1865
1022,1865
1023,1860
1024,1861
1025,1858
1026,1857
1027,1859
1028,1856
1029,1857
1030,1861
1031,1847
1032,1859
1033,1859
1034,1861
1035,1862
1036,1863
1037,1861
1038,1863
1039,1865
1040,1861
1041,1857
1042,1859
1043,1856
1044,1855
1045,1853
1046,1854
1047,1853
1048,1856
1049,1856
1050,1859
1051,1862
1052,1860
1053,1862
1054,1865
1055,1862
1056,1861
1057,1861
1058,1858
1059,1858
1060,1857
1061,1856
1062,1858
1063,1859
1064,1860
1065,1860
1066,1861
1067,1862
1068,1862
1069,1862
1070,1861
1071,1860
1072,1860
1073,1860
1074,1856
1075,1853
1076,1854
1077,1854
1078,1855
1079,1859
1080,1859
1081,1857
1082,1861
1083,1857
1084,1857
1085,1862
1086,1863
1087,1862
1088,1861
1089,1861
1090,1861
1091,1858
1092,1860
1093,1859
1094,1856
1095,1856
1096,1856
1097,1858
1098,1858
1099,1859
1100,1859
1101,1863
1102,1859
1103,1860
1104,1856
1105,1855
1106,1853
1107,1853
1108,1855
1109,1858
1110,1861
1111,1859
1112,1861
1113,1862
1114,1861
1115,1859
1116,1857
1117,1858
1118,1856
1119,1859
1120,1859
1121,1859
1122,1858
1123,1857
1124,1857
1125,1859
1126,1858
1127,1860
1128,1859
1129,1861
1130,1857
1131,1855
1132,1854
1133,1854
1134,1853
1135,1855
1136,1856
1137,1856
1138,1858
1139,1853
1140,1854
1141,1855
1142,1859
1143,1857
1144,1858
1145,1858
1146,1858
1147,1860
1148,1860
1149,1857
1150,1860
1151,1859
1152,1859
1153,1861
1154,1860
1155,1863
1156,1861
1157,1862
1158,1859
1159,1861
1160,1861
1161,1858
1162,1856
1163,1858
1164,1855
1165,1853
1166,1856
1167,1856
1168,1857
1169,1861
1170,1863
1171,1861
1172,1861
1173,1858
1174,1857
1175,1858
1176,1859
1177,1858
1178,1858
1179,1860
1180,1858
1181,1858
1182,1861
1183,1859
1184,1860
1185,1862
1186,1860
1187,1861
1188,1863
1189,1859
1190,1861
1191,1857
1192,1859
1193,1856
1194,1856
1195,1853
1196,1853
1197,1854
1198,1854
1199,1861
1200,1862
1201,1861
1202,1861
1203,1861
1204,1862
1205,1859
1206,1862
1207,1858
1208,1857
1209,1859
1210,1857
1211,1859
1212,1861
1213,1857
1214,1859
1215,1861
1216,1863
1217,1858
1218,1865
1219,1862
1220,1866
1221,1862
1222,1859
1223,1862
1224,1854
1225,1853
1226,1853
1227,1854
1228,1855
1229,1855
1230,1852
1231,1859
1232,1856
1233,1859
1234,1862
1235,1859
1236,1862
1237,1861
1238,1862
1239,1861
1240,1862
1241,1860
1242,1861
1243,1859
1244,1860
1245,1863
1246,1859
1247,1859
1248,1863
1249,1863
1250,1863
1251,1862
1252,1863
1253,1865
1254,1859
1255,1856
1256,1857
1257,1856
1258,1856
1259,1857
1260,1863
1261,1860
1262,1861
1263,1862
1264,1861
1265,1861
1266,1862
1267,1861
1268,1865
1269,1861
1270,1863
1271,1862
1272,1861
1273,1861
1274,1861
1275,1859
1276,1859
1277,1865
1278,1862
1279,1862
1280,1863
1281,1861
1282,1862
1283,1860
1284,1856
1285,1858
1286,1857
1287,1856
1288,1857
1289,1860
1290,1858
1291,1859
1292,1859
1293,1858
1294,1860
1295,1861
1296,1861
1297,1859
1298,1859
1299,1861
1300,1861
1301,1862
1302,1859
1303,1863
1304,1861
1305,1863
1306,1859
1307,1861
1308,1861
1309,1858
1310,1857
1311,1857
1312,1858
1313,1856
1314,1854
1315,1855
1316,1858
1317,1855
1318,1856
1319,1856
1320,1855
1321,1861
1322,1861
1323,1859
1324,1858
1325,1859
1326,1856
1327,1861
1328,1858
1329,1859
1330,1857
1331,1855
1332,1858
1333,1860
1334,1861
1335,1858
1336,1861
1337,1861
1338,1859
1339,1857
1340,1857
1341,1859
1342,1858
1343,1857
1344,1851
1345,1855
1346,1853
1347,1854
1348,1855
1349,1854
1350,1859
1351,1861
1352,1856
1353,1859
1354,1856
1355,1855
1356,1856
1357,1856
1358,1857
1359,1858
1360,1858
1361,1856
1362,1856
1363,1857
1364,1858
1365,1857
1366,1857
1367,1856
1368,1857
1369,1858
1370,1860
1371,1858
1372,1858
1373,1859
1374,1855
1375,1850
1376,1853
1377,1852
1378,1851
1379,1856
1380,1857
1381,1857
1382,1859
1383,1859
1384,1857
1385,1856
1386,1858
1387,1858
1388,1858
1389,1856
1390,1857
1391,1856
1392,1857
1393,1856
1394,1856
1395,1856
1396,1856
1397,1856
1398,1857
1399,1857
1400,1859
1401,1859
1402,1858
1403,1859
1404,1853
1405,1853
1406,1854
1407,1849
1408,1851
1409,1856
1410,1857
1411,1854
1412,1856
1413,1855
1414,1855
1415,1856
1416,1856
1417,1859
1418,1861
1419,1859
1420,1859
1421,1859
1422,1857
1423,1856
1424,1857
1425,1856
1426,1857
1427,1857
1428,1857
1429,1856
1430,1857
1431,1854
1432,1856
1433,1856
1434,1855
1435,1855
1436,1856
1437,1855
1438,1854
1439,1849
1440,1854
1441,1854
1442,1861
1443,1856
1444,1857
1445,1858
1446,1857
1447,1859
1448,1859
1449,1859
1450,1859
1451,1861
1452,1860
1453,1859
1454,1859
1455,1859
1456,1858
1457,1857
1458,1856
1459,1858
1460,1859
1461,1857
1462,1859
1463,1859
1464,1855
1465,1857
1466,1856
1467,1855
1468,1855
1469,1862
1470,1863
1471,1862
1472,1861
1473,1861
1474,1861
1475,1858
1476,1861
1477,1859
1478,1858
1479,1861
1480,1859
1481,1862
1482,1862
1483,1863
1484,1864
1485,1866
1486,1863
1487,1862
1488,1863
1489,1862
1490,1861
1491,1861
1492,1860
1493,1861
1494,1856
1495,1853
1496,1856
1497,1857
1498,1859
1499,1863
1500,1863
1501,1863
1502,1859
1503,1863
1504,1861
1505,1862
1506,1861
1507,1859
1508,1860
1509,1862
1510,1859
1511,1861
1512,1858
1513,1861
1514,1861
1515,1862
1516,1865
1517,1865
1518,1863
1519,1865
1520,1865
1521,1863
1522,1863
1523,1862
1524,1857
1525,1854
1526,1856
1527,1857
1528,1854
1529,1855
1530,1854
1531,1864
1532,1857
1533,1866
1534,1865
1535,1862
1536,1866
1537,1863
1538,1862
1539,1863
1540,1861
1541,1861
1542,1861
1543,1859
1544,1861
1545,1859
1546,1862
1547,1861
1548,1862
1549,1865
1550,1861
1551,1863
1552,1861
1553,1862
1554,1856
1555,1856
1556,1855
1557,1853
1558,1854
1559,1855
1560,1862
1561,1861
1562,1861
1563,1861
1564,1866
1565,1882
1566,1887
1567,1878
1568,1879
1569,1875
1570,1872
1571,1872
1572,1867
1573,1872
1574,1871
1575,1863
1576,1869
1577,1871
1578,1863
1579,1865
1580,1868
1581,1871
1582,1872
1583,1869
1584,1855
1585,1858
1586,1857
1587,1861
1588,1861
1589,1865
1590,1865
1591,1862
1592,1863
1593,1859
1594,1854
1595,1857
1596,1858
1597,1859
1598,1867
1599,1865
1600,1857
1601,1855
1602,1863
1603,1861
1604,1856
1605,1844
1606,1841
1607,1844
1608,1845
1609,1847
1610,1847
1611,1851
1612,1852
1613,1855
1614,1851
1615,1854
1616,1850
1617,1851
1618,1856
1619,1851
1620,1856
1621,1859
1622,1859
1623,1858
1624,1861
1625,1862
1626,1861
1627,1861
1628,1859
1629,1861
1630,1857
1631,1853
1632,1862
1633,1863
1634,1863
1635,1862
1636,1864
1637,1866
1638,1862
1639,1863
1640,1857
1641,1860
1642,1860
1643,1857
1644,1856
1645,1854
1646,1855
1647,1856
1648,1856
1649,1858
1650,1861
1651,1862
1652,1863
1653,1862
1654,1862
1655,1862
1656,1859
1657,1858
1658,1860
1659,1859
1660,1859
1661,1859
1662,1860
1663,1862
1664,1862
1665,1861
1666,1861
1667,1863
1668,1864
1669,1863
1670,1862
1671,1862
1672,1862
1673,1861
1674,1856
1675,1854
1676,1851
1677,1856
1678,1855
1679,1861
1680,1859
1681,1861
1682,1863
1683,1863
1684,1861
1685,1862
1686,1867
1687,1862
1688,1860
1689,1860
1690,1859
1691,1860
1692,1859
1693,1857
1694,1858
1695,1858
1696,1860
1697,1862
1698,1861
1699,1859
1700,1863
1701,1863
1702,1858
1703,1863
1704,1856
1705,1855
1706,1856
1707,1856
1708,1855
1709,1861
1710,1863
1711,1859
1712,1858
1713,1858
1714,1859
1715,1862
1716,1863
1717,1858
1718,1862
1719,1861
1720,1860
1721,1856
1722,1858
1723,1855
1724,1857
1725,1857
1726,1858
1727,1859
1728,1861
1729,1857
1730,1857
1731,1855
1732,1854
1733,1857
1734,1856
1735,1857
1736,1856
1737,1856
1738,1856
1739,1856
1740,1855
1741,1853
1742,1858
1743,1859
1744,1861
1745,1856
1746,1860
1747,1858
1748,1860
1749,1865
1750,1862
1751,1865
1752,1863
1753,1863
1754,1861
1755,1861
1756,1860
1757,1859
1758,1859
1759,1858
1760,1858
1761,1859
1762,1859
1763,1861
1764,1858
1765,1857
1766,1856
1767,1855
1768,1858
1769,1865
1770,1863
1771,1859
1772,1859
1773,1857
1774,1859
1775,1858
1776,1857
1777,1858
1778,1856
1779,1858
1780,1862
1781,1861
1782,1860
1783,1861
1784,1859
1785,1857
1786,1859
1787,1858
1788,1857
1789,1857
1790,1859
1791,1859
1792,1859
1793,1857
1794,1856
1795,1854
1796,1853
1797,1853
1798,1856
1799,1861
1800,1859
1801,1857
1802,1856
1803,1859
1804,1859
1805,1859
1806,1856
1807,1856
1808,1858
1809,1857
1810,1856
1811,1856
1812,1857
1813,1856
1814,1857
1815,1859
1816,1859
1817,1859
1818,1860
1819,1856
1820,1858
1821,1857
1822,1858
1823,1858
1824,1853
1825,1854
1826,1853
1827,1855
1828,1854
1829,1857
1830,1858
1831,1853
1832,1859
1833,1861
1834,1861
1835,1858
1836,1859
1837,1861
1838,1857
1839,1858
1840,1857
1841,1858
1842,1857
1843,1856
1844,1857
1845,1857
1846,1857
1847,1857
1848,1859
1849,1860
1850,1859
1851,1859
1852,1861
1853,1857
1854,1854
1855,1854
1856,1855
1857,1856
1858,1854
1859,1852
1860,1853
1861,1849
1862,1856
1863,1856
1864,1858
1865,1858
1866,1860
1867,1859
1868,1859
1869,1860
1870,1857
1871,1859
1872,1862
1873,1856
1874,1858
1875,1856
1876,1856
1877,1856
1878,1857
1879,1857
1880,1856
1881,1859
1882,1859
1883,1859
1884,1857
1885,1853
1886,1856
1887,1854
1888,1855
1889,1859
1890,1858
1891,1861
1892,1858
1893,1857
1894,1858
1895,1857
1896,1857
1897,1858
1898,1860
1899,1857
1900,1860
1901,1859
1902,1859
1903,1862
1904,1861
1905,1861
1906,1861
1907,1860
1908,1861
1909,1863
1910,1860
1911,1857
1912,1858
1913,1863
1914,1858
1915,1855
1916,1856
1917,1855
1918,1856
1919,1855
1920,1854
1921,1860
1922,1862
1923,1862
1924,1860
1925,1859
1926,1860
1927,1863
1928,1860
1929,1859
1930,1862
1931,1853
1932,1862
1933,1862
1934,1863
1935,1863
1936,1865
1937,1865
1938,1862
1939,1862
1940,1865
1941,1862
1942,1861
1943,1860
1944,1856
1945,1855
1946,1855
1947,1857
1948,1856
1949,1857
1950,1867
1951,1865
1952,1861
1953,1865
1954,1863
1955,1862
1956,1862
1957,1862
1958,1862
1959,1865
1960,1863
1961,1859
1962,1862
1963,1861
1964,1863
1965,1863
1966,1866
1967,1865
1968,1866
1969,1865
1970,1864
1971,1863
1972,1866
1973,1863
1974,1862
1975,1858
1976,1856
1977,1857
1978,1857
1979,1861
1980,1857
1981,1860
1982,1863
1983,1865
1984,1863
1985,1867
1986,1869
1987,1869
1988,1867
1989,1861
1990,1862
1991,1861
1992,1861
1993,1860
1994,1860
1995,1862
1996,1861
1997,1861
1998,1863
1999,1862
2000,1862
2001,1865
2002,1866
2003,1865
2004,1865
2005,1857
2006,1857
2007,1856
2008,1854
2009,1859
2010,1858
2011,1857
2012,1856
2013,1857
2014,1859
2015,1859
2016,1861
2017,1862
2018,1867
2019,1869
2020,1862
2021,1867
2022,1867
2023,1863
2024,1863
2025,1865
2026,1859
2027,1860
2028,1856
2029,1857
2030,1859
2031,1855
2032,1854
2033,1856
2034,1855
2035,1857
2036,1858
2037,1859
2038,1858
2039,1856
2040,1855
2041,1854
2042,1856
2043,1856
2044,1857
2045,1856
2046,1857
2047,1856
2048,1859
2049,1860
2050,1859
2051,1860
2052,1860
2053,1866
2054,1866
2055,1866
2056,1866
2057,1863
2058,1859
2059,1858
2060,1857
2061,1855
2062,1856
2063,1857
2064,1859
2065,1856
2066,1855
2067,1856
2068,1857
2069,1862
2070,1866
2071,1863
2072,1863
2073,1861
2074,1858
2075,1861
2076,1859
2077,1857
2078,1856
2079,1855
2080,1857
2081,1857
2082,1859
2083,1861
2084,1862
2085,1862
2086,1867
2087,1867
2088,1866
2089,1863
2090,1861
2091,1858
2092,1859
2093,1858
2094,1857
2095,1851
2096,1853
2097,1854
2098,1856
2099,1861
2100,1862
2101,1862
2102,1863
2103,1861
2104,1863
2105,1865
2106,1861
2107,1859
2108,1862
2109,1862
2110,1856
2111,1857
2112,1856
2113,1857
2114,1857
2115,1858
2116,1860
2117,1857
2118,1860
2119,1861
2120,1863
2121,1865
2122,1863
2123,1861
2124,1857
2125,1856
2126,1853
2127,1855
2128,1855
2129,1854
2130,1853
2131,1859
2132,1857
2133,1859
2134,1861
2135,1860
2136,1865
2137,1866
2138,1863
2139,1865
2140,1860
2141,1859
2142,1859
2143,1858
2144,1859
2145,1857
2146,1860
2147,1861
2148,1861
2149,1861
2150,1861
2151,1861
2152,1861
2153,1865
2154,1865
2155,1857
2156,1856
2157,1856
2158,1856
2159,1854
2160,1857
2161,1857
2162,1855
2163,1858
2164,1859
2165,1861
2166,1862
2167,1862
2168,1863
2169,1861
2170,1859
2171,1859
2172,1861
2173,1861
2174,1862
2175,1859
2176,1859
2177,1863
2178,1859
2179,1858
2180,1862
2181,1858
2182,1863
2183,1861
2184,1861
2185,1856
2186,1858
2187,1859
2188,1856
2189,1865
2190,1862
2191,1862
2192,1860
2193,1858
2194,1859
2195,1858
2196,1857
2197,1860
2198,1861
2199,1862
2200,1857
2201,1859
2202,1864
2203,1863
2204,1866
2205,1859
2206,1863
2207,1858
2208,1859
2209,1857
2210,1860
2211,1857
2212,1858
2213,1861
2214,1856
2215,1855
2216,1853
2217,1855
2218,1856
2219,1862
2220,1863
2221,1862
2222,1861
2223,1862
2224,1862
2225,1860
2226,1859
2227,1858
2228,1857
2229,1862
2230,1858
2231,1856
2232,1862
2233,1861
2234,1861
2235,1863
2236,1863
2237,1861
2238,1862
2239,1860
2240,1859
2241,1861
2242,1862
2243,1861
2244,1855
2245,1854
2246,1855
2247,1856
2248,1856
2249,1856
2250,1856
2251,1855
2252,1863
2253,1863
2254,1861
2255,1861
2256,1862
2257,1861
2258,1859
2259,1859
2260,1859
2261,1858
2262,1861
2263,1860
2264,1859
2265,1863
2266,1860
2267,1862
2268,1862
2269,1861
2270,1861
2271,1863
2272,1859
2273,1863
2274,1856
2275,1855
2276,1856
2277,1856
2278,1856
2279,1859
2280,1858
2281,1858
2282,1862
2283,1862
2284,1861
2285,1865
2286,1861
2287,1862
2288,1859
2289,1862
2290,1858
2291,1858
2292,1860
2293,1856
2294,1861
2295,1860
2296,1858
2297,1861
2298,1861
2299,1862
2300,1865
2301,1862
2302,1861
2303,1861
2304,1855
2305,1855
2306,1854
2307,1855
2308,1853
2309,1858
2310,1859
2311,1857
2312,1859
2313,1858
2314,1859
2315,1860
2316,1868
2317,1858
2318,1858
2319,1861
2320,1858
2321,1862
2322,1860
2323,1859
2324,1859
2325,1856
2326,1856
2327,1860
2328,1858
2329,1861
2330,1859
2331,1855
2332,1855
2333,1856
2334,1855
2335,1856
2336,1856
2337,1856
2338,1855
2339,1856
2340,1854
2341,1854
2342,1857
2343,1859
2344,1858
2345,1858
2346,1861
2347,1859
2348,1861
2349,1862
2350,1862
2351,1863
2352,1859
2353,1862
2354,1862
2355,1859
2356,1858
2357,1857
2358,1857
2359,1859
2360,1858
2361,1858
2362,1859
2363,1861
2364,1854
2365,1855
2366,1857
2367,1856
2368,1857
2369,1862
2370,1865
2371,1862
2372,1862
2373,1859
2374,1858
2375,1862
2376,1860
2377,1861
2378,1861
2379,1858
2380,1861
2381,1860
2382,1865
2383,1863
2384,1863
2385,1858
2386,1861
2387,1862
2388,1857
2389,1860
2390,1857
2391,1861
2392,1858
2393,1856
2394,1857
2395,1856
2396,1854
2397,1854
2398,1855
2399,1861
2400,1862
2401,1861
2402,1862
2403,1865
2404,1866
2405,1866
2406,1863
2407,1861
2408,1861
2409,1861
2410,1859
2411,1856
2412,1855
2413,1857
2414,1858
2415,1856
2416,1849
2417,1861
2418,1862
2419,1861
2420,1866
2421,1867
2422,1866
2423,1865
2424,1856
2425,1855
2426,1855
2427,1855
2428,1853
2429,1851
2430,1853
2431,1859
2432,1856
2433,1863
2434,1864
2435,1865
2436,1868
2437,1865
2438,1865
2439,1866
2440,1859
2441,1859
2442,1859
2443,1856
2444,1858
2445,1855
2446,1856
2447,1859
2448,1858
2449,1858
2450,1860
2451,1861
2452,1861
2453,1865
2454,1856
2455,1856
2456,1858
2457,1855
2458,1856
2459,1854
2460,1858
2461,1859
2462,1856
2463,1858
2464,1859
2465,1861
2466,1857
2467,1861
2468,1861
2469,1865
2470,1865
2471,1865
2472,1867
2473,1862
2474,1862
2475,1860
2476,1860
2477,1861
2478,1858
2479,1857
2480,1859
2481,1857
2482,1862
2483,1862
2484,1856
2485,1857
2486,1858
2487,1858
2488,1859
2489,1864
2490,1862
2491,1863
2492,1859
2493,1859
2494,1857
