Time(ms),Raw_ADC,ENV_Value,RMS,MDF,MW_Amp,MW_Area,MW_Latency,MW_Valid,Marker
0,1829.8,184.8,0.0,0.0,1376.0,5675.0,2.0,0,
100,1861.5,128.2,0.0,0.0,1999.0,7706.0,3.0,1,
200,1857.3,65.7,0.0,0.0,3130.0,11124.0,2.0,0,
300,1863.9,40.8,0.0,0.0,3130.0,11124.0,2.0,0,
400,1857.0,38.2,0.0,0.0,3130.0,11124.0,2.0,0,
500,1852.9,41.6,0.0,39.9,3130.0,11124.0,2.0,0,
600,1856.8,37.4,0.0,43.8,3130.0,11124.0,2.0,0,
700,1856.9,39.8,0.0,239.8,3130.0,11124.0,2.0,0,
800,1857.2,39.0,0.0,240.6,3130.0,11124.0,2.0,0,
900,1858.2,40.6,0.0,240.8,3130.0,11124.0,2.0,0,
1000,1858.6,38.8,0.0,240.3,3130.0,11124.0,2.0,0,
1100,1856.6,39.8,0.0,240.3,3130.0,11124.0,2.0,0,
1200,1860.5,57.3,0.0,240.6,994.0,4272.0,3.0,1,
1300,1846.5,37.7,0.0,239.1,1022.0,5097.0,4.0,1,
1400,1876.9,60.2,0.0,29.7,1658.0,7066.0,4.0,1,
1500,1828.7,35.1,0.0,28.7,1750.0,7198.0,3.0,1,
1600,1864.8,54.9,93.6,28.5,1331.0,5514.0,3.0,1,
1700,1851.8,52.9,80.7,27.9,2783.0,10752.0,3.0,1,
1800,1856.4,103.7,75.8,28.3,3071.0,11611.0,2.0,0,
1900,1864.0,39.5,78.8,35.8,3071.0,11611.0,2.0,0,
2000,1862.5,36.8,78.7,29.5,3071.0,11611.0,2.0,0,
2100,1855.7,36.5,78.7,29.1,3071.0,11611.0,2.0,0,
2200,1854.9,39.0,78.6,29.4,3071.0,11611.0,2.0,0,
2300,1856.9,37.5,78.6,167.6,3071.0,11611.0,2.0,0,
2400,1859.2,40.0,78.5,240.4,3071.0,11611.0,2.0,0,
2600,1859.9,38.6,78.4,239.7,3071.0,11611.0,2.0,0,
2700,1859.2,39.0,78.4,239.9,3071.0,11611.0,2.0,0,
2800,1857.1,132.3,78.4,240.6,838.0,3372.0,3.0,1,
2900,1858.5,82.7,87.7,77.8,1171.0,4537.0,2.0,0,
3000,1848.0,54.4,90.1,36.0,1479.0,6313.0,3.0,1,
3100,1862.1,115.4,89.6,35.5,2256.0,8717.0,3.0,1,
3200,1849.2,200.0,97.3,35.1,2736.0,9993.0,2.0,0,
3300,1868.6,74.0,106.0,30.0,3028.0,10464.0,3.0,1,
3400,1874.0,74.3,104.8,29.9,3367.0,12025.0,3.0,1,
3600,1866.0,41.1,88.3,37.3,3367.0,12025.0,3.0,1,
3700,1857.5,37.2,88.4,68.7,3367.0,12025.0,3.0,1,
3800,1857.0,36.3,88.4,163.8,3367.0,12025.0,3.0,1,
3900,1857.2,37.9,88.3,239.8,3367.0,12025.0,3.0,1,
4000,1857.8,39.2,88.3,239.8,3367.0,12025.0,3.0,1,
4100,1858.3,38.2,88.5,239.9,3367.0,12025.0,3.0,1,
4200,1858.8,39.3,88.5,240.1,3367.0,12025.0,3.0,1,
4300,1858.0,40.3,88.6,239.8,3367.0,12025.0,3.0,1,
4400,1859.2,93.4,88.5,239.6,3367.0,12025.0,3.0,1,
4600,1848.7,130.3,103.4,44.7,1485.0,5907.0,3.0,1,
4700,1865.7,125.2,104.8,44.7,1982.0,8463.0,3.0,1,
4800,1879.7,85.6,109.2,39.5,2518.0,9680.0,3.0,1,
4900,1842.6,66.1,105.0,34.5,3047.0,11670.0,3.0,1,
5000,1836.8,101.0,118.8,35.3,3002.0,11287.0,3.0,1,
5100,1882.2,44.7,118.7,35.6,2873.0,10428.0,3.0,1,
5200,1857.9,38.2,118.7,28.8,2873.0,10428.0,3.0,1,
5300,1857.0,37.6,118.7,28.5,2873.0,10428.0,3.0,1,
5400,1857.2,40.5,118.8,29.5,2873.0,10428.0,3.0,1,
5600,1860.6,38.1,118.8,238.8,2873.0,10428.0,3.0,1,
5700,1859.1,38.5,118.7,239.4,2873.0,10428.0,3.0,1,
5800,1859.2,39.6,118.7,236.2,2873.0,10428.0,3.0,1,
5900,1856.9,40.3,118.8,238.0,2873.0,10428.0,3.0,1,
6000,1857.7,40.3,118.9,238.4,2873.0,10428.0,3.0,1,
6100,1849.7,88.4,113.7,183.5,1052.0,4040.0,3.0,1,
6200,1864.2,49.3,114.3,54.0,1464.0,6462.0,3.0,1,
6300,1879.1,66.3,106.8,39.1,1825.0,6913.0,3.0,1,
6400,1837.1,72.3,107.8,38.4,1836.0,7813.0,4.0,1,
6600,1866.9,84.1,103.9,28.8,3087.0,11706.0,3.0,1,
6700,1869.2,43.2,88.5,28.2,3042.0,12272.0,3.0,1,
6800,1859.4,36.8,88.5,28.3,3042.0,12272.0,3.0,1,
6900,1859.9,39.3,88.5,44.8,3042.0,12272.0,3.0,1,
7000,1856.6,37.0,88.5,74.9,3042.0,12272.0,3.0,1,
7100,1858.8,37.2,88.4,198.3,3042.0,12272.0,3.0,1,
7200,1857.7,38.7,88.5,239.4,3042.0,12272.0,3.0,1,
7300,1858.5,39.1,88.5,239.9,3042.0,12272.0,3.0,1,
7400,1857.1,38.9,88.5,240.1,3042.0,12272.0,3.0,1,
7600,1858.2,40.4,88.4,240.1,3042.0,12272.0,3.0,1,
7700,1844.2,40.0,88.4,239.9,887.0,4244.0,4.0,1,
7800,1886.7,75.3,86.6,215.3,1597.0,6051.0,3.0,1,
7900,1834.4,53.4,87.1,36.1,2299.0,9923.0,3.0,1,
8000,1854.2,210.4,83.4,29.7,2459.0,9331.0,3.0,1,
8100,1868.6,96.2,92.3,27.8,3118.0,11766.0,3.0,1,
8200,1855.5,69.3,99.6,28.0,3000.0,12181.0,4.0,1,
8300,1902.7,48.1,99.7,28.9,3090.0,11318.0,3.0,1,
8400,1817.7,40.8,99.4,29.2,3090.0,11318.0,3.0,1,
8600,1858.3,38.3,99.3,41.2,3090.0,11318.0,3.0,1,
8700,1857.5,38.7,99.3,229.9,3090.0,11318.0,3.0,1,
8800,1858.6,36.8,99.3,239.9,3090.0,11318.0,3.0,1,
8900,1859.8,38.8,99.4,240.3,3090.0,11318.0,3.0,1,
9000,1860.6,41.0,99.3,240.5,3090.0,11318.0,3.0,1,
9100,1859.0,38.9,99.3,240.2,3090.0,11318.0,3.0,1,
9200,1858.0,36.8,99.3,239.9,3090.0,11318.0,3.0,1,
9300,1857.2,44.3,99.2,240.0,821.0,3765.0,4.0,1,
9400,1850.0,102.9,88.4,239.4,1148.0,5638.0,3.0,1,
9600,1859.1,100.8,103.1,28.4,2928.0,11699.0,3.0,1,
9700,1848.4,97.6,96.1,28.7,2837.0,10641.0,3.0,1,
9800,1893.4,316.0,87.3,28.9,2888.0,9890.0,2.0,0,
9900,1816.4,86.5,141.3,28.8,3242.0,11910.0,3.0,1,
10000,1870.8,40.7,141.6,29.1,3242.0,11910.0,3.0,1,
10100,1859.1,33.6,141.5,28.4,3242.0,11910.0,3.0,1,
10200,1858.2,37.8,141.5,27.1,3242.0,11910.0,3.0,1,
10300,1856.5,38.7,141.5,28.0,3242.0,11910.0,3.0,1,
10400,1856.9,30.3,141.5,239.9,3242.0,11910.0,3.0,1,
10600,1855.7,39.2,141.4,178.6,3242.0,11910.0,3.0,1,
10700,1859.0,36.0,141.4,82.1,3242.0,11910.0,3.0,1,
10800,1858.1,42.9,141.4,77.6,3242.0,11910.0,3.0,1,
