Time(ms),Raw_ADC,ENV_Value,RMS,MDF,MW_Amp,MW_Area,MW_Latency,MW_Valid,Marker
0,1843.6,44.3,0.0,0.0,1570.0,5643.0,6.0,1,
100,1865.0,18.5,0.0,0.0,1570.0,5643.0,6.0,1,
200,1858.7,11.5,0.0,0.0,1570.0,5643.0,6.0,1,
300,1861.1,12.4,0.0,0.0,1570.0,5643.0,6.0,1,
400,1860.7,11.2,0.0,0.0,1570.0,5643.0,6.0,1,
500,1859.7,11.1,0.0,85.9,1570.0,5643.0,6.0,1,
600,1859.2,13.7,0.0,87.9,1570.0,5643.0,6.0,1,
700,1859.5,12.8,0.0,85.9,1570.0,5643.0,6.0,1,
800,1860.1,12.4,0.0,84.0,1570.0,5643.0,6.0,1,
900,1859.9,13.2,105.2,101.6,1570.0,5643.0,6.0,1,
1000,1861.2,166.7,16.3,93.8,788.0,4553.0,5.0,0,
1100,1855.3,207.6,95.4,70.3,1261.0,5463.0,7.0,1,
1200,1845.0,256.4,150.1,66.4,1387.0,5510.0,6.0,1,
1300,1840.3,272.9,185.8,66.4,1327.0,5466.0,6.0,1,
1400,1851.5,218.9,214.4,66.4,1436.0,5321.0,6.0,1,
1500,1841.4,187.6,240.3,95.7,1360.0,5247.0,6.0,1,
1600,1869.5,58.2,266.0,95.7,1330.0,4879.0,6.0,1,
1700,1841.8,28.1,267.8,95.7,1330.0,4879.0,6.0,1,
1900,1860.7,12.1,267.9,95.7,1330.0,4879.0,6.0,1,
2000,1860.4,14.5,267.9,89.8,1330.0,4879.0,6.0,1,
2100,1859.8,11.0,250.9,84.0,1330.0,4879.0,6.0,1,
2200,1861.2,9.1,222.5,85.9,1330.0,4879.0,6.0,1,
2300,1860.1,18.9,193.7,76.2,1330.0,4879.0,6.0,1,
2400,1860.3,13.2,161.7,74.2,1330.0,4879.0,6.0,1,
2500,1859.7,11.1,120.0,62.5,1330.0,4879.0,6.0,1,
2600,1861.0,181.9,36.8,56.6,729.0,4346.0,30.0,0,
2700,1879.7,148.6,71.2,43.0,523.0,2806.0,7.0,1,
