Time(ms),Raw_ADC,ENV_Value,RMS,MDF,MW_Amp,MW_Area,MW_Latency,MW_Valid,Marker
0,1836.7,472.3,0.0,66.8,2126.0,8339.0,2.0,0,
100,1862.7,299.4,0.0,66.8,1714.0,7509.0,2.0,0,
200,1874.1,31.5,0.0,66.8,1567.0,6176.0,2.0,0,
300,1859.9,16.2,0.0,66.8,1567.0,6176.0,2.0,0,
400,1861.1,16.5,0.0,66.8,1567.0,6176.0,2.0,0,
500,1861.3,13.2,0.0,37.6,1567.0,6176.0,2.0,0,
600,1861.0,22.5,0.0,104.2,1567.0,6176.0,2.0,0,
700,1858.8,13.6,0.0,117.3,1567.0,6176.0,2.0,0,
800,1858.4,14.3,0.0,133.4,1567.0,6176.0,2.0,0,
900,1860.4,14.0,0.0,130.6,1567.0,6176.0,2.0,0,
1000,1859.7,13.1,0.0,147.1,1567.0,6176.0,2.0,0,
1100,1860.0,11.3,0.0,210.4,1567.0,6176.0,2.0,0,
1200,1896.6,175.0,0.0,66.6,2007.0,12200.0,13.0,1,
1300,1823.5,194.8,0.0,66.3,2265.0,11537.0,13.0,1,
1400,1846.5,322.2,0.0,66.4,2186.0,10305.0,2.0,0,
1500,1868.3,250.1,0.0,66.0,2169.0,10176.0,2.0,0,
1600,1849.2,197.3,226.4,40.7,2361.0,10726.0,2.0,0,
1700,1917.6,261.2,204.1,66.9,2140.0,10184.0,2.0,0,
1800,1831.9,37.8,202.8,225.8,2047.0,8942.0,2.0,0,
1900,1859.7,22.0,202.8,156.6,2047.0,8942.0,2.0,0,
2000,1858.3,13.6,202.8,74.4,2047.0,8942.0,2.0,0,
2100,1860.8,13.7,202.8,43.4,2047.0,8942.0,2.0,0,
2200,1859.0,13.8,202.8,79.5,2047.0,8942.0,2.0,0,
2300,1859.6,12.5,202.8,123.7,2047.0,8942.0,2.0,0,
2500,1860.7,14.1,202.7,152.0,2047.0,8942.0,2.0,0,
2600,1860.2,17.4,202.7,184.8,2047.0,8942.0,2.0,0,
2700,1860.2,13.2,202.7,188.7,2047.0,8942.0,2.0,0,
2800,1848.5,338.5,215.8,45.1,2314.0,12568.0,14.0,1,
2900,1843.3,265.4,220.8,56.8,2214.0,11503.0,13.0,1,
3000,1887.5,253.7,216.9,66.4,2298.0,10591.0,2.0,0,
3100,1905.0,258.9,219.7,66.5,2265.0,10531.0,2.0,0,
3200,1798.4,221.8,219.7,65.7,2268.0,10648.0,2.0,0,
