wall_time,timestamp_ms,emg_raw,rms,mdf,rms_slope,mdf_slope,fatigue_detected,is_running,is_stimulating,history_count,marker
2026-05-05T14:25:19.134,2405678,1875,46.72544,82.03125,-129.831,83.18414,False,True,True,60,
2026-05-05T14:25:20.132,2406678,1867,44.6804,74.21875,-123.7136,99.24743,False,True,True,60,
2026-05-05T14:25:21.132,2407678,1860,44.01096,62.5,-125.2273,90.88696,False,True,True,60,
2026-05-05T14:25:22.132,2408678,1873,44.36071,82.03125,-131.5467,82.26255,False,True,True,60,
2026-05-05T14:25:23.141,2409678,1877,44.62758,93.75,-137.8694,75.07368,False,True,True,60,
2026-05-05T14:25:24.132,2410678,1863,44.02198,101.5625,-144.3076,68.74329,False,True,True,60,
2026-05-05T14:25:25.132,2411678,1808,43.03805,89.84375,-129.2309,60.78896,False,True,True,60,
2026-05-05T14:25:26.135,2412678,1856,43.24906,82.03125,-109.2568,54.1817,False,True,True,60,
2026-05-05T14:25:27.132,2413678,1851,46.42695,66.40625,-113.817,43.19059,False,True,True,60,
2026-05-05T14:25:28.135,2414678,1855,43.74095,66.40625,-118.9881,32.22724,False,True,True,60,
2026-05-05T14:25:29.159,2415678,1851,48.69751,93.75,-109.2804,24.72644,False,True,True,60,
2026-05-05T14:25:30.132,2416678,1856,46.2004,78.125,-109.7928,45.8097,False,True,True,60,
2026-05-05T14:25:31.140,2417678,1859,43.82476,93.75,-92.97198,78.437,False,True,True,60,
2026-05-05T14:25:32.142,2418678,1851,45.59446,70.3125,-33.36967,73.38744,False,True,False,60,
2026-05-05T14:25:33.139,2419678,1845,44.81884,62.5,9.561646,66.69128,False,True,False,60,
2026-05-05T14:25:34.215,2420678,1861,44.42176,89.84375,10.16498,68.20076,False,True,False,60,
2026-05-05T14:25:35.135,2421678,1867,44.47549,70.3125,12.62089,58.71586,False,True,False,60,
2026-05-05T14:25:36.157,2422678,1863,43.38366,70.3125,13.15236,53.91871,False,True,False,60,
2026-05-05T14:25:37.136,2423678,1887,43.61894,89.84375,12.73255,54.37292,False,True,False,60,
2026-05-05T14:25:38.145,2424678,1887,44.12003,85.9375,13.10769,47.84928,False,True,False,60,
2026-05-05T14:25:39.136,2425678,1886,47.69579,82.03125,13.63829,43.56438,False,True,False,60,
2026-05-05T14:25:40.182,2426678,1869,44.27908,93.75,13.6219,41.6968,False,True,False,60,
2026-05-05T14:25:41.131,2427678,1857,43.21309,70.3125,12.67459,36.30262,False,True,False,60,
2026-05-05T14:25:42.160,2428678,1853,43.76663,85.9375,11.97042,31.11785,False,True,False,60,
2026-05-05T14:25:43.222,2429678,1904,44.67723,89.84375,11.20012,26.81805,False,True,False,60,
2026-05-05T14:25:44.133,2430678,1919,44.52672,89.84375,10.52305,19.2864,False,True,False,60,
2026-05-05T14:25:45.135,2431678,1853,44.96961,78.125,9.972933,14.30246,False,True,False,60,
2026-05-05T14:25:46.156,2432678,1861,45.66727,78.125,9.544758,12.75661,False,True,False,60,
2026-05-05T14:25:47.215,2433678,1863,44.02638,78.125,8.674788,9.680075,False,True,False,60,
2026-05-05T14:25:48.143,2434678,1857,46.95613,62.5,8.320053,4.171868,False,True,False,60,
2026-05-05T14:25:49.173,2435678,1870,44.61706,66.40625,7.464467,0.104606,False,True,False,60,
2026-05-05T14:25:50.134,2436678,1858,44.12511,82.03125,6.491714,-3.040836,False,True,False,60,
2026-05-05T14:25:51.212,2437678,1863,45.62695,74.21875,6.13289,-3.831218,False,True,False,60,
2026-05-05T14:25:52.138,2438678,1856,46.6233,89.84375,5.997078,-2.688756,False,True,False,60,
2026-05-05T14:25:53.136,2439678,1808,46.31821,82.03125,5.568377,-1.554893,False,True,False,60,
2026-05-05T14:25:54.182,2440678,1971,45.70567,85.9375,4.79476,0.577984,False,True,False,60,
2026-05-05T14:25:55.208,2441678,1904,45.18464,93.75,3.887485,4.185867,False,True,False,60,
2026-05-05T14:25:56.243,2442678,1851,48.04538,74.21875,3.486151,1.516033,False,True,False,60,
2026-05-05T14:25:57.164,2443678,1840,46.75844,78.125,2.706791,0.272486,False,True,False,60,
2026-05-05T14:25:58.175,2444678,1855,46.67573,82.03125,2.117862,-0.999461,False,True,False,60,
2026-05-05T14:25:59.137,2445678,1883,49.302,78.125,2.309567,0.136357,False,True,False,60,
2026-05-05T14:26:00.132,2446678,1851,46.18174,85.9375,1.572274,0.817526,False,True,False,60,
2026-05-05T14:26:01.152,2447678,1877,47.44753,82.03125,1.013228,1.009922,False,True,False,60,
2026-05-05T14:26:02.135,2448678,1829,43.17025,85.9375,-0.353941,-0.27939,False,True,False,60,
2026-05-05T14:26:03.312,2449678,1864,48.188,74.21875,-0.896269,-5.941406,False,True,False,60,
2026-05-05T14:26:04.137,2450678,1857,46.94227,66.40625,-0.98775,-9.764807,False,True,False,60,
2026-05-05T14:26:05.138,2451678,1870,44.00885,93.75,-1.269051,-7.40299,False,True,False,60,
2026-05-05T14:26:06.163,2452678,1844,45.11103,82.03125,0.733244,-9.339053,False,True,False,60,
2026-05-05T14:26:07.138,2453678,1863,44.23408,78.125,0.735566,-11.32807,False,True,False,60,
2026-05-05T14:26:08.132,2454678,1894,42.11193,101.5625,-0.090501,-10.97408,False,True,False,60,
2026-05-05T14:26:09.143,2455678,1862,45.05734,97.65625,0.204162,-6.06133,False,True,False,60,
2026-05-05T14:26:10.157,2456678,1859,46.67279,74.21875,0.188486,-5.793605,False,True,False,60,
2026-05-05T14:26:11.132,2457678,1872,44.47573,89.84375,0.689405,-2.127048,False,True,False,60,
2026-05-05T14:26:12.219,2458678,1832,47.74074,85.9375,1.57041,-0.293035,False,True,False,60,
2026-05-05T14:26:13.136,2459678,1817,43.61287,82.03125,1.379117,-1.785629,False,True,False,60,
2026-05-05T14:26:14.134,2460678,1861,45.9243,78.125,1.594801,-1.385983,False,True,False,60,
2026-05-05T14:26:15.133,2461678,1839,47.69511,66.40625,2.026783,-3.313039,False,True,False,60,
2026-05-05T14:26:16.142,2462678,1855,49.54756,82.03125,2.878641,0.095839,False,True,False,60,
2026-05-05T14:26:17.235,2463678,1862,45.17118,85.9375,3.151925,1.671102,False,True,False,60,
2026-05-05T14:26:18.133,2464678,1855,44.5737,70.3125,3.646577,1.871972,False,True,False,60,
2026-05-05T14:26:19.132,2465678,1854,43.95175,78.125,3.657886,1.640327,False,True,False,60,
