Time_ms,Stim_Index,Sample_Index,Drift_ms,Spike,P2P,Area,R,Valid,Sat_Win,Sat_Spike,MCU_State,Level,Marker,Samples
5384,22,5383,1.0,1048,646,1460,1.3931,1,0,0,RUNNING,0,,-329;-213;-575;-53;-10;-28;-39;-40;-29;-26;-18;2;27;71
5412,23,5411,1.0,1298,1565,2878,2.2173,1,0,0,RUNNING,0,,-712;-303;-137;-72;853;-619;25;70;45;18;13;2;-1;8
5441,24,5440,1.0,1205,1617,4147,3.4415,1,0,0,RUNNING,0,,-1231;-873;-398;-151;-69;-35;386;-820;11;88;52;21;5;-7
5469,25,5468,1.0,559,1376,6470,11.5742,1,0,0,RUNNING,0,,-535;-998;-1272;-1165;-712;-305;-131;-56;-11;24;-1059;-25;104;73
5497,26,5496,1.0,1311,2386,8013,6.1121,1,0,0,RUNNING,0,,1053;467;-133;-669;-1151;-1333;-1073;-594;-251;-115;-43;2;27;-1102
5526,27,5525,1.0,760,2682,9377,12.3382,1,0,0,RUNNING,0,,1133;1352;1065;451;-189;-728;-1192;-1330;-1027;-550;-229;-94;-29;8
5557,28,5556,1.0,747,2640,9280,12.4230,1,0,0,RUNNING,0,,1143;1338;1017;414;-205;-746;-1197;-1302;-983;-517;-234;-120;-57;-7
5588,29,5587,1.0,753,2589,9129,12.1235,1,0,0,RUNNING,0,,1143;1316;991;375;-233;-781;-1208;-1273;-929;-473;-214;-113;-61;-19
5619,30,5618,1.0,695,2586,9068,13.0475,1,0,0,RUNNING,0,,1090;1309;1034;440;-185;-747;-1191;-1277;-942;-473;-205;-105;-55;-15
5650,31,5649,1.0,667,2538,8968,13.4453,1,0,0,RUNNING,0,,1038;1273;1038;456;-166;-719;-1160;-1265;-950;-509;-227;-103;-55;-9
5681,32,5680,1.0,646,2515,8987,13.9118,1,0,0,RUNNING,0,,1017;1275;1064;506;-117;-683;-1127;-1240;-965;-527;-241;-126;-75;-24
5713,33,5712,1.0,959,2495,8055,8.3994,1,0,0,RUNNING,0,,1255;1131;611;-21;-600;-1070;-1240;-1013;-582;-264;-139;-84;-37;8
5744,34,5743,1.0,872,2485,8528,9.7798,1,0,0,RUNNING,0,,1223;1219;739;99;-511;-1025;-1262;-1109;-693;-355;-173;-82;-24;14
5775,35,5774,1.0,777,2459,8820,11.3514,1,0,0,RUNNING,0,,1139;1265;904;296;-365;-903;-1194;-1144;-786;-421;-232;-119;-49;-3
5806,36,5805,1.0,695,2436,8762,12.6072,1,0,0,RUNNING,0,,1068;1256;946;377;-217;-760;-1149;-1180;-861;-455;-230;-151;-86;-26
5838,37,5837,1.0,994,2417,7762,7.8089,1,0,0,RUNNING,0,,1234;1042;504;-101;-662;-1101;-1183;-911;-513;-257;-144;-78;-24;8
5869,38,5868,1.0,882,2371,7887,8.9422,1,0,0,RUNNING,0,,1188;1114;633;37;-542;-1016;-1183;-999;-606;-302;-153;-66;6;42
5900,39,5899,1.0,809,2412,8488,10.4920,1,0,0,RUNNING,0,,1160;1201;798;198;-412;-930;-1211;-1124;-729;-369;-193;-113;-49;-1
5931,40,5930,1.0,744,2365,8392,11.2796,1,0,0,RUNNING,0,,1087;1206;847;263;-329;-824;-1159;-1113;-765;-393;-200;-125;-71;-10
5962,41,5961,1.0,648,2380,8861,13.6744,1,0,0,RUNNING,0,,981;1195;1003;474;-145;-699;-1122;-1185;-915;-549;-302;-174;-90;-27
6977,42,6976,1.0,942,159,628,0.6667,1,0,0,RUNNING,0,,35;75;29;-7;-24;-35;-53;-61;-63;-56;-33;7;54;96
7005,43,7004,1.0,1167,1237,2471,2.1174,1,0,0,RUNNING,0,,-557;-264;-1198;-175;-9;-21;-33;-30;-41;-40;-37;-19;-8;39
7033,44,7032,1.0,1310,1269,3768,2.8763,1,0,0,RUNNING,0,,-1128;-622;-273;-137;-71;-1170;-109;99;79;42;9;4;-8;-17
7063,45,7062,1.0,1288,1347,4045,3.1405,1,0,0,RUNNING,0,,-1256;-808;-363;-164;-89;-41;-802;-267;86;91;45;21;9;3
7091,46,7090,1.0,530,1354,5803,10.9491,1,0,0,RUNNING,0,,-504;-994;-1282;-1159;-669;-280;-129;-66;-26;-120;-397;65;72;40
7119,47,7118,1.0,1255,2345,8430,6.7171,1,0,0,RUNNING,0,,941;392;-182;-709;-1171;-1332;-1078;-570;-231;-91;-35;-2;1013;-683
7148,48,7147,1.0,858,2658,9358,10.9068,1,0,0,RUNNING,0,,1225;1323;915;294;-306;-849;-1272;-1335;-984;-495;-213;-102;-35;10
7179,49,7178,1.0,883,2647,9385,10.6285,1,0,0,RUNNING,0,,1254;1330;909;271;-351;-905;-1310;-1317;-938;-465;-200;-89;-39;-7
7210,50,7209,1.0,847,2611,9199,10.8607,1,0,0,RUNNING,0,,1224;1320;898;258;-358;-901;-1291;-1279;-899;-450;-193;-83;-37;8
7241,51,7240,1.0,810,2567,9121,11.2605,1,0,0,RUNNING,0,,1191;1318;933;314;-289;-831;-1231;-1249;-884;-452;-216;-120;-71;-22
7272,52,7271,1.0,767,2582,9295,12.1186,1,0,0,RUNNING,0,,1147;1310;985;377;-249;-808;-1209;-1272;-957;-509;-236;-137;-76;-23
7303,53,7302,1.0,745,2584,9248,12.4134,1,0,0,RUNNING,0,,1110;1306;1003;403;-212;-770;-1197;-1278;-970;-519;-247;-127;-72;-34
7334,54,7333,1.0,653,2574,9281,14.2129,1,0,0,RUNNING,0,,1023;1288;1103;549;-75;-662;-1125;-1286;-1066;-603;-273;-136;-69;-23
7365,55,7364,1.0,601,2532,9328,15.5208,1,0,0,RUNNING,0,,923;1228;1149;648;18;-575;-1063;-1304;-1131;-697;-345;-162;-78;-7
7397,56,7396,1.0,893,2497,8662,9.6999,1,0,0,RUNNING,0,,1219;1203;735;111;-501;-997;-1278;-1173;-755;-364;-183;-89;-33;21
7428,57,7427,1.0,808,2539,9027,11.1720,1,0,0,RUNNING,0,,1170;1285;887;267;-354;-902;-1254;-1241;-873;-443;-202;-105;-36;8
7459,58,7458,1.0,749,2518,9092,12.1389,1,0,0,RUNNING,0,,1096;1261;963;365;-241;-776;-1187;-1257;-952;-538;-268;-129;-53;6
7522,60,7521,1.0,977,2530,8322,8.5179,1,0,0,RUNNING,0,,1268;1130;610;-14;-593;-1047;-1262;-1079;-664;-329;-158;-88;-53;-27
7553,61,7552,1.0,856,2454,8743,10.2138,1,0,0,RUNNING,0,,1174;1221;802;190;-420;-929;-1233;-1176;-790;-392;-195;-113;-68;-40
7584,62,7583,1.0,754,2403,8696,11.5332,1,0,0,RUNNING,0,,1070;1202;888;331;-280;-817;-1189;-1201;-877;-467;-227;-107;-26;14
8599,63,8598,1.0,949,190,692,0.7292,1,0,0,RUNNING,0,,66;46;2;-26;-40;-43;-51;-54;-48;-29;-11;43;97;136
8627,64,8626,1.0,1139,798,1797,1.5777,1,0,0,RUNNING,0,,-472;145;-653;-77;-27;-56;-67;-63;-56;-50;-24;-3;31;73
8655,65,8654,1.0,1301,1838,3638,2.7963,1,0,0,RUNNING,0,,-1024;-526;-232;-105;814;-746;14;75;47;12;5;-15;-14;-9
8684,66,8683,1.0,1024,1420,5040,4.9219,1,0,0,RUNNING,0,,-1322;-1226;-731;-329;-137;-62;1;-989;-22;98;72;33;13;5
8712,67,8711,1.0,930,1457,6864,7.3806,1,0,0,RUNNING,0,,-97;-626;-1130;-1353;-1140;-619;-262;-117;-53;-8;-1173;-105;104;77
8740,68,8739,1.0,1157,2599,9056,7.8271,1,0,0,RUNNING,0,,1231;879;328;-211;-746;-1223;-1368;-1048;-535;-226;-110;-53;-18;-1080
8769,69,8768,1.0,618,2565,9888,16.0000,1,0,0,RUNNING,0,,964;1268;1219;740;126;-441;-955;-1297;-1281;-873;-411;-182;-88;-43
8800,70,8799,1.0,602,2507,9726,16.1561,1,0,0,RUNNING,0,,936;1235;1191;741;147;-408;-920;-1270;-1272;-888;-423;-171;-89;-35
8831,71,8830,1.0,642,2691,9903,15.4252,1,0,0,RUNNING,0,,1007;1325;1225;685;50;-543;-1062;-1366;-1237;-785;-359;-162;-74;-23
8863,72,8862,1.0,986,2581,8628,8.7505,1,0,0,RUNNING,0,,1281;1191;674;51;-536;-1032;-1300;-1165;-729;-358;-181;-88;-34;8
8894,73,8893,1.0,969,2618,8807,9.0888,1,0,0,RUNNING,0,,1309;1242;719;72;-525;-1037;-1309;-1176;-746;-376;-181;-79;-11;25
8925,74,8924,1.0,961,2559,8722,9.0760,1,0,0,RUNNING,0,,1272;1224;729;83;-522;-1026;-1287;-1146;-743;-369;-193;-88;-25;15
8956,75,8955,1.0,888,2478,8684,9.7793,1,0,0,RUNNING,0,,1218;1233;762;138;-446;-951;-1245;-1160;-769;-389;-200;-115;-57;-1
8987,76,8986,1.0,844,2494,8861,10.4988,1,0,0,RUNNING,0,,1193;1257;846;243;-367;-907;-1237;-1189;-809;-411;-209;-120;-60;-13
9018,77,9017,1.0,782,2455,8749,11.1880,1,0,0,RUNNING,0,,1142;1258;903;302;-329;-855;-1197;-1180;-827;-429;-190;-92;-44;-1
9049,78,9048,1.0,686,2486,8932,13.0204,1,0,0,RUNNING,0,,1032;1257;1020;447;-166;-728;-1140;-1229;-941;-526;-262;-129;-46;-9
9081,79,9080,1.0,943,2416,8036,8.5217,1,0,0,RUNNING,0,,1207;1096;611;-1;-589;-1049;-1209;-1013;-610;-329;-180;-93;-41;8
9112,80,9111,1.0,870,2370,8451,9.7138,1,0,0,RUNNING,0,,1178;1191;776;167;-449;-951;-1179;-1101;-731;-390;-193;-99;-39;-7
9143,81,9142,1.0,774,2379,8527,11.0168,1,0,0,RUNNING,0,,1103;1207;859;282;-329;-847;-1172;-1139;-794;-421;-199;-113;-54;-8
9174,82,9173,1.0,655,2359,8633,13.1802,1,0,0,RUNNING,0,,982;1180;967;440;-146;-691;-1098;-1179;-914;-522;-271;-152;-71;-20
9206,83,9205,1.0,943,2384,7977,8.4592,1,0,0,RUNNING,0,,1207;1094;605;5;-567;-1017;-1177;-999;-626;-330;-189;-110;-41;10
10221,84,10220,1.0,810,121,465,0.5741,1,0,0,RUNNING,0,,79;45;8;-5;-17;-24;-24;-26;-33;-27;-7;25;57;88
10249,85,10248,1.0,968,1387,2271,2.3461,1,0,0,RUNNING,0,,-331;-1321;-247;-29;-21;-45;-50;-50;-43;-25;-19;1;23;66
10277,86,10276,1.0,1209,1120,3072,2.5409,1,0,0,RUNNING,0,,-860;-426;-193;-97;-1077;-253;41;43;11;-6;-23;-28;-9;5
10306,87,10305,1.0,1109,1372,4349,3.9216,1,0,0,RUNNING,0,,-1302;-1067;-557;-235;-94;-31;-530;-367;57;70;26;9;-3;1
10334,88,10333,1.0,804,2300,7079,8.8047,1,0,0,RUNNING,0,,-251;-771;-1209;-1311;-966;-468;-197;-84;-28;989;-600;57;91;57
10362,89,10361,1.0,1160,2474,8704,7.5034,1,0,0,RUNNING,0,,1170;791;259;-274;-812;-1235;-1304;-934;-451;-199;-97;-39;277;-862
10392,90,10391,1.0,913,2437,8576,9.3932,1,0,0,RUNNING,0,,1180;1150;731;183;-353;-886;-1255;-1257;-856;-408;-184;-87;-38;-8
10422,91,10421,1.0,631,2476,9200,14.5800,1,0,0,RUNNING,0,,966;1207;1094;611;29;-508;-986;-1269;-1154;-726;-353;-174;-88;-35
10454,92,10453,1.0,974,2520,8425,8.6499,1,0,0,RUNNING,0,,1255;1141;655;63;-493;-985;-1265;-1154;-728;-361;-195;-94;-29;7
10485,93,10484,1.0,983,2590,8569,8.7172,1,0,0,RUNNING,0,,1288;1185;664;34;-553;-1048;-1302;-1150;-715;-338;-159;-90;-38;5
10515,94,10514,1.0,634,2546,9375,14.7871,1,0,0,RUNNING,0,,986;1258;1151;630;8;-572;-1050;-1288;-1130;-714;-347;-152;-65;-24
10547,95,10546,1.0,931,2452,8512,9.1429,1,0,0,RUNNING,0,,1224;1161;695;86;-488;-954;-1228;-1163;-781;-399;-195;-88;-31;19
10578,96,10577,1.0,877,2472,8783,10.0148,1,0,0,RUNNING,0,,1220;1231;771;154;-440;-934;-1241;-1187;-818;-422;-202;-107;-49;7
10609,97,10608,1.0,783,2535,9236,11.7957,1,0,0,RUNNING,0,,1150;1288;951;355;-248;-785;-1187;-1247;-961;-552;-280;-142;-69;-21
10640,98,10639,1.0,695,2502,9126,13.1309,1,0,0,RUNNING,0,,1038;1244;1005;482;-122;-657;-1097;-1258;-1046;-604;-303;-171;-81;-18
10672,99,10671,1.0,1021,2514,8240,8.0705,1,0,0,RUNNING,0,,1242;1068;573;-17;-571;-1047;-1272;-1109;-669;-333;-185;-107;-45;-2
10703,100,10702,1.0,947,2492,8493,8.9683,1,0,0,RUNNING,0,,1238;1148;661;56;-557;-1041;-1254;-1119;-726;-371;-181;-88;-42;-11
10734,101,10733,1.0,882,2406,8581,9.7290,1,0,0,RUNNING,0,,1166;1158;731;161;-430;-957;-1240;-1174;-804;-417;-200;-100;-41;-2
10765,102,10764,1.0,795,2426,8941,11.2465,1,0,0,RUNNING,0,,1127;1223;870;303;-297;-852;-1187;-1203;-907;-503;-259;-146;-56;8
10796,103,10795,1.0,773,2503,9115,11.7917,1,0,0,RUNNING,0,,1096;1266;952;378;-233;-792;-1182;-1237;-958;-549;-271;-139;-57;-5
10827,104,10826,1.0,690,2538,9249,13.4043,1,0,0,RUNNING,0,,1030;1270;1062;520;-84;-650;-1105;-1268;-1063;-642;-302;-146;-62;-45
11842,105,11841,1.0,602,154,669,1.1113,1,0,0,RUNNING,0,,75;72;31;2;-24;-39;-53;-66;-69;-55;-27;11;60;85
11870,106,11869,1.0,1142,1031,2020,1.7688,1,0,0,RUNNING,0,,-632;335;-696;-73;1;8;4;2;-11;-30;-57;-71;-65;-35
11898,107,11897,1.0,1308,1785,3913,2.9916,1,0,0,RUNNING,0,,-1197;-705;-300;-123;588;-775;8;86;71;26;8;-7;-8;-11
11927,108,11926,1.0,883,1302,5366,6.0770,1,0,0,RUNNING,0,,-1197;-1227;-904;-445;-186;-105;-41;-1013;-56;75;55;29;18;15
11955,109,11954,1.0,1088,1366,6831,6.2785,1,0,0,RUNNING,0,,13;-504;-986;-1288;-1237;-797;-357;-154;-72;-26;-1137;-122;78;60
11983,110,11982,1.0,1128,2615,9290,8.2358,1,0,0,RUNNING,0,,1315;1034;477;-146;-674;-1109;-1300;-1123;-671;-329;-143;-62;-24;-883
12013,111,12012,1.0,783,2592,9396,12.0000,1,0,0,RUNNING,0,,1115;1279;1002;440;-169;-706;-1133;-1313;-1112;-653;-283;-126;-56;-9
12044,112,12043,1.0,803,2668,9628,11.9900,1,0,0,RUNNING,0,,1161;1343;1032;423;-216;-762;-1194;-1325;-1083;-622;-280;-131;-43;13
12075,113,12074,1.0,802,2627,9559,11.9190,1,0,0,RUNNING,0,,1160;1320;1018;430;-196;-749;-1177;-1307;-1060;-625;-301;-149;-56;-11
12106,114,12105,1.0,776,2624,9583,12.3492,1,0,0,RUNNING,0,,1127;1336;1045;455;-155;-714;-1167;-1288;-1080;-632;-301;-161;-88;-34
12137,115,12136,1.0,669,2511,9344,13.9671,1,0,0,RUNNING,0,,1026;1266;1101;572;-42;-601;-1046;-1245;-1097;-717;-373;-163;-75;-20
12168,116,12167,1.0,675,2530,9423,13.9600,1,0,0,RUNNING,0,,1012;1262;1128;601;-24;-574;-1027;-1268;-1144;-745;-362;-172;-85;-19
12200,117,12199,1.0,951,2507,8602,9.0452,1,0,0,RUNNING,0,,1240;1192;687;79;-500;-993;-1267;-1176;-786;-397;-184;-73;-25;-3
12231,118,12230,1.0,889,2412,8826,9.9280,1,0,0,RUNNING,0,,1192;1187;762;193;-378;-889;-1217;-1220;-903;-489;-226;-118;-50;-2
12262,119,12261,1.0,873,2520,9167,10.5006,1,0,0,RUNNING,0,,1187;1258;862;253;-349;-867;-1229;-1262;-952;-514;-244;-130;-53;7
12293,120,12292,1.0,790,2585,9435,11.9430,1,0,0,RUNNING,0,,1131;1283;975;395;-211;-739;-1158;-1302;-1080;-615;-291;-165;-70;-20
12324,121,12323,1.0,736,2566,9521,12.9361,1,0,0,RUNNING,0,,1082;1291;1060;504;-109;-691;-1131;-1275;-1098;-680;-344;-156;-79;-21
12355,122,12354,1.0,648,2488,9413,14.5262,1,0,0,RUNNING,0,,987;1231;1081;563;-42;-600;-1034;-1257;-1129;-728;-375;-198;-120;-68
12387,123,12386,1.0,894,2390,8667,9.6946,1,0,0,RUNNING,0,,1197;1187;760;155;-434;-913;-1193;-1144;-824;-445;-216;-119;-61;-19
12418,124,12417,1.0,835,2404,8878,10.6323,1,0,0,RUNNING,0,,1145;1196;819;255;-344;-866;-1183;-1208;-920;-517;-242;-120;-54;-9
12449,125,12448,1.0,761,2441,8988,11.8108,1,0,0,RUNNING,0,,1077;1203;925;383;-201;-723;-1122;-1238;-1005;-601;-291;-147;-67;-5
13464,126,13463,1.0,761,201,718,0.9435,1,0,0,RUNNING,0,,63;23;-24;-34;-41;-45;-49;-40;-38;-22;9;63;115;152
13492,127,13491,1.0,1032,1363,2426,2.3508,1,0,0,RUNNING,0,,-466;-1290;-218;-34;-28;-51;-56;-56;-53;-43;-25;-5;28;73
13520,128,13519,1.0,1239,1373,4406,3.5561,1,0,0,RUNNING,0,,-989;-511;-201;-74;-1107;-120;175;244;266;248;152;29;-106;-184
13549,129,13548,1.0,975,1335,4799,4.9221,1,0,0,RUNNING,0,,-1240;-1163;-716;-307;-120;-40;-586;-309;86;95;58;39;29;11
13577,130,13576,1.0,872,1481,5991,6.8704,1,0,0,RUNNING,0,,-105;-601;-1050;-1262;-1080;-614;-267;-107;-37;219;-426;79;94;50
13605,131,13604,1.0,1075,2360,8728,8.1191,1,0,0,RUNNING,0,,1115;792;295;-207;-689;-1102;-1245;-993;-522;-206;-89;-56;657;-760
13635,132,13634,1.0,857,2328,8422,9.8273,1,0,0,RUNNING,0,,1126;1112;739;191;-338;-791;-1142;-1202;-920;-472;-197;-91;-38;63
13666,133,13665,1.0,855,2320,8129,9.5076,1,0,0,RUNNING,0,,1096;1070;683;168;-329;-789;-1157;-1224;-882;-440;-187;-73;-23;8
13696,134,13695,1.0,627,2448,9307,14.8437,1,0,0,RUNNING,0,,962;1224;1121;628;44;-488;-926;-1224;-1189;-805;-402;-178;-87;-29
13727,135,13726,1.0,645,2468,9202,14.2667,1,0,0,RUNNING,0,,980;1237;1099;601;-4;-561;-989;-1231;-1124;-734;-365;-167;-86;-24
13758,136,13757,1.0,638,2535,9806,15.3699,1,0,0,RUNNING,0,,991;1288;1191;689;57;-510;-970;-1247;-1208;-854;-441;-216;-105;-39
13789,137,13788,1.0,644,2514,9925,15.4115,1,0,0,RUNNING,0,,975;1271;1207;734;107;-473;-970;-1243;-1202;-882;-465;-223;-117;-56
13821,138,13820,1.0,882,2376,8746,9.9161,1,0,0,RUNNING,0,,1162;1181;813;229;-357;-819;-1137;-1195;-922;-509;-248;-121;-50;3
13852,139,13851,1.0,769,2416,8859,11.5202,1,0,0,RUNNING,0,,1095;1207;915;356;-233;-731;-1096;-1209;-985;-568;-263;-125;-55;-21
13883,140,13882,1.0,776,2517,9257,11.9291,1,0,0,RUNNING,0,,1106;1265;982;423;-186;-740;-1151;-1252;-1046;-625;-279;-125;-67;-10
13914,141,13913,1.0,680,2413,9136,13.4353,1,0,0,RUNNING,0,,1006;1189;1037;557;-24;-573;-1009;-1224;-1114;-732;-371;-184;-92;-24
13946,142,13945,1.0,923,2423,8474,9.1809,1,0,0,RUNNING,0,,1203;1135;670;78;-504;-969;-1220;-1144;-790;-418;-198;-98;-39;8
13977,143,13976,1.0,842,2445,8902,10.5724,1,0,0,RUNNING,0,,1146;1188;839;264;-329;-850;-1207;-1257;-941;-511;-229;-94;-40;7
14008,144,14007,1.0,806,2437,9076,11.2605,1,0,0,RUNNING,0,,1091;1199;918;390;-215;-739;-1121;-1238;-1011;-587;-305;-163;-71;-28
14039,145,14038,1.0,694,2375,9036,13.0202,1,0,0,RUNNING,0,,1000;1167;995;506;-61;-600;-1016;-1208;-1071;-687;-373;-205;-107;-40
14071,146,14070,1.0,910,2292,8091,8.8912,1,0,0,RUNNING,0,,1132;1055;630;73;-469;-920;-1160;-1091;-766;-407;-203;-120;-63;-2
15085,147,15084,1.0,1091,130,450,0.4125,1,0,0,RUNNING,0,,58;41;18;9;-4;-22;-26;-31;-26;-24;-10;21;61;99
15113,148,15112,1.0,953,650,1976,2.0735,1,0,0,RUNNING,0,,-632;-596;-555;-58;-6;-8;-1;13;18;6;-15;-27;-24;-17
15141,149,15140,1.0,1096,2011,4154,3.7901,1,0,0,RUNNING,0,,-1139;-824;-406;-163;872;-623;-3;54;34;11;3;-5;3;14
15171,150,15170,1.0,1017,1544,4602,4.5251,1,0,0,RUNNING,0,,-1227;-1061;-621;-264;-113;317;-810;8;90;58;21;-2;-5;-5
15199,151,15198,1.0,771,1343,6385,8.2815,1,0,0,RUNNING,0,,-167;-659;-1089;-1240;-1011;-537;-234;-99;-24;-1064;-45;103;77;36
15227,152,15226,1.0,1066,2332,8559,8.0291,1,0,0,RUNNING,0,,1061;731;255;-245;-749;-1164;-1271;-966;-499;-222;-94;-27;-1130;-145
15257,153,15256,1.0,850,2381,9120,10.7294,1,0,0,RUNNING,0,,1109;1069;722;222;-329;-811;-1201;-1272;-930;-469;-202;-92;-30;-662
15288,154,15287,1.0,879,2272,8240,9.3743,1,0,0,RUNNING,0,,1096;1025;648;150;-338;-817;-1158;-1176;-855;-460;-223;-120;-49;125
15318,155,15317,1.0,616,2439,9616,15.6104,1,0,0,RUNNING,0,,914;1154;1117;695;165;-357;-843;-1229;-1285;-961;-521;-238;-104;-33
15349,156,15348,1.0,689,2453,9637,13.9869,1,0,0,RUNNING,0,,1006;1207;1110;671;91;-459;-927;-1246;-1240;-904;-471;-206;-84;-15
15380,157,15379,1.0,650,2521,9855,15.1615,1,0,0,RUNNING,0,,974;1256;1192;695;115;-449;-942;-1265;-1253;-911;-484;-216;-85;-18
15411,158,15410,1.0,621,2464,9801,15.7826,1,0,0,RUNNING,0,,939;1192;1157;735;149;-417;-902;-1241;-1272;-937;-468;-216;-121;-55
15443,159,15442,1.0,907,2488,9031,9.9570,1,0,0,RUNNING,0,,1198;1205;776;193;-370;-874;-1233;-1283;-969;-520;-233;-120;-50;-7
15473,160,15472,1.0,584,2530,10193,17.4538,1,0,0,RUNNING,0,,883;1201;1254;851;247;-360;-880;-1228;-1276;-1010;-585;-271;-121;-26
15505,161,15504,1.0,754,2535,9411,12.4814,1,0,0,RUNNING,0,,1116;1265;968;423;-154;-721;-1149;-1270;-1078;-661;-334;-172;-83;-17
15536,162,15535,1.0,695,2445,9257,13.3194,1,0,0,RUNNING,0,,1029;1224;1018;519;-68;-613;-1016;-1221;-1112;-742;-388;-184;-88;-35
15567,163,15566,1.0,641,2371,9323,14.5445,1,0,0,RUNNING,0,,936;1163;1070;627;51;-490;-937;-1208;-1175;-849;-447;-205;-119;-46
15599,164,15598,1.0,880,2332,8556,9.7227,1,0,0,RUNNING,0,,1115;1082;695;190;-364;-817;-1146;-1217;-951;-529;-257;-134;-56;-3
15630,165,15629,1.0,808,2374,8857,10.9616,1,0,0,RUNNING,0,,1097;1163;840;293;-285;-769;-1114;-1211;-1007;-600;-285;-135;-54;-4
15661,166,15660,1.0,763,2440,9180,12.0315,1,0,0,RUNNING,0,,1077;1187;926;410;-177;-687;-1083;-1253;-1092;-691;-347;-165;-72;-13
15692,167,15691,1.0,681,2390,9244,13.5742,1,0,0,RUNNING,0,,981;1169;1032;558;-17;-561;-982;-1221;-1161;-808;-425;-196;-99;-34
16707,168,16706,1.0,760,167,571,0.7513,1,0,0,RUNNING,0,,74;51;14;3;-13;-24;-34;-39;-49;-35;-15;29;73;118
16735,169,16734,1.0,1003,1417,2448,2.4407,1,0,0,RUNNING,0,,-553;-1368;-233;-22;-14;-36;-38;-35;-29;-25;-24;-5;17;49
16763,170,16762,1.0,1176,1252,3831,3.2577,1,0,0,RUNNING,0,,-1103;-700;-331;-145;-1194;-201;58;57;18;6;-7;-2;-4;5
16793,171,16792,1.0,1151,1281,4168,3.6212,1,0,0,RUNNING,0,,-1208;-893;-452;-190;-80;-884;-265;71;73;38;-3;-6;-4;-1
