wall_time,timestamp_ms,emg_raw,emg_env,rms,mdf,rms_slope,mdf_slope,fatigue_detected,consecutive,is_running,is_stimulating,history_count,baseline_rms,rms_ratio,muscle_state,marker
2026-06-13T14:20:46.007915,1020827,,41.99334,,,,,false,,true,false,,,,,
2026-06-13T14:20:46.319107,1021027,,41.73973,,,,,false,,true,false,,,,,
2026-06-13T14:20:47.237737,1022027,,41.329,,,,,false,,true,false,,,,,
2026-06-13T14:20:48.198395,1023027,,41.65475,,,,,false,,true,false,,,,,
2026-06-13T14:20:49.188249,1024027,,41.82654,,,,,false,,true,false,,,,,
2026-06-13T14:20:50.208214,1025027,,45.28247,,,,,false,,true,false,,,,,
2026-06-13T14:20:51.197765,1026027,,41.30333,,,,,false,,true,false,,,,,
2026-06-13T14:20:52.188487,1027027,,41.27375,,,,,false,,true,false,,,,,
2026-06-13T14:20:53.208157,1028027,,40.25265,,,,,false,,true,false,,,,,
2026-06-13T14:20:54.198070,1029027,,39.82576,,,,,false,,true,false,,,,,
2026-06-13T14:20:55.188503,1030027,,43.34906,,,,,false,,true,false,,,,,
2026-06-13T14:20:56.208442,1031027,,41.18912,,,,,false,,true,false,,,,,
2026-06-13T14:20:57.198238,1032027,,44.62926,,,,,false,,true,false,,,,,
2026-06-13T14:20:58.188572,1033027,,39.96375,,,,,false,,true,false,,,,,
2026-06-13T14:20:59.208850,1034027,,41.2192,,,,,false,,true,false,,,,,
2026-06-13T14:21:00.198589,1035027,,52.37702,,,,,false,,true,false,,,,,
2026-06-13T14:21:01.188661,1036027,,41.88724,,,,,false,,true,false,,,,,
2026-06-13T14:21:02.208678,1037027,,44.57801,,,,,false,,true,false,,,,,
2026-06-13T14:21:03.200544,1038027,,39.12373,,,,,false,,true,false,,,,,
2026-06-13T14:21:04.188742,1039027,,41.84118,,,,,false,,true,false,,,,,
2026-06-13T14:21:05.208526,1040027,,41.76202,,,,,false,,true,false,,,,,
2026-06-13T14:21:06.228811,1041027,,59.20107,,,,,false,,true,false,,,,,
2026-06-13T14:21:07.188565,1042027,,41.03045,,,,,false,,true,false,,,,,
2026-06-13T14:21:08.208764,1043027,,41.83836,,,,,false,,true,false,,,,,
2026-06-13T14:21:09.198326,1044027,,42.11611,,,,,false,,true,false,,,,,
2026-06-13T14:21:10.188533,1045027,,41.53384,,,,,false,,true,false,,,,,
