Time(ms),Raw_ADC,ENV_Value,RMS,MDF,MW_Amp,MW_Area,MW_Latency,Marker
0,1862.6,14.3,0.0,0.0,0.0,0.0,0.0,
100,1863.2,17.2,0.0,0.0,0.0,0.0,0.0,
200,1856.8,27.0,0.0,0.0,0.0,0.0,0.0,
300,1862.7,18.7,0.0,0.0,0.0,0.0,0.0,
400,1861.0,13.3,0.0,0.0,0.0,0.0,0.0,
500,1858.9,75.6,0.0,130.9,0.0,0.0,0.0,
600,1861.7,75.7,0.0,119.1,0.0,0.0,0.0,
700,1857.0,81.6,0.0,72.3,0.0,0.0,0.0,
800,1868.2,90.2,0.0,68.4,0.0,0.0,0.0,
900,1856.1,73.8,79.8,66.4,0.0,0.0,0.0,
1000,1857.0,66.4,89.4,66.4,0.0,0.0,0.0,
1100,1860.3,54.1,96.6,95.7,0.0,0.0,0.0,
1200,1868.6,22.5,100.5,97.7,0.0,0.0,0.0,
1300,1864.7,18.1,100.4,95.7,0.0,0.0,0.0,
1400,1862.5,19.5,100.2,76.2,0.0,0.0,0.0,
1500,1863.8,20.8,100.5,72.3,0.0,0.0,0.0,
1600,1860.7,17.2,92.5,97.7,0.0,0.0,0.0,
1700,1861.4,19.2,83.7,99.6,0.0,0.0,0.0,
1900,1863.5,18.4,66.0,125.0,0.0,0.0,0.0,
2000,1858.1,19.8,52.3,136.7,0.0,0.0,0.0,
2100,1859.6,79.4,37.7,123.0,0.0,0.0,0.0,
2200,1867.9,85.8,41.4,132.8,0.0,0.0,0.0,
2300,1854.8,77.6,60.0,74.2,0.0,0.0,0.0,
2400,1855.3,87.7,71.7,66.4,0.0,0.0,0.0,
2500,1859.9,81.2,80.3,66.4,0.0,0.0,0.0,
2600,1861.9,72.7,87.3,95.7,0.0,0.0,0.0,
2700,1869.2,59.3,94.4,97.7,0.0,0.0,0.0,
2900,1864.7,16.2,98.4,95.7,0.0,0.0,0.0,
3000,1865.6,14.8,98.4,95.7,0.0,0.0,0.0,
3100,1863.0,16.7,98.4,97.7,0.0,0.0,0.0,
3200,1862.0,15.6,92.6,121.1,0.0,0.0,0.0,
3300,1860.5,17.8,81.7,199.2,0.0,0.0,0.0,
3400,1861.0,16.1,71.6,226.6,0.0,0.0,0.0,
3500,1857.0,17.2,61.6,207.0,0.0,0.0,0.0,
3600,1859.9,19.1,50.6,193.4,0.0,0.0,0.0,
3700,1861.1,59.2,35.7,228.5,0.0,0.0,0.0,
3900,1863.7,76.1,57.7,93.8,0.0,0.0,0.0,
4000,1853.7,68.7,69.7,85.9,0.0,0.0,0.0,
4100,1869.2,70.3,76.5,95.7,0.0,0.0,0.0,
4200,1865.3,80.7,81.5,95.7,0.0,0.0,0.0,
4300,1851.9,64.7,89.0,95.7,0.0,0.0,0.0,
4400,1862.2,18.7,93.8,97.7,0.0,0.0,0.0,
4500,1864.3,17.2,93.8,97.7,0.0,0.0,0.0,
4600,1861.8,14.3,93.8,97.7,0.0,0.0,0.0,
4700,1861.1,21.2,93.7,97.7,0.0,0.0,0.0,
4900,1858.1,16.1,77.2,156.3,0.0,0.0,0.0,
5000,1860.0,15.8,66.6,168.0,0.0,0.0,0.0,
5100,1861.0,15.6,58.7,195.3,0.0,0.0,0.0,
5200,1863.7,15.3,51.5,185.5,0.0,0.0,0.0,
5300,1860.8,32.7,36.9,181.6,0.0,0.0,0.0,
5400,1860.5,102.4,33.8,177.7,0.0,0.0,0.0,
5500,1859.9,86.0,53.8,95.7,0.0,0.0,0.0,
5600,1874.1,70.7,65.8,72.3,0.0,0.0,0.0,
5700,1852.9,64.7,74.8,68.4,0.0,0.0,0.0,
5900,1860.9,80.3,87.8,97.7,0.0,0.0,0.0,
6000,1869.4,21.3,92.8,97.7,0.0,0.0,0.0,
6100,1862.2,17.8,92.9,97.7,0.0,0.0,0.0,
6200,1863.4,16.7,93.0,95.7,0.0,0.0,0.0,
6300,1863.3,15.4,93.0,85.9,0.0,0.0,0.0,
6400,1862.8,14.3,89.2,128.9,0.0,0.0,0.0,
6500,1863.7,13.5,78.8,218.8,0.0,0.0,0.0,
6600,1860.6,16.2,68.9,242.2,0.0,0.0,0.0,
6700,1860.2,13.3,59.1,240.2,0.0,0.0,0.0,
6900,1860.8,12.4,36.6,164.1,0.0,0.0,0.0,
7000,1865.7,72.6,30.9,160.2,0.0,0.0,0.0,
7100,1862.5,92.0,50.7,70.3,0.0,0.0,0.0,
7200,1855.7,77.8,63.3,66.4,0.0,0.0,0.0,
7300,1859.5,58.8,73.0,66.4,0.0,0.0,0.0,
7400,1863.7,57.0,79.4,95.7,0.0,0.0,0.0,
7500,1863.7,78.5,84.3,97.7,0.0,0.0,0.0,
7600,1859.0,17.1,90.7,97.7,0.0,0.0,0.0,
7700,1860.6,18.0,90.7,97.7,0.0,0.0,0.0,
7900,1862.1,16.6,90.8,97.7,0.0,0.0,0.0,
8000,1861.0,14.4,87.8,121.1,0.0,0.0,0.0,
8100,1865.2,14.9,77.9,173.8,0.0,0.0,0.0,
8200,1863.4,14.3,68.0,205.1,0.0,0.0,0.0,
8300,1861.9,15.3,57.5,224.6,0.0,0.0,0.0,
8400,1862.4,14.4,48.3,234.4,0.0,0.0,0.0,
8500,1859.5,12.8,39.0,220.7,0.0,0.0,0.0,
8600,1863.4,89.2,29.5,179.7,0.0,0.0,0.0,
8700,1851.8,71.8,57.8,97.7,0.0,0.0,0.0,
8900,1870.1,73.1,74.7,95.7,0.0,0.0,0.0,
9000,1858.4,62.4,81.4,95.7,0.0,0.0,0.0,
9100,1855.8,47.5,88.1,95.7,0.0,0.0,0.0,
9200,1859.2,24.4,92.5,97.7,0.0,0.0,0.0,
9300,1861.8,22.8,92.6,97.7,0.0,0.0,0.0,
9400,1860.7,15.5,92.8,97.7,0.0,0.0,0.0,
9500,1862.3,16.9,92.8,99.6,0.0,0.0,0.0,
9600,1860.9,17.7,90.4,119.1,0.0,0.0,0.0,
9700,1862.4,21.4,75.6,132.8,0.0,0.0,0.0,
9900,1861.2,17.4,59.0,150.4,0.0,0.0,0.0,
10000,1860.6,15.3,49.3,130.9,0.0,0.0,0.0,
10100,1860.3,14.9,35.8,134.8,0.0,0.0,0.0,
10200,1863.4,100.3,22.3,166.0,0.0,0.0,0.0,
10300,1872.0,75.5,50.5,93.8,0.0,0.0,0.0,
10400,1855.9,71.8,63.7,66.4,0.0,0.0,0.0,
10500,1857.4,72.0,72.9,66.4,0.0,0.0,0.0,
10600,1862.1,69.7,79.2,66.4,0.0,0.0,0.0,
10700,1866.1,59.5,84.6,95.7,0.0,0.0,0.0,
10900,1859.4,16.0,89.9,97.7,0.0,0.0,0.0,
11000,1861.3,15.9,89.9,97.7,0.0,0.0,0.0,
11100,1861.6,15.6,90.0,97.7,0.0,0.0,0.0,
11200,1859.0,16.9,90.0,121.1,0.0,0.0,0.0,
11300,1857.3,14.8,77.6,207.0,0.0,0.0,0.0,
11400,1861.0,14.1,67.0,185.5,0.0,0.0,0.0,
11500,1864.4,19.3,56.8,164.1,0.0,0.0,0.0,
11600,1858.6,17.3,47.7,164.1,0.0,0.0,0.0,
11700,1862.5,17.4,37.1,175.8,0.0,0.0,0.0,
11900,1864.0,94.6,47.6,97.7,0.0,0.0,0.0,
12000,1861.9,67.4,65.8,66.4,0.0,0.0,0.0,
12100,1856.3,61.7,75.1,66.4,0.0,0.0,0.0,
12200,1860.8,73.6,80.6,95.7,0.0,0.0,0.0,
12300,1863.5,71.7,85.4,95.7,0.0,0.0,0.0,
12400,1853.9,22.7,92.0,95.7,0.0,0.0,0.0,
12500,1860.1,17.5,92.8,95.7,0.0,0.0,0.0,
