Time(ms),Raw_ADC,ENV_Value,RMS,MDF,MW_Amp,MW_Area,MW_Latency,Marker
13200,1870.7,98.8,95.0,224.6,457.0,1427.0,6.0,
13300,1875.3,106.6,120.5,224.6,461.0,1551.0,6.0,
13400,1859.2,87.8,129.0,193.4,461.0,1551.0,6.0,
13500,1857.2,6.5,130.9,191.4,461.0,1551.0,6.0,
13600,1864.6,3.0,130.9,162.1,461.0,1551.0,6.0,
13700,1862.9,1.9,130.9,162.1,461.0,1551.0,6.0,
13900,1863.4,2.3,125.9,166.0,461.0,1551.0,6.0,
14000,1863.5,1.6,123.2,66.4,461.0,1551.0,6.0,
14100,1863.2,2.0,113.5,66.4,461.0,1551.0,6.0,
14200,1862.8,2.2,90.1,66.4,461.0,1551.0,6.0,
14300,1863.2,1.8,51.2,72.3,461.0,1551.0,6.0,
14400,1863.9,2.3,22.4,70.3,461.0,1551.0,6.0,
14500,1873.5,41.5,48.6,193.4,461.0,1551.0,6.0,
14600,1852.8,46.1,52.3,195.3,461.0,1551.0,6.0,
14700,1854.3,75.8,62.7,195.3,461.0,1551.0,6.0,
14900,1878.1,81.3,120.7,193.4,449.0,1393.0,6.0,
15000,1862.2,88.3,135.5,193.4,534.0,1678.0,6.0,
15100,1857.4,9.8,137.4,193.4,534.0,1678.0,6.0,
15200,1863.4,2.5,137.4,189.5,534.0,1678.0,6.0,
15300,1863.4,2.4,137.4,162.1,534.0,1678.0,6.0,
15400,1863.8,2.4,137.4,160.2,534.0,1678.0,6.0,
15500,1863.5,2.1,128.5,150.4,534.0,1678.0,6.0,
15600,1862.7,2.4,127.1,66.4,534.0,1678.0,6.0,
15700,1863.2,1.9,122.2,84.0,534.0,1678.0,6.0,
15900,1862.8,2.0,65.6,66.4,534.0,1678.0,6.0,
16000,1863.6,2.3,22.8,66.4,534.0,1678.0,6.0,
16100,1873.6,67.0,64.3,224.6,142.0,677.0,7.0,
16200,1874.7,50.3,92.5,224.6,79.0,539.0,28.0,
16300,1850.2,68.0,100.3,222.7,79.0,539.0,28.0,
16400,1849.7,123.0,116.3,197.3,382.0,1995.0,6.0,
16500,1864.3,161.2,141.1,226.6,475.0,2304.0,6.0,
16600,1894.2,151.9,177.3,255.9,550.0,2571.0,6.0,
16700,1855.3,19.3,185.0,224.6,506.0,2311.0,6.0,
16900,1863.3,2.2,185.0,191.4,506.0,2311.0,6.0,
17000,1863.3,1.9,185.0,183.6,506.0,2311.0,6.0,
17100,1863.2,2.2,173.5,169.9,506.0,2311.0,6.0,
17200,1863.7,2.1,160.3,68.4,506.0,2311.0,6.0,
17300,1863.8,2.1,155.5,66.4,506.0,2311.0,6.0,
17400,1863.2,2.3,144.0,52.7,506.0,2311.0,6.0,
17500,1863.3,2.3,119.7,66.4,506.0,2311.0,6.0,
17600,1863.4,1.8,53.0,66.4,506.0,2311.0,6.0,
17700,1869.9,76.1,52.3,228.5,161.0,702.0,7.0,
17900,1864.4,68.3,105.3,224.6,161.0,702.0,7.0,
18000,1850.7,63.1,112.8,222.7,161.0,702.0,7.0,
18100,1860.2,68.0,127.9,193.4,362.0,1381.0,6.0,
18200,1866.7,112.4,149.6,193.4,492.0,1389.0,6.0,
18300,1872.3,21.5,166.2,195.3,462.0,1431.0,6.0,
18400,1863.8,3.1,166.2,195.3,462.0,1431.0,6.0,
18500,1863.5,1.9,166.2,195.3,462.0,1431.0,6.0,
18600,1862.9,2.3,166.2,195.3,462.0,1431.0,6.0,
18700,1863.8,2.0,157.7,193.4,462.0,1431.0,6.0,
18900,1863.1,2.6,128.5,66.4,462.0,1431.0,6.0,
19000,1864.1,2.5,122.0,66.4,462.0,1431.0,6.0,
19100,1863.5,1.6,106.1,66.4,462.0,1431.0,6.0,
19200,1863.4,2.8,72.4,64.5,462.0,1431.0,6.0,
19300,1863.0,38.6,22.7,216.8,462.0,1431.0,6.0,
19400,1873.5,49.3,69.5,226.6,75.0,457.0,27.0,
19500,1875.7,83.4,104.5,226.6,86.0,532.0,26.0,
19600,1863.1,57.4,116.0,224.6,86.0,532.0,26.0,
19700,1847.8,64.2,120.0,224.6,86.0,532.0,26.0,
19900,1859.0,25.5,144.3,193.4,234.0,954.0,6.0,
20000,1863.2,2.9,144.3,222.7,234.0,954.0,6.0,
20100,1863.1,2.0,144.3,222.7,234.0,954.0,6.0,
20200,1863.3,2.3,144.3,220.7,234.0,954.0,6.0,
20300,1863.3,1.8,142.6,214.8,234.0,954.0,6.0,
20400,1863.0,2.3,126.5,66.4,234.0,954.0,6.0,
20500,1863.3,2.2,99.6,64.5,234.0,954.0,6.0,
20600,1863.4,1.9,85.9,43.0,234.0,954.0,6.0,
20700,1862.7,2.1,80.3,35.2,234.0,954.0,6.0,
20900,1859.5,34.2,12.7,148.4,234.0,954.0,6.0,
21000,1855.5,55.3,34.1,226.6,234.0,954.0,6.0,
21100,1868.2,66.3,68.4,226.6,73.0,480.0,29.0,
21200,1887.9,58.8,111.5,224.6,86.0,564.0,27.0,
21300,1856.3,41.1,119.0,224.6,86.0,564.0,27.0,
21400,1846.0,60.2,122.5,222.7,86.0,564.0,27.0,
21500,1858.2,26.5,131.4,193.4,86.0,564.0,27.0,
21600,1862.8,3.4,131.4,193.4,86.0,564.0,27.0,
21700,1863.1,2.5,131.4,224.6,86.0,564.0,27.0,
21900,1862.9,2.4,130.8,226.6,86.0,564.0,27.0,
22000,1863.5,2.1,126.9,66.4,86.0,564.0,27.0,
22100,1863.3,1.7,112.3,66.4,86.0,564.0,27.0,
22200,1863.0,2.3,69.6,66.4,86.0,564.0,27.0,
22300,1863.3,2.1,55.9,66.4,86.0,564.0,27.0,
22400,1863.9,1.8,47.5,37.1,86.0,564.0,27.0,
22500,1864.7,16.8,5.8,64.5,86.0,564.0,27.0,
22600,1849.7,27.7,25.6,189.5,86.0,564.0,27.0,
22700,1863.6,73.7,56.9,222.7,73.0,479.0,27.0,
22900,1876.2,81.4,118.1,224.6,246.0,1023.0,7.0,
23000,1855.6,49.6,124.2,224.6,246.0,1023.0,7.0,
23100,1851.1,45.6,130.1,193.4,246.0,1023.0,7.0,
23200,1859.7,4.2,130.2,193.4,246.0,1023.0,7.0,
23300,1863.5,2.0,130.2,193.4,246.0,1023.0,7.0,
23400,1862.8,2.0,130.2,199.2,246.0,1023.0,7.0,
23500,1863.3,2.2,130.1,209.0,246.0,1023.0,7.0,
23600,1863.8,2.3,127.7,195.3,246.0,1023.0,7.0,
23700,1863.7,2.6,117.1,35.2,246.0,1023.0,7.0,
23900,1864.5,2.8,54.9,66.4,246.0,1023.0,7.0,
24000,1862.4,2.4,39.2,66.4,246.0,1023.0,7.0,
24100,1863.0,23.4,4.0,68.4,246.0,1023.0,7.0,
24200,1852.7,37.0,18.9,164.1,246.0,1023.0,7.0,
24300,1853.8,47.2,36.0,169.9,246.0,1023.0,7.0,
24400,1871.5,51.3,75.4,193.4,76.0,482.0,29.0,
24500,1873.4,86.0,106.8,224.6,81.0,543.0,27.0,
24600,1867.4,61.5,121.4,224.6,88.0,549.0,29.0,
24700,1848.1,50.7,124.0,224.6,88.0,549.0,29.0,
24900,1863.0,2.0,125.5,193.4,88.0,549.0,29.0,
25000,1863.3,2.4,125.5,193.4,88.0,549.0,29.0,
25100,1862.9,1.8,125.5,216.8,88.0,549.0,29.0,
25200,1862.9,2.4,124.1,195.3,88.0,549.0,29.0,
25300,1863.7,2.4,120.2,78.1,88.0,549.0,29.0,
25400,1863.1,2.3,100.3,66.4,88.0,549.0,29.0,
25500,1862.7,2.1,65.9,62.5,88.0,549.0,29.0,
25600,1863.5,2.2,31.7,72.3,88.0,549.0,29.0,
25700,1862.5,1.4,19.6,132.8,88.0,549.0,29.0,
25900,1849.1,39.7,36.2,195.3,88.0,549.0,29.0,
26000,1856.9,60.8,50.9,193.4,88.0,549.0,29.0,
26100,1868.0,68.9,78.1,220.7,145.0,618.0,7.0,
26200,1886.8,75.5,115.6,226.6,303.0,970.0,7.0,
26300,1859.8,53.4,124.6,224.6,275.0,1141.0,7.0,
26400,1853.7,8.1,125.7,195.3,275.0,1141.0,7.0,
26500,1863.0,2.5,125.7,193.4,275.0,1141.0,7.0,
26600,1863.3,2.2,125.7,164.1,275.0,1141.0,7.0,
26700,1863.1,2.3,125.7,162.1,275.0,1141.0,7.0,
26900,1862.9,1.7,120.4,130.9,275.0,1141.0,7.0,
27000,1862.3,2.0,115.0,95.7,275.0,1141.0,7.0,
27100,1862.8,2.2,98.6,99.6,275.0,1141.0,7.0,
27200,1862.8,2.1,49.4,128.9,275.0,1141.0,7.0,
27300,1862.4,2.0,17.0,109.4,275.0,1141.0,7.0,
27400,1870.1,44.1,44.6,218.8,62.0,376.0,24.0,
27500,1858.4,29.5,50.8,218.8,62.0,376.0,24.0,
27600,1850.0,33.6,59.8,203.1,62.0,376.0,24.0,
27700,1864.9,79.8,79.6,197.3,242.0,762.0,7.0,
27900,1872.0,76.0,126.4,226.6,348.0,1179.0,7.0,
28000,1856.3,11.1,129.1,224.6,348.0,1179.0,7.0,
28100,1863.0,2.1,129.1,193.4,348.0,1179.0,7.0,
28200,1862.7,2.3,129.1,189.5,348.0,1179.0,7.0,
28300,1862.9,2.3,129.1,162.1,348.0,1179.0,7.0,
28400,1862.8,1.6,121.2,160.2,348.0,1179.0,7.0,
28500,1863.3,2.3,118.7,132.8,348.0,1179.0,7.0,
28600,1862.4,2.6,114.4,166.0,348.0,1179.0,7.0,
28700,1862.7,1.6,101.7,203.1,348.0,1179.0,7.0,
28900,1863.2,2.4,26.6,168.0,348.0,1179.0,7.0,
29000,1873.5,32.1,48.6,224.6,55.0,349.0,24.0,
29100,1864.6,43.2,64.5,224.6,62.0,405.0,28.0,
29200,1848.9,45.3,67.6,222.7,62.0,405.0,28.0,
29300,1855.7,50.8,76.7,214.8,62.0,405.0,28.0,
29400,1873.2,50.8,102.8,197.3,75.0,491.0,29.0,
29500,1875.3,80.8,126.7,224.6,78.0,501.0,28.0,
29600,1867.8,13.8,136.0,224.6,78.0,501.0,28.0,
29700,1862.5,2.3,136.0,224.6,78.0,501.0,28.0,
29900,1863.4,1.8,136.0,195.3,78.0,501.0,28.0,
30000,1863.3,2.9,127.0,193.4,78.0,501.0,28.0,
30100,1863.1,2.3,119.7,76.2,78.0,501.0,28.0,
30200,1862.9,1.6,118.0,68.4,78.0,501.0,28.0,
30300,1864.2,2.9,112.3,68.4,78.0,501.0,28.0,
30400,1862.9,2.3,89.0,72.3,78.0,501.0,28.0,
30500,1863.1,1.8,49.4,107.4,78.0,501.0,28.0,
30600,1866.4,49.8,33.3,222.7,60.0,371.0,29.0,
30700,1883.8,46.3,73.6,226.6,55.0,363.0,27.0,
30900,1850.2,53.7,82.1,224.6,55.0,363.0,27.0,
31000,1862.0,69.4,95.1,193.4,55.0,363.0,27.0,
31100,1873.3,66.4,116.9,224.6,74.0,471.0,24.0,
31200,1876.9,21.9,136.9,224.6,78.0,470.0,24.0,
31300,1863.3,3.2,136.9,224.6,78.0,470.0,24.0,
31400,1863.1,1.6,136.9,224.6,78.0,470.0,24.0,
31500,1862.7,2.7,136.9,222.7,78.0,470.0,24.0,
31600,1862.9,2.3,132.8,210.9,78.0,470.0,24.0,
31700,1862.6,1.4,115.5,84.0,78.0,470.0,24.0,
31900,1863.7,2.4,109.6,101.6,78.0,470.0,24.0,
32000,1863.3,1.7,98.6,76.2,78.0,470.0,24.0,
32100,1863.2,2.3,71.3,66.4,78.0,470.0,24.0,
32200,1866.6,20.1,27.3,214.8,78.0,470.0,24.0,
32300,1872.5,64.9,60.9,226.6,56.0,328.0,29.0,
32400,1868.6,45.9,78.2,226.6,62.0,423.0,28.0,
32500,1854.2,38.1,82.0,224.6,62.0,423.0,28.0,
32600,1853.2,41.0,92.5,222.7,62.0,423.0,28.0,
32700,1867.3,82.0,111.9,197.3,81.0,481.0,30.0,
32900,1862.9,3.4,133.9,224.6,81.0,481.0,30.0,
33000,1862.7,2.1,133.9,224.6,81.0,481.0,30.0,
33100,1863.5,2.2,133.9,222.7,81.0,481.0,30.0,
33200,1863.0,1.8,131.1,218.8,81.0,481.0,30.0,
33300,1862.7,2.1,119.3,85.9,81.0,481.0,30.0,
33400,1863.1,2.0,108.7,109.4,81.0,481.0,30.0,
33500,1863.0,1.7,105.9,111.3,81.0,481.0,30.0,
33600,1862.6,2.0,96.8,89.8,81.0,481.0,30.0,
33700,1862.9,2.0,73.6,66.4,81.0,481.0,30.0,
33900,1878.1,41.5,58.1,226.6,81.0,481.0,30.0,
34000,1870.7,37.0,80.5,226.6,63.0,398.0,28.0,
34100,1852.3,41.9,84.4,224.6,63.0,398.0,28.0,
34200,1852.0,55.2,89.6,224.6,63.0,398.0,28.0,
34300,1863.1,61.2,103.0,195.3,172.0,692.0,7.0,
34400,1881.7,53.7,130.3,224.6,76.0,491.0,27.0,
34500,1858.9,4.7,130.3,224.6,80.0,514.0,28.0,
34600,1863.4,2.3,130.3,224.6,80.0,514.0,28.0,
34700,1863.2,1.7,130.3,224.6,80.0,514.0,28.0,
34900,1863.5,2.2,116.7,214.8,80.0,514.0,28.0,
35000,1862.6,1.7,102.5,109.4,80.0,514.0,28.0,
35100,1863.0,2.1,99.3,66.4,80.0,514.0,28.0,
35200,1863.2,2.2,94.7,68.4,80.0,514.0,28.0,
35300,1863.5,2.0,79.8,66.4,80.0,514.0,28.0,
35400,1863.0,22.5,4.3,39.1,80.0,514.0,28.0,
35500,1866.7,59.9,44.5,230.5,80.0,514.0,28.0,
35600,1873.8,61.6,74.5,226.6,63.0,392.0,23.0,
35700,1872.0,39.2,90.7,224.6,68.0,451.0,25.0,
35900,1857.2,72.3,104.3,195.3,68.0,451.0,25.0,
36000,1868.0,76.2,121.1,220.7,75.0,478.0,30.0,
36100,1867.3,6.2,127.8,224.6,80.0,521.0,29.0,
36200,1862.7,1.7,127.8,224.6,80.0,521.0,29.0,
36300,1862.6,1.9,127.8,224.6,80.0,521.0,29.0,
36400,1863.9,2.7,127.8,224.6,80.0,521.0,29.0,
36500,1862.9,2.1,119.8,214.8,80.0,521.0,29.0,
36600,1863.0,1.9,103.9,70.3,80.0,521.0,29.0,
36700,1863.7,2.1,90.1,80.1,80.0,521.0,29.0,
36900,1863.0,2.1,73.9,68.4,80.0,521.0,29.0,
37000,1864.3,2.8,41.1,80.1,80.0,521.0,29.0,
37100,1864.8,41.3,39.8,164.1,80.0,521.0,29.0,
37200,1866.9,35.9,64.7,168.0,80.0,521.0,29.0,
37300,1874.7,71.2,90.2,195.3,68.0,404.0,28.0,
37400,1868.8,54.7,103.7,224.6,76.0,452.0,27.0,
37500,1856.3,63.5,108.2,224.6,76.0,452.0,27.0,
37600,1858.3,61.3,118.4,195.3,76.0,452.0,27.0,
37700,1854.8,9.1,123.0,193.4,76.0,452.0,27.0,
37900,1864.0,2.7,123.0,195.3,76.0,452.0,27.0,
38000,1863.4,2.0,123.0,197.3,76.0,452.0,27.0,
38100,1863.3,2.2,116.4,199.2,76.0,452.0,27.0,
38200,1863.8,2.8,104.6,84.0,76.0,452.0,27.0,
38300,1863.4,2.3,83.6,76.2,76.0,452.0,27.0,
38400,1862.8,2.1,66.2,99.6,76.0,452.0,27.0,
38500,1863.2,2.1,58.4,117.2,76.0,452.0,27.0,
38600,1863.6,1.7,33.2,68.4,76.0,452.0,27.0,
38700,1855.9,39.7,17.8,193.4,76.0,452.0,27.0,
38900,1877.6,50.3,73.9,224.6,72.0,422.0,30.0,
39000,1873.3,44.4,100.6,224.6,78.0,445.0,28.0,
39100,1860.0,51.5,109.3,224.6,73.0,470.0,26.0,
39200,1849.0,57.1,113.1,224.6,73.0,470.0,26.0,
39300,1857.7,9.9,117.8,193.4,73.0,470.0,26.0,
39400,1863.4,2.8,117.8,193.4,73.0,470.0,26.0,
39500,1863.2,1.6,117.8,226.6,73.0,470.0,26.0,
39600,1862.9,2.1,117.8,232.4,73.0,470.0,26.0,
39700,1863.6,2.4,116.5,232.4,73.0,470.0,26.0,
39900,1863.6,2.3,91.7,68.4,73.0,470.0,26.0,
40000,1863.6,2.3,61.3,66.4,73.0,470.0,26.0,
40100,1863.2,1.7,44.0,68.4,73.0,470.0,26.0,
40200,1863.2,2.0,32.9,66.4,73.0,470.0,26.0,
40300,1859.5,26.9,16.3,136.7,73.0,470.0,26.0,
40400,1851.4,40.8,27.1,156.3,73.0,470.0,26.0,
40500,1860.5,64.1,48.7,191.4,73.0,470.0,26.0,
40600,1870.8,68.1,78.0,224.6,74.0,469.0,29.0,
40700,1886.4,58.0,109.8,224.6,111.0,559.0,8.0,
40900,1850.2,14.6,116.9,195.3,111.0,559.0,8.0,
41000,1862.9,2.3,116.9,193.4,111.0,559.0,8.0,
41100,1863.0,2.3,116.9,195.3,111.0,559.0,8.0,
41200,1863.5,2.3,116.9,222.7,111.0,559.0,8.0,
41300,1863.8,2.1,115.8,222.7,111.0,559.0,8.0,
41400,1863.2,2.1,113.7,66.4,111.0,559.0,8.0,
41500,1863.2,2.1,106.3,66.4,111.0,559.0,8.0,
41600,1863.1,1.8,87.1,66.4,111.0,559.0,8.0,
41700,1862.8,1.9,40.3,70.3,111.0,559.0,8.0,
41900,1868.3,78.1,36.1,150.4,111.0,559.0,8.0,
42000,1854.2,33.8,42.8,156.3,111.0,559.0,8.0,
42100,1856.3,61.6,55.5,154.3,111.0,559.0,8.0,
42200,1867.8,76.3,82.9,160.2,111.0,559.0,8.0,
42300,1868.0,126.2,113.5,193.4,515.0,1757.0,7.0,
42400,1874.6,132.4,138.3,224.6,402.0,2012.0,7.0,
42500,1857.0,42.8,146.7,195.3,402.0,2012.0,7.0,
42600,1862.4,4.1,146.7,191.4,402.0,2012.0,7.0,
42700,1863.0,2.2,146.7,162.1,402.0,2012.0,7.0,
42900,1863.0,2.3,142.2,144.5,402.0,2012.0,7.0,
43000,1863.1,2.3,140.3,115.2,402.0,2012.0,7.0,
43100,1863.1,1.7,135.8,132.8,402.0,2012.0,7.0,
43200,1862.3,2.1,121.1,107.4,402.0,2012.0,7.0,
43300,1862.8,2.2,93.0,105.5,402.0,2012.0,7.0,
43400,1863.1,1.5,49.0,130.9,402.0,2012.0,7.0,
43500,1878.0,65.2,36.3,201.2,402.0,2012.0,7.0,
43600,1863.0,64.2,69.9,168.0,137.0,656.0,6.0,
43700,1854.0,48.8,75.4,169.9,137.0,656.0,6.0,
43900,1870.9,98.5,105.6,193.4,387.0,1555.0,7.0,
44000,1877.3,88.0,132.4,224.6,392.0,1723.0,7.0,
44100,1867.4,69.3,151.6,226.6,383.0,1677.0,8.0,
44200,1859.4,5.6,151.6,224.6,383.0,1677.0,8.0,
44300,1863.4,2.0,151.6,224.6,383.0,1677.0,8.0,
44400,1863.1,2.4,151.6,201.2,383.0,1677.0,8.0,
44500,1863.5,2.5,147.2,195.3,383.0,1677.0,8.0,
44600,1863.0,1.8,134.6,123.0,383.0,1677.0,8.0,
44700,1862.8,2.3,131.6,68.4,383.0,1677.0,8.0,
44900,1862.8,1.4,108.8,107.4,383.0,1677.0,8.0,
45000,1862.6,1.7,73.8,66.4,383.0,1677.0,8.0,
45100,1863.6,83.1,3.9,66.4,383.0,1677.0,8.0,
45200,1873.0,86.9,68.1,160.2,281.0,1293.0,5.0,
45300,1871.3,65.6,85.9,162.1,281.0,1293.0,5.0,
45400,1854.1,98.2,96.3,189.5,281.0,1293.0,5.0,
45500,1852.9,138.8,114.8,193.4,576.0,2452.0,7.0,
45600,1866.1,164.5,139.2,224.6,531.0,2917.0,7.0,
45700,1890.0,155.3,169.5,224.6,547.0,2753.0,8.0,
45900,1860.6,3.1,171.2,164.1,547.0,2753.0,8.0,
46000,1863.7,3.5,171.2,162.1,547.0,2753.0,8.0,
46100,1864.0,3.3,171.2,158.2,547.0,2753.0,8.0,
