Time(ms),Raw_ADC,ENV_Value,RMS,MDF,MW_Amp,MW_Area,MW_Latency,MW_Valid,Marker
0,1854.8,17.0,0.0,0.0,0.0,0.0,0.0,0,
100,1859.9,14.7,0.0,0.0,0.0,0.0,0.0,0,
200,1861.1,16.9,0.0,0.0,0.0,0.0,0.0,0,
300,1859.5,16.9,0.0,0.0,0.0,0.0,0.0,0,
400,1856.9,17.1,0.0,0.0,0.0,0.0,0.0,0,
500,1862.1,16.4,0.0,235.9,0.0,0.0,0.0,0,
600,1861.3,16.5,0.0,254.1,0.0,0.0,0.0,0,
700,1860.4,16.4,0.0,264.9,0.0,0.0,0.0,0,
800,1860.1,44.8,0.0,253.3,0.0,0.0,0.0,0,
900,1876.9,193.4,0.0,139.2,947.0,5188.0,3.0,1,
1000,1851.5,29.8,0.0,49.1,1006.0,5005.0,4.0,1,
1100,1842.2,80.7,0.0,35.2,1230.0,5355.0,3.0,1,
1200,1875.2,62.5,0.0,34.2,1253.0,5362.0,3.0,1,
1300,1828.7,60.0,0.0,30.0,1394.0,5928.0,4.0,1,
1400,1905.8,37.5,0.0,29.7,1789.0,7682.0,4.0,1,
1500,1838.1,20.5,0.0,29.2,1784.0,7749.0,3.0,1,
1600,1854.6,17.1,136.5,35.6,1784.0,7749.0,3.0,1,
1700,1857.6,17.3,136.5,36.8,1784.0,7749.0,3.0,1,
1800,1857.4,16.2,136.6,83.2,1784.0,7749.0,3.0,1,
1900,1858.3,15.5,136.6,197.2,1784.0,7749.0,3.0,1,
2000,1862.3,15.2,136.5,217.7,1784.0,7749.0,3.0,1,
2100,1859.9,18.2,136.5,241.6,1784.0,7749.0,3.0,1,
2200,1859.6,16.9,136.6,240.6,1784.0,7749.0,3.0,1,
2300,1859.9,15.6,136.6,238.4,1784.0,7749.0,3.0,1,
2400,1861.7,17.3,136.6,202.2,1784.0,7749.0,3.0,1,
2600,1848.4,37.2,86.1,112.2,1057.0,5383.0,4.0,1,
2700,1848.6,68.3,91.5,35.8,1216.0,5190.0,4.0,1,
2800,1888.9,49.1,66.5,35.1,1195.0,5316.0,3.0,1,
2900,1829.6,86.7,56.5,37.1,1181.0,5033.0,3.0,1,
3000,1879.1,57.7,62.3,38.3,1291.0,5635.0,3.0,1,
3100,1847.2,21.8,64.7,30.2,1323.0,5900.0,3.0,1,
3200,1856.5,19.1,64.7,29.9,1323.0,5900.0,3.0,1,
3300,1855.1,16.9,64.8,36.5,1323.0,5900.0,3.0,1,
3400,1859.6,14.8,64.8,50.9,1323.0,5900.0,3.0,1,
3600,1860.4,14.9,64.7,218.7,1323.0,5900.0,3.0,1,
3700,1862.3,20.6,64.7,221.0,1323.0,5900.0,3.0,1,
3800,1859.0,15.1,64.7,239.0,1323.0,5900.0,3.0,1,
3900,1860.9,17.8,64.7,237.7,1323.0,5900.0,3.0,1,
4000,1857.6,17.0,64.8,203.5,1323.0,5900.0,3.0,1,
4100,1847.0,39.3,64.9,202.8,822.0,4799.0,6.0,1,
4200,1869.4,33.6,63.5,148.0,1010.0,4983.0,4.0,1,
4300,1852.7,38.8,58.7,71.8,1251.0,5620.0,4.0,1,
4400,1851.9,29.8,51.5,56.1,1190.0,5457.0,3.0,1,
4600,1864.6,42.4,38.0,106.7,1586.0,6865.0,3.0,1,
4700,1867.9,23.2,33.8,136.4,1709.0,7296.0,4.0,1,
4800,1840.9,16.5,33.9,188.9,1709.0,7296.0,4.0,1,
4900,1855.8,17.4,33.8,204.6,1709.0,7296.0,4.0,1,
5000,1858.2,17.6,33.8,227.3,1709.0,7296.0,4.0,1,
5100,1861.8,16.6,33.7,247.8,1709.0,7296.0,4.0,1,
5200,1860.8,15.3,33.7,253.2,1709.0,7296.0,4.0,1,
5300,1862.6,15.8,33.7,241.3,1709.0,7296.0,4.0,1,
5400,1858.8,17.3,33.6,241.3,1709.0,7296.0,4.0,1,
5600,1858.2,19.6,33.5,251.0,1709.0,7296.0,4.0,1,
5700,1860.8,23.6,33.6,241.4,796.0,5052.0,7.0,1,
5800,1837.1,222.8,30.4,236.7,998.0,5208.0,3.0,1,
