Time(ms),Raw_ADC,ENV_Value,RMS,MDF,MW_Amp,MW_Area,MW_Latency,Marker
0,1829.8,186.0,0.0,0.0,1016.0,3512.0,13.0,
100,1809.4,189.5,0.0,0.0,983.0,3663.0,13.0,
200,1845.9,205.7,0.0,0.0,973.0,3891.0,13.0,
300,1863.1,40.5,0.0,0.0,973.0,3891.0,13.0,
400,1857.2,38.6,0.0,0.0,973.0,3891.0,13.0,
511,1863.6,28.1,0.0,95.7,973.0,3891.0,13.0,
611,1857.8,23.6,0.0,68.4,973.0,3891.0,13.0,
711,1860.7,17.4,0.0,68.4,973.0,3891.0,13.0,
811,1860.7,18.6,0.0,74.2,973.0,3891.0,13.0,
911,1858.6,20.1,194.8,80.1,973.0,3891.0,13.0,
1011,1858.5,25.1,162.7,105.5,973.0,3891.0,13.0,
1111,1861.2,16.3,112.6,105.5,973.0,3891.0,13.0,
1211,1861.5,90.3,35.3,113.3,973.0,3891.0,13.0,
1311,1839.7,230.2,113.5,99.6,1028.0,4568.0,13.0,
1412,1818.8,177.7,157.2,66.4,969.0,3860.0,13.0,
1512,1837.5,157.9,185.2,66.4,912.0,3553.0,13.0,
1612,1851.9,187.8,213.3,66.4,847.0,3431.0,13.0,
1712,1828.8,189.7,236.6,97.7,889.0,3345.0,13.0,
1912,1864.9,48.5,265.0,128.9,889.0,3345.0,13.0,
2012,1854.5,43.3,265.5,127.0,889.0,3345.0,13.0,
2112,1866.1,22.7,265.7,115.2,889.0,3345.0,13.0,
2212,1857.4,30.5,265.8,95.7,889.0,3345.0,13.0,
2312,1862.0,22.7,242.1,85.9,889.0,3345.0,13.0,
2412,1863.3,21.3,216.1,85.9,889.0,3345.0,13.0,
2512,1860.8,23.4,192.5,91.8,889.0,3345.0,13.0,
2612,1859.5,20.0,160.6,113.3,889.0,3345.0,13.0,
2712,1862.5,23.5,123.8,119.1,889.0,3345.0,13.0,
2912,1846.7,212.0,117.9,119.1,1177.0,5085.0,13.0,
3012,1829.7,202.8,159.8,68.4,1069.0,4346.0,13.0,
3112,1828.9,222.4,190.7,66.4,1005.0,4334.0,13.0,
3212,1812.8,190.5,222.7,66.4,977.0,3759.0,13.0,
3312,1851.9,159.2,245.6,97.7,833.0,3606.0,13.0,
3412,1841.9,202.6,266.4,119.1,953.0,4137.0,13.0,
3512,1845.2,39.4,272.6,119.1,953.0,4137.0,13.0,
3612,1859.7,28.8,272.7,97.7,953.0,4137.0,13.0,
3712,1864.8,36.7,272.9,82.0,953.0,4137.0,13.0,
3912,1860.5,26.4,248.6,72.3,953.0,4137.0,13.0,
4012,1861.3,23.4,223.4,70.3,953.0,4137.0,13.0,
4112,1861.6,21.0,197.4,82.0,953.0,4137.0,13.0,
4212,1861.3,27.1,160.5,105.5,953.0,4137.0,13.0,
4312,1862.0,20.5,122.7,117.2,953.0,4137.0,13.0,
4412,1861.7,24.7,66.4,99.6,953.0,4137.0,13.0,
4512,1828.4,221.2,113.7,97.7,1106.0,5526.0,14.0,
4612,1832.4,195.4,162.7,68.4,1095.0,4909.0,13.0,
4712,1853.4,214.3,199.7,66.4,1090.0,4419.0,13.0,
4912,1823.3,222.4,253.0,66.4,1079.0,4393.0,13.0,
5012,1821.8,189.8,274.0,64.5,1061.0,4629.0,13.0,
5112,1870.7,40.5,281.5,64.5,1063.0,4234.0,13.0,
5212,1859.3,33.8,281.7,64.5,1063.0,4234.0,13.0,
5312,1859.9,28.7,281.7,64.5,1063.0,4234.0,13.0,
5412,1858.2,42.3,282.0,64.5,1063.0,4234.0,13.0,
5512,1863.7,27.0,260.3,84.0,1063.0,4234.0,13.0,
5612,1858.9,27.2,232.9,70.3,1063.0,4234.0,13.0,
5712,1857.2,21.6,201.8,56.6,1063.0,4234.0,13.0,
5912,1862.6,21.8,129.3,64.5,1063.0,4234.0,13.0,
6012,1859.8,25.1,75.6,62.5,1063.0,4234.0,13.0,
6112,1850.6,228.3,104.9,62.5,1276.0,5916.0,14.0,
6212,1828.4,246.7,154.6,66.4,1061.0,4836.0,13.0,
6312,1806.8,221.4,198.4,66.4,1160.0,4818.0,13.0,
6412,1853.2,190.9,230.5,66.4,1226.0,4849.0,13.0,
6512,1842.9,236.4,256.7,66.4,1098.0,4665.0,13.0,
6612,1833.8,230.8,277.9,64.5,1096.0,4296.0,13.0,
6712,1844.6,51.6,290.6,64.5,1066.0,4323.0,13.0,
6912,1859.7,34.0,290.7,64.5,1066.0,4323.0,13.0,
7012,1862.5,24.4,290.7,64.5,1066.0,4323.0,13.0,
7112,1860.3,34.7,274.0,74.2,1066.0,4323.0,13.0,
7212,1855.5,37.7,249.3,74.2,1066.0,4323.0,13.0,
7312,1861.5,28.6,216.0,74.2,1066.0,4323.0,13.0,
7412,1860.2,27.5,180.9,80.1,1066.0,4323.0,13.0,
7512,1860.3,27.2,141.2,82.0,1066.0,4323.0,13.0,
7612,1855.3,20.5,92.6,82.0,1066.0,4323.0,13.0,
7712,1824.9,186.0,96.7,80.1,1162.0,5593.0,14.0,
7912,1828.6,231.8,195.9,66.4,1280.0,5106.0,13.0,
8012,1818.8,258.2,230.4,64.5,1223.0,4969.0,13.0,
8112,1818.7,205.5,258.6,64.5,1189.0,4875.0,13.0,
8212,1863.5,216.6,282.2,64.5,1178.0,4733.0,13.0,
8312,1839.9,67.1,295.0,64.5,1131.0,4477.0,13.0,
8412,1863.1,34.9,295.1,64.5,1131.0,4477.0,13.0,
8512,1862.3,31.5,295.3,64.5,1131.0,4477.0,13.0,
8612,1863.2,36.2,295.4,64.5,1131.0,4477.0,13.0,
8712,1859.7,30.4,281.6,72.3,1131.0,4477.0,13.0,
8912,1861.7,23.4,224.1,70.3,1131.0,4477.0,13.0,
9012,1861.4,31.2,188.4,72.3,1131.0,4477.0,13.0,
9112,1864.2,25.9,147.5,68.4,1131.0,4477.0,13.0,
9212,1860.3,25.1,94.5,62.5,1131.0,4477.0,13.0,
9312,1856.2,269.0,80.7,84.0,1305.0,6122.0,14.0,
9412,1802.2,229.0,156.7,66.4,1229.0,5653.0,13.0,
9512,1850.0,184.2,193.3,64.5,1078.0,4856.0,13.0,
9612,1842.1,220.3,221.9,64.5,1116.0,4260.0,13.0,
9712,1832.4,206.4,243.2,64.5,1107.0,4140.0,13.0,
9912,1856.2,80.7,276.3,64.5,1127.0,3695.0,14.0,
10012,1855.9,37.3,276.4,66.4,1127.0,3695.0,14.0,
10112,1860.2,26.4,276.5,66.4,1127.0,3695.0,14.0,
10212,1859.8,23.8,276.5,66.4,1127.0,3695.0,14.0,
10312,1860.3,29.5,267.2,72.3,1127.0,3695.0,14.0,
10412,1862.9,31.5,231.1,85.9,1127.0,3695.0,14.0,
10512,1861.0,33.7,201.2,82.0,1127.0,3695.0,14.0,
10612,1859.4,24.5,169.1,78.1,1127.0,3695.0,14.0,
10712,1860.9,21.1,136.6,72.3,1127.0,3695.0,14.0,
10912,1863.5,188.9,79.4,82.0,1186.0,6038.0,13.0,
11012,1830.8,233.6,143.8,82.0,1264.0,5642.0,13.0,
