wall_time,timestamp_ms,emg_raw,emg_env,rms,mdf,rms_slope,mdf_slope,fatigue_detected,consecutive,is_running,is_stimulating,history_count,baseline_rms,rms_ratio,muscle_state,marker
2026-06-15T01:24:24.960212,10436934,1864.78,175.6851,0,0,,,false,,true,true,,,,,
2026-06-15T01:24:25.050707,10437034,1851.79,149.2146,0,0,,,false,,true,true,,,,,
2026-06-15T01:24:26.071353,10438034,1859.34,35.20096,114.376,82.03125,,,false,,true,true,,,,,
2026-06-15T01:24:27.061305,10439034,1862.65,31.50756,106.4641,95.70313,,,false,,true,true,,,,,
2026-06-15T01:24:28.051535,10440034,1861.1,109.2588,81.62574,76.17188,,,false,,true,true,,,,,
2026-06-15T01:24:29.071625,10441034,1861.22,20.0485,93.56957,99.60938,,,false,,true,true,,,,,
2026-06-15T01:24:30.090723,10442034,1861.61,56.91269,161.4804,97.65625,,,false,,true,true,,,,,
2026-06-15T01:24:31.050147,10443034,1865.36,134.6687,57.40592,91.79688,,,false,,true,true,,,,,
2026-06-15T01:24:32.070725,10444034,1864.3,26.8817,234.8471,95.70313,,,false,,true,true,,,,,
2026-06-15T01:24:33.094160,10445034,1858.47,185.9132,129.9639,95.70313,,,false,,true,true,,,,,
2026-06-15T01:24:34.050482,10446034,1854.25,38.57347,183.3915,70.3125,,,false,,true,true,,,,,
2026-06-15T01:24:35.070427,10447034,1860.79,20.78656,172.3658,97.65625,,,false,,true,true,,,,,
2026-06-15T01:24:36.062474,10448034,1848.85,186.3676,92.27525,66.40625,,,false,,true,true,,,,,
2026-06-15T01:24:37.049793,10449034,1859.62,37.24877,192.6131,80.07813,,,false,,true,true,,,,,
2026-06-15T01:24:38.070423,10450034,1880.18,218.0335,164.8241,95.70313,,,false,,true,true,,,,,
2026-06-15T01:24:39.062328,10451034,1855.16,47.58688,115.1638,68.35938,,,false,,true,true,,,,,
2026-06-15T01:24:40.051865,10452034,1862.7,23.17316,210.3594,95.70313,,,false,,true,true,,,,,
2026-06-15T01:24:41.071566,10453034,1833.37,195.7918,164.6721,95.70313,,,false,,true,true,,,,,
2026-06-15T01:24:42.059346,10454034,1858.69,15.79012,217.7475,119.1406,,,false,,true,true,,,,,
2026-06-15T01:24:43.049775,10455034,1861.44,49.53875,168.4547,95.70313,,,false,,true,true,,,,,
2026-06-15T01:24:44.070543,10456034,1866.36,152.0955,55.26438,58.59375,,,false,,true,true,,,,,
2026-06-15T01:24:45.061885,10457034,1859.95,20.85114,158.7358,119.1406,,,false,,true,true,,,,,
2026-06-15T01:24:46.049554,10458034,1851.78,185.0603,146.8766,97.65625,,,false,,true,true,,,,,
2026-06-15T01:24:47.069459,10459034,1860.71,34.59883,92.19132,83.98438,,,false,,true,true,,,,,
2026-06-15T01:24:48.061168,10460034,1859.04,23.09917,154.6523,97.65625,,,false,,true,true,,,,,
2026-06-15T01:24:49.049838,10461034,1870.8,96.58454,63.74774,66.40625,,,false,,true,true,,,,,
2026-06-15T01:24:50.071290,10462034,1862.68,18.44733,110.0265,119.1406,,,false,,true,true,,,,,
2026-06-15T01:24:51.060480,10463034,1859.23,25.15453,117.9541,64.45313,,,false,,true,true,,,,,
2026-06-15T01:24:52.050192,10464034,1854.65,131.5358,34.09399,76.17188,,,false,,true,true,,,,,
2026-06-15T01:24:53.069982,10465034,1858.79,23.96385,165.5697,95.70313,,,false,,true,true,,,,,
2026-06-15T01:24:54.059602,10466034,1846.97,156.2629,123.3923,66.40625,,,false,,true,true,,,,,
2026-06-15T01:24:55.049796,10467034,1858.17,29.82923,104.3358,119.1406,,,false,,true,true,,,,,
2026-06-15T01:24:56.069844,10468034,1859.32,31.93716,172.6987,95.70313,,,false,,true,true,,,,,
2026-06-15T01:24:57.059561,10469034,1866.36,188.1324,118.3897,62.5,,,false,,true,true,,,,,
2026-06-15T01:24:58.048754,10470034,1860.38,46.27101,169.7242,82.03125,,,false,,true,true,,,,,
2026-06-15T01:24:59.069076,10471034,1867.09,101.8742,172.0368,97.65625,,,false,,true,true,,,,,
