Time(ms),Raw_ADC,ENV_Value,RMS,MDF,MW_Amp,MW_Area,MW_Latency,MW_Valid,Marker
0,1850.9,29.6,0.0,0.0,0.0,0.0,0.0,0,
100,1865.1,22.7,0.0,0.0,0.0,0.0,0.0,0,
200,1857.5,16.5,0.0,0.0,0.0,0.0,0.0,0,
300,1859.3,18.3,0.0,0.0,0.0,0.0,0.0,0,
400,1861.0,20.2,0.0,0.0,0.0,0.0,0.0,0,
500,1861.0,17.1,0.0,101.4,0.0,0.0,0.0,0,
600,1860.4,19.0,0.0,138.0,0.0,0.0,0.0,0,
700,1861.3,19.0,0.0,153.9,0.0,0.0,0.0,0,
800,1861.5,18.5,0.0,148.4,0.0,0.0,0.0,0,
900,1860.7,19.0,0.0,186.9,0.0,0.0,0.0,0,
1000,1860.3,162.9,0.0,216.3,0.0,0.0,0.0,0,
1100,1855.9,158.0,0.0,100.3,0.0,0.0,0.0,0,
1200,1870.4,167.1,0.0,100.3,0.0,0.0,0.0,0,
1300,1848.7,211.1,0.0,100.6,0.0,0.0,0.0,0,
1400,1858.8,241.8,0.0,164.8,0.0,0.0,0.0,0,
1500,1850.8,240.9,0.0,197.1,0.0,0.0,0.0,0,
1600,1852.7,50.4,165.2,194.5,0.0,0.0,0.0,0,
1700,1876.2,25.6,166.7,131.4,0.0,0.0,0.0,0,
1800,1858.7,18.8,166.6,100.5,0.0,0.0,0.0,0,
1900,1859.7,17.4,166.6,93.7,0.0,0.0,0.0,0,
2000,1859.6,18.9,166.6,91.0,0.0,0.0,0.0,0,
2100,1861.2,20.4,166.6,86.2,0.0,0.0,0.0,0,
2200,1861.7,21.9,166.6,141.3,0.0,0.0,0.0,0,
2300,1861.2,15.8,166.7,110.7,0.0,0.0,0.0,0,
2400,1860.7,16.2,166.7,86.0,0.0,0.0,0.0,0,
2600,1861.5,130.5,166.6,94.4,0.0,0.0,0.0,0,
2700,1879.7,173.0,165.6,87.5,0.0,0.0,0.0,0,
2800,1834.3,133.4,175.1,92.5,858.0,4549.0,2.0,0,
2900,1868.9,140.1,168.8,100.0,1216.0,5462.0,2.0,0,
3000,1843.3,208.8,168.3,99.9,805.0,5273.0,2.0,0,
3100,1889.6,286.3,160.7,71.3,1620.0,5564.0,2.0,0,
3200,1850.4,73.5,166.7,70.5,1617.0,6658.0,3.0,1,
3300,1860.7,32.0,163.2,91.8,1617.0,6658.0,3.0,1,
3400,1859.1,18.9,163.3,133.7,1617.0,6658.0,3.0,1,
3600,1858.8,17.6,163.3,66.6,1617.0,6658.0,3.0,1,
3700,1860.3,18.5,163.3,105.1,1617.0,6658.0,3.0,1,
3800,1860.1,20.1,163.2,132.4,1617.0,6658.0,3.0,1,
3900,1862.2,25.6,163.2,232.2,1617.0,6658.0,3.0,1,
4000,1861.3,30.6,163.3,177.4,1617.0,6658.0,3.0,1,
4100,1859.6,21.8,163.4,86.1,1617.0,6658.0,3.0,1,
4200,1860.5,46.8,163.4,77.3,905.0,5497.0,5.0,1,
4300,1843.0,233.7,158.2,65.5,824.0,4473.0,2.0,0,
4400,1874.4,279.4,160.5,34.9,1125.0,4925.0,2.0,0,
4600,1878.8,277.9,175.2,69.9,1123.0,5677.0,22.0,1,
4700,1828.5,299.0,181.5,154.4,854.0,5076.0,13.0,1,
4800,1871.7,72.6,170.9,154.0,983.0,4685.0,2.0,0,
4900,1865.9,42.9,166.5,102.2,983.0,4685.0,2.0,0,
5000,1858.8,19.9,166.6,75.7,983.0,4685.0,2.0,0,
5100,1860.6,24.1,166.6,75.7,983.0,4685.0,2.0,0,
5200,1859.3,21.0,166.7,91.3,983.0,4685.0,2.0,0,
5300,1861.1,20.1,166.7,75.1,983.0,4685.0,2.0,0,
5400,1860.3,18.8,166.7,72.7,983.0,4685.0,2.0,0,
5600,1860.1,18.7,166.7,149.2,983.0,4685.0,2.0,0,
5700,1861.2,18.6,166.6,239.5,983.0,4685.0,2.0,0,
5800,1860.8,114.7,166.5,177.3,983.0,4685.0,2.0,0,
5900,1879.8,140.5,172.0,51.0,1037.0,5329.0,9.0,1,
6000,1865.8,133.6,165.7,37.3,1269.0,6311.0,9.0,1,
6100,1840.8,174.7,158.5,38.5,905.0,5890.0,5.0,1,
6200,1857.8,230.6,145.7,40.1,924.0,5251.0,3.0,1,
6300,1856.0,78.6,142.8,40.4,895.0,5492.0,4.0,1,
6400,1869.2,136.3,126.4,36.0,926.0,5313.0,5.0,1,
6600,1862.5,23.3,128.1,91.2,926.0,5313.0,5.0,1,
6700,1855.8,24.0,128.1,157.5,926.0,5313.0,5.0,1,
6800,1859.5,20.2,128.1,131.5,926.0,5313.0,5.0,1,
6900,1861.9,17.7,128.2,89.5,926.0,5313.0,5.0,1,
7000,1859.1,20.2,128.1,76.4,926.0,5313.0,5.0,1,
7100,1861.2,19.9,128.2,75.1,926.0,5313.0,5.0,1,
7200,1860.6,20.2,128.2,84.5,926.0,5313.0,5.0,1,
7300,1859.5,20.3,128.2,88.3,926.0,5313.0,5.0,1,
7400,1860.3,45.9,128.2,117.0,926.0,5313.0,5.0,1,
