Time(ms),Raw_ADC
201,1866
202,1872
203,1914
204,1947
205,1917
206,1886
207,1893
208,1836
209,1790
210,1791
211,1809
212,1832
213,1851
214,1855
215,1867
216,1866
217,1855
218,1893
219,1886
220,1917
221,1910
222,1823
223,1789
224,1818
225,1819
226,1843
227,1856
228,1821
229,1809
230,1818
231,1826
232,1840
233,1850
234,1858
235,1866
236,1872
237,1873
238,1877
239,1886
240,1891
241,1878
242,1874
243,1850
244,1850
245,1825
246,1830
247,1841
248,1841
249,1851
250,1856
251,1857
252,1875
253,1878
254,1879
255,1881
256,1881
257,1890
258,1884
259,1855
260,1846
261,1842
262,1830
263,1822
264,1833
265,1840
266,1844
267,1861
268,1861
269,1877
270,1878
271,1891
272,1885
273,1892
274,1883
275,1883
276,1865
277,1842
278,1835
279,1831
280,1834
281,1838
282,1843
283,1840
284,1859
285,1872
286,1874
287,1875
288,1877
289,1882
290,1890
291,1881
292,1866
293,1851
294,1838
295,1833
296,1820
297,1822
298,1839
299,1840
300,1845
301,1857
302,1865
303,1874
304,1878
305,1883
306,1887
307,1887
308,1867
309,1858
310,1844
311,1849
312,1835
313,1828
314,1834
315,1840
316,1855
317,1868
318,1862
319,1868
320,1883
321,1882
322,1885
323,1877
324,1883
325,1871
326,1847
327,1849
328,1826
329,1823
330,1828
331,1837
332,1840
333,1851
334,1856
335,1872
336,1871
337,1881
338,1874
339,1881
340,1894
341,1901
342,1872
343,1846
344,1852
345,1840
346,1830
347,1826
348,1838
349,1845
350,1845
351,1870
352,1872
353,1869
354,1875
355,1872
356,1872
357,1887
358,1872
359,1860
360,1846
361,1854
362,1835
363,1835
364,1839
365,1842
366,1850
367,1855
368,1871
369,1872
370,1883
371,1882
372,1883
373,1886
374,1886
375,1873
376,1863
377,1845
378,1840
379,1839
380,1842
381,1855
382,1869
383,1858
384,1874
385,1879
386,1870
387,1856
388,1840
389,1856
390,1883
391,1895
392,1878
393,1845
394,1841
395,1831
396,1825
397,1829
398,1839
399,1845
400,1858
401,1872
402,1877
403,1873
404,1883
405,1882
406,1889
407,1889
408,1885
409,1857
410,1849
411,1851
412,1838
413,1829
414,1825
415,1836
416,1842
417,1860
418,1867
419,1858
420,1875
421,1882
422,1885
423,1889
424,1900
425,1878
426,1858
427,1849
428,1834
429,1831
430,1829
431,1831
432,1842
433,1843
434,1871
435,1866
436,1877
437,1878
438,1888
439,1885
440,1894
441,1889
442,1869
443,1856
444,1843
445,1838
446,1823
447,1829
448,1838
449,1854
450,1857
451,1869
452,1867
453,1870
454,1879
455,1883
456,1885
457,1891
458,1874
459,1872
460,1846
461,1841
462,1840
463,1839
464,1837
465,1840
466,1845
467,1859
468,1866
469,1872
470,1874
471,1881
472,1882
473,1891
474,1888
475,1878
476,1870
477,1846
478,1850
479,1834
480,1835
481,1831
482,1840
483,1854
484,1865
485,1860
486,1872
487,1877
488,1884
489,1879
490,1894
491,1892
492,1869
493,1853
494,1843
495,1829
496,1835
497,1833
498,1841
499,1846
500,1853
501,1856
502,1870
503,1877
504,1880
505,1877
506,1883
507,1887
508,1879
509,1869
510,1853
511,1846
512,1834
513,1829
514,1838
515,1840
516,1847
517,1857
518,1872
519,1869
520,1883
521,1885
522,1883
523,1888
524,1891
525,1873
526,1861
527,1855
528,1830
529,1831
530,1838
531,1831
532,1840
533,1850
534,1860
535,1862
536,1869
537,1885
538,1887
539,1886
540,1891
541,1895
542,1872
543,1857
544,1849
545,1843
546,1830
547,1831
548,1841
549,1841
550,1843
551,1857
552,1871
553,1893
554,1886
555,1879
556,1883
557,1895
558,1878
559,1871
560,1850
561,1836
562,1841
563,1823
564,1820
565,1823
566,1834
567,1858
568,1871
569,1871
570,1887
571,1881
572,1886
573,1891
574,1899
575,1878
576,1865
577,1840
578,1840
579,1830
580,1837
581,1840
582,1842
583,1856
584,1870
585,1871
586,1872
587,1878
588,1882
589,1883
590,1889
591,1893
592,1872
593,1853
594,1845
595,1833
596,1830
597,1828
598,1834
599,1855
600,1869
601,1872
602,1887
603,1879
604,1891
605,1888
606,1886
607,1894
608,1883
609,1842
610,1835
611,1838
612,1832
613,1827
614,1838
615,1839
616,1843
617,1863
618,1856
619,1873
620,1876
621,1872
622,1873
623,1878
624,1883
625,1872
626,1859
627,1843
628,1831
629,1823
630,1830
631,1829
632,1843
633,1854
634,1870
635,1869
636,1872
637,1883
638,1886
639,1883
640,1882
641,1883
642,1871
643,1854
644,1847
645,1843
646,1835
647,1835
648,1841
649,1843
650,1853
651,1866
652,1869
653,1874
654,1875
655,1874
656,1874
657,1887
658,1891
659,1867
660,1859
661,1851
662,1838
663,1830
664,1833
665,1840
666,1849
667,1866
668,1858
669,1875
670,1874
671,1882
672,1884
673,1894
674,1900
675,1879
676,1872
677,1856
678,1840
679,1838
680,1839
681,1847
682,1856
683,1859
684,1858
685,1859
686,1879
687,1871
688,1857
689,1866
690,1872
691,1874
692,1871
693,1859
694,1840
695,1828
696,1839
697,1840
698,1835
699,1845
700,1854
701,1866
702,1870
703,1872
704,1887
705,1883
706,1885
707,1904
708,1881
709,1865
710,1858
711,1854
712,1830
713,1823
714,1829
715,1826
716,1842
717,1843
718,1863
719,1874
720,1882
721,1877
722,1886
723,1897
724,1902
725,1872
726,1857
727,1855
728,1838
729,1834
730,1835
731,1838
732,1840
733,1850
734,1865
735,1863
736,1872
737,1886
738,1887
739,1887
740,1901
741,1897
742,1866
743,1847
744,1838
745,1839
746,1830
747,1829
748,1840
749,1840
750,1850
751,1862
752,1871
753,1885
754,1887
755,1882
756,1885
757,1893
758,1881
759,1872
760,1847
761,1845
762,1842
763,1833
764,1834
765,1840
766,1852
767,1851
768,1861
769,1878
770,1872
771,1883
772,1886
773,1878
774,1885
775,1874
776,1856
777,1841
778,1846
779,1833
780,1837
781,1831
782,1842
783,1840
784,1867
785,1875
786,1875
787,1889
788,1887
789,1883
790,1885
791,1889
792,1874
793,1863
794,1849
795,1834
796,1830
797,1835
798,1839
799,1840
800,1859
801,1862
802,1872
803,1882
804,1881
805,1882
806,1874
807,1891
808,1886
809,1861
810,1845
811,1842
812,1839
813,1833
814,1837
815,1838
816,1851
817,1859
818,1867
819,1879
820,1888
821,1883
822,1882
823,1897
824,1897
825,1887
826,1863
827,1853
828,1841
829,1833
830,1831
831,1831
832,1845
833,1851
834,1855
835,1867
836,1872
837,1877
838,1873
839,1877
840,1889
841,1889
842,1872
843,1858
844,1847
845,1833
846,1834
847,1834
848,1840
849,1844
850,1843
851,1864
852,1870
853,1888
854,1879
855,1882
856,1883
857,1901
858,1887
859,1873
860,1853
861,1843
862,1835
863,1827
864,1825
865,1830
866,1845
867,1862
868,1861
869,1872
870,1875
871,1885
872,1881
873,1887
874,1895
875,1877
876,1865
877,1859
878,1847
879,1828
880,1831
881,1840
882,1842
883,1845
884,1871
885,1873
886,1872
887,1879
888,1884
889,1885
890,1898
891,1887
892,1875
893,1855
894,1846
895,1831
896,1830
897,1829
898,1836
899,1839
900,1854
901,1871
902,1878
903,1870
904,1882
905,1881
906,1887
907,1895
908,1883
909,1872
910,1861
911,1843
912,1827
913,1826
914,1834
915,1837
916,1841
917,1857
918,1863
919,1871
920,1872
921,1875
922,1875
923,1885
924,1887
925,1876
926,1862
927,1840
928,1831
929,1822
930,1831
931,1831
932,1843
933,1843
934,1869
935,1873
936,1872
937,1875
938,1885
939,1879
940,1887
941,1885
942,1875
943,1855
944,1856
945,1845
946,1835
947,1835
948,1835
949,1847
950,1855
951,1862
952,1871
953,1867
954,1874
955,1874
956,1872
957,1892
958,1889
959,1872
960,1856
961,1840
962,1838
963,1825
964,1831
965,1843
966,1853
967,1860
968,1861
969,1879
970,1885
971,1878
972,1881
973,1889
974,1894
975,1886
976,1872
977,1850
978,1844
979,1833
980,1830
981,1839
982,1840
983,1850
984,1856
985,1869
986,1868
987,1874
988,1875
989,1883
990,1886
991,1889
992,1871
993,1865
994,1844
995,1846
996,1834
997,1831
998,1839
999,1842
1000,1843
1001,1856
1002,1872
1003,1871
1004,1877
1005,1875
1006,1885
1007,1895
1008,1877
1009,1873
1010,1853
1011,1855
1012,1835
1013,1831
1014,1829
1015,1836
1016,1840
1017,1843
1018,1865
1019,1879
1020,1874
1021,1878
1022,1877
1023,1883
1024,1887
1025,1884
1026,1872
1027,1853
1028,1840
1029,1831
1030,1831
1031,1825
1032,1843
1033,1840
1034,1858
1035,1863
1036,1866
1037,1878
1038,1881
1039,1882
1040,1895
1041,1898
1042,1867
1043,1853
1044,1842
1045,1839
1046,1827
1047,1829
1048,1827
1049,1837
1050,1856
1051,1854
1052,1861
1053,1872
1054,1881
1055,1886
1056,1879
1057,1894
1058,1886
1059,1875
1060,1856
1061,1849
1062,1834
1063,1830
1064,1834
1065,1846
1066,1842
1067,1856
1068,1872
1069,1876
1070,1891
1071,1887
1072,1882
1073,1880
1074,1879
1075,1875
1076,1856
1077,1843
1078,1846
1079,1839
1080,1831
1081,1835
1082,1844
1083,1841
1084,1861
1085,1869
1086,1870
1087,1879
1088,1883
1089,1883
1090,1895
1091,1888
1092,1876
1093,1856
1094,1855
1095,1843
1096,1835
1097,1835
1098,1835
1099,1845
1100,1850
1101,1870
1102,1243
1103,2232
1104,1952
1105,2061
1106,2148
1107,2257
1108,2288
1109,2192
1110,2151
1111,2091
1112,1535
1113,1302
1114,1520
1115,1737
1116,1824
1117,1838
1118,1840
1119,1809
1120,1776
1121,1738
1122,1698
1123,1678
1124,1677
1125,1684
1126,1727
1127,1767
1128,1751
1129,1742
1130,1767
1131,1805
1132,1840
1133,1021
1134,2275
1135,1979
1136,2124
1137,2224
1138,2301
1139,2290
1140,2170
1141,2129
1142,1942
1143,1522
1144,1558
1145,1603
1146,1732
1147,1820
1148,1865
1149,1838
1150,1776
1151,1715
1152,1668
1153,1648
1154,1662
1155,1708
1156,1765
1157,1808
1158,1836
1159,1850
1160,1857
1161,1868
1162,1869
1163,1867
1164,1301
1165,2341
1166,1968
1167,2000
1168,2126
1169,2213
1170,2194
1171,2062
1172,2066
1173,1947
1174,1981
1175,1831
1176,1702
1177,1780
1178,1840
1179,1821
1180,1739
1181,1646
1182,1599
1183,1581
1184,1612
1185,1674
1186,1734
1187,1770
1188,1813
1189,1847
1190,1882
1191,1904
1192,1893
1193,1881
1194,1872
1195,1999
1196,2320
1197,2000
1198,1921
1199,2047
1200,2159
1201,2098
1202,1945
1203,1847
1204,1808
1205,2161
1206,2002
1207,1920
1208,1936
1209,1913
1210,1825
1211,1713
1212,1618
1213,1565
1214,1558
1215,1606
1216,1664
1217,1724
1218,1763
1219,1786
1220,1818
1221,1850
1222,1876
1223,1899
1224,1911
1225,1907
1226,1888
1227,2257
1228,2053
1229,1841
1230,1967
1231,2058
1232,2022
1233,1882
1234,1611
1235,2011
1236,2483
1237,2109
1238,2012
1239,1984
1240,1952
1241,1871
1242,1729
1243,1620
1244,1555
1245,1558
1246,1583
1247,1628
1248,1675
1249,1733
1250,1760
1251,1792
1252,1845
1253,1872
1254,1899
1255,1904
1256,1913
1257,1927
1258,2059
1259,2128
1260,1847
1261,1954
1262,2032
1263,1890
1264,1658
1265,1409
1266,2282
1267,2395
1268,2134
1269,2047
1270,2003
1271,1965
1272,1881
1273,1776
1274,1686
1275,1631
1276,1616
1277,1659
1278,1695
1279,1708
1280,1717
1281,1739
1282,1792
1283,1837
1284,1856
1285,1873
1286,1881
1287,1905
1288,1904
1289,1509
1290,2240
1291,1895
1292,1968
1293,2016
1294,1792
1295,1523
1296,1392
1297,2399
1298,2349
1299,2133
1300,2037
1301,2000
1302,1964
1303,1891
1304,1779
1305,1684
1306,1616
1307,1622
1308,1653
1309,1693
1310,1738
1311,1753
1312,1789
1313,1801
1314,1814
1315,1844
1316,1866
1317,1878
1318,1891
1319,1902
1320,1242
1321,2305
1322,1890
1323,1957
1324,1995
1325,1697
1326,1446
1327,1586
1328,2515
1329,2277
1330,2093
1331,2000
1332,1970
1333,1937
1334,1882
1335,1782
1336,1663
1337,1615
1338,1626
1339,1664
1340,1724
1341,1755
1342,1786
1343,1809
1344,1829
1345,1831
1346,1836
1347,1844
1348,1852
1349,1863
1350,1890
1351,1040
1352,2400
1353,1939
1354,1920
1355,1964
1356,1659
1357,1424
1358,1621
1359,2538
1360,2327
1361,2111
1362,2005
1363,1984
1364,1952
1365,1878
1366,1773
1367,1665
1368,1610
1369,1635
1370,1673
1371,1701
1372,1735
1373,1776
1374,1815
1375,1845
1376,1891
1377,1881
1378,1878
1379,1877
1380,1867
1381,1867
1382,1463
1383,2394
1384,1933
1385,1885
1386,1905
1387,1553
1388,1329
1389,1698
1390,2601
1391,2367
1392,2159
1393,2078
1394,2033
1395,1979
1396,1904
1397,1763
1398,1626
1399,1573
1400,1593
1401,1646
1402,1717
1403,1751
1404,1791
1405,1795
1406,1835
1407,1872
1408,1890
1409,1873
1410,1872
1411,1882
1412,1875
1413,1933
1414,2330
1415,1998
1416,1846
1417,1886
1418,1535
1419,1326
1420,1658
1421,2625
1422,2399
1423,2170
1424,2093
1425,2064
1426,2004
1427,1932
1428,1815
1429,1664
1430,1593
1431,1587
1432,1622
1433,1655
1434,1715
1435,1806
1436,1841
1437,1843
1438,1857
1439,1872
1440,1898
1441,1907
1442,1890
1443,1877
1444,1869
1445,2128
1446,2054
1447,1776
1448,1759
1449,1454
1450,1200
1451,1563
1452,2593
1453,2441
1454,2300
1455,2192
1456,2125
1457,2096
1458,2020
1459,1875
1460,1728
1461,1619
1462,1586
1463,1593
1464,1639
1465,1706
1466,1734
1467,1779
1468,1813
1469,1845
1470,1853
1471,1885
1472,1898
1473,1904
1474,1919
1475,1906
1476,1820
1477,2147
1478,1788
1479,1687
1480,1414
1481,1168
1482,1475
1483,2559
1484,2501
1485,2343
1486,2194
1487,2096
1488,2090
1489,2032
1490,1920
1491,1774
1492,1651
1493,1600
1494,1606
1495,1634
1496,1648
1497,1687
1498,1744
1499,1814
1500,1887
1501,1899
1502,1891
1503,1900
1504,1906
1505,1904
1506,1904
1507,1328
1508,2210
1509,1841
1510,1787
1511,1533
1512,1244
1513,1396
1514,2471
1515,2505
1516,2324
1517,2161
1518,2076
1519,2082
1520,2041
1521,1906
1522,1741
1523,1633
1524,1609
1525,1654
1526,1708
1527,1712
1528,1683
1529,1685
1530,1760
1531,1802
1532,1815
1533,1840
1534,1871
1535,1883
1536,1889
1537,1904
1538,1011
1539,2246
1540,1882
1541,1779
1542,1629
1543,1342
1544,1456
1545,2491
1546,2535
1547,2290
1548,2133
1549,2085
1550,2093
1551,2032
1552,1902
1553,1721
1554,1622
1555,1587
1556,1613
1557,1678
1558,1718
1559,1728
1560,1765
1561,1781
1562,1807
1563,1809
1564,1825
1565,1843
1566,1863
1567,1869
1568,1883
1569,1461
1570,2270
1571,1902
1572,1689
1573,1565
1574,1325
1575,1482
1576,2554
1577,2673
1578,2345
1579,2159
1580,2096
1581,2081
1582,2046
1583,1904
1584,1735
1585,1615
1586,1567
1587,1583
1588,1633
1589,1675
1590,1729
1591,1791
1592,1810
1593,1814
1594,1840
1595,1840
1596,1861
1597,1873
1598,1881
1599,1873
1600,1888
1601,2228
1602,1893
1603,1603
1604,1507
1605,1282
1606,1446
1607,2604
1608,2746
1609,2402
1610,2206
1611,2133
1612,2105
1613,2042
1614,1911
1615,1746
1616,1594
1617,1530
1618,1562
1619,1616
1620,1687
1621,1726
1622,1756
1623,1797
1624,1840
1625,1874
1626,1870
1627,1873
1628,1889
1629,1872
1630,1867
1631,1872
1632,2096
1633,1969
1634,1639
1635,1533
1636,1310
1637,1435
1638,2434
1639,2777
1640,2411
1641,2221
1642,2151
1643,2130
1644,2087
1645,1930
1646,1749
1647,1600
1648,1505
1649,1519
1650,1584
1651,1643
1652,1712
1653,1746
1654,1776
1655,1833
1656,1862
1657,1891
1658,1907
1659,1905
1660,1894
1661,1876
1662,1857
1663,1859
1664,2021
1665,1680
1666,1585
1667,1357
1668,1423
1669,2274
1670,2794
1671,2387
1672,2177
1673,2135
1674,2138
1675,2103
1676,1985
1677,1819
1678,1643
1679,1530
1680,1518
1681,1535
1682,1626
1683,1710
1684,1745
1685,1782
1686,1774
1687,1809
1688,1865
1689,1891
1690,1903
1691,1912
1692,1901
1693,1901
1694,1557
1695,2116
1696,1701
1697,1566
1698,1314
1699,1289
1700,2099
1701,2821
1702,2467
1703,2224
1704,2167
1705,2143
1706,2117
1707,2028
1708,1872
1709,1701
1710,1600
1711,1535
1712,1557
1713,1585
1714,1638
1715,1685
1716,1732
1717,1777
1718,1828
1719,1862
1720,1881
1721,1904
1722,1907
1723,1910
1724,1930
1725,1905
1726,1894
1727,1873
1728,1856
1729,1853
1730,1849
1731,1840
1732,1851
1733,1847
1734,1857
1735,1877
1736,1879
1737,1903
1738,1876
1739,1865
1740,1887
1741,1902
1742,1893
1743,1868
1744,1853
1745,1845
1746,1840
1747,1833
1748,1830
1749,1835
1750,1840
1751,1861
1752,1872
1753,1882
1754,1886
1755,1886
1756,1884
1757,1902
1758,1889
1759,1875
1760,1865
1761,1862
1762,1853
1763,1831
1764,1829
1765,1827
1766,1829
1767,1845
1768,1860
1769,1874
1770,1885
1771,1886
1772,1887
1773,1884
1774,1889
1775,1887
1776,1866
1777,1858
1778,1850
1779,1823
1780,1826
1781,1834
1782,1837
1783,1849
1784,1858
1785,1871
1786,1866
1787,1874
1788,1879
1789,1882
1790,1886
1791,1889
1792,1872
1793,1860
1794,1844
1795,1835
1796,1824
1797,1824
1798,1819
1799,1840
1800,1847
1801,1856
1802,1871
1803,1872
1804,1885
1805,1877
1806,1882
1807,1888
1808,1888
1809,1877
1810,1872
1811,1851
1812,1833
1813,1838
1814,1853
1815,1853
1816,1840
1817,1845
1818,1821
1819,1840
1820,1862
1821,1878
1822,1877
1823,1877
1824,1879
1825,1872
1826,1853
1827,1845
1828,1809
1829,1795
1830,1829
1831,1853
1832,1939
1833,1945
1834,1933
1835,1911
1836,1851
1837,1839
1838,1856
1839,1837
1840,1824
1841,1840
1842,1849
1843,1851
1844,1833
1845,1835
1846,1844
1847,1858
1848,1849
1849,1838
1850,1855
1851,1851
1852,1838
1853,1885
1854,1911
1855,1887
1856,1834
1857,1872
1858,1891
1859,1857
1860,1842
1861,1803
1862,1808
1863,1824
1864,1845
1865,1840
1866,1829
1867,1819
1868,1841
1869,1867
1870,1877
1871,1889
1872,1890
1873,1898
1874,1904
1875,1887
1876,1870
1877,1863
1878,1843
1879,1836
1880,1837
1881,1837
1882,1839
1883,1840
1884,1851
1885,1869
1886,1872
1887,1873
1888,1883
1889,1887
1890,1885
1891,1898
1892,1881
1893,1865
1894,1853
1895,1841
1896,1835
1897,1831
1898,1839
1899,1849
1900,1849
1901,1855
1902,1870
1903,1873
1904,1889
1905,1883
1906,1880
1907,1882
1908,1890
1909,1877
1910,1856
1911,1856
1912,1841
1913,1825
1914,1823
1915,1835
1916,1838
1917,1844
1918,1853
1919,1867
1920,1866
1921,1878
1922,1877
1923,1875
1924,1898
1925,1879
1926,1869
1927,1858
1928,1843
1929,1840
1930,1833
1931,1831
1932,1840
1933,1852
1934,1858
1935,1872
1936,1879
1937,1884
1938,1875
1939,1887
1940,1875
1941,1889
1942,1877
1943,1866
1944,1847
1945,1855
1946,1827
1947,1819
1948,1825
1949,1834
1950,1836
1951,1864
1952,1861
1953,1872
1954,1874
1955,1879
1956,1878
1957,1882
1958,1892
1959,1871
1960,1856
1961,1856
1962,1834
1963,1829
1964,1831
1965,1842
1966,1844
1967,1855
1968,1863
1969,1873
1970,1873
1971,1886
1972,1878
1973,1874
1974,1883
1975,1886
1976,1871
1977,1842
1978,1854
1979,1834
1980,1829
1981,1829
1982,1840
1983,1843
1984,1847
1985,1859
1986,1862
1987,1872
1988,1881
1989,1882
1990,1888
1991,1887
1992,1872
1993,1861
1994,1847
1995,1849
1996,1839
1997,1834
1998,1836
1999,1845
2000,1843
2001,1873
2002,1888
2003,1878
2004,1872
2005,1882
2006,1887
2007,1875
2008,1843
2009,1857
2010,1847
2011,1850
2012,1825
2013,1815
2014,1827
2015,1837
2016,1850
2017,1855
2018,1871
2019,1872
2020,1885
2021,1872
2022,1867
2023,1878
2024,1895
2025,1895
2026,1871
2027,1866
2028,1841
2029,1830
2030,1830
2031,1830
2032,1838
2033,1835
2034,1844
2035,1868
2036,1871
2037,1874
2038,1875
2039,1872
2040,1886
2041,1893
2042,1887
2043,1857
2044,1850
2045,1842
2046,1840
2047,1835
2048,1835
2049,1843
2050,1845
2051,1857
2052,1877
2053,1885
2054,1886
2055,1881
2056,1882
2057,1881
2058,1891
2059,1871
2060,1872
2061,1856
2062,1844
2063,1823
2064,1822
2065,1829
2066,1840
2067,1847
2068,1860
2069,1863
2070,1869
2071,1878
2072,1885
2073,1883
2074,1895
2075,1889
2076,1863
2077,1863
2078,1846
2079,1849
2080,1841
2081,1840
2082,1849
2083,1859
2084,1863
2085,1838
2086,1841
2087,1879
2088,1882
2089,1878
2090,1875
2091,1883
2092,1875
2093,1861
2094,1845
2095,1852
2096,1830
2097,1825
2098,1824
2099,1835
2100,1851
2101,1867
2102,1875
2103,1876
2104,1888
2105,1879
2106,1885
2107,1891
2108,1893
2109,1867
2110,1870
2111,1847
2112,1834
2113,1829
2114,1829
2115,1826
2116,1841
2117,1851
2118,1854
2119,1861
2120,1886
2121,1877
2122,1886
2123,1877
2124,1882
2125,1885
2126,1871
2127,1860
2128,1837
2129,1820
2130,1827
2131,1828
2132,1839
2133,1849
2134,1859
2135,1868
2136,1871
2137,1871
2138,1879
2139,1881
2140,1885
2141,1890
2142,1879
2143,1867
2144,1858
2145,1855
2146,1840
2147,1834
2148,1837
2149,1842
2150,1843
2151,1859
2152,1865
2153,1862
2154,1891
2155,1886
2156,1893
2157,1891
2158,1895
2159,1875
2160,1869
2161,1843
2162,1840
2163,1818
2164,1822
2165,1836
2166,1847
2167,1847
2168,1865
2169,1881
2170,1872
2171,1879
2172,1879
2173,1885
2174,1901
2175,1888
2176,1867
2177,1859
2178,1854
2179,1835
2180,1839
2181,1840
2182,1840
2183,1843
2184,1853
2185,1857
2186,1862
2187,1876
2188,1872
2189,1882
2190,1884
2191,1890
2192,1882
2193,1859
2194,1854
2195,1852
2196,1835
2197,1829
2198,1833
2199,1840
2200,1845
2201,1851
2202,1873
2203,1874
2204,1883
2205,1889
2206,1879
2207,1887
2208,1890
2209,1871
2210,1867
2211,1842
2212,1837
2213,1828
2214,1822
2215,1825
2216,1840
2217,1843
2218,1866
2219,1867
2220,1886
2221,1885
2222,1879
2223,1879
2224,1883
2225,1889
2226,1880
2227,1867
2228,1849
2229,1836
2230,1834
2231,1833
2232,1840
2233,1847
2234,1854
2235,1872
2236,1875
2237,1884
2238,1882
2239,1886
2240,1879
2241,1895
2242,1886
2243,1875
2244,1858
2245,1849
2246,1836
2247,1829
2248,1827
2249,1831
2250,1855
2251,1879
2252,1899
2253,1899
2254,1903
2255,1880
2256,1877
2257,1867
2258,1845
2259,1834
2260,1843
2261,1845
2262,1840
2263,1837
2264,1837
2265,1826
2266,1833
2267,1845
2268,1857
2269,1872
2270,1878
2271,1887
2272,1886
2273,1876
2274,1892
2275,1891
2276,1873
2277,1850
2278,1851
2279,1838
2280,1839
2281,1837
2282,1843
2283,1842
2284,1853
2285,1872
2286,1863
2287,1879
2288,1891
2289,1883
2290,1880
2291,1889
2292,1877
2293,1869
2294,1859
2295,1850
2296,1839
2297,1839
2298,1839
2299,1844
2300,1855
2301,1867
2302,1862
2303,1857
2304,1870
2305,1873
2306,1877
2307,1876
2308,1875
2309,1860
2310,1870
2311,1846
2312,1836
2313,1840
2314,1842
2315,1844
2316,1853
2317,1853
2318,1865
2319,1870
2320,1877
2321,1895
2322,1895
2323,1907
2324,1925
2325,1941
2326,1920
2327,1885
2328,1841
2329,1787
2330,1745
2331,1767
2332,1814
2333,1843
2334,1850
2335,1856
2336,1877
2337,1880
2338,1874
2339,1869
2340,1877
2341,1902
2342,1901
2343,1904
2344,1883
2345,1872
2346,1851
2347,1830
2348,1813
2349,1798
2350,1801
2351,1835
2352,1869
2353,1865
2354,1873
2355,1875
2356,1874
2357,1891
2358,1895
2359,1872
2360,1863
2361,1851
2362,1850
2363,1827
2364,1837
2365,1833
2366,1843
2367,1858
2368,1857
2369,1874
2370,1883
2371,1890
2372,1886
2373,1885
2374,1893
2375,1893
2376,1870
2377,1862
2378,1842
2379,1842
2380,1835
2381,1839
2382,1846
2383,1850
2384,1861
2385,1865
2386,1869
2387,1877
2388,1887
2389,1879
2390,1887
2391,1897
2392,1879
2393,1863
2394,1846
2395,1843
2396,1841
2397,1830
2398,1826
2399,1841
2400,1845
2401,1861
2402,1869
2403,1888
2404,1881
2405,1881
2406,1881
2407,1890
2408,1887
2409,1879
2410,1871
2411,1853
2412,1841
2413,1838
2414,1835
2415,1834
2416,1851
2417,1856
2418,1872
2419,1873
2420,1871
2421,1872
2422,1875
2423,1873
2424,1888
2425,1887
2426,1855
2427,1841
2428,1850
2429,1839
2430,1835
2431,1839
2432,1840
2433,1851
2434,1863
2435,1862
2436,1881
2437,1870
2438,1883
2439,1877
2440,1875
2441,1887
2442,1873
2443,1865
2444,1846
2445,1841
2446,1831
2447,1840
2448,1834
2449,1845
2450,1843
2451,1854
2452,1857
2453,1870
2454,1873
2455,1870
2456,1870
2457,1873
2458,1879
2459,1869
2460,1852
2461,1845
2462,1836
2463,1835
2464,1835
2465,1840
2466,1847
2467,1857
2468,1868
2469,1872
2470,1871
2471,1882
2472,1871
2473,1872
2474,1874
2475,1881
2476,1872
2477,1858
2478,1840
2479,1847
2480,1836
2481,1840
2482,1839
2483,1847
2484,1863
2485,1866
2486,1859
2487,1864
2488,1873
2489,1881
2490,1878
2491,1885
2492,1886
2493,1870
2494,1859
