subject,date,session,burst,t_s,n_pulse,A_orig,B_fixed,p2p,ramp,mw_peak
subject_1785399031142,20260730,212014,0,0.059,3,2005.2,262.72727272727275,916.0,156.4,674.5
subject_1785399031142,20260730,212014,1,1.214,16,1677.2,222.45454545454544,630.5,-54.349999999999994,434.5
subject_1785399031142,20260730,212014,2,2.931,16,2009.1,226.27272727272725,802.5,79.4,538.0
subject_1785399031142,20260730,212014,3,4.461,17,2094.2,253.36363636363637,789.0,107.0,509.5
subject_1785399031142,20260730,212014,4,6.084,14,1912.4,255.77272727272728,766.0,90.0,502.75
subject_1785399031142,20260730,212014,5,7.832,12,2222.6000000000004,290.9090909090909,818.0,211.0,553.75
subject_1785399031142,20260730,212014,6,9.393,12,2118.8,244.77272727272725,735.0,7.700000000000003,448.5
subject_1785399031142,20260730,212014,7,10.985,11,1753.0,286.3636363636364,684.0,183.2,511.0
subject_1785399031142,20260730,212014,8,12.577,12,1867.4,254.79545454545456,637.5,19.15,555.25
subject_1785399031142,20260730,212014,9,14.294,12,2045.6,260.75,728.5,61.949999999999996,559.25
subject_1785399031142,20260730,212014,10,15.823,12,2008.6999999999998,270.22727272727275,716.5,59.400000000000006,601.5
subject_1785399031142,20260730,212014,11,17.478,12,1874.9,242.20454545454544,735.0,38.400000000000006,485.0
subject_1785399031142,20260730,212014,12,19.07,15,1733.8,264.27272727272725,693.0,146.1,541.5
subject_1785399031142,20260730,212014,13,20.787,14,1619.1999999999998,217.5,635.5,50.650000000000006,447.0
subject_1785399031142,20260730,212014,14,22.379,15,1541.0,232.0,602.0,105.2,475.0
subject_1785399031142,20260730,212014,15,23.94,15,1310.8,219.5909090909091,517.0,128.4,437.5
subject_1785399031142,20260730,212014,16,25.563,12,1461.5,235.6818181818182,558.5,133.25,432.0
subject_1785399031142,20260730,212014,17,27.28,14,1571.8,231.1590909090909,635.5,114.30000000000001,462.25
subject_1785399031142,20260730,212014,18,29.028,10,1591.2,241.11363636363637,667.0,18.700000000000003,422.75
subject_1785399031142,20260730,212014,19,30.464,11,1409.0,229.36363636363637,589.0,109.4,472.5
subject_1785399031142,20260730,212014,20,32.056,13,1172.4,181.77272727272728,536.0,50.2,425.5
subject_1785399031142,20260730,212014,21,33.679,14,891.4000000000001,152.36363636363637,510.0,63.199999999999996,436.0
subject_1785399031142,20260730,212014,22,35.302,16,751.5,141.11363636363637,467.5,52.7,386.75
subject_1785399031142,20260730,212014,23,36.988,15,560.8,116.27272727272727,415.0,43.8,306.0
subject_1785399031142,20260730,212014,24,38.549,17,406.20000000000005,107.5,458.0,33.8,364.0
subject_1785399031142,20260730,212014,25,40.172,19,338.20000000000005,82.22727272727273,330.0,22.7,291.5
subject_1785399031142,20260730,212014,26,41.795,19,328.4,85.31818181818181,394.0,30.2,309.5
subject_1785399031142,20260730,212014,27,43.418,20,393.9,64.4090909090909,315.5,23.35,242.0
subject_1785399031142,20260730,212014,28,45.042,19,354.79999999999995,60.90909090909091,312.0,19.0,244.5
