subject,date,session,burst,t_s,n_pulse,A_orig,B_fixed,p2p,ramp,mw_peak
subject_1785395438359,20260730,161149,0,0.076,1,5816.599999999999,598.0,1487.0,16.4,1154.0
subject_1785395438359,20260730,161149,1,1.577,1,6037.799999999999,613.7272727272727,1678.0,-6.799999999999997,1120.0
subject_1785395438359,20260730,161149,2,3.047,9,10722.4,1199.5,2145.0,-227.7,2018.5
subject_1785395438359,20260730,161149,3,8.114,1,5976.6,666.5,1812.0,15.099999999999994,1109.5
subject_1785395438359,20260730,161149,4,9.459,1,5506.2,628.8181818181819,1669.0,6.200000000000003,1009.0
subject_1785395438359,20260730,161149,5,11.367,1,4979.0,564.8636363636364,1522.0,-15.5,943.5
subject_1785395438359,20260730,161149,6,12.712,1,5082.2,604.5,1594.0,-12.299999999999997,916.5
subject_1785395438359,20260730,161149,7,14.62,1,5227.4,587.8181818181819,1667.0,-47.599999999999994,928.0
subject_1785395438359,20260730,161149,8,16.184,1,5040.0,573.5454545454545,1652.0,-56.0,880.0
subject_1785395438359,20260730,161149,9,17.967,1,4876.6,546.8181818181819,1642.0,-94.4,838.0
subject_1785395438359,20260730,161149,10,18.999,2,4065.2999999999997,477.77272727272725,1355.5,-31.599999999999998,718.0
subject_1785395438359,20260730,161149,11,20.626,2,3917.3999999999996,464.02272727272725,1286.5,-28.849999999999998,671.75
subject_1785395438359,20260730,161149,12,22.659,1,4524.2,504.5,1478.0,-91.3,747.5
subject_1785395438359,20260730,161149,13,23.879,2,3725.2,457.5454545454545,1262.5,-15.8,665.0
subject_1785395438359,20260730,161149,14,25.506,2,3324.0,403.0,1104.5,7.0,607.0
subject_1785395438359,20260730,161149,15,27.132,6,3210.0,367.8636363636364,1088.5,-60.5,565.0
subject_1785395438359,20260730,161149,16,28.758,5,2584.6,321.3181818181818,933.0,-40.3,495.5
subject_1785395438359,20260730,161149,17,30.218,7,3600.4,365.90909090909093,1024.0,-66.8,537.0
subject_1785395438359,20260730,161149,18,32.606,1,3866.4,440.3181818181818,1354.0,-100.1,702.5
subject_1785395438359,20260730,161149,19,34.17,1,4856.2,550.6363636363636,1696.0,-113.8,856.0
subject_1785395438359,20260730,161149,20,35.265,2,3811.0,454.09090909090907,1253.5,-19.999999999999996,678.0
subject_1785395438359,20260730,161149,21,36.895,2,5453.1,462.6590909090909,1182.0,-209.55,755.75
subject_1785395438359,20260730,161149,22,38.643,1,4778.0,622.1818181818181,1678.0,-51.0,924.0
subject_1785395438359,20260730,161149,23,40.332,3,3571.6,425.22727272727275,1134.0,-75.8,609.5
subject_1785395438359,20260730,161149,24,42.334,1,3978.6,485.09090909090907,1419.0,-152.4,743.0
subject_1785395438359,20260730,161149,25,43.585,3,4102.0,506.45454545454544,1428.0,-134.1,722.0
subject_1785395438359,20260730,161149,26,45.587,2,5377.8,477.43181818181813,973.0,-217.15,743.25
subject_1785395438359,20260730,161149,27,47.151,1,3904.6,453.72727272727275,1343.0,-135.4,717.0
subject_1785395438359,20260730,161149,28,48.621,1,4002.8,480.8636363636364,1391.0,-140.7,739.5
subject_1785395438359,20260730,161149,29,50.404,1,3966.0,452.40909090909093,1394.0,-159.5,773.5
subject_1785395438359,20260730,161149,30,52.093,1,4460.4,505.95454545454544,1686.0,-238.1,970.5
subject_1785395438359,20260730,161149,31,53.657,1,4573.8,512.4545454545455,1785.0,-250.2,1041.0
subject_1785395438359,20260730,161149,32,55.002,1,5056.6,583.2727272727273,1788.0,-163.4,953.0
subject_1785395438359,20260730,161149,33,56.91,1,4078.8,456.04545454545456,1494.0,-218.7,872.5
subject_1785395438359,20260730,161149,34,58.474,1,4446.6,490.3181818181818,1665.0,-247.9,974.5
subject_1785395438359,20260730,161149,35,60.257,1,3855.0,431.8181818181818,1554.0,-285.0,974.0
subject_1785395438359,20260730,161149,36,61.602,1,4449.4,534.0909090909091,1667.0,-204.6,930.0
subject_1785395438359,20260730,161149,37,63.385,1,4131.6,459.6818181818182,1640.0,-283.9,1008.5
subject_1785395438359,20260730,161149,38,65.074,1,3874.2,439.1818181818182,1551.0,-278.8,967.0
subject_1785395438359,20260730,161149,39,66.763,1,3876.8,435.40909090909093,1516.0,-284.7,958.5
subject_1785395438359,20260730,161149,40,68.327,1,3808.2,436.6363636363636,1536.0,-271.8,968.0
subject_1785395438359,20260730,161149,41,69.797,1,4277.0,482.77272727272725,1641.0,-268.5,1000.5
subject_1785395438359,20260730,161149,42,71.048,2,4651.0,545.1363636363636,1686.0,-114.8,931.5
subject_1785395438359,20260730,161149,43,72.674,3,2870.0,336.3636363636364,912.0,-44.0,512.0
subject_1785395438359,20260730,161149,44,74.739,2,4252.299999999999,512.4772727272727,1461.5,-148.64999999999998,757.25
subject_1785395438359,20260730,161149,45,76.522,1,4695.4,534.1363636363636,1604.0,-139.1,820.5
subject_1785395438359,20260730,161149,46,77.992,1,4983.0,565.9545454545455,1705.0,-141.5,891.5
subject_1785395438359,20260730,161149,47,79.462,1,5243.0,593.0,1782.0,-144.0,919.0
subject_1785395438359,20260730,161149,48,81.245,1,4919.6,533.4090909090909,1703.0,-210.9,956.5
subject_1785395438359,20260730,161149,49,83.028,1,4297.0,481.09090909090907,1566.0,-189.0,906.0
subject_1785395438359,20260730,161149,50,84.498,1,4546.0,495.09090909090907,1622.0,-219.0,930.0
subject_1785395438359,20260730,161149,51,85.968,1,4582.2,551.9090909090909,1586.0,-142.6,819.0
subject_1785395438359,20260730,161149,52,87.657,1,4247.6,496.6818181818182,1489.0,-175.9,819.5
subject_1785395438359,20260730,161149,53,89.471,1,4222.4,465.90909090909093,1554.0,-251.2,960.0
subject_1785395438359,20260730,161149,54,90.816,1,4606.8,529.2272727272727,1609.0,-200.7,889.5
subject_1785395438359,20260730,161149,55,92.63,1,3995.0,445.3181818181818,1462.0,-254.5,912.5
subject_1785395438359,20260730,161149,56,94.319,1,4410.2,480.3181818181818,1605.0,-276.1,1004.5
subject_1785395438359,20260730,161149,57,96.008,1,4005.6,433.6818181818182,1456.0,-274.3,917.5
subject_1785395438359,20260730,161149,58,97.478,1,4573.4,508.54545454545456,1641.0,-265.2,994.0
subject_1785395438359,20260730,161149,59,99.292,1,4402.2,465.5,1662.0,-318.1,1130.5
subject_1785395438359,20260730,161149,60,100.856,1,4396.2,469.77272727272725,1621.0,-291.1,1039.5
subject_1785395438359,20260730,161149,61,102.451,1,4563.6,478.1818181818182,1647.0,-339.8,1075.0
subject_1785395438359,20260730,161149,62,104.14,1,4134.4,441.72727272727275,1514.0,-305.2,1022.0
subject_1785395438359,20260730,161149,63,105.735,1,4121.6,439.5,1515.0,-333.3,1030.5
subject_1785395438359,20260730,161149,64,107.33,1,4233.0,454.0,1608.0,-347.0,1115.0
subject_1785395438359,20260730,161149,65,108.925,1,4168.4,459.40909090909093,1578.0,-336.7,1073.5
subject_1785395438359,20260730,161149,66,110.395,1,4950.4,554.1818181818181,1777.0,-307.2,1108.0
subject_1785395438359,20260730,161149,67,111.99,1,5080.2,574.8636363636364,1831.0,-323.1,1136.5
subject_1785395438359,20260730,161149,68,113.929,1,4151.2,440.8636363636364,1552.0,-343.1,1104.5
subject_1785395438359,20260730,161149,69,115.524,1,4272.0,447.5,1576.0,-356.5,1098.5
subject_1785395438359,20260730,161149,70,117.119,1,4382.8,466.54545454545456,1594.0,-355.4,1093.0
subject_1785395438359,20260730,161149,71,118.714,1,4384.4,481.72727272727275,1611.0,-329.2,1082.0
subject_1785395438359,20260730,161149,72,120.09,1,4790.6,547.5454545454545,1734.0,-308.8,1068.0
subject_1785395438359,20260730,161149,73,121.685,1,4875.0,556.5909090909091,1760.0,-297.5,1069.5
subject_1785395438359,20260730,161149,74,123.624,1,4597.6,503.40909090909093,1646.0,-307.3,1044.5
subject_1785395438359,20260730,161149,75,125.219,1,4815.0,511.6363636363636,1717.0,-341.0,1111.0
subject_1785395438359,20260730,161149,76,126.939,1,4567.4,476.90909090909093,1629.0,-344.2,1117.0
subject_1785395438359,20260730,161149,77,128.315,1,4827.6,503.90909090909093,1710.0,-326.8,1110.0
subject_1785395438359,20260730,161149,78,129.816,1,4882.8,541.5909090909091,1771.0,-311.9,1107.5
subject_1785395438359,20260730,161149,79,131.411,1,4941.8,563.8181818181819,1815.0,-296.4,1104.0
subject_1785395438359,20260730,161149,80,133.006,1,5217.4,591.0,1885.0,-287.2,1124.0
subject_1785395438359,20260730,161149,81,134.726,1,5001.4,543.2272727272727,1798.0,-310.7,1128.5
subject_1785395438359,20260730,161149,82,136.321,1,5324.4,571.5454545454545,1873.0,-323.2,1155.0
subject_1785395438359,20260730,161149,83,138.041,1,4982.8,530.9090909090909,1759.0,-313.4,1119.0
subject_1785395438359,20260730,161149,84,139.761,1,4598.2,484.1818181818182,1626.0,-321.6,1081.0
subject_1785395438359,20260730,161149,85,141.137,1,4985.4,578.3181818181819,1776.0,-231.7,1012.5
subject_1785395438359,20260730,161149,86,143.076,1,4009.6,440.8181818181818,1465.0,-289.8,982.0
subject_1785395438359,20260730,161149,87,144.452,1,4838.6,555.0454545454545,1744.0,-263.3,1034.5
subject_1785395438359,20260730,161149,88,146.047,1,4809.0,568.0,1724.0,-225.0,977.0
subject_1785395438359,20260730,161149,89,147.861,1,4204.6,465.1818181818182,1533.0,-283.8,996.0
subject_1785395438359,20260730,161149,90,149.456,1,4202.0,459.6363636363636,1510.0,-274.0,933.0
subject_1785395438359,20260730,161149,91,150.297,3,1046.0,469.6363636363636,418.0,-295.6,695.0
subject_1785395438359,20260730,161149,92,152.646,1,4792.8,522.1818181818181,1726.0,-316.4,1114.0
subject_1785395438359,20260730,161149,93,154.366,1,4424.6,477.6818181818182,1600.0,-297.3,1044.5
subject_1785395438359,20260730,161149,94,155.961,1,4506.2,486.95454545454544,1618.0,-297.1,1041.5
subject_1785395438359,20260730,161149,95,157.681,1,4332.0,468.3181818181818,1591.0,-321.5,1081.5
subject_1785395438359,20260730,161149,96,159.057,1,4980.4,567.3636363636364,1807.0,-293.2,1121.0
subject_1785395438359,20260730,161149,97,160.652,1,5223.6,595.7727272727273,1866.0,-298.3,1131.5
subject_1785395438359,20260730,161149,98,162.247,1,5411.2,625.4545454545455,1931.0,-271.6,1116.0
subject_1785395438359,20260730,161149,99,164.061,1,4539.8,488.45454545454544,1647.0,-305.4,1092.0
subject_1785395438359,20260730,161149,100,165.781,1,4315.4,462.3181818181818,1575.0,-330.7,1075.5
subject_1785395438359,20260730,161149,101,167.157,1,5188.2,588.7272727272727,1865.0,-300.6,1130.0
subject_1785395438359,20260730,161149,102,168.877,1,4812.0,531.7272727272727,1759.0,-341.0,1148.0
subject_1785395438359,20260730,161149,103,170.472,1,4891.0,550.0,1793.0,-323.0,1148.0
subject_1785395438359,20260730,161149,104,172.067,1,4937.2,550.9545454545455,1784.0,-317.1,1116.5
subject_1785395438359,20260730,161149,105,173.662,1,5000.2,580.4545454545455,1833.0,-264.6,1070.0
subject_1785395438359,20260730,161149,106,175.257,1,5307.2,617.8181818181819,1908.0,-290.6,1113.0
subject_1785395438359,20260730,161149,107,177.196,1,4037.8,444.72727272727275,1540.0,-316.4,1077.0
subject_1785395438359,20260730,161149,108,178.572,1,5233.8,596.3636363636364,1936.0,-328.4,1204.0
subject_1785395438359,20260730,161149,109,180.386,1,4381.0,483.90909090909093,1650.0,-326.0,1120.0
subject_1785395438359,20260730,161149,110,181.981,1,4351.0,475.72727272727275,1604.0,-332.0,1066.0
subject_1785395438359,20260730,161149,111,183.576,1,4691.4,517.7272727272727,1735.0,-350.2,1157.0
subject_1785395438359,20260730,161149,112,185.296,1,4371.2,480.3636363636364,1642.0,-339.6,1122.0
subject_1785395438359,20260730,161149,113,186.672,1,5241.8,611.9090909090909,1944.0,-294.4,1138.0
subject_1785395438359,20260730,161149,114,188.267,1,5704.8,702.0909090909091,2111.0,-348.4,1247.0
subject_1785395438359,20260730,161149,115,189.862,1,5317.2,650.4545454545455,1958.0,-333.6,1146.0
subject_1785395438359,20260730,161149,116,191.801,1,3351.2,414.09090909090907,1397.0,-325.6,1001.0
subject_1785395438359,20260730,161149,117,193.177,3,2788.0,333.8636363636364,1152.0,-301.5,866.5
subject_1785395438359,20260730,161149,118,194.897,6,2618.3,317.72727272727275,1085.0,-265.95000000000005,755.0
subject_1785395438359,20260730,161149,119,196.617,6,2484.3,280.77272727272725,938.5,-254.5,642.25
subject_1785395438359,20260730,161149,120,198.212,9,2207.6,268.45454545454544,891.0,-206.5,534.0
subject_1785395438359,20260730,161149,121,199.713,3,2779.6,298.5,1025.0,-218.0,702.5
subject_1785395438359,20260730,161149,122,201.433,3,2772.4,317.5,1086.0,-285.7,777.5
subject_1785395438359,20260730,161149,123,203.153,3,2764.4,319.3636363636364,1101.0,-307.2,817.0
subject_1785395438359,20260730,161149,124,204.748,2,3242.6,389.25,1329.5,-327.45000000000005,971.75
subject_1785395438359,20260730,161149,125,206.343,3,2804.0,346.04545454545456,1199.0,-315.7,935.5
subject_1785395438359,20260730,161149,126,207.844,5,2615.0,324.1363636363636,1123.0,-303.1,853.5
subject_1785395438359,20260730,161149,127,209.564,6,2553.4,315.6136363636364,1079.5,-287.65,766.75
subject_1785395438359,20260730,161149,128,211.284,7,2433.0,303.0,1025.0,-268.3,689.5
subject_1785395438359,20260730,161149,129,212.879,6,2411.1,291.1590909090909,979.0,-287.4,742.25
subject_1785395438359,20260730,161149,130,214.161,7,2428.4,291.04545454545456,1000.0,-271.4,703.0
subject_1785395438359,20260730,161149,131,216.1,1,4893.0,578.0909090909091,1926.0,-513.2,1463.0
subject_1785395438359,20260730,161149,132,217.601,1,5564.6,629.1818181818181,2093.0,-483.8,1430.0
subject_1785395438359,20260730,161149,133,219.196,13,1871.0,270.27272727272725,867.0,-246.1,650.0
subject_1785395438359,20260730,161149,134,220.697,16,2224.2,273.8863636363636,928.5,-220.0,634.25
subject_1785395438359,20260730,161149,135,222.417,16,1872.5,233.3409090909091,787.5,-168.8,533.0
subject_1785395438359,20260730,161149,136,223.918,20,1167.5,153.13636363636363,484.5,-115.75,296.5
subject_1785395438359,20260730,161149,137,225.544,20,1293.1999999999998,170.1818181818182,536.5,-69.30000000000001,304.75
subject_1785395438359,20260730,161149,138,227.202,18,1901.0,237.38636363636363,743.0,-88.7,426.0
subject_1785395438359,20260730,161149,139,228.796,4,2741.8,326.3636363636364,1026.0,-169.65,638.25
subject_1785395438359,20260730,161149,140,230.423,10,2305.3,287.6590909090909,892.0,-111.30000000000001,514.0
subject_1785395438359,20260730,161149,141,232.049,18,2094.3,269.9090909090909,878.0,-137.64999999999998,551.25
subject_1785395438359,20260730,161149,142,233.675,20,2334.0,289.6136363636364,899.5,-149.35000000000002,549.75
subject_1785395438359,20260730,161149,143,235.301,15,2708.0,321.90909090909093,1062.0,-235.2,683.5
subject_1785395438359,20260730,161149,144,236.927,20,2508.2,306.15909090909093,977.0,-206.2,662.0
subject_1785395438359,20260730,161149,145,238.553,20,2155.5,275.8181818181818,893.0,-184.0,611.75
subject_1785395438359,20260730,161149,146,240.179,20,2275.2,291.72727272727275,941.5,-181.8,624.0
subject_1785395438359,20260730,161149,147,241.805,20,2500.3,317.1363636363636,1010.0,-197.55,647.0
subject_1785395438359,20260730,161149,148,243.431,20,2188.0,280.4545454545455,912.0,-172.64999999999998,588.0
subject_1785395438359,20260730,161149,149,245.057,19,2454.0,316.8181818181818,1019.0,-195.2,650.0
subject_1785395438359,20260730,161149,150,246.683,20,2299.8,296.6363636363636,934.5,-182.8,614.75
subject_1785395438359,20260730,161149,151,248.31,20,2339.9,314.95454545454544,1002.5,-204.0,639.0
subject_1785395438359,20260730,161149,152,249.936,14,2374.5,318.6818181818182,1014.5,-250.3,723.0
subject_1785395438359,20260730,161149,153,251.562,9,2442.0,326.90909090909093,1050.0,-270.2,772.0
subject_1785395438359,20260730,161149,154,253.188,11,2344.4,311.6818181818182,971.0,-267.5,698.5
subject_1785395438359,20260730,161149,155,254.814,14,2293.0,310.0,983.0,-246.35,709.75
subject_1785395438359,20260730,161149,156,256.441,14,2362.5,306.1136363636364,963.5,-257.8,723.5
subject_1785395438359,20260730,161149,157,258.067,13,2458.8,312.22727272727275,1022.0,-282.8,770.0
subject_1785395438359,20260730,161149,158,259.693,20,1721.7,228.86363636363637,706.0,-144.7,481.0
subject_1785395438359,20260730,161149,159,261.319,20,2026.6,259.72727272727275,841.0,-166.0,567.5
subject_1785395438359,20260730,161149,160,262.945,20,2119.0,280.8636363636364,890.5,-175.39999999999998,591.0
subject_1785395438359,20260730,161149,161,264.571,20,1874.5,252.79545454545456,796.5,-171.6,514.25
subject_1785395438359,20260730,161149,162,266.197,19,1996.0,256.3181818181818,822.0,-164.6,523.0
subject_1785395438359,20260730,161149,163,267.823,20,2062.5,266.1136363636364,867.5,-155.05,580.75
