Time(ms),Raw_ADC,ENV_Value,RMS,MDF,MW_Amp,MW_Area,MW_Latency,MW_Valid,Marker
0,1858.2,14.1,0.0,0.0,0.0,0.0,0.0,0,
100,1857.9,15.4,0.0,0.0,0.0,0.0,0.0,0,
200,1856.8,14.9,0.0,0.0,0.0,0.0,0.0,0,
300,1857.7,13.5,0.0,0.0,0.0,0.0,0.0,0,
400,1858.0,13.9,0.0,0.0,0.0,0.0,0.0,0,
500,1857.7,14.5,0.0,228.5,0.0,0.0,0.0,0,
600,1857.4,28.0,0.0,220.6,0.0,0.0,0.0,0,
700,1874.2,42.9,0.0,152.2,0.0,0.0,0.0,0,
800,1830.7,48.7,0.0,185.7,179.0,894.0,2.0,0,
900,1880.3,41.9,0.0,237.0,179.0,894.0,2.0,0,
1000,1860.6,21.8,0.0,252.8,170.0,723.0,2.0,0,
1100,1837.9,34.0,0.0,199.0,169.0,725.0,2.0,0,
1200,1880.2,31.2,0.0,186.8,169.0,725.0,2.0,0,
1300,1862.4,15.8,0.0,187.9,169.0,725.0,2.0,0,
1400,1860.1,16.1,0.0,157.5,169.0,725.0,2.0,0,
1500,1860.6,21.6,0.0,131.8,169.0,725.0,2.0,0,
1600,1860.2,15.4,48.1,111.8,169.0,725.0,2.0,0,
1700,1859.4,16.3,48.1,71.3,169.0,725.0,2.0,0,
1800,1858.1,13.6,48.1,71.0,169.0,725.0,2.0,0,
1900,1858.8,15.3,48.1,89.8,169.0,725.0,2.0,0,
2000,1857.6,16.0,48.2,94.0,169.0,725.0,2.0,0,
2100,1857.9,15.5,48.2,102.3,169.0,725.0,2.0,0,
2200,1859.1,16.8,48.3,100.0,169.0,725.0,2.0,0,
2300,1847.3,44.3,47.1,209.9,121.0,844.0,2.0,0,
2400,1878.4,42.8,47.5,244.1,121.0,844.0,2.0,0,
2600,1851.6,67.0,69.1,200.1,133.0,706.0,5.0,1,
2700,1873.6,29.7,69.8,100.3,162.0,1004.0,7.0,1,
2800,1838.9,31.3,66.5,37.1,256.0,1374.0,2.0,0,
2900,1853.2,16.1,66.0,37.6,195.0,733.0,2.0,0,
3000,1860.4,16.2,66.0,71.7,195.0,733.0,2.0,0,
3100,1859.3,16.7,66.0,83.9,195.0,733.0,2.0,0,
3200,1857.4,16.7,65.9,76.8,195.0,733.0,2.0,0,
3300,1857.7,21.0,65.9,81.5,195.0,733.0,2.0,0,
3400,1860.3,16.3,66.0,99.1,195.0,733.0,2.0,0,
3600,1857.7,15.5,66.1,67.0,195.0,733.0,2.0,0,
3700,1858.5,15.5,66.1,86.8,195.0,733.0,2.0,0,
3800,1858.8,19.9,66.1,145.0,195.0,733.0,2.0,0,
3900,1865.5,24.8,68.1,166.2,195.0,733.0,2.0,0,
4000,1828.3,28.3,63.2,213.1,211.0,969.0,2.0,0,
4100,1880.8,44.7,59.2,227.9,166.0,956.0,8.0,1,
4200,1852.1,17.1,43.2,210.3,159.0,773.0,2.0,0,
4300,1840.0,61.8,29.3,94.1,178.0,922.0,2.0,0,
4400,1876.5,32.0,35.1,105.9,170.0,843.0,7.0,1,
4600,1856.1,15.7,35.3,106.0,170.0,843.0,7.0,1,
4700,1859.6,16.0,35.3,135.5,170.0,843.0,7.0,1,
4800,1858.7,16.6,35.3,157.6,170.0,843.0,7.0,1,
4900,1859.2,17.5,35.3,140.0,170.0,843.0,7.0,1,
5000,1858.3,18.7,35.2,124.7,170.0,843.0,7.0,1,
5100,1858.3,18.3,35.3,117.5,170.0,843.0,7.0,1,
5200,1858.3,17.8,35.4,140.5,170.0,843.0,7.0,1,
5300,1857.6,18.4,35.5,150.2,170.0,843.0,7.0,1,
5400,1858.0,18.0,35.5,206.4,170.0,843.0,7.0,1,
5600,1873.8,22.4,44.7,29.9,148.0,949.0,9.0,1,
5700,1834.7,33.8,44.4,35.3,172.0,956.0,9.0,1,
5800,1865.9,29.7,44.0,40.8,113.0,628.0,7.0,1,
5900,1857.6,35.5,46.3,94.0,143.0,758.0,7.0,1,
6000,1841.8,55.4,42.5,108.4,210.0,923.0,2.0,0,
6100,1867.7,19.7,42.9,130.0,145.0,853.0,7.0,1,
6200,1858.3,18.5,43.0,54.2,145.0,853.0,7.0,1,
6300,1857.6,17.7,43.1,43.8,145.0,853.0,7.0,1,
6400,1859.1,18.3,43.1,49.5,145.0,853.0,7.0,1,
6600,1857.2,19.2,43.2,164.2,145.0,853.0,7.0,1,
6700,1857.8,19.3,43.2,150.4,145.0,853.0,7.0,1,
6800,1857.5,19.4,43.2,176.5,145.0,853.0,7.0,1,
6900,1857.7,19.5,43.3,198.0,145.0,853.0,7.0,1,
