Time(ms),Raw_ADC,ENV_Value,RMS,MDF,MW_Amp,MW_Area,MW_Latency,MW_Valid,Marker
0,1887.3,260.8,0.0,0.0,0.0,0.0,0.0,0,
100,1825.0,237.4,0.0,0.0,0.0,0.0,0.0,0,
200,1857.3,289.9,0.0,0.0,0.0,0.0,0.0,0,
300,1862.0,247.6,0.0,0.0,0.0,0.0,0.0,0,
400,1885.0,239.0,0.0,0.0,0.0,0.0,0.0,0,
500,1842.8,81.0,0.0,66.5,0.0,0.0,0.0,0,
600,1857.7,10.3,0.0,66.2,0.0,0.0,0.0,0,
700,1860.9,6.2,0.0,55.5,0.0,0.0,0.0,0,
800,1861.6,9.1,0.0,43.7,0.0,0.0,0.0,0,
900,1859.7,7.1,0.0,44.8,0.0,0.0,0.0,0,
1000,1857.7,6.0,0.0,216.9,0.0,0.0,0.0,0,
1100,1860.0,8.8,0.0,237.5,0.0,0.0,0.0,0,
1200,1861.6,7.3,0.0,232.1,0.0,0.0,0.0,0,
1300,1860.2,7.5,0.0,221.4,0.0,0.0,0.0,0,
1400,1860.2,7.4,0.0,241.4,0.0,0.0,0.0,0,
1500,1873.1,206.6,0.0,74.1,0.0,0.0,0.0,0,
1600,1831.8,305.5,211.6,37.6,0.0,0.0,0.0,0,
1700,1870.0,260.2,212.0,36.5,0.0,0.0,0.0,0,
1800,1880.7,236.1,214.1,37.3,0.0,0.0,0.0,0,
1900,1867.0,251.1,212.3,66.0,0.0,0.0,0.0,0,
2000,1824.7,261.3,210.3,66.3,0.0,0.0,0.0,0,
2100,1861.3,139.8,206.8,66.4,0.0,0.0,0.0,0,
2200,1871.1,15.6,206.8,65.8,0.0,0.0,0.0,0,
2300,1858.1,10.6,206.8,36.0,0.0,0.0,0.0,0,
2400,1858.8,11.7,206.8,36.1,0.0,0.0,0.0,0,
2600,1859.1,11.3,206.9,124.5,0.0,0.0,0.0,0,
2700,1859.7,11.6,206.9,240.3,0.0,0.0,0.0,0,
2800,1860.0,10.2,206.9,240.3,0.0,0.0,0.0,0,
2900,1859.3,13.8,206.9,240.0,0.0,0.0,0.0,0,
3000,1861.9,13.8,207.0,240.1,0.0,0.0,0.0,0,
3100,1861.6,163.1,207.0,239.4,0.0,0.0,0.0,0,
3200,1860.0,242.8,205.7,37.8,0.0,0.0,0.0,0,
3300,1888.8,260.5,204.7,36.1,0.0,0.0,0.0,0,
3400,1823.4,261.0,205.2,36.1,0.0,0.0,0.0,0,
3600,1864.6,262.7,207.6,66.5,0.0,0.0,0.0,0,
3700,1885.2,227.4,209.5,66.3,0.0,0.0,0.0,0,
3800,1841.9,24.6,208.4,66.0,0.0,0.0,0.0,0,
3900,1857.8,17.8,208.4,36.3,0.0,0.0,0.0,0,
4000,1862.1,22.8,208.4,36.0,0.0,0.0,0.0,0,
4100,1859.5,20.4,208.5,37.3,0.0,0.0,0.0,0,
4200,1859.7,20.5,208.5,100.6,0.0,0.0,0.0,0,
4300,1860.3,20.6,208.6,239.6,0.0,0.0,0.0,0,
4400,1859.8,18.6,208.6,239.9,0.0,0.0,0.0,0,
4600,1860.2,18.1,208.7,238.4,0.0,0.0,0.0,0,
4700,1858.9,62.9,208.7,239.5,0.0,0.0,0.0,0,
4800,1862.0,245.2,210.8,41.2,0.0,0.0,0.0,0,
4900,1847.1,304.2,210.0,37.0,0.0,0.0,0.0,0,
5000,1858.6,252.3,209.7,36.2,0.0,0.0,0.0,0,
5100,1880.9,233.2,209.5,65.7,0.0,0.0,0.0,0,
5200,1870.1,268.9,207.8,66.5,0.0,0.0,0.0,0,
5300,1825.3,278.1,209.0,66.4,0.0,0.0,0.0,0,
5400,1872.8,37.4,208.3,66.1,0.0,0.0,0.0,0,
5600,1861.3,19.8,208.3,35.9,0.0,0.0,0.0,0,
5700,1861.0,19.7,208.3,36.7,0.0,0.0,0.0,0,
5800,1859.5,19.9,208.3,53.4,0.0,0.0,0.0,0,
5900,1858.5,20.9,208.3,239.8,0.0,0.0,0.0,0,
6000,1860.4,19.5,208.3,239.9,0.0,0.0,0.0,0,
6100,1858.6,18.7,208.3,240.0,0.0,0.0,0.0,0,
6200,1860.1,17.2,208.3,239.6,0.0,0.0,0.0,0,
6300,1860.1,19.2,208.3,240.2,0.0,0.0,0.0,0,
6400,1846.9,271.2,207.9,44.4,0.0,0.0,0.0,0,
6600,1878.4,245.6,210.7,36.0,0.0,0.0,0.0,0,
6700,1828.4,240.1,212.0,38.0,0.0,0.0,0.0,0,
6800,1842.1,297.4,210.1,66.3,0.0,0.0,0.0,0,
6900,1865.1,263.8,208.4,66.4,0.0,0.0,0.0,0,
7000,1861.9,51.9,206.8,66.2,0.0,0.0,0.0,0,
7100,1854.9,20.1,206.8,37.7,0.0,0.0,0.0,0,
7200,1862.9,19.5,206.8,35.6,0.0,0.0,0.0,0,
7300,1848.8,37.2,206.9,35.9,0.0,0.0,0.0,0,
7400,1856.9,30.1,207.0,39.9,0.0,0.0,0.0,0,
7600,1862.4,30.9,207.2,209.2,0.0,0.0,0.0,0,
7700,1868.8,23.7,207.4,239.4,0.0,0.0,0.0,0,
7800,1852.9,24.3,207.4,239.3,0.0,0.0,0.0,0,
7900,1853.5,24.1,207.5,200.8,0.0,0.0,0.0,0,
8000,1876.8,251.2,211.0,67.2,0.0,0.0,0.0,0,
8100,1857.3,281.6,212.8,37.3,0.0,0.0,0.0,0,
8200,1837.0,313.5,211.6,36.1,0.0,0.0,0.0,0,
8300,1865.5,263.0,212.4,36.9,0.0,0.0,0.0,0,
8400,1862.8,227.9,212.1,66.1,0.0,0.0,0.0,0,
8600,1829.6,77.0,209.4,66.4,0.0,0.0,0.0,0,
8700,1860.4,21.9,209.4,65.6,0.0,0.0,0.0,0,
8800,1859.9,17.9,209.4,36.0,0.0,0.0,0.0,0,
8900,1861.5,17.9,209.4,36.2,0.0,0.0,0.0,0,
9000,1859.9,19.3,209.2,39.4,0.0,0.0,0.0,0,
9100,1859.2,22.1,209.1,239.9,0.0,0.0,0.0,0,
9200,1859.7,18.8,209.0,239.8,0.0,0.0,0.0,0,
9300,1859.8,18.8,208.8,239.9,0.0,0.0,0.0,0,
9400,1858.9,18.9,208.8,240.6,0.0,0.0,0.0,0,
9600,1852.4,227.7,209.2,141.9,0.0,0.0,0.0,0,
9700,1856.8,284.4,205.3,37.1,0.0,0.0,0.0,0,
9800,1863.2,238.8,203.0,35.9,0.0,0.0,0.0,0,
9900,1885.5,235.3,203.6,36.1,0.0,0.0,0.0,0,
10000,1829.7,235.9,205.1,66.0,0.0,0.0,0.0,0,
10100,1846.0,296.7,203.1,66.3,0.0,0.0,0.0,0,
10200,1863.0,124.2,203.9,66.4,0.0,0.0,0.0,0,
10300,1868.0,23.5,203.9,65.8,0.0,0.0,0.0,0,
10400,1861.2,15.6,203.9,35.9,0.0,0.0,0.0,0,
10600,1861.8,18.3,203.8,38.3,0.0,0.0,0.0,0,
10700,1860.3,18.4,203.8,237.7,0.0,0.0,0.0,0,
10800,1858.2,18.3,203.8,239.6,0.0,0.0,0.0,0,
10900,1861.5,18.5,203.8,240.1,0.0,0.0,0.0,0,
11000,1858.1,16.5,203.8,239.8,0.0,0.0,0.0,0,
11100,1860.9,18.8,203.8,239.5,0.0,0.0,0.0,0,
11200,1854.7,160.2,203.6,239.4,0.0,0.0,0.0,0,
11300,1885.2,233.2,203.4,37.6,0.0,0.0,0.0,0,
11400,1846.2,264.2,203.1,36.0,0.0,0.0,0.0,0,
11600,1859.3,255.6,201.3,65.8,0.0,0.0,0.0,0,
