wall_time,timestamp_ms,emg_raw,emg_env,rms,mdf,rms_slope,mdf_slope,fatigue_detected,consecutive,is_running,is_stimulating,history_count,baseline_rms,rms_ratio,muscle_state,marker
2026-07-28T15:31:59.028466,7296035,1859.61,1.975097,27.7911,101.5777,,,false,,true,true,,,,,
2026-07-28T15:32:00.048062,7297052,1859.12,2.629262,0,285.7114,,,false,,true,true,,,,,
2026-07-28T15:32:01.040221,7298053,1860.66,26.1197,34.03547,196.7151,,,false,,true,true,,,,,
2026-07-28T15:32:02.029863,7299053,1859.66,2.458485,45.75792,122.3889,,,false,,true,true,,,,,
2026-07-28T15:32:03.050877,7300053,1860.1,35.73034,58.33366,254.7071,,,false,,true,true,,,,,
2026-07-28T15:32:04.040040,7301053,1859.88,2.876416,61.41192,109.6245,,,false,,true,true,,,,,
2026-07-28T15:32:05.030255,7302054,1860.7,2.408309,106.6139,157.5971,,,false,,true,true,,,,,
2026-07-28T15:32:06.047078,7303054,1871.17,85.23268,103.3302,93.78577,,,false,,true,true,,,,,
2026-07-28T15:32:07.041053,7304054,1860.91,2.470628,91.10931,90.57521,,,false,,true,true,,,,,
2026-07-28T15:32:08.030694,7305054,1863.23,41.19096,66.71161,210.0182,,,false,,true,true,,,,,
2026-07-28T15:32:09.077736,7306054,1859.64,2.66269,66.73303,132.9788,,,false,,true,true,,,,,
2026-07-28T15:32:10.040071,7307054,1860.34,3.062584,89.01929,155.978,,,false,,true,true,,,,,
2026-07-28T15:32:11.030031,7308054,1864.61,121.0158,101.6704,67.13294,,,false,,true,true,,,,,
2026-07-28T15:32:12.079716,7309054,1861.27,11.10494,110.1615,65.92276,,,false,,true,true,,,,,
2026-07-28T15:32:13.040286,7310054,1862.69,17.01151,136.4255,157.3962,,,false,,true,true,,,,,
2026-07-28T15:32:14.031101,7311054,1856.33,210.1286,138.0155,37.55238,,,false,,true,true,,,,,rest_end
2026-07-28T15:32:15.046735,7312054,1860.05,18.20871,148.4622,89.89064,,,false,,true,true,,,,,
2026-07-28T15:32:16.040120,7313054,1858.18,157.3668,137.2914,67.32894,,,false,,true,true,,,,,
2026-07-28T15:32:17.059571,7314054,1860.32,10.6002,132.5052,186.057,,,false,,true,true,,,,,
2026-07-28T15:32:18.049354,7315054,1860.81,13.50015,143.3165,125.5759,,,false,,true,true,,,,,
2026-07-28T15:32:19.039857,7316054,1856,176.1259,136.7432,37.80015,,,false,,true,true,,,,,
2026-07-28T15:32:20.033329,7317054,1859.66,11.16173,135.6882,239.5071,,,false,,true,true,,,,,
2026-07-28T15:32:21.046718,7318054,1856.1,155.7322,122.2162,94.41311,,,false,,true,true,,,,,
2026-07-28T15:32:22.043296,7319054,1860.05,10.69959,121.0251,238.4819,,,false,,true,true,,,,,
2026-07-28T15:32:23.029593,7320054,1859.73,8.918266,126.5916,94.15146,,,false,,true,true,,,,,
2026-07-28T15:32:24.049511,7321054,1851.86,140.5959,121.6703,42.05838,,,false,,true,true,,,,,
2026-07-28T15:32:25.039525,7322054,1859.67,12.20095,119.4974,228.3637,,,false,,true,true,,,,,
2026-07-28T15:32:26.028383,7323054,1850.93,16.43515,119.8358,93.89892,,,false,,true,true,,,,,
2026-07-28T15:32:27.046723,7324054,1871.46,122.2479,118.8537,37.93741,,,false,,true,true,,,,,
2026-07-28T15:32:28.039848,7325055,1860.35,12.55296,113.6125,90.97282,,,false,,true,true,,,,,
2026-07-28T15:32:29.029705,7326055,1852.45,108.3818,112.6366,66.42027,,,false,,true,true,,,,,
2026-07-28T15:32:30.049852,7327055,1860.03,12.55494,111.7281,239.8168,,,false,,true,true,,,,,
2026-07-28T15:32:31.039568,7328055,1859.13,12.92959,114.3716,67.09673,,,false,,true,true,,,,,
2026-07-28T15:32:32.056781,7329055,1881.46,136.1458,111.7163,37.28064,,,false,,true,true,,,,,
2026-07-28T15:32:33.063662,7330055,1860.29,12.32554,105.5359,239.5945,,,false,,true,true,,,,,
2026-07-28T15:32:34.039554,7331055,1871.85,108.4465,102.1968,93.63116,,,false,,true,true,,,,,
2026-07-28T15:32:35.029510,7332055,1860.46,11.5816,102.7309,240.648,,,false,,true,true,,,,,
2026-07-28T15:32:36.046710,7333055,1859.29,12.18665,102.78,90.57626,,,false,,true,true,,,,,
2026-07-28T15:32:37.040291,7334055,1865.2,124.1283,100.9821,36.99983,,,false,,true,true,,,,,
2026-07-28T15:32:38.029701,7335055,1860.11,11.80759,103.2278,238.2385,,,false,,true,true,,,,,
2026-07-28T15:32:39.046348,7336055,1861.28,21.20689,101.6165,93.77777,,,false,,true,true,,,,,
2026-07-28T15:32:40.039465,7337055,1856.18,141.1649,101.4009,37.06594,,,false,,true,true,,,,,
2026-07-28T15:32:41.030117,7338055,1859.78,11.45101,103.7181,84.00996,,,false,,true,true,,,,,
