Time(ms),ENV_Value,RMS,MDF,MW_Amp,MW_Area,MW_Latency,Marker
0,2.4,32.7,289.1,0.0,0.0,0.0,
100,3.7,32.7,289.1,0.0,0.0,0.0,
200,11.9,32.7,289.1,0.0,0.0,0.0,
300,12.5,32.7,289.1,0.0,0.0,0.0,
400,20.4,32.7,289.1,0.0,0.0,0.0,
500,28.9,32.7,289.1,0.0,0.0,0.0,
600,24.1,32.7,289.1,0.0,0.0,0.0,
700,12.0,32.7,289.1,0.0,0.0,0.0,
800,5.7,37.9,144.5,0.0,0.0,0.0,
900,6.4,37.9,144.5,0.0,0.0,0.0,
1000,4.4,37.9,144.5,0.0,0.0,0.0,
1100,4.5,37.9,144.5,0.0,0.0,0.0,
1200,4.9,37.9,144.5,0.0,0.0,0.0,
1300,2.8,37.9,144.5,0.0,0.0,0.0,
1400,2.7,37.9,144.5,0.0,0.0,0.0,
1500,2.6,37.9,144.5,0.0,0.0,0.0,
1600,3.8,37.9,144.5,0.0,0.0,0.0,
1700,2.3,37.9,144.5,0.0,0.0,0.0,
1800,92.4,32.1,109.4,0.0,0.0,0.0,
1900,27.5,32.1,109.4,0.0,0.0,0.0,
2000,12.7,32.1,109.4,0.0,0.0,0.0,
2100,30.4,32.1,109.4,0.0,0.0,0.0,
2200,25.9,32.1,109.4,0.0,0.0,0.0,
2300,13.3,32.1,109.4,0.0,0.0,0.0,
2400,6.2,32.1,109.4,0.0,0.0,0.0,
2500,6.4,32.1,109.4,0.0,0.0,0.0,
2600,5.4,32.1,109.4,0.0,0.0,0.0,
2700,3.1,32.1,109.4,0.0,0.0,0.0,
2800,4.1,58.9,160.2,0.0,0.0,0.0,
2900,4.9,58.9,160.2,0.0,0.0,0.0,
3000,3.8,58.9,160.2,0.0,0.0,0.0,
3100,2.8,58.9,160.2,0.0,0.0,0.0,
3200,2.5,58.9,160.2,0.0,0.0,0.0,
3300,2.5,58.9,160.2,0.0,0.0,0.0,
3400,15.9,58.9,160.2,0.0,0.0,0.0,
3500,17.0,58.9,160.2,0.0,0.0,0.0,
3600,16.1,58.9,160.2,0.0,0.0,0.0,
3700,20.3,58.9,160.2,0.0,0.0,0.0,
3800,24.7,36.3,132.8,0.0,0.0,0.0,
3900,15.2,36.3,132.8,0.0,0.0,0.0,
4000,8.6,36.3,132.8,0.0,0.0,0.0,
4100,6.5,36.3,132.8,0.0,0.0,0.0,
4200,5.7,36.3,132.8,0.0,0.0,0.0,
4300,4.5,36.3,132.8,0.0,0.0,0.0,
4400,4.1,36.3,132.8,0.0,0.0,0.0,
4500,5.1,36.3,132.8,0.0,0.0,0.0,
4600,132.8,36.3,132.8,0.0,0.0,0.0,
4700,32.4,36.3,132.8,0.0,0.0,0.0,
4800,4.5,72.7,164.1,0.0,0.0,0.0,
4900,2.6,72.7,164.1,0.0,0.0,0.0,
5000,9.2,72.7,164.1,0.0,0.0,0.0,
5100,18.6,72.7,164.1,0.0,0.0,0.0,
5200,16.0,72.7,164.1,0.0,0.0,0.0,
5300,20.6,72.7,164.1,0.0,0.0,0.0,
5400,25.5,72.7,164.1,0.0,0.0,0.0,
5500,14.1,72.7,164.1,0.0,0.0,0.0,
5600,8.8,72.7,164.1,0.0,0.0,0.0,
5700,6.6,72.7,164.1,0.0,0.0,0.0,
5800,9.8,36.9,195.3,0.0,0.0,0.0,
5900,3.5,36.9,195.3,0.0,0.0,0.0,
6000,2.8,36.9,195.3,0.0,0.0,0.0,
6100,2.8,36.9,195.3,0.0,0.0,0.0,
6200,2.6,36.9,195.3,0.0,0.0,0.0,
6300,2.8,36.9,195.3,0.0,0.0,0.0,
6400,2.7,36.9,195.3,0.0,0.0,0.0,
6500,2.8,36.9,195.3,0.0,0.0,0.0,
6600,10.2,36.9,195.3,0.0,0.0,0.0,
6700,14.3,36.9,195.3,0.0,0.0,0.0,
6800,12.3,17.0,113.3,0.0,0.0,0.0,
6900,21.3,17.0,113.3,0.0,0.0,0.0,
7000,31.1,17.0,113.3,0.0,0.0,0.0,
7100,19.8,17.0,113.3,0.0,0.0,0.0,
7200,10.9,17.0,113.3,0.0,0.0,0.0,
7300,9.8,17.0,113.3,0.0,0.0,0.0,
7400,5.9,17.0,113.3,0.0,0.0,0.0,
7500,5.0,17.0,113.3,0.0,0.0,0.0,
7600,5.0,17.0,113.3,0.0,0.0,0.0,
7700,2.8,17.0,113.3,0.0,0.0,0.0,
7800,3.8,35.2,285.2,0.0,0.0,0.0,
7900,2.6,35.2,285.2,0.0,0.0,0.0,
8000,2.6,35.2,285.2,0.0,0.0,0.0,
8100,2.4,35.2,285.2,0.0,0.0,0.0,
8200,9.9,35.2,285.2,0.0,0.0,0.0,
8300,16.1,35.2,285.2,0.0,0.0,0.0,
8400,17.7,35.2,285.2,0.0,0.0,0.0,
8500,15.8,35.2,285.2,0.0,0.0,0.0,
8600,107.5,35.2,285.2,0.0,0.0,0.0,
8700,31.8,35.2,285.2,0.0,0.0,0.0,
8800,19.2,86.8,140.6,0.0,0.0,0.0,
8900,6.1,86.8,140.6,0.0,0.0,0.0,
9000,7.4,86.8,140.6,0.0,0.0,0.0,
9100,3.3,86.8,140.6,0.0,0.0,0.0,
9200,3.2,86.8,140.6,0.0,0.0,0.0,
9300,2.8,86.8,140.6,0.0,0.0,0.0,
9400,2.6,86.8,140.6,0.0,0.0,0.0,
9500,2.4,86.8,140.6,0.0,0.0,0.0,
9600,2.4,86.8,140.6,0.0,0.0,0.0,
9700,2.1,86.8,140.6,0.0,0.0,0.0,
9800,2.8,4.6,97.7,0.0,0.0,0.0,
9900,15.0,4.6,97.7,0.0,0.0,0.0,
10000,17.6,4.6,97.7,0.0,0.0,0.0,
10100,18.5,4.6,97.7,0.0,0.0,0.0,
10200,14.9,4.6,97.7,0.0,0.0,0.0,
10300,29.2,4.6,97.7,0.0,0.0,0.0,
10400,29.3,4.6,97.7,0.0,0.0,0.0,
10500,8.2,4.6,97.7,0.0,0.0,0.0,
10600,3.6,4.6,97.7,0.0,0.0,0.0,
10700,2.5,4.6,97.7,0.0,0.0,0.0,
10800,8.1,35.4,187.5,0.0,0.0,0.0,
10900,3.4,35.4,187.5,0.0,0.0,0.0,
11000,4.4,35.4,187.5,0.0,0.0,0.0,
11100,3.3,35.4,187.5,0.0,0.0,0.0,
11200,2.5,35.4,187.5,0.0,0.0,0.0,
11300,2.5,35.4,187.5,0.0,0.0,0.0,
11400,3.7,35.4,187.5,0.0,0.0,0.0,
11500,11.6,35.4,187.5,0.0,0.0,0.0,
11600,16.8,35.4,187.5,0.0,0.0,0.0,
11700,19.8,35.4,187.5,0.0,0.0,0.0,
11800,17.0,22.2,117.2,0.0,0.0,0.0,
11900,14.7,22.2,117.2,0.0,0.0,0.0,
12000,32.2,22.2,117.2,0.0,0.0,0.0,
12100,6.9,22.2,117.2,0.0,0.0,0.0,
12200,4.8,22.2,117.2,0.0,0.0,0.0,
12300,4.7,22.2,117.2,0.0,0.0,0.0,
12400,3.7,22.2,117.2,0.0,0.0,0.0,
12500,3.4,22.2,117.2,0.0,0.0,0.0,
12600,3.7,22.2,117.2,0.0,0.0,0.0,
12700,4.0,22.2,117.2,0.0,0.0,0.0,
12800,24.9,24.6,289.1,0.0,0.0,0.0,
12900,51.8,24.6,289.1,0.0,0.0,0.0,
13000,5.1,24.6,289.1,0.0,0.0,0.0,
13100,26.6,24.6,289.1,0.0,0.0,0.0,
13200,18.2,24.6,289.1,0.0,0.0,0.0,
13300,16.1,24.6,289.1,0.0,0.0,0.0,
13400,17.3,24.6,289.1,0.0,0.0,0.0,
13500,17.2,24.6,289.1,0.0,0.0,0.0,
13600,13.4,24.6,289.1,0.0,0.0,0.0,
13700,6.1,24.6,289.1,0.0,0.0,0.0,
13800,4.0,86.1,58.6,0.0,0.0,0.0,
13900,4.4,86.1,58.6,0.0,0.0,0.0,
14000,4.7,86.1,58.6,0.0,0.0,0.0,
14100,3.5,86.1,58.6,0.0,0.0,0.0,
14200,2.8,86.1,58.6,0.0,0.0,0.0,
14300,4.4,86.1,58.6,0.0,0.0,0.0,
14400,3.2,86.1,58.6,0.0,0.0,0.0,
14500,3.4,86.1,58.6,0.0,0.0,0.0,
14600,2.5,86.1,58.6,0.0,0.0,0.0,
14700,25.0,86.1,58.6,0.0,0.0,0.0,
14800,30.0,29.8,113.3,0.0,0.0,0.0,
14900,17.9,29.8,113.3,0.0,0.0,0.0,
15000,12.5,29.8,113.3,0.0,0.0,0.0,
